pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_dxy	no_sites	count_diffs	count_comparisons	count_missing
gpD	gpA	chr1	8800001	8900000	0.005580215963845	1365	3882	695672	308968
gpD	gpA	chr1	8900001	9000000	NA	0	NA	NA	NA
gpD	gpA	chr1	9000001	9100000	NA	0	NA	NA	NA
gpD	gpA	chr1	9100001	9200000	NA	0	NA	NA	NA
gpD	gpA	chr1	9200001	9300000	0.0027251769348993	1692	2298	843248	402064
gpD	gpA	chr1	9300001	9400000	NA	0	NA	NA	NA
gpD	gpA	chr1	9400001	9500000	0.0	158	0	65916	50372
gpD	gpA	chr1	9500001	9600000	NA	0	NA	NA	NA
gpD	gpA	chr1	9600001	9700000	NA	0	NA	NA	NA
gpD	gpA	chr1	9700001	9800000	0.003849418403089	528	1288	334596	54012
gpD	gpA	chr1	9800001	9900000	NA	0	NA	NA	NA
gpD	gpA	chr1	9900001	10000000	0.0007882176700111	693	362	459264	50784
gpD	gpA	chr1	10000001	10100000	0.0106859703550499	116	620	58020	27356
gpD	gpA	chr1	10100001	10200000	NA	0	NA	NA	NA
gpD	gpA	chr1	10200001	10300000	0.0033966285316796	482	918	270268	84484
gpD	gpA	chr1	10300001	10400000	0.0024854956470055	1110	1472	592236	224724
gpD	gpA	chr1	10400001	10500000	NA	0	NA	NA	NA
gpD	gpA	chr1	10500001	10600000	0.0043237700953744	336	894	206764	40532
gpD	gpA	chr1	10600001	10700000	0.0038707679603633	229	450	116256	52288
gpD	gpA	chr1	10700001	10800000	NA	0	NA	NA	NA
gpD	gpA	chr1	10800001	10900000	0.0040799673602611	84	120	29412	32412
gpD	gpA	chr1	10900001	11000000	NA	0	NA	NA	NA
gpD	gpA	chr1	11000001	11100000	NA	0	NA	NA	NA
gpD	gpA	chr1	11100001	11200000	0.0056401579244218	82	240	42552	17800
gpD	gpA	chr1	11200001	11300000	0.0073542736333434	578	1948	264880	160528
gpD	gpA	chr1	11300001	11400000	NA	0	NA	NA	NA
gpD	gpA	chr1	11400001	11500000	NA	0	NA	NA	NA
gpD	gpA	chr1	11500001	11600000	NA	0	NA	NA	NA
gpD	gpA	chr1	11600001	11700000	NA	0	NA	NA	NA
gpD	gpA	chr1	11700001	11800000	0.0051008726181087	682	1604	314456	187496
gpD	gpA	chr1	11800001	11900000	NA	0	NA	NA	NA
gpD	gpA	chr1	11900001	12000000	0.0027810007919406	452	604	217188	115484
gpD	gpA	chr1	12000001	12100000	0.0044251692532684	1095	2808	634552	171368
gpD	gpA	chr1	12100001	12200000	0.0050809269012302	1723	5800	1141524	126604
gpD	gpA	chr1	12200001	12300000	0.0086483023702754	762	3294	380884	179948
gpD	gpA	chr1	12300001	12400000	0.0	472	0	146316	201076
gpD	gpA	chr1	12400001	12500000	0.0	13	0	4720	4848
gpD	gpA	chr1	12500001	12600000	NA	0	NA	NA	NA
gpD	gpA	chr1	12600001	12700000	0.0021637903133189	1404	1658	766248	267096
gpD	gpA	chr1	12700001	12800000	NA	0	NA	NA	NA
gpD	gpA	chr1	12800001	12900000	0.0	585	0	347092	83468
gpD	gpA	chr1	12900001	13000000	0.0135847107438016	132	526	38720	58432
gpD	gpA	chr1	13000001	13100000	0.00393606870229	564	990	251520	163584
gpD	gpA	chr1	13100001	13200000	0.0011895720285863	792	520	437132	145780
gpD	gpA	chr1	13200001	13300000	0.0006696090157168	1647	636	949808	262384
gpD	gpA	chr1	13300001	13400000	0.0	274	0	108540	93124
gpD	gpA	chr1	13400001	13500000	0.0077663822124794	1644	7936	1021840	188144
gpD	gpA	chr1	13500001	13600000	0.0042555289014491	487	1036	243448	114984
gpD	gpA	chr1	13600001	13700000	0.003674832962138	80	66	17960	40920
gpD	gpA	chr1	13700001	13800000	NA	0	NA	NA	NA
gpD	gpA	chr1	13800001	13900000	NA	0	NA	NA	NA
gpD	gpA	chr1	13900001	14000000	NA	0	NA	NA	NA
gpD	gpA	chr1	14000001	14100000	NA	0	NA	NA	NA
gpD	gpA	chr1	14100001	14200000	NA	0	NA	NA	NA
gpD	gpA	chr1	14200001	14300000	0.0041692402717726	470	756	181328	164592
gpD	gpA	chr1	14300001	14400000	NA	0	NA	NA	NA
gpD	gpA	chr1	14400001	14500000	0.0154459445094078	352	2906	188140	70932
gpD	gpA	chr1	14500001	14600000	0.0069213861478744	582	2368	342128	86224
gpD	gpA	chr1	14600001	14700000	0.0027163368257663	80	56	20616	38264
gpD	gpA	chr1	14700001	14800000	NA	0	NA	NA	NA
gpD	gpA	chr1	14800001	14900000	NA	0	NA	NA	NA
gpD	gpA	chr1	14900001	15000000	0.017014144011756	197	1482	87104	57888
gpD	gpA	chr1	15000001	15100000	NA	0	NA	NA	NA
gpD	gpA	chr1	15100001	15200000	NA	0	NA	NA	NA
gpD	gpA	chr1	15200001	15300000	NA	0	NA	NA	NA
gpD	gpA	chr1	15300001	15400000	0.0077490394285566	555	2404	310232	98248
gpD	gpA	chr1	15400001	15500000	0.0024329584775086	125	90	36992	55008
gpD	gpA	chr1	15500001	15600000	0.0028258058336127	464	708	250548	90956
gpD	gpA	chr1	15600001	15700000	0.00706593797497	1415	5244	742152	299288
gpD	gpA	chr1	15700001	15800000	NA	0	NA	NA	NA
gpD	gpA	chr1	15800001	15900000	NA	0	NA	NA	NA
gpD	gpA	chr1	15900001	16000000	NA	0	NA	NA	NA
gpD	gpA	chr1	16000001	16100000	NA	0	NA	NA	NA
gpD	gpA	chr1	16100001	16200000	0.0041057480472661	113	164	39944	43224
gpD	gpA	chr1	16200001	16300000	NA	0	NA	NA	NA
gpD	gpA	chr1	16300001	16400000	NA	0	NA	NA	NA
gpD	gpA	chr1	16400001	16500000	NA	0	NA	NA	NA
gpD	gpA	chr1	16500001	16600000	NA	0	NA	NA	NA
gpD	gpA	chr1	16600001	16700000	0.0082010261382458	324	1624	198024	40440
gpD	gpA	chr1	16700001	16800000	NA	0	NA	NA	NA
gpD	gpA	chr1	16800001	16900000	NA	0	NA	NA	NA
gpD	gpA	chr1	16900001	17000000	0.0070882766941484	138	282	39784	61784
gpD	gpA	chr1	17000001	17100000	0.0042241335436917	244	332	78596	100988
gpD	gpA	chr1	17100001	17200000	NA	0	NA	NA	NA
gpD	gpA	chr1	17200001	17300000	NA	0	NA	NA	NA
gpD	gpA	chr1	17300001	17400000	0.0	108	0	40892	38596
gpD	gpA	chr1	17400001	17500000	NA	0	NA	NA	NA
gpD	gpA	chr1	17500001	17600000	NA	0	NA	NA	NA
gpD	gpA	chr1	17600001	17700000	0.0	55	0	15036	25444
gpD	gpA	chr1	17700001	17800000	0.0076882605522648	422	1812	235684	74908
gpD	gpA	chr1	17800001	17900000	0.0031616286243059	297	246	77808	147408
gpD	gpA	chr1	17900001	18000000	NA	0	NA	NA	NA
gpD	gpA	chr1	18000001	18100000	0.0088376696832579	241	750	84864	92512
gpD	gpA	chr1	18100001	18200000	0.001940457203615	249	146	75240	108024
gpD	gpA	chr1	18200001	18300000	NA	0	NA	NA	NA
gpD	gpA	chr1	18300001	18400000	0.0110753279396748	143	564	50924	54324
gpD	gpA	chr1	18400001	18500000	0.0	620	0	409108	47212
gpD	gpA	chr1	18500001	18600000	NA	0	NA	NA	NA
gpD	gpA	chr1	18600001	18700000	NA	0	NA	NA	NA
gpD	gpA	chr1	18700001	18800000	0.0045037363182536	555	1162	258008	150472
gpD	gpA	chr1	18800001	18900000	0.0010889532791697	397	230	211212	80980
gpD	gpA	chr1	18900001	19000000	0.0049765653799568	519	756	151912	230072
gpD	gpA	chr1	19000001	19100000	0.0066278746140751	1240	4096	617996	294644
gpD	gpA	chr1	19100001	19200000	0.0052390939965423	997	2388	455804	277988
gpD	gpA	chr1	19200001	19300000	0.0044971952506826	829	2062	458508	151636
gpD	gpA	chr1	19300001	19400000	0.0023957873391224	474	586	244596	104268
gpD	gpA	chr1	19400001	19500000	0.0045806906272022	968	2912	635712	76736
gpD	gpA	chr1	19500001	19600000	0.0174852605553442	365	2942	168256	100384
gpD	gpA	chr1	19600001	19700000	0.0056433988944594	982	2634	466740	256012
gpD	gpA	chr1	19700001	19800000	NA	0	NA	NA	NA
gpD	gpA	chr1	19800001	19900000	0.003601238556812	290	428	118848	94592
gpD	gpA	chr1	19900001	20000000	NA	0	NA	NA	NA
gpD	gpA	chr1	20000001	20100000	0.0077547611417028	632	3194	411876	53276
gpD	gpA	chr1	20100001	20200000	0.0022364190289721	887	1060	473972	178860
gpD	gpA	chr1	20200001	20300000	0.0	12	0	2224	6608
gpD	gpA	chr1	20300001	20400000	NA	0	NA	NA	NA
gpD	gpA	chr1	20400001	20500000	0.0049384715025906	128	244	49408	44800
gpD	gpA	chr1	20500001	20600000	NA	0	NA	NA	NA
gpD	gpA	chr1	20600001	20700000	NA	0	NA	NA	NA
gpD	gpA	chr1	20700001	20800000	NA	0	NA	NA	NA
gpD	gpA	chr1	20800001	20900000	NA	0	NA	NA	NA
gpD	gpA	chr1	20900001	21000000	NA	0	NA	NA	NA
gpD	gpA	chr1	21000001	21100000	0.0054382077293703	961	3210	590268	117028
gpD	gpA	chr1	21100001	21200000	NA	0	NA	NA	NA
gpD	gpA	chr1	21200001	21300000	NA	0	NA	NA	NA
gpD	gpA	chr1	21300001	21400000	0.0122526774369214	292	1890	154252	60660
gpD	gpA	chr1	21400001	21500000	0.0061213857775462	155	282	46068	68012
gpD	gpA	chr1	21500001	21600000	NA	0	NA	NA	NA
gpD	gpA	chr1	21600001	21700000	0.0015872595963069	654	720	453612	27732
gpD	gpA	chr1	21700001	21800000	NA	0	NA	NA	NA
gpD	gpA	chr1	21800001	21900000	NA	0	NA	NA	NA
gpD	gpA	chr1	21900001	22000000	0.0031098708983324	729	1480	475904	60640
gpD	gpA	chr1	22000001	22100000	0.0052315254760116	1314	4206	803972	163132
gpD	gpA	chr1	22100001	22200000	0.0005144674482414	485	132	256576	100384
gpD	gpA	chr1	22200001	22300000	NA	0	NA	NA	NA
gpD	gpA	chr1	22300001	22400000	0.0	79	0	24656	33488
gpD	gpA	chr1	22400001	22500000	NA	0	NA	NA	NA
gpD	gpA	chr1	22500001	22600000	0.005545471047377	367	1222	220360	49752
gpD	gpA	chr1	22600001	22700000	0.0069116360454943	77	158	22860	33812
gpD	gpA	chr1	22700001	22800000	NA	0	NA	NA	NA
gpD	gpA	chr1	22800001	22900000	0.005237296613411	1060	2848	543792	236368
gpD	gpA	chr1	22900001	23000000	0.0091430620294012	181	714	78092	55124
gpD	gpA	chr1	23000001	23100000	NA	0	NA	NA	NA
gpD	gpA	chr1	23100001	23200000	NA	0	NA	NA	NA
gpD	gpA	chr1	23200001	23300000	0.0	63	0	13584	32784
gpD	gpA	chr1	23300001	23400000	0.0038071809289521	239	520	136584	39320
gpD	gpA	chr1	23400001	23500000	0.0096830417661868	469	1800	185892	159292
gpD	gpA	chr1	23500001	23600000	0.0026747751505704	944	1462	546588	148196
gpD	gpA	chr1	23600001	23700000	NA	0	NA	NA	NA
gpD	gpA	chr1	23700001	23800000	0.0	31	0	7732	15084
gpD	gpA	chr1	23800001	23900000	0.0085013235593565	1137	4676	550032	286800
gpD	gpA	chr1	23900001	24000000	NA	0	NA	NA	NA
gpD	gpA	chr1	24000001	24100000	NA	0	NA	NA	NA
gpD	gpA	chr1	24100001	24200000	NA	0	NA	NA	NA
gpD	gpA	chr1	24200001	24300000	NA	0	NA	NA	NA
gpD	gpA	chr1	24300001	24400000	0.0065071255713901	1358	3872	595040	404448
gpD	gpA	chr1	24400001	24500000	0.0026233641493576	783	874	333160	243128
gpD	gpA	chr1	24500001	24600000	NA	0	NA	NA	NA
gpD	gpA	chr1	24600001	24700000	NA	0	NA	NA	NA
gpD	gpA	chr1	24700001	24800000	0.0021406426849072	375	348	162568	113432
gpD	gpA	chr1	24800001	24900000	NA	0	NA	NA	NA
gpD	gpA	chr1	24900001	25000000	NA	0	NA	NA	NA
gpD	gpA	chr1	25000001	25100000	NA	0	NA	NA	NA
gpD	gpA	chr1	25100001	25200000	0.0070605150324783	315	1100	155796	76044
gpD	gpA	chr1	25200001	25300000	0.0013346883468834	627	394	295200	166272
gpD	gpA	chr1	25300001	25400000	0.0	117	0	26580	59532
gpD	gpA	chr1	25400001	25500000	0.0020203306627147	1160	1396	690976	162784
gpD	gpA	chr1	25500001	25600000	0.0031302019251646	426	346	110536	203000
gpD	gpA	chr1	25600001	25700000	NA	0	NA	NA	NA
gpD	gpA	chr1	25700001	25800000	0.0014113790910425	1421	1154	817640	228216
gpD	gpA	chr1	25800001	25900000	0.0049289812811588	411	1048	212620	89876
gpD	gpA	chr1	25900001	26000000	NA	0	NA	NA	NA
gpD	gpA	chr1	26000001	26100000	0.0048840734295177	815	2088	427512	172328
gpD	gpA	chr1	26100001	26200000	NA	0	NA	NA	NA
gpD	gpA	chr1	26200001	26300000	0.0024837538942477	577	928	373628	51044
gpD	gpA	chr1	26300001	26400000	0.0005116024118399	713	168	328380	196388
gpD	gpA	chr1	26400001	26500000	0.0013099766011076	786	580	442756	135740
gpD	gpA	chr1	26500001	26600000	NA	0	NA	NA	NA
gpD	gpA	chr1	26600001	26700000	NA	0	NA	NA	NA
gpD	gpA	chr1	26700001	26800000	0.0068224105850733	101	264	38696	35640
gpD	gpA	chr1	26800001	26900000	NA	0	NA	NA	NA
gpD	gpA	chr1	26900001	27000000	0.0042088398352067	656	1324	314576	168240
gpD	gpA	chr1	27000001	27100000	0.0046831733741968	1487	3484	743940	350492
gpD	gpA	chr1	27100001	27200000	0.0030857740585774	164	118	38240	82464
gpD	gpA	chr1	27200001	27300000	NA	0	NA	NA	NA
gpD	gpA	chr1	27300001	27400000	NA	0	NA	NA	NA
gpD	gpA	chr1	27400001	27500000	0.0015615240474703	236	160	102464	71232
gpD	gpA	chr1	27500001	27600000	NA	0	NA	NA	NA
gpD	gpA	chr1	27600001	27700000	NA	0	NA	NA	NA
gpD	gpA	chr1	27700001	27800000	0.0024892829306313	1131	1022	410560	421856
gpD	gpA	chr1	27800001	27900000	0.0082958068802598	491	1798	216736	144640
gpD	gpA	chr1	27900001	28000000	0.0079462339237109	610	2464	310084	138876
gpD	gpA	chr1	28000001	28100000	NA	0	NA	NA	NA
gpD	gpA	chr1	28100001	28200000	NA	0	NA	NA	NA
gpD	gpA	chr1	28200001	28300000	0.0050760557628829	905	1790	352636	313444
gpD	gpA	chr1	28300001	28400000	0.0	58	0	9648	33040
gpD	gpA	chr1	28400001	28500000	NA	0	NA	NA	NA
gpD	gpA	chr1	28500001	28600000	NA	0	NA	NA	NA
gpD	gpA	chr1	28600001	28700000	NA	0	NA	NA	NA
gpD	gpA	chr1	28700001	28800000	NA	0	NA	NA	NA
gpD	gpA	chr1	28800001	28900000	NA	0	NA	NA	NA
gpD	gpA	chr1	28900001	29000000	0.0031856179195042	1322	1974	619660	353332
gpD	gpA	chr1	29000001	29100000	0.0	260	0	147612	43748
gpD	gpA	chr1	29100001	29200000	0.0123454705127339	243	1462	118424	60424
gpD	gpA	chr1	29200001	29300000	NA	0	NA	NA	NA
gpD	gpA	chr1	29300001	29400000	0.0	23	0	3096	13832
gpD	gpA	chr1	29400001	29500000	0.0047853633654594	1106	2852	595984	218032
gpD	gpA	chr1	29500001	29600000	0.0053912392362411	1357	2880	534200	464552
gpD	gpA	chr1	29600001	29700000	0.0020300229713125	391	456	224628	63148
gpD	gpA	chr1	29700001	29800000	NA	0	NA	NA	NA
gpD	gpA	chr1	29800001	29900000	NA	0	NA	NA	NA
gpD	gpA	chr1	29900001	30000000	0.0	48	0	13652	21676
gpD	gpA	chr1	30000001	30100000	NA	0	NA	NA	NA
gpD	gpA	chr1	30100001	30200000	NA	0	NA	NA	NA
gpD	gpA	chr1	30200001	30300000	NA	0	NA	NA	NA
gpD	gpA	chr1	30300001	30400000	NA	0	NA	NA	NA
gpD	gpA	chr1	30400001	30500000	NA	0	NA	NA	NA
gpD	gpA	chr1	30500001	30600000	0.0057034220532319	23	30	5260	11668
gpD	gpA	chr1	30600001	30700000	NA	0	NA	NA	NA
gpD	gpA	chr1	30700001	30800000	0.0068735271013354	47	70	10184	24408
gpD	gpA	chr1	30800001	30900000	0.00491024743873	928	2498	508732	174276
gpD	gpA	chr1	30900001	31000000	0.005023292361228	177	358	71268	59004
gpD	gpA	chr1	31000001	31100000	0.0005758837600779	367	130	225740	44372
gpD	gpA	chr1	31100001	31200000	0.0042554553017213	298	798	187524	31804
gpD	gpA	chr1	31200001	31300000	NA	0	NA	NA	NA
gpD	gpA	chr1	31300001	31400000	0.0008582508635487	303	162	188756	34252
gpD	gpA	chr1	31400001	31500000	NA	0	NA	NA	NA
gpD	gpA	chr1	31500001	31600000	NA	0	NA	NA	NA
gpD	gpA	chr1	31600001	31700000	NA	0	NA	NA	NA
gpD	gpA	chr1	31700001	31800000	0.0	142	0	46944	57568
gpD	gpA	chr1	31800001	31900000	0.0	47	0	10528	24064
gpD	gpA	chr1	31900001	32000000	NA	0	NA	NA	NA
gpD	gpA	chr1	32000001	32100000	0.001328743129794	1201	968	728508	155428
gpD	gpA	chr1	32100001	32200000	NA	0	NA	NA	NA
gpD	gpA	chr1	32200001	32300000	0.0048452071306223	477	1222	252208	98864
gpD	gpA	chr1	32300001	32400000	0.002552662917443	1257	1792	702012	223140
gpD	gpA	chr1	32400001	32500000	0.0033699473559575	540	740	219588	177852
gpD	gpA	chr1	32500001	32600000	NA	0	NA	NA	NA
gpD	gpA	chr1	32600001	32700000	NA	0	NA	NA	NA
gpD	gpA	chr1	32700001	32800000	NA	0	NA	NA	NA
gpD	gpA	chr1	32800001	32900000	0.0002643544464417	1547	240	907872	230720
gpD	gpA	chr1	32900001	33000000	NA	0	NA	NA	NA
gpD	gpA	chr1	33000001	33100000	0.0053107957627844	728	2232	420276	115532
gpD	gpA	chr1	33100001	33200000	0.0045763961937925	1190	3028	661656	214184
gpD	gpA	chr1	33200001	33300000	0.0056338482896669	824	2792	495576	110888
gpD	gpA	chr1	33300001	33400000	0.0067648569960609	98	158	23356	48772
gpD	gpA	chr1	33400001	33500000	0.0046990052964733	966	2910	619280	91696
gpD	gpA	chr1	33500001	33600000	0.0	774	0	399132	170532
gpD	gpA	chr1	33600001	33700000	NA	0	NA	NA	NA
gpD	gpA	chr1	33700001	33800000	NA	0	NA	NA	NA
gpD	gpA	chr1	33800001	33900000	NA	0	NA	NA	NA
gpD	gpA	chr1	33900001	34000000	NA	0	NA	NA	NA
gpD	gpA	chr1	34000001	34100000	NA	0	NA	NA	NA
gpD	gpA	chr1	34100001	34200000	0.0004024217815321	977	222	551660	167412
gpD	gpA	chr1	34200001	34300000	NA	0	NA	NA	NA
gpD	gpA	chr1	34300001	34400000	0.0034918837297093	824	1554	445032	161432
gpD	gpA	chr1	34400001	34500000	0.0050604097355979	458	1156	228440	108648
gpD	gpA	chr1	34500001	34600000	NA	0	NA	NA	NA
gpD	gpA	chr1	34600001	34700000	0.0039247530112329	84	116	29556	32268
gpD	gpA	chr1	34700001	34800000	NA	0	NA	NA	NA
gpD	gpA	chr1	34800001	34900000	0.0059089003155827	692	2142	362504	146808
gpD	gpA	chr1	34900001	35000000	0.0044166920499543	634	1392	315168	151456
gpD	gpA	chr1	35000001	35100000	0.0	553	0	308600	98408
gpD	gpA	chr1	35100001	35200000	0.0096844917456768	558	2668	275492	135196
gpD	gpA	chr1	35200001	35300000	0.0016566396372831	127	76	45876	47596
gpD	gpA	chr1	35300001	35400000	NA	0	NA	NA	NA
gpD	gpA	chr1	35400001	35500000	0.0060021826118588	146	198	32988	74468
gpD	gpA	chr1	35500001	35600000	0.0016739254627098	1090	1090	651164	151076
gpD	gpA	chr1	35600001	35700000	0.0057401037895244	613	1522	265152	186016
gpD	gpA	chr1	35700001	35800000	0.0014567095794217	1412	1170	803180	236052
gpD	gpA	chr1	35800001	35900000	0.0039145907473309	703	1496	382160	135248
gpD	gpA	chr1	35900001	36000000	NA	0	NA	NA	NA
gpD	gpA	chr1	36000001	36100000	0.0019262255610131	120	80	41532	46788
gpD	gpA	chr1	36100001	36200000	0.0071214034789807	721	2684	376892	153764
gpD	gpA	chr1	36200001	36300000	0.0067159167226326	76	120	17868	38068
gpD	gpA	chr1	36300001	36400000	NA	0	NA	NA	NA
gpD	gpA	chr1	36400001	36500000	NA	0	NA	NA	NA
gpD	gpA	chr1	36500001	36600000	NA	0	NA	NA	NA
gpD	gpA	chr1	36600001	36700000	NA	0	NA	NA	NA
gpD	gpA	chr1	36700001	36800000	NA	0	NA	NA	NA
gpD	gpA	chr1	36800001	36900000	0.0014792899408284	59	20	13520	29904
gpD	gpA	chr1	36900001	37000000	0.0027358752487159	777	946	345776	226096
gpD	gpA	chr1	37000001	37100000	0.0027680337816495	475	666	240604	108996
gpD	gpA	chr1	37100001	37200000	0.0049993522629576	1109	3396	679288	136936
gpD	gpA	chr1	37200001	37300000	NA	0	NA	NA	NA
gpD	gpA	chr1	37300001	37400000	0.0039719417957759	1697	3744	942612	306380
gpD	gpA	chr1	37400001	37500000	NA	0	NA	NA	NA
gpD	gpA	chr1	37500001	37600000	0.0	326	0	179688	60248
gpD	gpA	chr1	37600001	37700000	NA	0	NA	NA	NA
