pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_dxy	no_sites	count_diffs	count_comparisons	count_missing
gpC	gpB	chr1	25800001	25900000	0.0046402737405971	411	8614	1856356	757604
gpC	gpB	chr1	25900001	26000000	NA	0	NA	NA	NA
gpC	gpB	chr1	26000001	26100000	0.0047276632363843	815	15866	3355992	1827408
gpC	gpB	chr1	26100001	26200000	NA	0	NA	NA	NA
gpC	gpB	chr1	26200001	26300000	0.0031936857353667	577	9436	2954580	715140
gpC	gpB	chr1	26300001	26400000	0.0004179137975401	713	864	2067412	2467268
gpC	gpB	chr1	26400001	26500000	0.0014718338403282	786	4372	2970444	2028516
gpC	gpB	chr1	26500001	26600000	NA	0	NA	NA	NA
gpC	gpB	chr1	26600001	26700000	NA	0	NA	NA	NA
gpC	gpB	chr1	26700001	26800000	0.0047318611987381	101	858	181324	461036
gpC	gpB	chr1	26800001	26900000	NA	0	NA	NA	NA
gpC	gpB	chr1	26900001	27000000	0.0046309078156965	656	10802	2332588	1839572
gpC	gpB	chr1	27000001	27100000	0.0046335934636475	1487	26042	5620260	3837060
gpC	gpB	chr1	27100001	27200000	0.0031878253129776	164	1318	413448	629592
gpC	gpB	chr1	27200001	27300000	NA	0	NA	NA	NA
gpC	gpB	chr1	27300001	27400000	NA	0	NA	NA	NA
gpC	gpB	chr1	27400001	27500000	0.0007615163746827	236	732	961240	539720
gpC	gpB	chr1	27500001	27600000	NA	0	NA	NA	NA
gpC	gpB	chr1	27600001	27700000	NA	0	NA	NA	NA
gpC	gpB	chr1	27700001	27800000	0.0029282802518321	1131	10640	3633532	3559628
gpC	gpB	chr1	27800001	27900000	0.0093893494370173	491	15884	1691704	1431056
gpC	gpB	chr1	27900001	28000000	0.0070972764614374	610	20202	2846444	1033156
gpC	gpB	chr1	28000001	28100000	NA	0	NA	NA	NA
gpC	gpB	chr1	28100001	28200000	NA	0	NA	NA	NA
gpC	gpB	chr1	28200001	28300000	0.0050279674409325	905	14012	2786812	2968988
gpC	gpB	chr1	28300001	28400000	0.0	58	0	104420	264460
gpC	gpB	chr1	28400001	28500000	NA	0	NA	NA	NA
gpC	gpB	chr1	28500001	28600000	NA	0	NA	NA	NA
gpC	gpB	chr1	28600001	28700000	NA	0	NA	NA	NA
gpC	gpB	chr1	28700001	28800000	NA	0	NA	NA	NA
gpC	gpB	chr1	28800001	28900000	NA	0	NA	NA	NA
gpC	gpB	chr1	28900001	29000000	0.0028777828067581	1322	16862	5859372	2548548
gpC	gpB	chr1	29000001	29100000	0.0	260	0	1137144	516456
gpC	gpB	chr1	29100001	29200000	0.009799316572529	243	10014	1021908	523572
gpC	gpB	chr1	29200001	29300000	NA	0	NA	NA	NA
gpC	gpB	chr1	29300001	29400000	0.0	23	0	37512	108768
gpC	gpB	chr1	29400001	29500000	0.0035669648499487	1106	16256	4557376	2476784
gpC	gpB	chr1	29500001	29600000	0.0051358606973175	1357	21970	4277764	4352756
gpC	gpB	chr1	29600001	29700000	0.0042796027785688	391	5530	1292176	1194584
gpC	gpB	chr1	29700001	29800000	NA	0	NA	NA	NA
gpC	gpB	chr1	29800001	29900000	NA	0	NA	NA	NA
gpC	gpB	chr1	29900001	30000000	0.0	48	0	75284	229996
gpC	gpB	chr1	30000001	30100000	NA	0	NA	NA	NA
gpC	gpB	chr1	30100001	30200000	NA	0	NA	NA	NA
gpC	gpB	chr1	30200001	30300000	NA	0	NA	NA	NA
gpC	gpB	chr1	30300001	30400000	NA	0	NA	NA	NA
gpC	gpB	chr1	30400001	30500000	NA	0	NA	NA	NA
gpC	gpB	chr1	30500001	30600000	0.002769180648314	23	136	49112	97168
gpC	gpB	chr1	30600001	30700000	NA	0	NA	NA	NA
gpC	gpB	chr1	30700001	30800000	0.0025186913410042	47	190	75436	223484
gpC	gpB	chr1	30800001	30900000	0.0049903505641126	928	18680	3743224	2158856
gpC	gpB	chr1	30900001	31000000	0.0038709053079789	177	1600	413340	712380
gpC	gpB	chr1	31000001	31100000	0.0009094679402024	367	1728	1900012	434108
gpC	gpB	chr1	31100001	31200000	0.0038116788670525	298	5734	1504324	390956
gpC	gpB	chr1	31200001	31300000	NA	0	NA	NA	NA
gpC	gpB	chr1	31300001	31400000	0.0007645022256765	303	1082	1415300	511780
gpC	gpB	chr1	31400001	31500000	NA	0	NA	NA	NA
gpC	gpB	chr1	31500001	31600000	NA	0	NA	NA	NA
gpC	gpB	chr1	31600001	31700000	NA	0	NA	NA	NA
gpC	gpB	chr1	31700001	31800000	0.0	142	0	371176	531944
gpC	gpB	chr1	31800001	31900000	0.0	47	0	68376	230544
gpC	gpB	chr1	31900001	32000000	NA	0	NA	NA	NA
gpC	gpB	chr1	32000001	32100000	0.0010898903626257	1201	6388	5861140	1777220
gpC	gpB	chr1	32100001	32200000	NA	0	NA	NA	NA
gpC	gpB	chr1	32200001	32300000	0.005309137056922	477	9940	1872244	1161476
gpC	gpB	chr1	32300001	32400000	0.0018094970292112	1257	9910	5476660	2517860
gpC	gpB	chr1	32400001	32500000	0.0024100382689987	540	4562	1892916	1541484
gpC	gpB	chr1	32500001	32600000	NA	0	NA	NA	NA
gpC	gpB	chr1	32600001	32700000	NA	0	NA	NA	NA
gpC	gpB	chr1	32700001	32800000	NA	0	NA	NA	NA
gpC	gpB	chr1	32800001	32900000	0.0004332625889451	1547	2778	6411816	3427104
gpC	gpB	chr1	32900001	33000000	NA	0	NA	NA	NA
gpC	gpB	chr1	33000001	33100000	0.0068323933380268	728	21040	3079448	1550632
gpC	gpB	chr1	33100001	33200000	0.0049876829624782	1190	25730	5158708	2409692
gpC	gpB	chr1	33200001	33300000	0.0089244742394944	824	36018	4035868	1204772
gpC	gpB	chr1	33300001	33400000	0.0039391769048537	98	858	217812	405468
gpC	gpB	chr1	33400001	33500000	0.0053241507355401	966	24822	4662152	1481608
gpC	gpB	chr1	33500001	33600000	0.0	774	0	2920280	2002360
gpC	gpB	chr1	33600001	33700000	NA	0	NA	NA	NA
gpC	gpB	chr1	33700001	33800000	NA	0	NA	NA	NA
gpC	gpB	chr1	33800001	33900000	NA	0	NA	NA	NA
gpC	gpB	chr1	33900001	34000000	NA	0	NA	NA	NA
gpC	gpB	chr1	34000001	34100000	NA	0	NA	NA	NA
gpC	gpB	chr1	34100001	34200000	0.0005869806269631	977	2632	4483964	1729756
gpC	gpB	chr1	34200001	34300000	NA	0	NA	NA	NA
gpC	gpB	chr1	34300001	34400000	0.0031866432990968	824	11106	3485172	1755468
gpC	gpB	chr1	34400001	34500000	0.0058985233854887	458	9218	1562764	1350116
gpC	gpB	chr1	34500001	34600000	NA	0	NA	NA	NA
gpC	gpB	chr1	34600001	34700000	0.0018148010412792	84	488	268900	265340
gpC	gpB	chr1	34700001	34800000	NA	0	NA	NA	NA
gpC	gpB	chr1	34800001	34900000	0.0061496407819789	692	17188	2794960	1606160
gpC	gpB	chr1	34900001	35000000	0.0044490204598265	634	10362	2329052	1703188
gpC	gpB	chr1	35000001	35100000	0.0	553	0	1907340	1609740
gpC	gpB	chr1	35100001	35200000	0.0081885980070872	558	15732	1921208	1627672
gpC	gpB	chr1	35200001	35300000	0.0031397002516136	127	1148	365640	442080
gpC	gpB	chr1	35300001	35400000	NA	0	NA	NA	NA
gpC	gpB	chr1	35400001	35500000	0.0062941297737463	146	1954	310448	618112
gpC	gpB	chr1	35500001	35600000	0.0015452806615549	1090	8554	5535564	1396836
gpC	gpB	chr1	35600001	35700000	0.0048894309989925	613	11240	2298836	1599844
gpC	gpB	chr1	35700001	35800000	0.0020140214194646	1412	13124	6516316	2464004
gpC	gpB	chr1	35800001	35900000	0.0038065420039241	703	10096	2652276	1818804
gpC	gpB	chr1	35900001	36000000	NA	0	NA	NA	NA
gpC	gpB	chr1	36000001	36100000	0.0023857110685733	120	678	284192	479008
gpC	gpB	chr1	36100001	36200000	0.0071915258049688	721	20590	2863092	1722468
gpC	gpB	chr1	36200001	36300000	0.0043962066336256	76	738	167872	315488
gpC	gpB	chr1	36300001	36400000	NA	0	NA	NA	NA
gpC	gpB	chr1	36400001	36500000	NA	0	NA	NA	NA
gpC	gpB	chr1	36500001	36600000	NA	0	NA	NA	NA
gpC	gpB	chr1	36600001	36700000	NA	0	NA	NA	NA
gpC	gpB	chr1	36700001	36800000	NA	0	NA	NA	NA
