pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_dxy	no_sites	count_diffs	count_comparisons	count_missing
gpE	gpB	chr1	22700001	22800000	NA	0	NA	NA	NA
gpE	gpB	chr1	22800001	22900000	0.0054093094452708	1060	10036	1855320	841320
gpE	gpB	chr1	22900001	23000000	0.0099458037151945	181	2026	203704	256760
gpE	gpB	chr1	23000001	23100000	NA	0	NA	NA	NA
gpE	gpB	chr1	23100001	23200000	NA	0	NA	NA	NA
gpE	gpB	chr1	23200001	23300000	0.0	63	0	58000	102272
gpE	gpB	chr1	23300001	23400000	0.0031062760582047	239	1350	434604	173412
gpE	gpB	chr1	23400001	23500000	0.0090992109877264	469	4982	547520	645616
gpE	gpB	chr1	23500001	23600000	0.0033258810126773	944	5290	1590556	810980
gpE	gpB	chr1	23600001	23700000	NA	0	NA	NA	NA
gpE	gpB	chr1	23700001	23800000	0.0	31	0	13388	65476
gpE	gpB	chr1	23800001	23900000	0.0085463252799852	1137	13684	1601156	1291372
gpE	gpB	chr1	23900001	24000000	NA	0	NA	NA	NA
gpE	gpB	chr1	24000001	24100000	NA	0	NA	NA	NA
gpE	gpB	chr1	24100001	24200000	NA	0	NA	NA	NA
gpE	gpB	chr1	24200001	24300000	NA	0	NA	NA	NA
gpE	gpB	chr1	24300001	24400000	0.0079358974699022	1358	11968	1508084	1946668
gpE	gpB	chr1	24400001	24500000	0.003165537811155	783	2492	787228	1204724
gpE	gpB	chr1	24500001	24600000	NA	0	NA	NA	NA
gpE	gpB	chr1	24600001	24700000	NA	0	NA	NA	NA
gpE	gpB	chr1	24700001	24800000	0.0018826135105204	375	918	487620	466380
gpE	gpB	chr1	24800001	24900000	NA	0	NA	NA	NA
gpE	gpB	chr1	24900001	25000000	NA	0	NA	NA	NA
gpE	gpB	chr1	25000001	25100000	NA	0	NA	NA	NA
gpE	gpB	chr1	25100001	25200000	0.0090528317019917	315	2438	269308	532052
gpE	gpB	chr1	25200001	25300000	0.0022619816193224	627	1906	842624	752464
gpE	gpB	chr1	25300001	25400000	0.0	117	0	150264	147384
gpE	gpB	chr1	25400001	25500000	0.0026849375528712	1160	6132	2283852	667188
gpE	gpB	chr1	25500001	25600000	0.0029747578797389	426	1236	415496	668248
gpE	gpB	chr1	25600001	25700000	NA	0	NA	NA	NA
gpE	gpB	chr1	25700001	25800000	0.0014554158657674	1421	3692	2536732	1078292
gpE	gpB	chr1	25800001	25900000	0.0047554510066152	411	3186	669968	375616
gpE	gpB	chr1	25900001	26000000	NA	0	NA	NA	NA
gpE	gpB	chr1	26000001	26100000	0.0050628133115902	815	6706	1324560	748800
gpE	gpB	chr1	26100001	26200000	NA	0	NA	NA	NA
gpE	gpB	chr1	26200001	26300000	0.0021395974643862	577	2468	1153488	314400
gpE	gpB	chr1	26300001	26400000	0.0004416180886769	713	420	951048	862824
gpE	gpB	chr1	26400001	26500000	0.0012030397598684	786	1414	1175356	824228
gpE	gpB	chr1	26500001	26600000	NA	0	NA	NA	NA
gpE	gpB	chr1	26600001	26700000	NA	0	NA	NA	NA
gpE	gpB	chr1	26700001	26800000	0.0057085292142377	101	340	59560	197384
gpE	gpB	chr1	26800001	26900000	NA	0	NA	NA	NA
gpE	gpB	chr1	26900001	27000000	0.0048299854426052	656	4154	860044	808820
gpE	gpB	chr1	27000001	27100000	0.0050548795206383	1487	11392	2253664	1529264
gpE	gpB	chr1	27100001	27200000	0.0023891660062467	164	410	171608	245608
gpE	gpB	chr1	27200001	27300000	NA	0	NA	NA	NA
gpE	gpB	chr1	27300001	27400000	NA	0	NA	NA	NA
gpE	gpB	chr1	27400001	27500000	0.000999651403613	236	390	390136	210248
gpE	gpB	chr1	27500001	27600000	NA	0	NA	NA	NA
gpE	gpB	chr1	27600001	27700000	NA	0	NA	NA	NA
gpE	gpB	chr1	27700001	27800000	0.0025098953030657	1131	3688	1469384	1407880
gpE	gpB	chr1	27800001	27900000	0.0103385628020222	491	5554	537212	711892
gpE	gpB	chr1	27900001	28000000	0.0073481030572372	610	7996	1088172	463668
gpE	gpB	chr1	28000001	28100000	NA	0	NA	NA	NA
gpE	gpB	chr1	28100001	28200000	NA	0	NA	NA	NA
gpE	gpB	chr1	28200001	28300000	0.005674097082134	905	5378	947816	1354504
gpE	gpB	chr1	28300001	28400000	0.0	58	0	35480	112072
gpE	gpB	chr1	28400001	28500000	NA	0	NA	NA	NA
gpE	gpB	chr1	28500001	28600000	NA	0	NA	NA	NA
gpE	gpB	chr1	28600001	28700000	NA	0	NA	NA	NA
gpE	gpB	chr1	28700001	28800000	NA	0	NA	NA	NA
gpE	gpB	chr1	28800001	28900000	NA	0	NA	NA	NA
gpE	gpB	chr1	28900001	29000000	0.0030948555224278	1322	6880	2223044	1140124
gpE	gpB	chr1	29000001	29100000	0.0	260	0	470548	190892
gpE	gpB	chr1	29100001	29200000	0.0086226386088025	243	3814	442324	175868
gpE	gpB	chr1	29200001	29300000	NA	0	NA	NA	NA
gpE	gpB	chr1	29300001	29400000	0.0	23	0	13044	45468
gpE	gpB	chr1	29400001	29500000	0.0033319722704108	1106	5908	1773124	1040540
gpE	gpB	chr1	29500001	29600000	0.0051973655203979	1357	9902	1905196	1547012
gpE	gpB	chr1	29600001	29700000	0.0033649384708493	391	1668	495700	499004
gpE	gpB	chr1	29700001	29800000	NA	0	NA	NA	NA
gpE	gpB	chr1	29800001	29900000	NA	0	NA	NA	NA
gpE	gpB	chr1	29900001	30000000	0.0	48	0	30820	91292
gpE	gpB	chr1	30000001	30100000	NA	0	NA	NA	NA
gpE	gpB	chr1	30100001	30200000	NA	0	NA	NA	NA
gpE	gpB	chr1	30200001	30300000	NA	0	NA	NA	NA
gpE	gpB	chr1	30300001	30400000	NA	0	NA	NA	NA
gpE	gpB	chr1	30400001	30500000	NA	0	NA	NA	NA
gpE	gpB	chr1	30500001	30600000	0.0185575706452973	23	176	9484	49028
gpE	gpB	chr1	30600001	30700000	NA	0	NA	NA	NA
gpE	gpB	chr1	30700001	30800000	0.0017894736842105	47	68	38000	81568
gpE	gpB	chr1	30800001	30900000	0.0046035162481815	928	6810	1479304	881528
gpE	gpB	chr1	30900001	31000000	0.0051486211969084	177	882	171308	278980
gpE	gpB	chr1	31000001	31100000	0.000394355088589	367	280	710020	223628
gpE	gpB	chr1	31100001	31200000	0.004094030639197	298	2542	620904	137208
gpE	gpB	chr1	31200001	31300000	NA	0	NA	NA	NA
gpE	gpB	chr1	31300001	31400000	0.0008676725786052	303	472	543984	226848
gpE	gpB	chr1	31400001	31500000	NA	0	NA	NA	NA
gpE	gpB	chr1	31500001	31600000	NA	0	NA	NA	NA
gpE	gpB	chr1	31600001	31700000	NA	0	NA	NA	NA
gpE	gpB	chr1	31700001	31800000	0.0	142	0	147640	213608
gpE	gpB	chr1	31800001	31900000	0.0	47	0	35620	83948
gpE	gpB	chr1	31900001	32000000	NA	0	NA	NA	NA
gpE	gpB	chr1	32000001	32100000	0.0016471713628811	1201	3926	2383480	671864
gpE	gpB	chr1	32100001	32200000	NA	0	NA	NA	NA
gpE	gpB	chr1	32200001	32300000	0.0056694005996481	477	4576	807140	406348
gpE	gpB	chr1	32300001	32400000	0.002130223468372	1257	4674	2194136	1003672
gpE	gpB	chr1	32400001	32500000	0.0030605728331987	540	2032	663928	709832
gpE	gpB	chr1	32500001	32600000	NA	0	NA	NA	NA
gpE	gpB	chr1	32600001	32700000	NA	0	NA	NA	NA
gpE	gpB	chr1	32700001	32800000	NA	0	NA	NA	NA
gpE	gpB	chr1	32800001	32900000	0.0009328588345586	1547	2420	2594176	1341392
gpE	gpB	chr1	32900001	33000000	NA	0	NA	NA	NA
gpE	gpB	chr1	33000001	33100000	0.0061690350154657	728	8568	1388872	463160
gpE	gpB	chr1	33100001	33200000	0.004535852918409	1190	9680	2134108	893252
gpE	gpB	chr1	33200001	33300000	0.0074669356481447	824	12170	1629852	466404
gpE	gpB	chr1	33300001	33400000	0.0051230156220352	98	324	63244	186068
gpE	gpB	chr1	33400001	33500000	0.0048119161827821	966	9530	1980500	477004
gpE	gpB	chr1	33500001	33600000	0.0	774	0	1224632	744424
gpE	gpB	chr1	33600001	33700000	NA	0	NA	NA	NA
gpE	gpB	chr1	33700001	33800000	NA	0	NA	NA	NA
gpE	gpB	chr1	33800001	33900000	NA	0	NA	NA	NA
gpE	gpB	chr1	33900001	34000000	NA	0	NA	NA	NA
gpE	gpB	chr1	34000001	34100000	NA	0	NA	NA	NA
gpE	gpB	chr1	34100001	34200000	0.0002789759890438	977	528	1892636	592852
gpE	gpB	chr1	34200001	34300000	NA	0	NA	NA	NA
gpE	gpB	chr1	34300001	34400000	0.0036620046334318	824	4780	1305296	790960
gpE	gpB	chr1	34400001	34500000	0.0055845168205403	458	3668	656816	508336
gpE	gpB	chr1	34500001	34600000	NA	0	NA	NA	NA
gpE	gpB	chr1	34600001	34700000	0.001290109163083	84	156	120920	92776
gpE	gpB	chr1	34700001	34800000	NA	0	NA	NA	NA
gpE	gpB	chr1	34800001	34900000	0.0058508207669865	692	6658	1137960	622488
gpE	gpB	chr1	34900001	35000000	0.0049721516366036	634	4610	927164	685732
gpE	gpB	chr1	35000001	35100000	0.0	553	0	740368	666464
gpE	gpB	chr1	35100001	35200000	0.0087783260698761	558	6212	707652	711900
gpE	gpB	chr1	35200001	35300000	0.0019506004559234	127	332	170204	152884
gpE	gpB	chr1	35300001	35400000	NA	0	NA	NA	NA
gpE	gpB	chr1	35400001	35500000	0.0046389402836993	146	692	149172	222252
gpE	gpB	chr1	35500001	35600000	0.0017160036666278	1090	3774	2199296	573664
gpE	gpB	chr1	35600001	35700000	0.0049205875656536	613	5014	1018984	540488
gpE	gpB	chr1	35700001	35800000	0.0016779787063796	1412	4278	2549496	1042632
gpE	gpB	chr1	35800001	35900000	0.0036829348595125	703	4206	1142024	646408
gpE	gpB	chr1	35900001	36000000	NA	0	NA	NA	NA
gpE	gpB	chr1	36000001	36100000	0.0020146760138897	120	246	122104	183176
gpE	gpB	chr1	36100001	36200000	0.0074246251503361	721	8618	1160732	673492
gpE	gpB	chr1	36200001	36300000	0.0036393931421555	76	166	45612	147732
gpE	gpB	chr1	36300001	36400000	NA	0	NA	NA	NA
gpE	gpB	chr1	36400001	36500000	NA	0	NA	NA	NA
gpE	gpB	chr1	36500001	36600000	NA	0	NA	NA	NA
gpE	gpB	chr1	36600001	36700000	NA	0	NA	NA	NA
gpE	gpB	chr1	36700001	36800000	NA	0	NA	NA	NA
gpE	gpB	chr1	36800001	36900000	0.0010058434715968	59	42	41756	108340
gpE	gpB	chr1	36900001	37000000	0.0029901915321613	777	3740	1250756	725932
gpE	gpB	chr1	37000001	37100000	0.0039327789327789	475	2724	692640	515760
gpE	gpB	chr1	37100001	37200000	0.0064257537921704	1109	13566	2111192	710104
gpE	gpB	chr1	37200001	37300000	NA	0	NA	NA	NA
