pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_dxy	no_sites	count_diffs	count_comparisons	count_missing
gpD	gpB	chr1	19500001	19600000	0.0166617371586315	365	6760	405720	213320
gpD	gpB	chr1	19600001	19700000	0.0056158024464198	982	5860	1043484	621988
gpD	gpB	chr1	19700001	19800000	NA	0	NA	NA	NA
gpD	gpB	chr1	19800001	19900000	0.0025583869496935	290	808	315824	176016
gpD	gpB	chr1	19900001	20000000	NA	0	NA	NA	NA
gpD	gpB	chr1	20000001	20100000	0.0078994574728736	632	7222	914240	157632
gpD	gpB	chr1	20100001	20200000	0.0018895646706982	887	2176	1151588	352764
gpD	gpB	chr1	20200001	20300000	0.0	12	0	6836	13516
gpD	gpB	chr1	20300001	20400000	NA	0	NA	NA	NA
gpD	gpB	chr1	20400001	20500000	0.0031824741886541	128	344	108092	108996
gpD	gpB	chr1	20500001	20600000	NA	0	NA	NA	NA
gpD	gpB	chr1	20600001	20700000	NA	0	NA	NA	NA
gpD	gpB	chr1	20700001	20800000	NA	0	NA	NA	NA
gpD	gpB	chr1	20800001	20900000	NA	0	NA	NA	NA
gpD	gpB	chr1	20900001	21000000	NA	0	NA	NA	NA
gpD	gpB	chr1	21000001	21100000	0.005735154221957	961	7114	1240420	389436
gpD	gpB	chr1	21100001	21200000	NA	0	NA	NA	NA
gpD	gpB	chr1	21200001	21300000	NA	0	NA	NA	NA
gpD	gpB	chr1	21300001	21400000	0.012685254961065	292	4444	350328	144904
gpD	gpB	chr1	21400001	21500000	0.0050041701417848	155	720	143880	119000
gpD	gpB	chr1	21500001	21600000	NA	0	NA	NA	NA
gpD	gpB	chr1	21600001	21700000	0.0016112929276575	654	1672	1037676	71508
gpD	gpB	chr1	21700001	21800000	NA	0	NA	NA	NA
gpD	gpB	chr1	21800001	21900000	NA	0	NA	NA	NA
gpD	gpB	chr1	21900001	22000000	0.0033847607052896	729	3440	1016320	220064
gpD	gpB	chr1	22000001	22100000	0.0050838199614792	1314	9270	1823432	405112
gpD	gpB	chr1	22100001	22200000	0.000492979413739	485	282	572032	250528
gpD	gpB	chr1	22200001	22300000	NA	0	NA	NA	NA
gpD	gpB	chr1	22300001	22400000	0.0	79	0	49012	84972
gpD	gpB	chr1	22400001	22500000	NA	0	NA	NA	NA
gpD	gpB	chr1	22500001	22600000	0.0059871994926526	367	2870	479356	143076
gpD	gpB	chr1	22600001	22700000	0.009613424825056	77	566	58876	71716
gpD	gpB	chr1	22700001	22800000	NA	0	NA	NA	NA
gpD	gpB	chr1	22800001	22900000	0.0049519546271609	1060	6248	1261724	536036
gpD	gpB	chr1	22900001	23000000	0.0091577008414618	181	1750	191096	115880
gpD	gpB	chr1	23000001	23100000	NA	0	NA	NA	NA
gpD	gpB	chr1	23100001	23200000	NA	0	NA	NA	NA
gpD	gpB	chr1	23200001	23300000	0.0	63	0	29276	77572
gpD	gpB	chr1	23300001	23400000	0.0034154025829406	239	1006	294548	110796
gpD	gpB	chr1	23400001	23500000	0.0093101227458705	469	3932	422336	373088
gpD	gpB	chr1	23500001	23600000	0.0029604795016995	944	3578	1208588	392436
gpD	gpB	chr1	23600001	23700000	NA	0	NA	NA	NA
gpD	gpB	chr1	23700001	23800000	0.0	31	0	16276	36300
gpD	gpB	chr1	23800001	23900000	0.0077134660501702	1137	9916	1285544	642808
gpD	gpB	chr1	23900001	24000000	NA	0	NA	NA	NA
gpD	gpB	chr1	24000001	24100000	NA	0	NA	NA	NA
gpD	gpB	chr1	24100001	24200000	NA	0	NA	NA	NA
gpD	gpB	chr1	24200001	24300000	NA	0	NA	NA	NA
gpD	gpB	chr1	24300001	24400000	0.0073760545289071	1358	9142	1239416	1063752
gpD	gpB	chr1	24400001	24500000	0.0024194261601243	783	1532	633208	694760
gpD	gpB	chr1	24500001	24600000	NA	0	NA	NA	NA
gpD	gpB	chr1	24600001	24700000	NA	0	NA	NA	NA
gpD	gpB	chr1	24700001	24800000	0.0018976699495556	375	632	333040	302960
gpD	gpB	chr1	24800001	24900000	NA	0	NA	NA	NA
gpD	gpB	chr1	24900001	25000000	NA	0	NA	NA	NA
gpD	gpB	chr1	25000001	25100000	NA	0	NA	NA	NA
gpD	gpB	chr1	25100001	25200000	0.0088616942715476	315	2352	265412	268828
gpD	gpB	chr1	25200001	25300000	0.001352121557547	627	892	659704	403688
gpD	gpB	chr1	25300001	25400000	0.0	117	0	86040	112392
gpD	gpB	chr1	25400001	25500000	0.0025700801138104	1160	3960	1540808	426552
gpD	gpB	chr1	25500001	25600000	0.0029485358761073	426	872	295740	426756
gpD	gpB	chr1	25600001	25700000	NA	0	NA	NA	NA
gpD	gpB	chr1	25700001	25800000	0.0014091352944253	1421	2586	1835168	574848
gpD	gpB	chr1	25800001	25900000	0.005107736021378	411	2416	473008	224048
gpD	gpB	chr1	25900001	26000000	NA	0	NA	NA	NA
gpD	gpB	chr1	26000001	26100000	0.0048001195486231	815	4754	990392	391848
gpD	gpB	chr1	26100001	26200000	NA	0	NA	NA	NA
gpD	gpB	chr1	26200001	26300000	0.0022444049141686	577	1832	816252	162340
gpD	gpB	chr1	26300001	26400000	0.000662178567487	713	456	688636	520612
gpD	gpB	chr1	26400001	26500000	0.0014173094494379	786	1334	941220	391836
gpD	gpB	chr1	26500001	26600000	NA	0	NA	NA	NA
gpD	gpB	chr1	26600001	26700000	NA	0	NA	NA	NA
gpD	gpB	chr1	26700001	26800000	0.0058447588354181	101	428	73228	98068
gpD	gpB	chr1	26800001	26900000	NA	0	NA	NA	NA
gpD	gpB	chr1	26900001	27000000	0.0047744175679797	656	3256	681968	430608
gpD	gpB	chr1	27000001	27100000	0.0048102047012098	1487	7732	1607416	914536
gpD	gpB	chr1	27100001	27200000	0.0027269950695929	164	250	91676	186468
gpD	gpB	chr1	27200001	27300000	NA	0	NA	NA	NA
gpD	gpB	chr1	27300001	27400000	NA	0	NA	NA	NA
gpD	gpB	chr1	27400001	27500000	0.0010804425492681	236	300	277664	122592
gpD	gpB	chr1	27500001	27600000	NA	0	NA	NA	NA
gpD	gpB	chr1	27600001	27700000	NA	0	NA	NA	NA
gpD	gpB	chr1	27700001	27800000	0.0023891823528572	1131	2010	841292	1076884
gpD	gpB	chr1	27800001	27900000	0.0097909977317583	491	5318	543152	289584
gpD	gpB	chr1	27900001	28000000	0.0077911907603136	610	5850	750848	283712
gpD	gpB	chr1	28000001	28100000	NA	0	NA	NA	NA
gpD	gpB	chr1	28100001	28200000	NA	0	NA	NA	NA
gpD	gpB	chr1	28200001	28300000	0.0049088992621593	905	4564	929740	605140
gpD	gpB	chr1	28300001	28400000	0.0	58	0	28184	70184
gpD	gpB	chr1	28400001	28500000	NA	0	NA	NA	NA
gpD	gpB	chr1	28500001	28600000	NA	0	NA	NA	NA
gpD	gpB	chr1	28600001	28700000	NA	0	NA	NA	NA
gpD	gpB	chr1	28700001	28800000	NA	0	NA	NA	NA
gpD	gpB	chr1	28800001	28900000	NA	0	NA	NA	NA
gpD	gpB	chr1	28900001	29000000	0.0028075461847731	1322	3958	1409772	832340
gpD	gpB	chr1	29000001	29100000	0.0	260	0	318752	122208
gpD	gpB	chr1	29100001	29200000	0.012152190622598	243	3162	260200	151928
gpD	gpB	chr1	29200001	29300000	NA	0	NA	NA	NA
gpD	gpB	chr1	29300001	29400000	0.0	23	0	5336	33672
gpD	gpB	chr1	29400001	29500000	0.0047816142364188	1106	6280	1313364	562412
gpD	gpB	chr1	29500001	29600000	0.0054001167221669	1357	6292	1165160	1136312
gpD	gpB	chr1	29600001	29700000	0.0028584092409837	391	1264	442204	220932
gpD	gpB	chr1	29700001	29800000	NA	0	NA	NA	NA
gpD	gpB	chr1	29800001	29900000	NA	0	NA	NA	NA
gpD	gpB	chr1	29900001	30000000	0.0	48	0	25536	55872
gpD	gpB	chr1	30000001	30100000	NA	0	NA	NA	NA
gpD	gpB	chr1	30100001	30200000	NA	0	NA	NA	NA
gpD	gpB	chr1	30200001	30300000	NA	0	NA	NA	NA
gpD	gpB	chr1	30300001	30400000	NA	0	NA	NA	NA
gpD	gpB	chr1	30400001	30500000	NA	0	NA	NA	NA
gpD	gpB	chr1	30500001	30600000	0.003168567807351	23	40	12624	26384
gpD	gpB	chr1	30600001	30700000	NA	0	NA	NA	NA
gpD	gpB	chr1	30700001	30800000	0.0047626735550532	47	118	24776	54936
gpD	gpB	chr1	30800001	30900000	0.0047783721474757	928	5306	1110420	463468
gpD	gpB	chr1	30900001	31000000	0.0052131897940154	177	738	141564	158628
gpD	gpB	chr1	31000001	31100000	0.0005709512277367	367	298	521936	100496
gpD	gpB	chr1	31100001	31200000	0.0043002383616286	298	1768	411140	94268
gpD	gpB	chr1	31200001	31300000	NA	0	NA	NA	NA
gpD	gpB	chr1	31300001	31400000	0.0008322474485671	303	350	420548	93340
gpD	gpB	chr1	31400001	31500000	NA	0	NA	NA	NA
gpD	gpB	chr1	31500001	31600000	NA	0	NA	NA	NA
gpD	gpB	chr1	31600001	31700000	NA	0	NA	NA	NA
gpD	gpB	chr1	31700001	31800000	0.0	142	0	123420	117412
gpD	gpB	chr1	31800001	31900000	0.0	47	0	20112	59600
gpD	gpB	chr1	31900001	32000000	NA	0	NA	NA	NA
gpD	gpB	chr1	32000001	32100000	0.0012483345390418	1201	2050	1642188	394708
gpD	gpB	chr1	32100001	32200000	NA	0	NA	NA	NA
gpD	gpB	chr1	32200001	32300000	0.005167598789096	477	2820	545708	263284
gpD	gpB	chr1	32300001	32400000	0.0022691463257135	1257	3514	1548600	583272
gpD	gpB	chr1	32400001	32500000	0.0026831042103553	540	1520	566508	349332
gpD	gpB	chr1	32500001	32600000	NA	0	NA	NA	NA
gpD	gpB	chr1	32600001	32700000	NA	0	NA	NA	NA
gpD	gpB	chr1	32700001	32800000	NA	0	NA	NA	NA
gpD	gpB	chr1	32800001	32900000	0.0002357805046109	1547	464	1967932	655780
gpD	gpB	chr1	32900001	33000000	NA	0	NA	NA	NA
gpD	gpB	chr1	33000001	33100000	0.0056257846660028	728	5198	923960	310728
gpD	gpB	chr1	33100001	33200000	0.0047709411436301	1190	7110	1490272	527968
gpD	gpB	chr1	33200001	33300000	0.0062293828663655	824	7040	1130128	267376
gpD	gpB	chr1	33300001	33400000	0.0059141863161963	98	306	51740	114468
gpD	gpB	chr1	33400001	33500000	0.0051187249800128	966	7094	1385892	252444
gpD	gpB	chr1	33500001	33600000	0.0	774	0	869192	443512
gpD	gpB	chr1	33600001	33700000	NA	0	NA	NA	NA
gpD	gpB	chr1	33700001	33800000	NA	0	NA	NA	NA
gpD	gpB	chr1	33800001	33900000	NA	0	NA	NA	NA
gpD	gpB	chr1	33900001	34000000	NA	0	NA	NA	NA
gpD	gpB	chr1	34000001	34100000	NA	0	NA	NA	NA
gpD	gpB	chr1	34100001	34200000	0.0005026571328825	977	622	1237424	419568
gpD	gpB	chr1	34200001	34300000	NA	0	NA	NA	NA
gpD	gpB	chr1	34300001	34400000	0.0034935805457471	824	3360	961764	435740
gpD	gpB	chr1	34400001	34500000	0.0052358478489071	458	2454	468692	308076
gpD	gpB	chr1	34500001	34600000	NA	0	NA	NA	NA
gpD	gpB	chr1	34600001	34700000	0.0036980425028351	84	300	81124	61340
gpD	gpB	chr1	34700001	34800000	NA	0	NA	NA	NA
gpD	gpB	chr1	34800001	34900000	0.0063483402887351	692	5166	813756	359876
gpD	gpB	chr1	34900001	35000000	0.0044660670109556	634	3134	701736	373528
gpD	gpB	chr1	35000001	35100000	0.0	553	0	611016	326872
gpD	gpB	chr1	35100001	35200000	0.009567994810579	558	5428	567308	379060
gpD	gpB	chr1	35200001	35300000	0.0021462403789224	127	232	108096	107296
gpD	gpB	chr1	35300001	35400000	NA	0	NA	NA	NA
gpD	gpB	chr1	35400001	35500000	0.0044019346774631	146	324	73604	174012
gpD	gpB	chr1	35500001	35600000	0.0015429546089328	1090	2276	1475092	373548
gpD	gpB	chr1	35600001	35700000	0.0053688748973446	613	3138	584480	455168
gpD	gpB	chr1	35700001	35800000	0.0017279814127061	1412	3082	1783584	611168
gpD	gpB	chr1	35800001	35900000	0.0042177128958631	703	3378	800908	391380
gpD	gpB	chr1	35900001	36000000	NA	0	NA	NA	NA
gpD	gpB	chr1	36000001	36100000	0.002229500434062	120	226	101368	102152
gpD	gpB	chr1	36100001	36200000	0.0079680021680321	721	6586	826556	396260
gpD	gpB	chr1	36200001	36300000	0.0041024614768861	76	164	39976	88920
gpD	gpB	chr1	36300001	36400000	NA	0	NA	NA	NA
gpD	gpB	chr1	36400001	36500000	NA	0	NA	NA	NA
gpD	gpB	chr1	36500001	36600000	NA	0	NA	NA	NA
gpD	gpB	chr1	36600001	36700000	NA	0	NA	NA	NA
gpD	gpB	chr1	36700001	36800000	NA	0	NA	NA	NA
gpD	gpB	chr1	36800001	36900000	0.0011154074955383	59	30	26896	73168
gpD	gpB	chr1	36900001	37000000	0.0029361576373464	777	2464	839192	478600
gpD	gpB	chr1	37000001	37100000	0.0040880111843887	475	2234	546476	259124
gpD	gpB	chr1	37100001	37200000	0.004302939350031	1109	6652	1545920	334944
gpD	gpB	chr1	37200001	37300000	NA	0	NA	NA	NA
gpD	gpB	chr1	37300001	37400000	0.0038552112528876	1697	8264	2143592	734520
gpD	gpB	chr1	37400001	37500000	NA	0	NA	NA	NA
