chromosome	start	end	ID_genes
chr2	150451153	150452428	Pgl_GLEAN_10001220
chr2	150828233	150828505	Pgl_GLEAN_10012955
chr2	150952286	150952681	Pgl_GLEAN_10018274
chr2	151058876	151059821	Pgl_GLEAN_10018276
chr2	151070542	151070832	Pgl_GLEAN_10018277
chr2	151139877	151140502	Pgl_GLEAN_10018278
chr2	151146377	151147785	Pgl_GLEAN_10018279
chr2	151148407	151149203	Pgl_GLEAN_10018280
chr2	151150226	151151632	Pgl_GLEAN_10018281
chr2	151274486	151274719	Pgl_GLEAN_10018282
chr2	151490759	151493833	Pgl_GLEAN_10018283
chr2	151515079	151521003	Pgl_GLEAN_10018284
chr2	151578145	151578569	Pgl_GLEAN_10008566
chr2	151863001	151863484	Pgl_GLEAN_10008370
chr2	151876841	151882107	Pgl_GLEAN_10008371
chr2	151967318	151971486	Pgl_GLEAN_10008372
chr2	152045490	152047746	Pgl_GLEAN_10009115
chr2	152070054	152092039	Pgl_GLEAN_10009114
chr2	152598029	152612861	Pgl_GLEAN_10003319
chr2	152624339	152624827	Pgl_GLEAN_10003696
chr2	152644933	152645483	Pgl_GLEAN_10010979
chr2	153219190	153219969	Pgl_GLEAN_10007953
chr2	153456661	153457005	Pgl_GLEAN_10035915
chr2	153509448	153513235	Pgl_GLEAN_10002908
chr2	153865135	153865392	Pgl_GLEAN_10025035
chr2	153913846	153914374	Pgl_GLEAN_10012004
chr2	154246819	154250135	Pgl_GLEAN_10012052
chr2	154341667	154342107	Pgl_GLEAN_10012051
chr2	154356363	154356489	Pgl_GLEAN_10026145
chr2	154356877	154357433	Pgl_GLEAN_10012050
chr2	154360240	154369149	Pgl_GLEAN_10012049
chr2	154575427	154587917	Pgl_GLEAN_10012048
chr2	154609817	154610991	Pgl_GLEAN_10012047
chr2	154715550	154716456	Pgl_GLEAN_10012046
chr2	154781807	154783074	Pgl_GLEAN_10012045
chr2	155045696	155047159	Pgl_GLEAN_10000958
chr2	155056356	155056513	Pgl_GLEAN_10003463
chr2	155815563	155818132	Pgl_GLEAN_10024735
chr2	155820040	155823068	Pgl_GLEAN_10024736
chr2	156211363	156211563	Pgl_GLEAN_10024738
chr2	156430392	156433475	Pgl_GLEAN_10024739
chr2	156436522	156437475	Pgl_GLEAN_10024740
chr2	156526367	156527065	Pgl_GLEAN_10004969
chr2	156692652	156692943	Pgl_GLEAN_10004695
chr2	156861560	156861944	Pgl_GLEAN_10023463
chr2	157122332	157123583	Pgl_GLEAN_10024734
chr2	157372743	157372943	Pgl_GLEAN_10022130
chr2	157576922	157578322	Pgl_GLEAN_10017020
chr2	157585181	157585983	Pgl_GLEAN_10017021
chr2	157747247	157748275	Pgl_GLEAN_10017627
chr2	157753366	157754362	Pgl_GLEAN_10019888
chr2	158701075	158703097	Pgl_GLEAN_10017022
chr2	158740837	158741388	Pgl_GLEAN_10017023
chr2	158746933	158749798	Pgl_GLEAN_10017024
chr2	159123342	159123602	Pgl_GLEAN_10017025
chr2	159200566	159201348	Pgl_GLEAN_10017026
chr2	159255873	159256939	Pgl_GLEAN_10015924
chr2	159374799	159377084	Pgl_GLEAN_10017028
chr2	159891222	159892278	Pgl_GLEAN_10005144
chr2	159893881	159894552	Pgl_GLEAN_10005145
chr2	159988182	159989403	Pgl_GLEAN_10025889
chr2	160023488	160024273	Pgl_GLEAN_10000654
chr2	160051833	160052339	Pgl_GLEAN_10000484
chr2	160052900	160053322	Pgl_GLEAN_10037973
chr2	160151083	160161917	Pgl_GLEAN_10001538
chr2	160194678	160195150	Pgl_GLEAN_10001539
chr2	160401147	160405504	Pgl_GLEAN_10011217
chr2	160510795	160510998	Pgl_GLEAN_10011218
chr2	160521203	160524376	Pgl_GLEAN_10011219
chr2	160530395	160536462	Pgl_GLEAN_10011220
chr2	160970636	160971143	Pgl_GLEAN_10027353
chr2	160971494	160974867	Pgl_GLEAN_10027354
chr2	160975652	160981653	Pgl_GLEAN_10027355
chr2	160991423	160991866	Pgl_GLEAN_10027356
chr2	161101369	161102408	Pgl_GLEAN_10027357
chr2	161114993	161115476	Pgl_GLEAN_10017203
chr2	161292336	161295268	Pgl_GLEAN_10027358
chr2	161411011	161411592	Pgl_GLEAN_10027359
chr2	161518979	161519341	Pgl_GLEAN_10011986
chr2	161571579	161576845	Pgl_GLEAN_10027360
chr2	161814426	161815297	Pgl_GLEAN_10027361
chr2	161852363	161852821	Pgl_GLEAN_10033536
chr2	162163313	162163864	Pgl_GLEAN_10025599
chr2	162343164	162344850	Pgl_GLEAN_10005718
chr2	162361846	162366361	Pgl_GLEAN_10005717
chr2	162382957	162383739	Pgl_GLEAN_10036916
chr2	162553587	162554389	Pgl_GLEAN_10015120
chr2	162886396	162888726	Pgl_GLEAN_10015119
chr2	162979205	162980272	Pgl_GLEAN_10015118
chr2	163067441	163068566	Pgl_GLEAN_10015117
chr2	163112570	163114327	Pgl_GLEAN_10000906
chr2	163127001	163127210	Pgl_GLEAN_10000905
chr2	163194128	163194535	Pgl_GLEAN_10008645
chr2	163415281	163415679	Pgl_GLEAN_10027395
chr2	163562183	163563082	Pgl_GLEAN_10027394
chr2	163742632	163743125	Pgl_GLEAN_10007786
chr2	163766346	163766672	Pgl_GLEAN_10028236
chr2	163809001	163810179	Pgl_GLEAN_10007787
chr2	163834556	163837105	Pgl_GLEAN_10007788
chr2	163859276	163860662	Pgl_GLEAN_10007789
chr2	163885793	163894455	Pgl_GLEAN_10007790
chr2	164017877	164018635	Pgl_GLEAN_10007791
chr2	164047654	164048533	Pgl_GLEAN_10034728
chr2	164424174	164425119	Pgl_GLEAN_10020030
chr2	164466309	164466618	Pgl_GLEAN_10003631
chr2	164917786	164923746	Pgl_GLEAN_10020033
chr2	164929687	164930612	Pgl_GLEAN_10020034
chr2	165035791	165036072	Pgl_GLEAN_10020035
chr2	165750466	165751563	Pgl_GLEAN_10024579
chr2	166153091	166161243	Pgl_GLEAN_10015349
chr2	166240189	166240437	Pgl_GLEAN_10021736
chr2	166264781	166265054	Pgl_GLEAN_10012057
chr2	166346075	166346533	Pgl_GLEAN_10002710
chr2	166350814	166355198	Pgl_GLEAN_10002709
chr2	166429491	166431398	Pgl_GLEAN_10000614
chr2	166517491	166521404	Pgl_GLEAN_10000613
chr2	166533396	166533629	Pgl_GLEAN_10038152
chr2	166594283	166594672	Pgl_GLEAN_10026866
chr2	166763967	166764434	Pgl_GLEAN_10001067
chr2	166853083	166853475	Pgl_GLEAN_10001066
chr2	166854385	166854699	Pgl_GLEAN_10001065
chr2	166975812	166977486	Pgl_GLEAN_10024194
chr2	167025916	167026104	Pgl_GLEAN_10032657
chr2	167038709	167038981	Pgl_GLEAN_10024633
chr2	167422131	167424219	Pgl_GLEAN_10019642
chr2	167618658	167618890	Pgl_GLEAN_10001617
chr2	167670714	167671274	Pgl_GLEAN_10019640
chr2	167674793	167675101	Pgl_GLEAN_10019639
chr2	167693149	167706882	Pgl_GLEAN_10019638
chr2	167732123	167735089	Pgl_GLEAN_10019637
chr2	167989646	167990116	Pgl_GLEAN_10024873
chr2	168130676	168131128	Pgl_GLEAN_10012991
chr2	168179591	168180375	Pgl_GLEAN_10020036
chr2	168215375	168216165	Pgl_GLEAN_10012990
chr2	168460774	168461270	Pgl_GLEAN_10032667
chr2	168503328	168503845	Pgl_GLEAN_10032666
chr2	168532405	168532883	Pgl_GLEAN_10032665
chr2	168540642	168552224	Pgl_GLEAN_10032664
chr2	168690800	168692440	Pgl_GLEAN_10032661
chr2	168815566	168816802	Pgl_GLEAN_10032660
chr2	169524191	169524484	Pgl_GLEAN_10005668
chr2	169821870	169822322	Pgl_GLEAN_10005378
chr2	169824184	169824783	Pgl_GLEAN_10018893
chr2	169827044	169827251	Pgl_GLEAN_10001508
chr2	169873496	169873718	Pgl_GLEAN_10000225
chr2	169891053	169897227	Pgl_GLEAN_10027386
chr2	169958893	169963068	Pgl_GLEAN_10027385
chr2	169966083	169966897	Pgl_GLEAN_10007333
chr2	170032862	170036215	Pgl_GLEAN_10027384
chr2	170869965	170870537	Pgl_GLEAN_10035100
chr2	170993933	170994103	Pgl_GLEAN_10009068
chr2	171058429	171060257	Pgl_GLEAN_10027381
chr2	171075372	171075644	Pgl_GLEAN_10027380
chr2	171251586	171252579	Pgl_GLEAN_10010026
chr2	171392546	171395889	Pgl_GLEAN_10010027
chr2	171452612	171453220	Pgl_GLEAN_10010029
chr2	171496237	171496695	Pgl_GLEAN_10010031
chr2	171503637	171504031	Pgl_GLEAN_10010032
chr2	171564276	171565018	Pgl_GLEAN_10010033
chr2	171738858	171746859	Pgl_GLEAN_10003635
chr2	171846228	171850850	Pgl_GLEAN_10003636
chr2	171870918	171871529	Pgl_GLEAN_10003637
chr2	171940546	171941813	Pgl_GLEAN_10003638
chr2	172019785	172020465	Pgl_GLEAN_10001397
chr2	172169581	172170473	Pgl_GLEAN_10018620
chr2	172431525	172432957	Pgl_GLEAN_10018619
chr2	172562318	172565244	Pgl_GLEAN_10018618
chr2	172566325	172566905	Pgl_GLEAN_10018617
chr2	172649563	172650816	Pgl_GLEAN_10018615
chr2	172650907	172651880	Pgl_GLEAN_10018614
chr2	172994985	172997299	Pgl_GLEAN_10001501
chr2	173001875	173002336	Pgl_GLEAN_10001500
chr2	173034358	173034627	Pgl_GLEAN_10010316
chr2	173045799	173046287	Pgl_GLEAN_10010317
chr2	173418900	173421514	Pgl_GLEAN_10021069
chr2	173689602	173689976	Pgl_GLEAN_10023032
chr2	173999704	174009134	Pgl_GLEAN_10021067
chr2	174019280	174023689	Pgl_GLEAN_10021066
chr2	174236857	174240902	Pgl_GLEAN_10001616
chr2	174263875	174264375	Pgl_GLEAN_10009567
chr2	174627168	174628075	Pgl_GLEAN_10001618
chr2	175521213	175521860	Pgl_GLEAN_10014571
chr2	175559969	175566494	Pgl_GLEAN_10014569
chr2	175975873	175980243	Pgl_GLEAN_10016558
chr2	175982155	175982741	Pgl_GLEAN_10016559
chr2	176856400	176856704	Pgl_GLEAN_10038071
chr2	177078700	177086394	Pgl_GLEAN_10012504
chr2	177101783	177102250	Pgl_GLEAN_10035414
chr2	177190403	177192165	Pgl_GLEAN_10035262
chr2	177289485	177291783	Pgl_GLEAN_10001972
chr2	177297981	177298855	Pgl_GLEAN_10001973
chr2	177315129	177315410	Pgl_GLEAN_10001974
chr2	177383254	177383649	Pgl_GLEAN_10012174
chr2	177434278	177437929	Pgl_GLEAN_10001975
chr2	177498477	177500470	Pgl_GLEAN_10009630
chr2	177701619	177701911	Pgl_GLEAN_10023944
chr2	177792379	177792744	Pgl_GLEAN_10009627
chr2	177813943	177815334	Pgl_GLEAN_10009626
chr2	177871764	177872061	Pgl_GLEAN_10021492
chr2	177922640	177923299	Pgl_GLEAN_10021493
chr2	178111098	178113944	Pgl_GLEAN_10013948
chr2	178200566	178200994	Pgl_GLEAN_10013949
chr2	178284919	178285452	Pgl_GLEAN_10010318
chr2	178292030	178292697	Pgl_GLEAN_10016334
chr2	178297710	178299515	Pgl_GLEAN_10013950
chr2	178421865	178428768	Pgl_GLEAN_10013951
chr2	178429029	178429655	Pgl_GLEAN_10013952
chr2	178550805	178552095	Pgl_GLEAN_10013953
chr2	178576047	178579641	Pgl_GLEAN_10013954
chr2	178580807	178585269	Pgl_GLEAN_10013955
chr2	178592815	178593709	Pgl_GLEAN_10013956
chr2	178730427	178730741	Pgl_GLEAN_10035803
chr2	178773471	178774619	Pgl_GLEAN_10032612
chr2	178886411	178887797	Pgl_GLEAN_10035806
chr2	178983454	178984869	Pgl_GLEAN_10035807
chr2	179015880	179018368	Pgl_GLEAN_10035808
chr2	179151382	179154582	Pgl_GLEAN_10035809
chr2	179213001	179214025	Pgl_GLEAN_10035810
chr2	179277060	179278527	Pgl_GLEAN_10035811
chr2	179289141	179290634	Pgl_GLEAN_10035812
chr2	179307280	179307513	Pgl_GLEAN_10035813
chr2	179430144	179431539	Pgl_GLEAN_10035814
chr2	179507467	179508122	Pgl_GLEAN_10035815
chr2	179562369	179562983	Pgl_GLEAN_10035816
chr2	179578246	179581851	Pgl_GLEAN_10035817
chr2	179792908	179793282	Pgl_GLEAN_10035818
chr2	179842082	179843920	Pgl_GLEAN_10035819
chr2	179861384	179861719	Pgl_GLEAN_10035820
chr2	180060352	180063529	Pgl_GLEAN_10035821
chr2	180119946	180122378	Pgl_GLEAN_10035822
chr2	180278400	180279947	Pgl_GLEAN_10035824
chr2	180325240	180326586	Pgl_GLEAN_10017550
chr2	180344175	180344902	Pgl_GLEAN_10028407
chr2	180466234	180467532	Pgl_GLEAN_10035825
chr2	180519553	180520130	Pgl_GLEAN_10003740
chr2	180668620	180668874	Pgl_GLEAN_10035826
chr2	180717114	180718055	Pgl_GLEAN_10035827
chr2	180730383	180730607	Pgl_GLEAN_10035828
chr2	180731171	180731929	Pgl_GLEAN_10035829
chr2	180801046	180802768	Pgl_GLEAN_10035830
chr2	180825982	180826458	Pgl_GLEAN_10035831
chr2	180856551	180856783	Pgl_GLEAN_10006188
chr2	181015732	181016631	Pgl_GLEAN_10020292
chr2	181017042	181017819	Pgl_GLEAN_10021136
chr2	181095559	181096058	Pgl_GLEAN_10035832
chr2	181403732	181404235	Pgl_GLEAN_10006938
chr2	181408200	181410310	Pgl_GLEAN_10006939
chr2	181414917	181415654	Pgl_GLEAN_10006940
chr2	181432315	181433063	Pgl_GLEAN_10006941
chr2	181433579	181434022	Pgl_GLEAN_10006942
chr2	181506053	181506805	Pgl_GLEAN_10006943
chr2	181519154	181519543	Pgl_GLEAN_10006944
chr2	181526927	181532980	Pgl_GLEAN_10006945
chr2	181583309	181584340	Pgl_GLEAN_10006946
chr2	181621784	181622213	Pgl_GLEAN_10006947
chr2	181801021	181801875	Pgl_GLEAN_10006948
chr2	181815942	181819464	Pgl_GLEAN_10029707
chr2	181890666	181891666	Pgl_GLEAN_10003914
chr2	181902115	181902429	Pgl_GLEAN_10003913
chr2	181938714	181939298	Pgl_GLEAN_10003912
chr2	181939662	181939943	Pgl_GLEAN_10003911
chr2	182037314	182037896	Pgl_GLEAN_10007153
chr2	182067672	182072091	Pgl_GLEAN_10003910
chr2	182144084	182146643	Pgl_GLEAN_10010431
chr2	182185822	182186454	Pgl_GLEAN_10010430
chr2	182222964	182223470	Pgl_GLEAN_10032491
chr2	182227953	182229153	Pgl_GLEAN_10035651
chr2	182288223	182288866	Pgl_GLEAN_10010429
chr2	182414738	182414989	Pgl_GLEAN_10010428
chr2	182416129	182417083	Pgl_GLEAN_10010427
chr2	182592471	182593253	Pgl_GLEAN_10010426
chr2	182665083	182665797	Pgl_GLEAN_10020545
chr2	182695403	182696218	Pgl_GLEAN_10010148
chr2	182741584	182742105	Pgl_GLEAN_10010149
chr2	182742195	182742615	Pgl_GLEAN_10010150
chr2	182833325	182835440	Pgl_GLEAN_10010151
chr2	182888494	182895046	Pgl_GLEAN_10010152
chr2	182907698	182913581	Pgl_GLEAN_10010153
chr2	182914794	182915201	Pgl_GLEAN_10010154
chr2	182932011	182932743	Pgl_GLEAN_10010155
chr2	182959020	182962686	Pgl_GLEAN_10010156
chr2	183098321	183100376	Pgl_GLEAN_10010157
chr2	183154547	183154977	Pgl_GLEAN_10027518
chr2	183285174	183287946	Pgl_GLEAN_10027514
chr2	183288992	183291109	Pgl_GLEAN_10027513
chr2	183294705	183301705	Pgl_GLEAN_10027512
chr2	183296316	183296829	Pgl_GLEAN_10015357
chr2	183304689	183309443	Pgl_GLEAN_10027511
chr2	183311008	183313688	Pgl_GLEAN_10027510
chr2	183319877	183320563	Pgl_GLEAN_10016668
chr2	183402711	183405051	Pgl_GLEAN_10027509
chr2	183409379	183412069	Pgl_GLEAN_10027508
chr2	183441532	183445621	Pgl_GLEAN_10027507
chr2	183452196	183452657	Pgl_GLEAN_10027506
chr2	183507147	183507589	Pgl_GLEAN_10037401
chr2	183511386	183511858	Pgl_GLEAN_10029431
chr2	183536251	183537858	Pgl_GLEAN_10027505
chr2	183543885	183546008	Pgl_GLEAN_10027504
chr2	183550886	183551077	Pgl_GLEAN_10027503
chr2	183557944	183559713	Pgl_GLEAN_10027502
chr2	183591308	183591600	Pgl_GLEAN_10037288
chr2	183626842	183628395	Pgl_GLEAN_10027501
chr2	183667611	183669167	Pgl_GLEAN_10027500
chr2	183762422	183762925	Pgl_GLEAN_10027498
