chromosome	start	end	ID_genes
Super-Scaffold_100024	6195414	6195503	Pgl_GLEAN_10026691
Super-Scaffold_100024	6302395	6303346	Pgl_GLEAN_10028535
Super-Scaffold_100024	6305209	6305990	Pgl_GLEAN_10025890
Super-Scaffold_100024	6371414	6376090	Pgl_GLEAN_10025891
Super-Scaffold_100024	6383839	6385388	Pgl_GLEAN_10014876
Super-Scaffold_100024	6404515	6404894	Pgl_GLEAN_10023032
Super-Scaffold_100024	6413319	6413696	Pgl_GLEAN_10023032
Super-Scaffold_100024	6468425	6469216	Pgl_GLEAN_10005573
Super-Scaffold_100024	6525972	6527142	Pgl_GLEAN_10006292
Super-Scaffold_100024	7120542	7120919	Pgl_GLEAN_10005124
Super-Scaffold_100024	7370394	7372485	Pgl_GLEAN_10007760
Super-Scaffold_100024	7938223	7938630	Pgl_GLEAN_10008645
Super-Scaffold_100024	8572646	8572963	Pgl_GLEAN_10019162
Super-Scaffold_100024	8612257	8612569	Pgl_GLEAN_10019163
Super-Scaffold_100024	9280514	9280985	Pgl_GLEAN_10001251
Super-Scaffold_100024	9281818	9282030	Pgl_GLEAN_10006566
Super-Scaffold_100024	9464900	9465286	Pgl_GLEAN_10000089
Super-Scaffold_100024	9585977	9586612	Pgl_GLEAN_10025286
Super-Scaffold_100024	9793235	9803169	Pgl_GLEAN_10016618
Super-Scaffold_100024	9808100	9809049	Pgl_GLEAN_10004820
Super-Scaffold_100024	9810246	9810850	Pgl_GLEAN_10011438
Super-Scaffold_100024	9865279	9865737	Pgl_GLEAN_10016619
Super-Scaffold_100024	9872335	9873241	Pgl_GLEAN_10016620
Super-Scaffold_100024	9889094	9890955	Pgl_GLEAN_10021470
Super-Scaffold_100024	9893257	9893507	Pgl_GLEAN_10006608
Super-Scaffold_100024	9894684	9895031	Pgl_GLEAN_10016621
Super-Scaffold_100024	10769813	10771481	Pgl_GLEAN_10002112
Super-Scaffold_100024	11769448	11770161	Pgl_GLEAN_10020545
Super-Scaffold_100024	11809761	11810270	Pgl_GLEAN_10037464
Super-Scaffold_100024	11836196	11836696	Pgl_GLEAN_10037463
Super-Scaffold_100024	11917560	11917853	Pgl_GLEAN_10037944
Super-Scaffold_100024	11919519	11919765	Pgl_GLEAN_10030481
Super-Scaffold_100024	12040569	12040907	Pgl_GLEAN_10017562
Super-Scaffold_100024	12057694	12058831	Pgl_GLEAN_10020385
Super-Scaffold_100024	12336462	12336666	Pgl_GLEAN_10037461
Super-Scaffold_100024	13601462	13602129	Pgl_GLEAN_10000474
Super-Scaffold_100024	15369445	15369837	Pgl_GLEAN_10000933
Super-Scaffold_100024	15374515	15375595	Pgl_GLEAN_10033500
Super-Scaffold_100024	15375762	15376653	Pgl_GLEAN_10016576
Super-Scaffold_100024	16741652	16742352	Pgl_GLEAN_10022399
Super-Scaffold_100024	16817847	16818779	Pgl_GLEAN_10030617
Super-Scaffold_100024	16934301	16934636	Pgl_GLEAN_10019161
Super-Scaffold_100024	16949060	16949404	Pgl_GLEAN_10019161
Super-Scaffold_100024	16955916	16956137	Pgl_GLEAN_10017630
Super-Scaffold_100024	17082261	17085412	Pgl_GLEAN_10030619
Super-Scaffold_100024	17353987	17355311	Pgl_GLEAN_10030621
Super-Scaffold_100024	17484331	17484744	Pgl_GLEAN_10030622
Super-Scaffold_100024	17602613	17603249	Pgl_GLEAN_10009764
Super-Scaffold_100024	17758768	17759194	Pgl_GLEAN_10024762
Super-Scaffold_100024	19046790	19048687	Pgl_GLEAN_10009765
Super-Scaffold_100024	19176855	19177553	Pgl_GLEAN_10037447
Super-Scaffold_100024	19186033	19186509	Pgl_GLEAN_10013693
Super-Scaffold_100024	19189697	19189969	Pgl_GLEAN_10024633
Super-Scaffold_100024	19556678	19557006	Pgl_GLEAN_10028236
Super-Scaffold_100024	19557276	19557973	Pgl_GLEAN_10022399
Super-Scaffold_100024	19757866	19758885	Pgl_GLEAN_10006180
Super-Scaffold_100024	20196761	20197083	Pgl_GLEAN_10034640
Super-Scaffold_100024	20200831	20203367	Pgl_GLEAN_10034641
Super-Scaffold_100024	20951260	20951577	Pgl_GLEAN_10026892
Super-Scaffold_100024	20952278	20953036	Pgl_GLEAN_10021558
Super-Scaffold_100024	21377707	21378891	Pgl_GLEAN_10026899
Super-Scaffold_100024	21645578	21645847	Pgl_GLEAN_10026901
Super-Scaffold_100024	21688190	21688550	Pgl_GLEAN_10019271
Super-Scaffold_100024	21721463	21724714	Pgl_GLEAN_10026902
Super-Scaffold_100024	21730935	21731105	Pgl_GLEAN_10009068
Super-Scaffold_100024	21883231	21883437	Pgl_GLEAN_10016333
Super-Scaffold_100024	22011284	22011777	Pgl_GLEAN_10034218
Super-Scaffold_100024	22022861	22023555	Pgl_GLEAN_10037447
Super-Scaffold_100024	22023565	22023838	Pgl_GLEAN_10024633
Super-Scaffold_100024	22052915	22054051	Pgl_GLEAN_10020385
Super-Scaffold_100024	22072040	22072273	Pgl_GLEAN_10007243
Super-Scaffold_100024	22086782	22087003	Pgl_GLEAN_10031550
Super-Scaffold_100024	22087363	22087576	Pgl_GLEAN_10023036
Super-Scaffold_100024	22251244	22251574	Pgl_GLEAN_10015818
Super-Scaffold_100024	22355061	22356156	Pgl_GLEAN_10023383
Super-Scaffold_100024	22532552	22533634	Pgl_GLEAN_10019609
Super-Scaffold_100024	22925437	22925736	Pgl_GLEAN_10002860
Super-Scaffold_100024	23017862	23018822	Pgl_GLEAN_10017445
Super-Scaffold_100024	23052693	23053644	Pgl_GLEAN_10012423
Super-Scaffold_100024	23070670	23071017	Pgl_GLEAN_10012424
Super-Scaffold_100024	23109220	23109711	Pgl_GLEAN_10009488
Super-Scaffold_100024	23900526	23904816	Pgl_GLEAN_10022128
Super-Scaffold_100024	24195326	24195910	Pgl_GLEAN_10016487
Super-Scaffold_100024	24210242	24211557	Pgl_GLEAN_10017418
Super-Scaffold_100024	24214186	24214404	Pgl_GLEAN_10038660
Super-Scaffold_100024	24743020	24743721	Pgl_GLEAN_10010640
Super-Scaffold_100024	24757658	24758837	Pgl_GLEAN_10010641
Super-Scaffold_100024	25011123	25011462	Pgl_GLEAN_10017562
Super-Scaffold_100024	25035192	25036187	Pgl_GLEAN_10026692
Super-Scaffold_100024	25080475	25080919	Pgl_GLEAN_10017285
Super-Scaffold_100024	25154279	25155273	Pgl_GLEAN_10026692
Super-Scaffold_100024	25330937	25331357	Pgl_GLEAN_10027346
Super-Scaffold_100024	25605180	25605964	Pgl_GLEAN_10037417
Super-Scaffold_100024	25854644	25855107	Pgl_GLEAN_10037415
Super-Scaffold_100024	25947515	25947745	Pgl_GLEAN_10001318
Super-Scaffold_100024	25950572	25952025	Pgl_GLEAN_10001317
Super-Scaffold_100024	26080947	26081460	Pgl_GLEAN_10001917
Super-Scaffold_100024	26091529	26092314	Pgl_GLEAN_10001916
Super-Scaffold_100024	26148262	26155151	Pgl_GLEAN_10001915
Super-Scaffold_100024	26222048	26222455	Pgl_GLEAN_10001340
Super-Scaffold_100024	26512157	26518620	Pgl_GLEAN_10032755
Super-Scaffold_100024	26746222	26746629	Pgl_GLEAN_10032754
Super-Scaffold_100024	26766039	26766515	Pgl_GLEAN_10025135
Super-Scaffold_100024	26780348	26780796	Pgl_GLEAN_10018545
Super-Scaffold_100024	26796898	26797245	Pgl_GLEAN_10032753
Super-Scaffold_100024	26987228	26987664	Pgl_GLEAN_10037967
Super-Scaffold_100024	26987497	26989743	Pgl_GLEAN_10027552
Super-Scaffold_100024	27002084	27003802	Pgl_GLEAN_10032752
Super-Scaffold_100024	27016345	27016753	Pgl_GLEAN_10026069
Super-Scaffold_100024	27062272	27064157	Pgl_GLEAN_10032751
Super-Scaffold_100024	27293935	27294631	Pgl_GLEAN_10030869
Super-Scaffold_100024	27392800	27394603	Pgl_GLEAN_10032749
Super-Scaffold_100024	27412097	27415535	Pgl_GLEAN_10016335
Super-Scaffold_100024	27550336	27550676	Pgl_GLEAN_10001823
Super-Scaffold_100024	27580482	27580934	Pgl_GLEAN_10005465
Super-Scaffold_100024	27601386	27602997	Pgl_GLEAN_10037061
Super-Scaffold_100024	27870999	27874259	Pgl_GLEAN_10032747
Super-Scaffold_100024	27911063	27926328	Pgl_GLEAN_10032746
Super-Scaffold_100024	27929014	27929741	Pgl_GLEAN_10032745
Super-Scaffold_100024	27931773	27932147	Pgl_GLEAN_10030841
Super-Scaffold_100024	27933218	27933627	Pgl_GLEAN_10032744
Super-Scaffold_100024	27978278	27978556	Pgl_GLEAN_10032743
Super-Scaffold_100024	28005997	28009373	Pgl_GLEAN_10032742
Super-Scaffold_100024	28198405	28200437	Pgl_GLEAN_10020111
