chromosome	start	end	ID_genes
Super-Scaffold_100001	11706463	11707373	Pgl_GLEAN_10027673
Super-Scaffold_100001	11706925	11707360	Pgl_GLEAN_10037967
Super-Scaffold_100001	11912035	11912379	Pgl_GLEAN_10035915
Super-Scaffold_100001	11938656	11938919	Pgl_GLEAN_10006815
Super-Scaffold_100001	11999171	11999685	Pgl_GLEAN_10030420
Super-Scaffold_100001	12036736	12037154	Pgl_GLEAN_10000976
Super-Scaffold_100001	12060008	12060487	Pgl_GLEAN_10026371
Super-Scaffold_100001	12161162	12161374	Pgl_GLEAN_10006566
Super-Scaffold_100001	12178511	12179100	Pgl_GLEAN_10006567
Super-Scaffold_100001	12182978	12183574	Pgl_GLEAN_10006567
Super-Scaffold_100001	12353461	12353937	Pgl_GLEAN_10033899
Super-Scaffold_100001	12358884	12359072	Pgl_GLEAN_10014822
Super-Scaffold_100001	12418645	12420440	Pgl_GLEAN_10023044
Super-Scaffold_100001	12424108	12424469	Pgl_GLEAN_10023043
Super-Scaffold_100001	12679656	12680351	Pgl_GLEAN_10023035
Super-Scaffold_100001	12729066	12729381	Pgl_GLEAN_10023034
Super-Scaffold_100001	12768500	12768816	Pgl_GLEAN_10019049
Super-Scaffold_100001	12799867	12800171	Pgl_GLEAN_10035284
Super-Scaffold_100001	12921343	12921753	Pgl_GLEAN_10023033
Super-Scaffold_100001	12934521	12934770	Pgl_GLEAN_10000370
Super-Scaffold_100001	13010829	13011062	Pgl_GLEAN_10033507
Super-Scaffold_100001	13050984	13053315	Pgl_GLEAN_10016956
Super-Scaffold_100001	13267134	13267367	Pgl_GLEAN_10033507
Super-Scaffold_100001	13289159	13289561	Pgl_GLEAN_10012673
Super-Scaffold_100001	13310384	13310785	Pgl_GLEAN_10012673
Super-Scaffold_100001	13390449	13392210	Pgl_GLEAN_10023031
Super-Scaffold_100001	13453423	13453672	Pgl_GLEAN_10022654
Super-Scaffold_100001	13519209	13520225	Pgl_GLEAN_10018898
Super-Scaffold_100001	13716117	13716350	Pgl_GLEAN_10033507
Super-Scaffold_100001	13744663	13744895	Pgl_GLEAN_10012716
Super-Scaffold_100001	13844842	13846328	Pgl_GLEAN_10018897
Super-Scaffold_100001	13850630	13851953	Pgl_GLEAN_10018896
Super-Scaffold_100001	13965922	13966745	Pgl_GLEAN_10036644
Super-Scaffold_100001	14009576	14009897	Pgl_GLEAN_10002142
Super-Scaffold_100001	14036442	14037247	Pgl_GLEAN_10000699
Super-Scaffold_100001	14036455	14036889	Pgl_GLEAN_10037967
Super-Scaffold_100001	14544843	14545097	Pgl_GLEAN_10022654
Super-Scaffold_100001	14547840	14548334	Pgl_GLEAN_10018442
Super-Scaffold_100001	14552639	14553040	Pgl_GLEAN_10010980
Super-Scaffold_100001	14881523	14885932	Pgl_GLEAN_10025875
Super-Scaffold_100001	14935790	14936386	Pgl_GLEAN_10014716
Super-Scaffold_100001	15620100	15620485	Pgl_GLEAN_10025887
Super-Scaffold_100001	15707268	15707930	Pgl_GLEAN_10025950
Super-Scaffold_100001	16255420	16255653	Pgl_GLEAN_10033449
Super-Scaffold_100001	16311905	16312588	Pgl_GLEAN_10009399
Super-Scaffold_100001	16353805	16354624	Pgl_GLEAN_10034333
Super-Scaffold_100001	16361693	16362229	Pgl_GLEAN_10003731
Super-Scaffold_100001	16378405	16379001	Pgl_GLEAN_10009489
Super-Scaffold_100001	16433281	16443237	Pgl_GLEAN_10009398
Super-Scaffold_100001	16448315	16448694	Pgl_GLEAN_10012174
Super-Scaffold_100001	17159922	17161200	Pgl_GLEAN_10002587
Super-Scaffold_100001	17162812	17163054	Pgl_GLEAN_10023603
Super-Scaffold_100001	17505594	17508393	Pgl_GLEAN_10018762
Super-Scaffold_100001	17544013	17545047	Pgl_GLEAN_10029213
Super-Scaffold_100001	17722451	17722796	Pgl_GLEAN_10019161
Super-Scaffold_100001	17988596	17989101	Pgl_GLEAN_10033083
Super-Scaffold_100001	18067706	18068735	Pgl_GLEAN_10018760
Super-Scaffold_100001	18069893	18070639	Pgl_GLEAN_10035907
Super-Scaffold_100001	18285953	18286294	Pgl_GLEAN_10001823
Super-Scaffold_100001	18301542	18302358	Pgl_GLEAN_10002083
Super-Scaffold_100001	18305590	18306129	Pgl_GLEAN_10018645
Super-Scaffold_100001	18311849	18313369	Pgl_GLEAN_10018644
Super-Scaffold_100001	18313597	18314040	Pgl_GLEAN_10018643
Super-Scaffold_100001	18314365	18314907	Pgl_GLEAN_10018642
Super-Scaffold_100001	18318203	18319433	Pgl_GLEAN_10018641
Super-Scaffold_100001	18320656	18329623	Pgl_GLEAN_10018640
Super-Scaffold_100001	18330966	18331819	Pgl_GLEAN_10018639
Super-Scaffold_100001	18334770	18335042	Pgl_GLEAN_10018638
Super-Scaffold_100001	18392769	18393081	Pgl_GLEAN_10003631
Super-Scaffold_100001	18457932	18459113	Pgl_GLEAN_10011307
Super-Scaffold_100001	18989735	18990736	Pgl_GLEAN_10005704
Super-Scaffold_100001	19015905	19016216	Pgl_GLEAN_10019165
Super-Scaffold_100001	19068773	19070043	Pgl_GLEAN_10019167
Super-Scaffold_100001	20197556	20198053	Pgl_GLEAN_10029102
Super-Scaffold_100001	20470431	20472797	Pgl_GLEAN_10005318
Super-Scaffold_100001	20496843	20497556	Pgl_GLEAN_10035064
Super-Scaffold_100001	20515250	20516358	Pgl_GLEAN_10019168
Super-Scaffold_100001	20529266	20530374	Pgl_GLEAN_10019168
Super-Scaffold_100001	20547881	20548114	Pgl_GLEAN_10007243
Super-Scaffold_100001	20642132	20643176	Pgl_GLEAN_10024752
Super-Scaffold_100001	21148529	21151898	Pgl_GLEAN_10025107
Super-Scaffold_100001	21173101	21173758	Pgl_GLEAN_10036568
Super-Scaffold_100001	21222793	21223494	Pgl_GLEAN_10020545
Super-Scaffold_100001	22169479	22169907	Pgl_GLEAN_10033357
Super-Scaffold_100001	22249741	22249986	Pgl_GLEAN_10022580
Super-Scaffold_100001	22286831	22288317	Pgl_GLEAN_10005663
Super-Scaffold_100001	22341070	22342268	Pgl_GLEAN_10005664
Super-Scaffold_100001	22352705	22353298	Pgl_GLEAN_10005665
Super-Scaffold_100001	22366733	22367202	Pgl_GLEAN_10005666
Super-Scaffold_100001	22644117	22645325	Pgl_GLEAN_10010096
Super-Scaffold_100001	22810967	22811260	Pgl_GLEAN_10034734
Super-Scaffold_100001	22849363	22849692	Pgl_GLEAN_10028236
Super-Scaffold_100001	22924174	22924623	Pgl_GLEAN_10037466
Super-Scaffold_100001	22927818	22938132	Pgl_GLEAN_10037465
Super-Scaffold_100001	23771233	23773376	Pgl_GLEAN_10037453
Super-Scaffold_100001	23783985	23784737	Pgl_GLEAN_10037454
Super-Scaffold_100001	23821736	23822993	Pgl_GLEAN_10029421
Super-Scaffold_100001	23933216	23934843	Pgl_GLEAN_10037456
Super-Scaffold_100001	24076342	24076599	Pgl_GLEAN_10019123
Super-Scaffold_100001	24228875	24229261	Pgl_GLEAN_10021302
Super-Scaffold_100001	24234046	24236012	Pgl_GLEAN_10033513
Super-Scaffold_100001	24278332	24279292	Pgl_GLEAN_10019126
Super-Scaffold_100001	24287659	24290333	Pgl_GLEAN_10019127
Super-Scaffold_100001	24385837	24386754	Pgl_GLEAN_10019129
Super-Scaffold_100001	24442290	24442944	Pgl_GLEAN_10023951
Super-Scaffold_100001	24444264	24444713	Pgl_GLEAN_10008150
Super-Scaffold_100001	24460142	24460781	Pgl_GLEAN_10008151
Super-Scaffold_100001	24499065	24502173	Pgl_GLEAN_10008152
Super-Scaffold_100001	24537780	24538391	Pgl_GLEAN_10008153
Super-Scaffold_100001	24654172	24654516	Pgl_GLEAN_10037564
Super-Scaffold_100001	24660320	24660991	Pgl_GLEAN_10000474
Super-Scaffold_100001	24663087	24663534	Pgl_GLEAN_10007775
Super-Scaffold_100001	24747895	24748128	Pgl_GLEAN_10018868
Super-Scaffold_100001	24847876	24848518	Pgl_GLEAN_10018017
Super-Scaffold_100001	24872661	24872948	Pgl_GLEAN_10010498
Super-Scaffold_100001	24944153	24944772	Pgl_GLEAN_10000216
Super-Scaffold_100001	25040692	25041039	Pgl_GLEAN_10018013
Super-Scaffold_100001	25060310	25060784	Pgl_GLEAN_10018012
Super-Scaffold_100001	25138747	25139220	Pgl_GLEAN_10018012
Super-Scaffold_100001	25152598	25153663	Pgl_GLEAN_10015924
Super-Scaffold_100001	25190583	25191274	Pgl_GLEAN_10022148
Super-Scaffold_100001	25374312	25376237	Pgl_GLEAN_10018011
Super-Scaffold_100001	25383623	25384441	Pgl_GLEAN_10010654
Super-Scaffold_100001	25516575	25517063	Pgl_GLEAN_10018010
Super-Scaffold_100001	25798795	25799440	Pgl_GLEAN_10018198
Super-Scaffold_100001	25811516	25812342	Pgl_GLEAN_10034420
Super-Scaffold_100001	25924282	25924878	Pgl_GLEAN_10014716
Super-Scaffold_100001	25995342	25995680	Pgl_GLEAN_10003185
Super-Scaffold_100001	26051771	26052049	Pgl_GLEAN_10016582
Super-Scaffold_100001	26072886	26074057	Pgl_GLEAN_10006471
Super-Scaffold_100001	26099516	26100517	Pgl_GLEAN_10004683
Super-Scaffold_100001	26140095	26140265	Pgl_GLEAN_10009068
Super-Scaffold_100001	26190144	26201389	Pgl_GLEAN_10016577
Super-Scaffold_100001	26260132	26260562	Pgl_GLEAN_10000663
Super-Scaffold_100001	26503504	26505619	Pgl_GLEAN_10024960
Super-Scaffold_100001	26558535	26558993	Pgl_GLEAN_10037927
Super-Scaffold_100001	26779538	26780538	Pgl_GLEAN_10029839
Super-Scaffold_100001	27015432	27015725	Pgl_GLEAN_10005668
Super-Scaffold_100001	27182719	27183422	Pgl_GLEAN_10010888
Super-Scaffold_100001	27193410	27194455	Pgl_GLEAN_10024752
Super-Scaffold_100001	27210760	27211220	Pgl_GLEAN_10010887
Super-Scaffold_100001	27581636	27582036	Pgl_GLEAN_10015983
Super-Scaffold_100001	27754348	27754620	Pgl_GLEAN_10012955
Super-Scaffold_100001	27793015	27793248	Pgl_GLEAN_10033449
Super-Scaffold_100001	29291597	29291869	Pgl_GLEAN_10024633
Super-Scaffold_100001	29291879	29292577	Pgl_GLEAN_10037447
Super-Scaffold_100001	29530508	29531209	Pgl_GLEAN_10037447
Super-Scaffold_100001	29531219	29531508	Pgl_GLEAN_10035435
Super-Scaffold_100001	29675038	29675799	Pgl_GLEAN_10037449
Super-Scaffold_100001	29693822	29694094	Pgl_GLEAN_10024633
Super-Scaffold_100001	29712392	29712669	Pgl_GLEAN_10037515
Super-Scaffold_100001	29716908	29717226	Pgl_GLEAN_10037514
Super-Scaffold_100001	29885280	29885705	Pgl_GLEAN_10024761
Super-Scaffold_100001	29899816	29900211	Pgl_GLEAN_10024760
Super-Scaffold_100001	29965646	29966077	Pgl_GLEAN_10035947
Super-Scaffold_100001	29981000	29981432	Pgl_GLEAN_10035947
Super-Scaffold_100001	30101745	30101963	Pgl_GLEAN_10009768
Super-Scaffold_100001	30103067	30103615	Pgl_GLEAN_10009767
Super-Scaffold_100001	30113123	30113715	Pgl_GLEAN_10008647
Super-Scaffold_100001	30144067	30145984	Pgl_GLEAN_10009766
Super-Scaffold_100001	30149686	30150504	Pgl_GLEAN_10010654
Super-Scaffold_100001	30182733	30182977	Pgl_GLEAN_10003441
Super-Scaffold_100001	30193378	30195276	Pgl_GLEAN_10009765
Super-Scaffold_100001	30792215	30792658	Pgl_GLEAN_10034104
Super-Scaffold_100001	30793190	30793770	Pgl_GLEAN_10035346
Super-Scaffold_100001	31109814	31110269	Pgl_GLEAN_10022527
Super-Scaffold_100001	31272520	31273152	Pgl_GLEAN_10005710
Super-Scaffold_100001	31287056	31287366	Pgl_GLEAN_10038071
Super-Scaffold_100001	31528933	31532071	Pgl_GLEAN_10007223
Super-Scaffold_100001	32384077	32384742	Pgl_GLEAN_10037459
Super-Scaffold_100001	32618167	32619167	Pgl_GLEAN_10004683
Super-Scaffold_100001	33250719	33252063	Pgl_GLEAN_10024162
Super-Scaffold_100001	33283238	33284145	Pgl_GLEAN_10004066
Super-Scaffold_100001	33285472	33286620	Pgl_GLEAN_10024764
Super-Scaffold_100001	33295763	33296019	Pgl_GLEAN_10038533
Super-Scaffold_100001	33340266	33340674	Pgl_GLEAN_10026069
Super-Scaffold_100001	33377603	33378943	Pgl_GLEAN_10024162
Super-Scaffold_100001	33387773	33388006	Pgl_GLEAN_10018868
Super-Scaffold_100001	33669976	33670417	Pgl_GLEAN_10032871
Super-Scaffold_100001	33746534	33747583	Pgl_GLEAN_10024765
Super-Scaffold_100001	33833932	33835694	Pgl_GLEAN_10024766
Super-Scaffold_100001	33882901	33883203	Pgl_GLEAN_10024768
Super-Scaffold_100001	33977190	33977466	Pgl_GLEAN_10020990
Super-Scaffold_100001	34027983	34028433	Pgl_GLEAN_10016992
Super-Scaffold_100001	34029455	34029809	Pgl_GLEAN_10027365
Super-Scaffold_100001	34051798	34052070	Pgl_GLEAN_10028182
Super-Scaffold_100001	34057502	34058056	Pgl_GLEAN_10007012
Super-Scaffold_100001	34162721	34163433	Pgl_GLEAN_10007013
Super-Scaffold_100001	34183058	34184855	Pgl_GLEAN_10025848
Super-Scaffold_100001	34789228	34790279	Pgl_GLEAN_10015615
Super-Scaffold_100001	34790336	34791050	Pgl_GLEAN_10013947
Super-Scaffold_100001	34975029	34986170	Pgl_GLEAN_10013946
Super-Scaffold_100001	34985952	34986447	Pgl_GLEAN_10034937
Super-Scaffold_100001	35677546	35677782	Pgl_GLEAN_10012260
Super-Scaffold_100001	35717750	35718022	Pgl_GLEAN_10024633
Super-Scaffold_100001	35789249	35789466	Pgl_GLEAN_10037582
Super-Scaffold_100001	35843797	35844683	Pgl_GLEAN_10032843
Super-Scaffold_100001	35965296	35965846	Pgl_GLEAN_10035503
Super-Scaffold_100001	35972105	35972493	Pgl_GLEAN_10025765
Super-Scaffold_100001	35993567	35994281	Pgl_GLEAN_10020545
Super-Scaffold_100001	36043918	36044151	Pgl_GLEAN_10006188
Super-Scaffold_100001	36055672	36056058	Pgl_GLEAN_10000089
Super-Scaffold_100001	36175310	36176280	Pgl_GLEAN_10020244
Super-Scaffold_100001	36259097	36259744	Pgl_GLEAN_10018006
Super-Scaffold_100001	36410267	36410539	Pgl_GLEAN_10000580
Super-Scaffold_100001	36430285	36430557	Pgl_GLEAN_10000580
Super-Scaffold_100001	36456911	36458911	Pgl_GLEAN_10019856
Super-Scaffold_100001	36809122	36809607	Pgl_GLEAN_10001222
Super-Scaffold_100001	37910475	37910905	Pgl_GLEAN_10000663
Super-Scaffold_100001	37918886	37919740	Pgl_GLEAN_10028168
Super-Scaffold_100001	37938293	37939151	Pgl_GLEAN_10033508
Super-Scaffold_100001	38004941	38005795	Pgl_GLEAN_10028168
Super-Scaffold_100001	38098496	38098936	Pgl_GLEAN_10006425
Super-Scaffold_100001	38099593	38100157	Pgl_GLEAN_10033506
Super-Scaffold_100001	38109247	38109587	Pgl_GLEAN_10033505
Super-Scaffold_100001	38200384	38200834	Pgl_GLEAN_10016991
Super-Scaffold_100001	38236068	38236397	Pgl_GLEAN_10028236
Super-Scaffold_100001	38236670	38237366	Pgl_GLEAN_10022399
Super-Scaffold_100001	38366059	38366976	Pgl_GLEAN_10016989
Super-Scaffold_100001	38883660	38884755	Pgl_GLEAN_10033500
Super-Scaffold_100001	39166886	39167205	Pgl_GLEAN_10019646
Super-Scaffold_100001	39193389	39194048	Pgl_GLEAN_10006301
Super-Scaffold_100001	39232283	39232669	Pgl_GLEAN_10020084
Super-Scaffold_100001	39276973	39277407	Pgl_GLEAN_10006300
Super-Scaffold_100001	39349565	39349798	Pgl_GLEAN_10030842
Super-Scaffold_100001	39360554	39362147	Pgl_GLEAN_10002717
Super-Scaffold_100001	39713405	39714118	Pgl_GLEAN_10025878
Super-Scaffold_100001	40516073	40516447	Pgl_GLEAN_10008976
Super-Scaffold_100001	40517397	40518879	Pgl_GLEAN_10035324
Super-Scaffold_100001	41484484	41484898	Pgl_GLEAN_10011383
Super-Scaffold_100001	41560312	41560952	Pgl_GLEAN_10021476
Super-Scaffold_100001	41561695	41561928	Pgl_GLEAN_10000180
Super-Scaffold_100001	41567996	41568382	Pgl_GLEAN_10000089
Super-Scaffold_100001	42271069	42271343	Pgl_GLEAN_10003775
Super-Scaffold_100001	42279395	42279668	Pgl_GLEAN_10003775
Super-Scaffold_100001	42318411	42321723	Pgl_GLEAN_10002546
Super-Scaffold_100001	42359413	42359695	Pgl_GLEAN_10006906
Super-Scaffold_100001	43737293	43739283	Pgl_GLEAN_10010376
Super-Scaffold_100001	43761505	43769248	Pgl_GLEAN_10010134
Super-Scaffold_100001	43783812	43784083	Pgl_GLEAN_10028182
Super-Scaffold_100001	43793973	43795207	Pgl_GLEAN_10010135
Super-Scaffold_100001	43856422	43857422	Pgl_GLEAN_10005704
Super-Scaffold_100001	44747190	44747423	Pgl_GLEAN_10030947
Super-Scaffold_100001	44763482	44763914	Pgl_GLEAN_10010059
Super-Scaffold_100001	44778586	44778954	Pgl_GLEAN_10002516
Super-Scaffold_100001	44852629	44854082	Pgl_GLEAN_10002515
Super-Scaffold_100001	45114141	45116106	Pgl_GLEAN_10009848
Super-Scaffold_100001	45120503	45122939	Pgl_GLEAN_10009847
Super-Scaffold_100001	45592852	45593511	Pgl_GLEAN_10024750
Super-Scaffold_100001	45594056	45594546	Pgl_GLEAN_10024749
Super-Scaffold_100001	45635633	45636846	Pgl_GLEAN_10015460
Super-Scaffold_100001	45922766	45923351	Pgl_GLEAN_10001443
Super-Scaffold_100001	45925142	45925594	Pgl_GLEAN_10022171
Super-Scaffold_100001	46017883	46018124	Pgl_GLEAN_10016885
Super-Scaffold_100001	46065745	46066084	Pgl_GLEAN_10036817
Super-Scaffold_100001	46162037	46162455	Pgl_GLEAN_10024744
Super-Scaffold_100001	46178425	46179006	Pgl_GLEAN_10024743
Super-Scaffold_100001	46233947	46234426	Pgl_GLEAN_10023660
Super-Scaffold_100001	46273017	46273514	Pgl_GLEAN_10029102
Super-Scaffold_100001	46336740	46337213	Pgl_GLEAN_10037920
Super-Scaffold_100001	46380399	46380575	Pgl_GLEAN_10023659
Super-Scaffold_100001	46381185	46382288	Pgl_GLEAN_10011364
Super-Scaffold_100001	46507220	46507708	Pgl_GLEAN_10023778
Super-Scaffold_100001	46560492	46561064	Pgl_GLEAN_10023658
Super-Scaffold_100001	46608435	46608713	Pgl_GLEAN_10037968
Super-Scaffold_100001	46609509	46609709	Pgl_GLEAN_10028866
Super-Scaffold_100001	46626192	46628400	Pgl_GLEAN_10024106
Super-Scaffold_100001	46626775	46630060	Pgl_GLEAN_10023657
Super-Scaffold_100001	46653199	46656578	Pgl_GLEAN_10028344
Super-Scaffold_100001	46674628	46677705	Pgl_GLEAN_10028343
Super-Scaffold_100001	46709937	46713317	Pgl_GLEAN_10028344
Super-Scaffold_100001	46718090	46721166	Pgl_GLEAN_10028343
Super-Scaffold_100001	46830991	46831476	Pgl_GLEAN_10023943
Super-Scaffold_100001	46832177	46832467	Pgl_GLEAN_10028823
Super-Scaffold_100001	46846829	46847902	Pgl_GLEAN_10028341
Super-Scaffold_100001	46884735	46885277	Pgl_GLEAN_10029620
