chromosome	start	end	ID_genes
chr7	151270128	151270439	Pgl_GLEAN_10028890
chr7	151602233	151602590	Pgl_GLEAN_10011014
chr7	151625077	151626256	Pgl_GLEAN_10020790
chr7	151723832	151724134	Pgl_GLEAN_10004513
chr7	151741817	151742222	Pgl_GLEAN_10026508
chr7	151757230	151761406	Pgl_GLEAN_10028892
chr7	151882197	151882477	Pgl_GLEAN_10015607
chr7	151896830	151900423	Pgl_GLEAN_10028893
chr7	151948466	151952092	Pgl_GLEAN_10028894
chr7	151954048	151965834	Pgl_GLEAN_10028895
chr7	152128165	152128985	Pgl_GLEAN_10028896
chr7	152159664	152160674	Pgl_GLEAN_10028897
chr7	152161875	152173064	Pgl_GLEAN_10028898
chr7	152206765	152207664	Pgl_GLEAN_10030977
chr7	152209077	152209579	Pgl_GLEAN_10028332
chr7	152210739	152211539	Pgl_GLEAN_10026960
chr7	152230619	152230891	Pgl_GLEAN_10012955
chr7	152287440	152287871	Pgl_GLEAN_10033631
chr7	152449689	152450093	Pgl_GLEAN_10033632
chr7	152450644	152451417	Pgl_GLEAN_10033633
chr7	152459576	152459911	Pgl_GLEAN_10033634
chr7	152557239	152561288	Pgl_GLEAN_10020791
chr7	152566490	152566989	Pgl_GLEAN_10035954
chr7	152621406	152623150	Pgl_GLEAN_10035953
chr7	152637966	152638343	Pgl_GLEAN_10035952
chr7	152668634	152669682	Pgl_GLEAN_10024752
chr7	152822252	152823864	Pgl_GLEAN_10035951
chr7	152846939	152847646	Pgl_GLEAN_10035950
chr7	152910615	152913806	Pgl_GLEAN_10035949
chr7	153057365	153057975	Pgl_GLEAN_10033630
chr7	153059708	153060451	Pgl_GLEAN_10035948
chr7	153097662	153100049	Pgl_GLEAN_10023502
chr7	153113879	153114160	Pgl_GLEAN_10023501
chr7	153273773	153284194	Pgl_GLEAN_10023500
chr7	153294761	153295396	Pgl_GLEAN_10023499
chr7	153297613	153298154	Pgl_GLEAN_10023498
chr7	153364361	153365317	Pgl_GLEAN_10000043
chr7	153510237	153511898	Pgl_GLEAN_10023497
chr7	153599580	153600044	Pgl_GLEAN_10023496
chr7	154027074	154027700	Pgl_GLEAN_10004595
chr7	154117434	154118126	Pgl_GLEAN_10004594
chr7	154323663	154325746	Pgl_GLEAN_10001347
chr7	154399555	154400621	Pgl_GLEAN_10032320
chr7	154445472	154446591	Pgl_GLEAN_10032321
chr7	154753390	154754877	Pgl_GLEAN_10032322
chr7	154921573	154921794	Pgl_GLEAN_10032323
chr7	155027865	155028411	Pgl_GLEAN_10000305
chr7	155029741	155030262	Pgl_GLEAN_10032324
chr7	155032582	155032845	Pgl_GLEAN_10017920
chr7	155035108	155037315	Pgl_GLEAN_10032325
chr7	155055462	155056033	Pgl_GLEAN_10032326
chr7	155063333	155063581	Pgl_GLEAN_10032327
chr7	155168973	155169846	Pgl_GLEAN_10000791
chr7	155186727	155187825	Pgl_GLEAN_10027407
chr7	155207026	155208778	Pgl_GLEAN_10032328
chr7	155209341	155209757	Pgl_GLEAN_10032329
chr7	155210980	155211711	Pgl_GLEAN_10032330
chr7	155667555	155668052	Pgl_GLEAN_10032331
chr7	155721100	155721900	Pgl_GLEAN_10032332
chr7	155863522	155866471	Pgl_GLEAN_10032333
chr7	156150473	156152302	Pgl_GLEAN_10032908
chr7	156355138	156355404	Pgl_GLEAN_10004172
chr7	156524725	156527792	Pgl_GLEAN_10032906
chr7	156816641	156818084	Pgl_GLEAN_10032905
chr7	157062943	157063509	Pgl_GLEAN_10032904
chr7	157079243	157079446	Pgl_GLEAN_10001508
chr7	157083710	157084416	Pgl_GLEAN_10032903
chr7	157089804	157090794	Pgl_GLEAN_10032902
chr7	157133836	157134192	Pgl_GLEAN_10032901
chr7	157980385	157985694	Pgl_GLEAN_10034680
chr7	158494479	158496658	Pgl_GLEAN_10016747
chr7	158585570	158588083	Pgl_GLEAN_10032900
chr7	158948289	158949206	Pgl_GLEAN_10032899
chr7	159031247	159031567	Pgl_GLEAN_10032898
chr7	159091753	159107498	Pgl_GLEAN_10032897
chr7	159381938	159382194	Pgl_GLEAN_10035270
chr7	159509042	159510558	Pgl_GLEAN_10030856
chr7	159562465	159571181	Pgl_GLEAN_10030857
chr7	159617039	159617467	Pgl_GLEAN_10030862
chr7	159624266	159625306	Pgl_GLEAN_10030861
chr7	159778082	159778366	Pgl_GLEAN_10030860
chr7	159829553	159830371	Pgl_GLEAN_10031418
chr7	159879486	159879881	Pgl_GLEAN_10030859
chr7	159882891	159884573	Pgl_GLEAN_10030858
chr7	160039427	160039699	Pgl_GLEAN_10024633
chr7	160609333	160610855	Pgl_GLEAN_10037876
chr7	160723186	160731124	Pgl_GLEAN_10037877
chr7	160906151	160906657	Pgl_GLEAN_10037878
chr7	160963397	160964067	Pgl_GLEAN_10037879
chr7	161427193	161430477	Pgl_GLEAN_10037880
chr7	161457720	161458145	Pgl_GLEAN_10037881
chr7	161512333	161514553	Pgl_GLEAN_10037882
chr7	161526544	161531710	Pgl_GLEAN_10037883
chr7	161576611	161576990	Pgl_GLEAN_10037884
chr7	161966864	161968439	Pgl_GLEAN_10037885
chr7	161986256	161986651	Pgl_GLEAN_10037886
chr7	162087450	162088004	Pgl_GLEAN_10023975
chr7	162236158	162236860	Pgl_GLEAN_10033047
chr7	162237543	162237776	Pgl_GLEAN_10038152
chr7	162262482	162263508	Pgl_GLEAN_10033046
chr7	162403675	162405405	Pgl_GLEAN_10033045
chr7	162410725	162411123	Pgl_GLEAN_10010025
chr7	162430009	162431824	Pgl_GLEAN_10033044
chr7	162438350	162445323	Pgl_GLEAN_10033043
chr7	162487885	162495248	Pgl_GLEAN_10033042
chr7	162516144	162517194	Pgl_GLEAN_10033041
chr7	162720858	162721510	Pgl_GLEAN_10037873
chr7	162738486	162740375	Pgl_GLEAN_10037872
chr7	162850056	162851344	Pgl_GLEAN_10008906
chr7	162928786	162929222	Pgl_GLEAN_10037871
chr7	163063994	163064758	Pgl_GLEAN_10026984
chr7	163821008	163821872	Pgl_GLEAN_10002517
chr7	163898089	163898406	Pgl_GLEAN_10037870
chr7	163913970	163918318	Pgl_GLEAN_10037869
chr7	164247144	164249288	Pgl_GLEAN_10033356
chr7	164296449	164297087	Pgl_GLEAN_10016451
chr7	165051196	165051589	Pgl_GLEAN_10033354
chr7	165073137	165073877	Pgl_GLEAN_10033353
chr7	165227301	165229332	Pgl_GLEAN_10033351
chr7	165786058	165787407	Pgl_GLEAN_10001217
chr7	165791978	165792541	Pgl_GLEAN_10016003
chr7	165994395	165994847	Pgl_GLEAN_10005378
chr7	165999195	166000172	Pgl_GLEAN_10016477
chr7	166059663	166059923	Pgl_GLEAN_10033349
chr7	166093369	166093902	Pgl_GLEAN_10033348
chr7	166147850	166148449	Pgl_GLEAN_10016388
chr7	166191055	166191810	Pgl_GLEAN_10035264
chr7	166192373	166192813	Pgl_GLEAN_10035265
chr7	166250493	166253991	Pgl_GLEAN_10035266
chr7	166259180	166260171	Pgl_GLEAN_10035267
chr7	166434447	166434755	Pgl_GLEAN_10035268
chr7	166536841	166537263	Pgl_GLEAN_10035269
chr7	166824884	166825453	Pgl_GLEAN_10026112
chr7	166864051	166864607	Pgl_GLEAN_10035273
chr7	167223497	167234538	Pgl_GLEAN_10035274
chr7	167755658	167765501	Pgl_GLEAN_10001367
chr7	167934887	167935208	Pgl_GLEAN_10004945
chr7	168147216	168147811	Pgl_GLEAN_10003582
chr7	168325630	168326605	Pgl_GLEAN_10000561
chr7	168362908	168367759	Pgl_GLEAN_10023992
chr7	168773435	168774698	Pgl_GLEAN_10023991
chr7	168829964	168834304	Pgl_GLEAN_10023990
chr7	168999205	168999618	Pgl_GLEAN_10023989
chr7	169002392	169002736	Pgl_GLEAN_10023988
chr7	169278042	169279085	Pgl_GLEAN_10003909
chr7	169460111	169460491	Pgl_GLEAN_10000308
chr7	169462605	169466215	Pgl_GLEAN_10003908
chr7	169542098	169545597	Pgl_GLEAN_10000307
chr7	169785613	169786220	Pgl_GLEAN_10007641
chr7	169808070	169808931	Pgl_GLEAN_10020819
chr7	169810918	169811827	Pgl_GLEAN_10020818
chr7	169832406	169832750	Pgl_GLEAN_10020817
chr7	169845497	169846958	Pgl_GLEAN_10020816
chr7	169913884	169915285	Pgl_GLEAN_10020815
chr7	169997056	169997480	Pgl_GLEAN_10020814
chr7	170246037	170246207	Pgl_GLEAN_10030867
chr7	170438680	170440147	Pgl_GLEAN_10001458
chr7	170452726	170453520	Pgl_GLEAN_10027288
chr7	170455200	170456432	Pgl_GLEAN_10000674
chr7	170461945	170465190	Pgl_GLEAN_10032747
chr7	170494313	170494885	Pgl_GLEAN_10020813
chr7	170495311	170497877	Pgl_GLEAN_10020812
chr7	170518929	170519624	Pgl_GLEAN_10025878
chr7	170612070	170612414	Pgl_GLEAN_10017444
chr7	170638639	170639095	Pgl_GLEAN_10003145
chr7	170702692	170702951	Pgl_GLEAN_10002368
chr7	170703625	170703867	Pgl_GLEAN_10002369
chr7	170723640	170723693	Pgl_GLEAN_10004118
chr7	170724251	170727640	Pgl_GLEAN_10002370
chr7	170905611	170906397	Pgl_GLEAN_10037874
chr7	171278917	171279338	Pgl_GLEAN_10033039
chr7	171281914	171284226	Pgl_GLEAN_10033038
chr7	171306375	171306563	Pgl_GLEAN_10033037
chr7	171655401	171656993	Pgl_GLEAN_10033034
chr7	171657767	171664658	Pgl_GLEAN_10033033
chr7	171665127	171669779	Pgl_GLEAN_10033032
chr7	172030203	172035400	Pgl_GLEAN_10033031
chr7	172304687	172305064	Pgl_GLEAN_10033030
chr7	172306519	172306962	Pgl_GLEAN_10033029
chr7	172762433	172762666	Pgl_GLEAN_10031237
chr7	172794162	172800020	Pgl_GLEAN_10031238
chr7	172796002	172797893	Pgl_GLEAN_10031239
chr7	172861564	172863409	Pgl_GLEAN_10031240
chr7	173354865	173355098	Pgl_GLEAN_10018939
chr7	173591212	173591803	Pgl_GLEAN_10031241
chr7	174074076	174074777	Pgl_GLEAN_10030855
chr7	174251763	174254434	Pgl_GLEAN_10030853
chr7	174257286	174257648	Pgl_GLEAN_10030852
chr7	174325057	174330097	Pgl_GLEAN_10030851
chr7	174330333	174330843	Pgl_GLEAN_10030850
chr7	174628214	174629121	Pgl_GLEAN_10030849
chr7	174717539	174719556	Pgl_GLEAN_10005781
chr7	174765041	174766372	Pgl_GLEAN_10005780
chr7	174768401	174772487	Pgl_GLEAN_10005779
chr7	174774512	174775270	Pgl_GLEAN_10005778
chr7	174780510	174788858	Pgl_GLEAN_10005777
chr7	174814386	174815267	Pgl_GLEAN_10005776
chr7	174848481	174849509	Pgl_GLEAN_10005775
chr7	174852773	174853529	Pgl_GLEAN_10005774
chr7	174857578	174858984	Pgl_GLEAN_10015584
chr7	174863652	174867738	Pgl_GLEAN_10005773
chr7	174888122	174889338	Pgl_GLEAN_10005772
chr7	174947168	174950843	Pgl_GLEAN_10005771
chr7	175078630	175082399	Pgl_GLEAN_10025912
chr7	175150174	175151019	Pgl_GLEAN_10025913
chr7	175205646	175205978	Pgl_GLEAN_10025914
chr7	175216151	175217044	Pgl_GLEAN_10025915
chr7	175298069	175298784	Pgl_GLEAN_10025916
chr7	175307582	175310669	Pgl_GLEAN_10025917
chr7	175399978	175405115	Pgl_GLEAN_10010846
chr7	175572065	175575601	Pgl_GLEAN_10010845
chr7	175586362	175587075	Pgl_GLEAN_10011437
chr7	175593566	175594260	Pgl_GLEAN_10024742
chr7	175601521	175602341	Pgl_GLEAN_10031977
chr7	175616940	175621768	Pgl_GLEAN_10010844
chr7	175630385	175633025	Pgl_GLEAN_10010843
chr7	175633599	175634129	Pgl_GLEAN_10010842
chr7	175750818	175751846	Pgl_GLEAN_10010841
chr7	175865507	175865939	Pgl_GLEAN_10010840
chr7	175887939	175888370	Pgl_GLEAN_10000663
chr7	176011214	176012764	Pgl_GLEAN_10029503
chr7	176089750	176090199	Pgl_GLEAN_10029504
chr7	176090258	176091487	Pgl_GLEAN_10029505
chr7	176110987	176113822	Pgl_GLEAN_10029506
chr7	176162525	176163094	Pgl_GLEAN_10029507
chr7	176243148	176244203	Pgl_GLEAN_10029508
chr7	176246520	176248886	Pgl_GLEAN_10029509
chr7	176264921	176265357	Pgl_GLEAN_10005076
chr7	176280740	176282964	Pgl_GLEAN_10029511
chr7	176301591	176303268	Pgl_GLEAN_10029512
chr7	176579713	176581084	Pgl_GLEAN_10035084
chr7	176599925	176600591	Pgl_GLEAN_10029514
chr7	176628596	176629991	Pgl_GLEAN_10029515
chr7	176642502	176644632	Pgl_GLEAN_10029516
chr7	176648352	176653656	Pgl_GLEAN_10029517
chr7	176658063	176658245	Pgl_GLEAN_10029518
chr7	176663374	176664422	Pgl_GLEAN_10029519
chr7	176754790	176755189	Pgl_GLEAN_10029520
chr7	176768406	176773692	Pgl_GLEAN_10029521
chr7	176956905	176960512	Pgl_GLEAN_10029522
chr7	176961655	176965445	Pgl_GLEAN_10029523
chr7	176967643	176972295	Pgl_GLEAN_10029524
chr7	177277899	177279320	Pgl_GLEAN_10029526
chr7	177322307	177324027	Pgl_GLEAN_10029527
chr7	177373490	177373778	Pgl_GLEAN_10029528
chr7	177395047	177396505	Pgl_GLEAN_10029529
chr7	177550736	177552438	Pgl_GLEAN_10016551
chr7	177559544	177564910	Pgl_GLEAN_10016550
chr7	177570610	177570834	Pgl_GLEAN_10016549
chr7	177573230	177574650	Pgl_GLEAN_10016548
chr7	177575787	177576191	Pgl_GLEAN_10016547
chr7	177591414	177599599	Pgl_GLEAN_10016546
