chromosome	start	end	ID_genes
chr6	139419286	139420062	Pgl_GLEAN_10000719
chr6	139631944	139632715	Pgl_GLEAN_10020810
chr6	139653295	139654508	Pgl_GLEAN_10036551
chr6	139705781	139711130	Pgl_GLEAN_10020809
chr6	139907729	139908490	Pgl_GLEAN_10020808
chr6	139909359	139909788	Pgl_GLEAN_10020807
chr6	140045611	140045844	Pgl_GLEAN_10030947
chr6	140057988	140058425	Pgl_GLEAN_10011617
chr6	140148787	140149107	Pgl_GLEAN_10035460
chr6	140183432	140184874	Pgl_GLEAN_10012592
chr6	140226506	140227973	Pgl_GLEAN_10001458
chr6	140241887	140242222	Pgl_GLEAN_10026381
chr6	140268897	140270103	Pgl_GLEAN_10000319
chr6	140462314	140463359	Pgl_GLEAN_10024752
chr6	140509947	140511203	Pgl_GLEAN_10035459
chr6	140519986	140520438	Pgl_GLEAN_10035458
chr6	140559520	140560157	Pgl_GLEAN_10035457
chr6	140640898	140641251	Pgl_GLEAN_10035456
chr6	140677417	140677859	Pgl_GLEAN_10035455
chr6	140694544	140695171	Pgl_GLEAN_10035454
chr6	140909678	140910356	Pgl_GLEAN_10010533
chr6	140957603	140960152	Pgl_GLEAN_10035453
chr6	140975482	140976650	Pgl_GLEAN_10035452
chr6	141168296	141170115	Pgl_GLEAN_10035451
chr6	141525893	141526159	Pgl_GLEAN_10035450
chr6	141581113	141586967	Pgl_GLEAN_10035449
chr6	141645541	141646492	Pgl_GLEAN_10035448
chr6	141695388	141695750	Pgl_GLEAN_10035447
chr6	141732506	141733108	Pgl_GLEAN_10024751
chr6	141773191	141773574	Pgl_GLEAN_10030415
chr6	141808388	141810033	Pgl_GLEAN_10035446
chr6	142009158	142010336	Pgl_GLEAN_10011307
chr6	142228750	142229157	Pgl_GLEAN_10035444
chr6	142334796	142335590	Pgl_GLEAN_10035442
chr6	142499890	142500774	Pgl_GLEAN_10005241
chr6	142539056	142541941	Pgl_GLEAN_10005242
chr6	142718243	142719903	Pgl_GLEAN_10005243
chr6	142888990	142889226	Pgl_GLEAN_10020586
chr6	142900841	142901395	Pgl_GLEAN_10029691
chr6	142978193	142978923	Pgl_GLEAN_10020585
chr6	142998308	142998739	Pgl_GLEAN_10020584
chr6	143044280	143045038	Pgl_GLEAN_10020583
chr6	143089930	143090698	Pgl_GLEAN_10020582
chr6	143283507	143283894	Pgl_GLEAN_10016189
chr6	143337713	143338336	Pgl_GLEAN_10020581
chr6	143376239	143376472	Pgl_GLEAN_10017231
chr6	143432210	143435765	Pgl_GLEAN_10022303
chr6	143440348	143441103	Pgl_GLEAN_10012459
chr6	143445993	143447604	Pgl_GLEAN_10020580
chr6	143456852	143457163	Pgl_GLEAN_10020579
chr6	143478403	143478855	Pgl_GLEAN_10020578
chr6	143490535	143491404	Pgl_GLEAN_10022447
chr6	143547726	143548655	Pgl_GLEAN_10020577
chr6	143568499	143570912	Pgl_GLEAN_10020576
chr6	143572185	143573275	Pgl_GLEAN_10020575
chr6	143580319	143589943	Pgl_GLEAN_10020574
chr6	143592274	143593876	Pgl_GLEAN_10020573
chr6	143826488	143828759	Pgl_GLEAN_10005713
chr6	143972781	143973041	Pgl_GLEAN_10005714
chr6	143996875	143999885	Pgl_GLEAN_10005715
chr6	144009868	144010101	Pgl_GLEAN_10007574
chr6	144020188	144021226	Pgl_GLEAN_10008138
chr6	144080476	144082224	Pgl_GLEAN_10005716
chr6	144233783	144234016	Pgl_GLEAN_10023597
chr6	144301997	144302665	Pgl_GLEAN_10033538
chr6	144304371	144311380	Pgl_GLEAN_10033537
chr6	144326167	144326585	Pgl_GLEAN_10015930
chr6	144591615	144592077	Pgl_GLEAN_10033536
chr6	144869355	144870696	Pgl_GLEAN_10033534
chr6	144892527	144894704	Pgl_GLEAN_10033533
chr6	144966216	144966457	Pgl_GLEAN_10015835
chr6	145318007	145318177	Pgl_GLEAN_10030867
chr6	145532185	145536475	Pgl_GLEAN_10033532
chr6	145617731	145618166	Pgl_GLEAN_10033531
chr6	145766849	145769311	Pgl_GLEAN_10033530
chr6	145803697	145805191	Pgl_GLEAN_10033529
chr6	145810793	145811320	Pgl_GLEAN_10019309
chr6	145812664	145813019	Pgl_GLEAN_10038585
chr6	145858513	145859297	Pgl_GLEAN_10033528
chr6	145875432	145875884	Pgl_GLEAN_10033527
chr6	145876593	145877027	Pgl_GLEAN_10033526
chr6	145878471	145878974	Pgl_GLEAN_10033525
chr6	146211638	146212635	Pgl_GLEAN_10022556
chr6	146546832	146548986	Pgl_GLEAN_10038517
chr6	146577850	146579316	Pgl_GLEAN_10038518
chr6	146626707	146627069	Pgl_GLEAN_10038519
chr6	146761733	146762699	Pgl_GLEAN_10000237
chr6	146772360	146772785	Pgl_GLEAN_10038520
chr6	146945351	146945843	Pgl_GLEAN_10038521
chr6	147214459	147214801	Pgl_GLEAN_10038526
chr6	147218707	147221363	Pgl_GLEAN_10038527
chr6	147314887	147315214	Pgl_GLEAN_10034554
chr6	147331745	147332085	Pgl_GLEAN_10017562
chr6	147458707	147460447	Pgl_GLEAN_10038528
chr6	147488670	147490242	Pgl_GLEAN_10038529
chr6	147630939	147631580	Pgl_GLEAN_10003803
chr6	147682629	147683885	Pgl_GLEAN_10038530
chr6	147802506	147802938	Pgl_GLEAN_10011076
chr6	147818703	147822449	Pgl_GLEAN_10038531
chr6	148031926	148032210	Pgl_GLEAN_10006906
chr6	148116472	148117300	Pgl_GLEAN_10038532
chr6	148603027	148603293	Pgl_GLEAN_10038533
chr6	148622517	148623002	Pgl_GLEAN_10038534
chr6	148662691	148670446	Pgl_GLEAN_10038535
chr6	148671333	148681029	Pgl_GLEAN_10038536
chr6	148684707	148688806	Pgl_GLEAN_10038537
chr6	148694173	148694616	Pgl_GLEAN_10038538
chr6	148711841	148716158	Pgl_GLEAN_10038539
chr6	148927259	148927651	Pgl_GLEAN_10038540
chr6	148966569	148967442	Pgl_GLEAN_10038541
chr6	149118553	149119382	Pgl_GLEAN_10038542
chr6	149141541	149142017	Pgl_GLEAN_10038543
chr6	149198810	149199690	Pgl_GLEAN_10038544
chr6	149235566	149236349	Pgl_GLEAN_10020036
chr6	149274270	149275626	Pgl_GLEAN_10038545
chr6	149383147	149383579	Pgl_GLEAN_10038546
chr6	149395999	149397254	Pgl_GLEAN_10038547
chr6	149423710	149424210	Pgl_GLEAN_10038548
chr6	149431027	149431920	Pgl_GLEAN_10016576
chr6	149441516	149452779	Pgl_GLEAN_10038549
chr6	149477954	149478442	Pgl_GLEAN_10038550
chr6	149501520	149502413	Pgl_GLEAN_10038551
chr6	149516963	149519921	Pgl_GLEAN_10038552
chr6	149544426	149544824	Pgl_GLEAN_10029787
chr6	149655121	149655378	Pgl_GLEAN_10038553
chr6	149664838	149666561	Pgl_GLEAN_10038554
chr6	149804086	149804864	Pgl_GLEAN_10021136
chr6	150003499	150004032	Pgl_GLEAN_10018601
chr6	150009238	150010057	Pgl_GLEAN_10021484
chr6	150052061	150052294	Pgl_GLEAN_10004527
chr6	150219045	150231016	Pgl_GLEAN_10038555
chr6	150488256	150488723	Pgl_GLEAN_10028227
chr6	150488404	150493031	Pgl_GLEAN_10020216
chr6	150590710	150591064	Pgl_GLEAN_10038703
chr6	150601512	150603309	Pgl_GLEAN_10020215
chr6	150609867	150610743	Pgl_GLEAN_10013050
chr6	150628460	150629351	Pgl_GLEAN_10020214
chr6	150663071	150663682	Pgl_GLEAN_10020213
chr6	150702745	150703038	Pgl_GLEAN_10037288
chr6	150940948	150942085	Pgl_GLEAN_10020212
chr6	150979426	150980639	Pgl_GLEAN_10020211
chr6	151072194	151072880	Pgl_GLEAN_10011580
chr6	151107223	151109068	Pgl_GLEAN_10020210
chr6	151109174	151109551	Pgl_GLEAN_10012003
chr6	151351143	151352889	Pgl_GLEAN_10012007
chr6	151388583	151389503	Pgl_GLEAN_10022963
chr6	151415908	151416165	Pgl_GLEAN_10012006
chr6	151542773	151545455	Pgl_GLEAN_10012005
chr6	151795634	151796184	Pgl_GLEAN_10000220
chr6	151867143	151867895	Pgl_GLEAN_10019091
chr6	152055347	152055682	Pgl_GLEAN_10019090
chr6	152124096	152125304	Pgl_GLEAN_10030089
chr6	152336036	152336608	Pgl_GLEAN_10019089
chr6	152415633	152416500	Pgl_GLEAN_10019088
chr6	152475857	152476813	Pgl_GLEAN_10019087
chr6	152497994	152503211	Pgl_GLEAN_10019086
chr6	152544974	152547438	Pgl_GLEAN_10019085
chr6	152663363	152664522	Pgl_GLEAN_10019084
chr6	152738631	152740539	Pgl_GLEAN_10010827
chr6	152772653	152783389	Pgl_GLEAN_10028750
chr6	153118145	153119491	Pgl_GLEAN_10028749
chr6	153137076	153138141	Pgl_GLEAN_10009412
chr6	153163038	153169407	Pgl_GLEAN_10028747
chr6	153355582	153361431	Pgl_GLEAN_10028746
chr6	153399856	153400290	Pgl_GLEAN_10028745
chr6	153401039	153401977	Pgl_GLEAN_10028744
chr6	153422317	153427841	Pgl_GLEAN_10028743
chr6	153651218	153655184	Pgl_GLEAN_10028742
chr6	153737293	153738040	Pgl_GLEAN_10028741
chr6	153739997	153740605	Pgl_GLEAN_10028740
chr6	153770819	153770995	Pgl_GLEAN_10028739
chr6	153773187	153773687	Pgl_GLEAN_10028738
chr6	153845216	153856578	Pgl_GLEAN_10028737
chr6	153875725	153875965	Pgl_GLEAN_10000160
chr6	153885835	153886956	Pgl_GLEAN_10025495
chr6	153892511	153895420	Pgl_GLEAN_10028736
chr6	153908602	153911171	Pgl_GLEAN_10028735
chr6	153913083	153916612	Pgl_GLEAN_10004200
chr6	153939203	153942847	Pgl_GLEAN_10028734
chr6	153957511	153957840	Pgl_GLEAN_10028733
chr6	153968974	153970518	Pgl_GLEAN_10028732
chr6	154046057	154050230	Pgl_GLEAN_10028731
chr6	154102446	154105312	Pgl_GLEAN_10028730
chr6	154323565	154324643	Pgl_GLEAN_10034491
chr6	154332894	154340782	Pgl_GLEAN_10005240
chr6	154461592	154462549	Pgl_GLEAN_10005077
chr6	154475829	154476546	Pgl_GLEAN_10005239
chr6	154550925	154551285	Pgl_GLEAN_10000247
chr6	154599077	154599286	Pgl_GLEAN_10006615
chr6	154617890	154619068	Pgl_GLEAN_10006614
chr6	154682870	154684938	Pgl_GLEAN_10006613
chr6	155220719	155221962	Pgl_GLEAN_10010244
chr6	155246845	155247227	Pgl_GLEAN_10010245
chr6	155375496	155376212	Pgl_GLEAN_10010246
chr6	155563091	155563399	Pgl_GLEAN_10010247
chr6	155880275	155882899	Pgl_GLEAN_10021553
chr6	155931224	155932460	Pgl_GLEAN_10021554
chr6	156068953	156071495	Pgl_GLEAN_10021555
chr6	156139294	156140656	Pgl_GLEAN_10021556
chr6	156165427	156166916	Pgl_GLEAN_10021557
chr6	156236142	156236903	Pgl_GLEAN_10021558
chr6	156248389	156248871	Pgl_GLEAN_10021559
chr6	156289830	156291801	Pgl_GLEAN_10021560
chr6	156377218	156377964	Pgl_GLEAN_10021561
chr6	156378528	156378959	Pgl_GLEAN_10021562
chr6	156443273	156444211	Pgl_GLEAN_10021563
chr6	156452353	156452787	Pgl_GLEAN_10024462
chr6	156620874	156621161	Pgl_GLEAN_10021564
chr6	156806083	156810523	Pgl_GLEAN_10017559
chr6	156811250	156818381	Pgl_GLEAN_10017560
chr6	156854986	156856966	Pgl_GLEAN_10017561
chr6	157342942	157346091	Pgl_GLEAN_10017563
chr6	157560653	157561096	Pgl_GLEAN_10011597
chr6	157582515	157585667	Pgl_GLEAN_10004827
chr6	157870012	157870231	Pgl_GLEAN_10037289
chr6	157873512	157877521	Pgl_GLEAN_10010783
chr6	157951681	157957113	Pgl_GLEAN_10011596
chr6	158082265	158082959	Pgl_GLEAN_10029671
chr6	158099641	158100537	Pgl_GLEAN_10020292
chr6	158123417	158123914	Pgl_GLEAN_10011595
chr6	158124481	158124936	Pgl_GLEAN_10011594
chr6	158315526	158316887	Pgl_GLEAN_10017554
chr6	158575640	158576131	Pgl_GLEAN_10017555
chr6	158614226	158614468	Pgl_GLEAN_10023603
chr6	158712591	158712971	Pgl_GLEAN_10017556
chr6	158751747	158753752	Pgl_GLEAN_10017557
chr6	158779671	158780347	Pgl_GLEAN_10017558
chr6	159018109	159018411	Pgl_GLEAN_10024081
chr6	159069524	159072035	Pgl_GLEAN_10024080
chr6	159212493	159212897	Pgl_GLEAN_10024079
chr6	159267798	159268703	Pgl_GLEAN_10019602
chr6	159274968	159278576	Pgl_GLEAN_10024078
chr6	159398595	159398829	Pgl_GLEAN_10001122
chr6	159485322	159485801	Pgl_GLEAN_10024077
chr6	159647942	159650738	Pgl_GLEAN_10037279
chr6	159926272	159926986	Pgl_GLEAN_10024076
chr6	159928250	159928603	Pgl_GLEAN_10024075
chr6	159939437	159939886	Pgl_GLEAN_10024074
chr6	160101551	160102549	Pgl_GLEAN_10024073
chr6	160379290	160380372	Pgl_GLEAN_10005533
chr6	160477696	160478533	Pgl_GLEAN_10012775
chr6	160506290	160508271	Pgl_GLEAN_10006091
chr6	160574779	160575191	Pgl_GLEAN_10006092
chr6	161123718	161124035	Pgl_GLEAN_10009785
chr6	161322575	161324411	Pgl_GLEAN_10007544
chr6	161341981	161342238	Pgl_GLEAN_10007543
chr6	161369345	161373701	Pgl_GLEAN_10007542
chr6	161493068	161493616	Pgl_GLEAN_10007541
chr6	161705603	161707626	Pgl_GLEAN_10009121
chr6	161815945	161816232	Pgl_GLEAN_10009120
chr6	162031970	162032203	Pgl_GLEAN_10011412
chr6	162160536	162161740	Pgl_GLEAN_10018761
chr6	162365956	162366551	Pgl_GLEAN_10023286
chr6	162371238	162371921	Pgl_GLEAN_10004083
chr6	162458756	162459320	Pgl_GLEAN_10010257
chr6	162921574	162921999	Pgl_GLEAN_10028860
chr6	162978228	162980226	Pgl_GLEAN_10028861
chr6	162991346	162991908	Pgl_GLEAN_10028862
chr6	163139327	163143458	Pgl_GLEAN_10028863
chr6	163354947	163355287	Pgl_GLEAN_10028864
chr6	163548377	163548610	Pgl_GLEAN_10010523
chr6	163676823	163687888	Pgl_GLEAN_10002300
chr6	163699195	163706406	Pgl_GLEAN_10002298
chr6	163745287	163746090	Pgl_GLEAN_10002297
chr6	163763509	163764070	Pgl_GLEAN_10011148
chr6	163885994	163887171	Pgl_GLEAN_10000082
chr6	163953283	163954167	Pgl_GLEAN_10034243
chr6	164056413	164056622	Pgl_GLEAN_10025311
chr6	164345607	164348272	Pgl_GLEAN_10034242
chr6	164353940	164354125	Pgl_GLEAN_10034241
chr6	164427508	164428713	Pgl_GLEAN_10024754
chr6	164574651	164575419	Pgl_GLEAN_10024051
chr6	164683694	164684194	Pgl_GLEAN_10034240
chr6	164818196	164818576	Pgl_GLEAN_10034239
chr6	165126025	165129503	Pgl_GLEAN_10034238
chr6	165146499	165148975	Pgl_GLEAN_10035116
chr6	165181506	165181760	Pgl_GLEAN_10034237
chr6	165189292	165190043	Pgl_GLEAN_10009746
chr6	165211308	165215443	Pgl_GLEAN_10034236
chr6	165226549	165227896	Pgl_GLEAN_10001217
chr6	165530903	165531616	Pgl_GLEAN_10034426
chr6	165564107	165565118	Pgl_GLEAN_10034233
chr6	165570473	165571941	Pgl_GLEAN_10034232
chr6	165645883	165648658	Pgl_GLEAN_10034231
chr6	165813778	165814627	Pgl_GLEAN_10034230
chr6	165820846	165821637	Pgl_GLEAN_10001596
chr6	165974019	165975625	Pgl_GLEAN_10015622
chr6	166224028	166225788	Pgl_GLEAN_10038681
chr6	166227855	166230541	Pgl_GLEAN_10038680
chr6	166312351	166315393	Pgl_GLEAN_10038679
chr6	166325502	166331803	Pgl_GLEAN_10038678
chr6	166335917	166336724	Pgl_GLEAN_10001102
chr6	166342591	166346112	Pgl_GLEAN_10038676
chr6	166347692	166348939	Pgl_GLEAN_10038675
chr6	166363492	166364136	Pgl_GLEAN_10038674
chr6	166372179	166372645	Pgl_GLEAN_10038673
chr6	166537359	166537810	Pgl_GLEAN_10019603
chr6	166705355	166705648	Pgl_GLEAN_10038671
chr6	166706637	166707431	Pgl_GLEAN_10038670
chr6	166811243	166812419	Pgl_GLEAN_10020790
chr6	166812891	166813769	Pgl_GLEAN_10034728
chr6	166833966	166834967	Pgl_GLEAN_10005704
chr6	166940845	166941117	Pgl_GLEAN_10024633
chr6	167314297	167315233	Pgl_GLEAN_10038669
chr6	167763558	167764994	Pgl_GLEAN_10038668
chr6	167773548	167774348	Pgl_GLEAN_10038667
chr6	167931853	167932331	Pgl_GLEAN_10038666
chr6	167960907	167961922	Pgl_GLEAN_10038665
chr6	168223549	168224481	Pgl_GLEAN_10038664
chr6	168279340	168280562	Pgl_GLEAN_10038663
chr6	168406358	168406669	Pgl_GLEAN_10020567
chr6	168540649	168551370	Pgl_GLEAN_10038662
chr6	168692627	168695049	Pgl_GLEAN_10038661
chr6	168715844	168716068	Pgl_GLEAN_10038660
chr6	168820348	168823308	Pgl_GLEAN_10038659
chr6	168997527	168998329	Pgl_GLEAN_10038658
chr6	169018153	169018791	Pgl_GLEAN_10016451
chr6	169399832	169405267	Pgl_GLEAN_10038657
chr6	169433259	169433510	Pgl_GLEAN_10038656
chr6	169463418	169464060	Pgl_GLEAN_10018198
chr6	169469168	169470110	Pgl_GLEAN_10018226
chr6	169520171	169520455	Pgl_GLEAN_10038655
chr6	170001138	170001530	Pgl_GLEAN_10014917
chr6	170042289	170045301	Pgl_GLEAN_10038653
chr6	170107147	170107365	Pgl_GLEAN_10020031
chr6	170172340	170172651	Pgl_GLEAN_10038652
chr6	170205192	170206307	Pgl_GLEAN_10038651
chr6	170421657	170422013	Pgl_GLEAN_10038650
chr6	170822103	170822819	Pgl_GLEAN_10038649
chr6	170893889	170894447	Pgl_GLEAN_10025599
chr6	171155320	171155721	Pgl_GLEAN_10010025
chr6	171374556	171374906	Pgl_GLEAN_10028351
chr6	171554549	171558114	Pgl_GLEAN_10028350
chr6	171846994	171847860	Pgl_GLEAN_10028349
chr6	171984839	171985285	Pgl_GLEAN_10036628
chr6	172091692	172093473	Pgl_GLEAN_10018560
chr6	172098254	172101135	Pgl_GLEAN_10028347
chr6	172133184	172133495	Pgl_GLEAN_10028346
chr6	172353041	172353737	Pgl_GLEAN_10028345
chr6	172498952	172499305	Pgl_GLEAN_10007301
chr6	172523060	172524163	Pgl_GLEAN_10027407
chr6	172573343	172573700	Pgl_GLEAN_10011014
chr6	172580800	172583262	Pgl_GLEAN_10007300
chr6	172782168	172783814	Pgl_GLEAN_10007299
chr6	172805400	172807360	Pgl_GLEAN_10007298
chr6	172926269	172926787	Pgl_GLEAN_10002642
chr6	172949581	172954106	Pgl_GLEAN_10002643
chr6	172954361	172955248	Pgl_GLEAN_10002644
chr6	173280298	173281127	Pgl_GLEAN_10003918
chr6	173626180	173629943	Pgl_GLEAN_10025090
chr6	173796050	173796469	Pgl_GLEAN_10025091
chr6	173797302	173800636	Pgl_GLEAN_10025092
chr6	174162327	174166432	Pgl_GLEAN_10025093
chr6	174166950	174168785	Pgl_GLEAN_10025094
chr6	174180570	174180944	Pgl_GLEAN_10001124
chr6	174193677	174193882	Pgl_GLEAN_10025096
chr6	174350462	174360050	Pgl_GLEAN_10025097
chr6	174405201	174405694	Pgl_GLEAN_10018758
chr6	174460116	174460565	Pgl_GLEAN_10016994
chr6	174462034	174462495	Pgl_GLEAN_10016993
chr6	174650673	174651125	Pgl_GLEAN_10016992
chr6	174651968	174652467	Pgl_GLEAN_10016991
chr6	174833356	174833823	Pgl_GLEAN_10016990
chr6	175023068	175023997	Pgl_GLEAN_10016989
chr6	175042979	175048471	Pgl_GLEAN_10016988
chr6	175072081	175072651	Pgl_GLEAN_10026112
chr6	175074801	175077371	Pgl_GLEAN_10006905
chr6	175142929	175143545	Pgl_GLEAN_10000216
chr6	175184368	175185093	Pgl_GLEAN_10016987
chr6	175478544	175479327	Pgl_GLEAN_10018228
chr6	175583531	175584271	Pgl_GLEAN_10022651
chr6	175763409	175764587	Pgl_GLEAN_10022652
chr6	175855723	175856148	Pgl_GLEAN_10022653
chr6	175857009	175857263	Pgl_GLEAN_10022654
chr6	175944048	175944509	Pgl_GLEAN_10022655
chr6	175999592	175999802	Pgl_GLEAN_10022656
chr6	176123504	176124810	Pgl_GLEAN_10022657
chr6	176145122	176149489	Pgl_GLEAN_10022658
chr6	176271889	176272286	Pgl_GLEAN_10022659
chr6	176347654	176348680	Pgl_GLEAN_10016406
chr6	176491940	176505302	Pgl_GLEAN_10010718
chr6	176493482	176493958	Pgl_GLEAN_10010719
chr6	176551673	176551885	Pgl_GLEAN_10010717
chr6	176623387	176624681	Pgl_GLEAN_10010716
chr6	176741518	176742511	Pgl_GLEAN_10010715
chr6	176783344	176790723	Pgl_GLEAN_10010714
chr6	176797598	176803049	Pgl_GLEAN_10010713
chr6	176871580	176871869	Pgl_GLEAN_10018272
chr6	176871802	176874143	Pgl_GLEAN_10015712
chr6	176953776	176954096	Pgl_GLEAN_10024219
chr6	176962633	176963109	Pgl_GLEAN_10015710
chr6	177076882	177078391	Pgl_GLEAN_10015709
chr6	177195575	177198476	Pgl_GLEAN_10015708
chr6	177306142	177306423	Pgl_GLEAN_10015707
chr6	177421982	177422410	Pgl_GLEAN_10015706
chr6	177513376	177513798	Pgl_GLEAN_10015705
chr6	177666186	177666419	Pgl_GLEAN_10030620
chr6	177694916	177695591	Pgl_GLEAN_10029981
chr6	177781678	177783696	Pgl_GLEAN_10015278
chr6	178092315	178092485	Pgl_GLEAN_10015279
chr6	178109949	178110862	Pgl_GLEAN_10015280
chr6	178113101	178113399	Pgl_GLEAN_10004823
chr6	178114358	178115374	Pgl_GLEAN_10015281
chr6	178449731	178450314	Pgl_GLEAN_10007153
chr6	178555590	178557608	Pgl_GLEAN_10025044
chr6	178638814	178642127	Pgl_GLEAN_10006402
chr6	178657354	178657908	Pgl_GLEAN_10005803
chr6	178658618	178659008	Pgl_GLEAN_10005802
chr6	178696646	178697326	Pgl_GLEAN_10005801
chr6	178697863	178698279	Pgl_GLEAN_10005800
chr6	178732645	178740537	Pgl_GLEAN_10005799
chr6	178741079	178749111	Pgl_GLEAN_10005798
chr6	178831068	178831517	Pgl_GLEAN_10013138
chr6	178850397	178851049	Pgl_GLEAN_10013139
chr6	178861751	178862276	Pgl_GLEAN_10034755
chr6	178862322	178863285	Pgl_GLEAN_10013140
chr6	178937561	178938351	Pgl_GLEAN_10013141
chr6	179062083	179062709	Pgl_GLEAN_10013142
chr6	179084974	179085961	Pgl_GLEAN_10016935
chr6	179635813	179636125	Pgl_GLEAN_10003631
chr6	179652647	179652985	Pgl_GLEAN_10021678
chr6	179698003	179698320	Pgl_GLEAN_10019049
chr6	179746646	179748325	Pgl_GLEAN_10021677
chr6	179798238	179801560	Pgl_GLEAN_10021676
chr6	179916767	179917558	Pgl_GLEAN_10030586
chr6	180089921	180091896	Pgl_GLEAN_10021674
chr6	180146898	180147787	Pgl_GLEAN_10021673
chr6	180275835	180276266	Pgl_GLEAN_10021672
chr6	180362413	180365966	Pgl_GLEAN_10021671
chr6	180378869	180380194	Pgl_GLEAN_10021670
