chromosome	start	end	ID_genes
chr4	126913658	126914113	Pgl_GLEAN_10015726
chr4	126915426	126915698	Pgl_GLEAN_10015725
chr4	126922604	126922813	Pgl_GLEAN_10015724
chr4	126927015	126928728	Pgl_GLEAN_10015723
chr4	126933524	126934150	Pgl_GLEAN_10002827
chr4	127034734	127036530	Pgl_GLEAN_10015721
chr4	127039748	127042316	Pgl_GLEAN_10015720
chr4	127059110	127066927	Pgl_GLEAN_10015719
chr4	127088733	127089143	Pgl_GLEAN_10015718
chr4	127098309	127100246	Pgl_GLEAN_10015717
chr4	127104027	127105927	Pgl_GLEAN_10015716
chr4	127146826	127147170	Pgl_GLEAN_10015715
chr4	127169232	127170416	Pgl_GLEAN_10015714
chr4	127293213	127293944	Pgl_GLEAN_10015713
chr4	127452659	127453561	Pgl_GLEAN_10013960
chr4	127542620	127542853	Pgl_GLEAN_10033449
chr4	127570293	127573933	Pgl_GLEAN_10010683
chr4	127583408	127587739	Pgl_GLEAN_10010682
chr4	127589170	127590753	Pgl_GLEAN_10010681
chr4	127598111	127598971	Pgl_GLEAN_10010680
chr4	127617705	127618400	Pgl_GLEAN_10010679
chr4	127622579	127622882	Pgl_GLEAN_10010678
chr4	127639229	127639753	Pgl_GLEAN_10010677
chr4	127649187	127650365	Pgl_GLEAN_10010676
chr4	127654983	127655213	Pgl_GLEAN_10010675
chr4	127656262	127658889	Pgl_GLEAN_10010674
chr4	127661184	127671707	Pgl_GLEAN_10010673
chr4	127674515	127677430	Pgl_GLEAN_10010672
chr4	127697754	127698418	Pgl_GLEAN_10025950
chr4	127700695	127707167	Pgl_GLEAN_10010671
chr4	127829239	127834670	Pgl_GLEAN_10010670
chr4	127879646	127880487	Pgl_GLEAN_10010669
chr4	127903523	127904451	Pgl_GLEAN_10010668
chr4	128048808	128053697	Pgl_GLEAN_10001225
chr4	128124595	128128461	Pgl_GLEAN_10001224
chr4	128346361	128346582	Pgl_GLEAN_10019644
chr4	128356467	128366636	Pgl_GLEAN_10019645
chr4	128433373	128433693	Pgl_GLEAN_10019646
chr4	128451711	128452680	Pgl_GLEAN_10019647
chr4	128545754	128547397	Pgl_GLEAN_10037966
chr4	128624274	128624912	Pgl_GLEAN_10015489
chr4	128694892	128703689	Pgl_GLEAN_10019648
chr4	128706452	128707901	Pgl_GLEAN_10019649
chr4	128718776	128719081	Pgl_GLEAN_10024808
chr4	128722191	128722616	Pgl_GLEAN_10019650
chr4	128743716	128746158	Pgl_GLEAN_10019651
chr4	128891334	128892336	Pgl_GLEAN_10022556
chr4	128920851	128922613	Pgl_GLEAN_10019652
chr4	128988847	128989122	Pgl_GLEAN_10022331
chr4	128990563	128991576	Pgl_GLEAN_10019653
chr4	129048177	129048882	Pgl_GLEAN_10000046
chr4	129049728	129050666	Pgl_GLEAN_10000050
chr4	129055393	129056436	Pgl_GLEAN_10026912
chr4	129113734	129119997	Pgl_GLEAN_10002380
chr4	129152829	129156206	Pgl_GLEAN_10002379
chr4	129162178	129163013	Pgl_GLEAN_10002378
chr4	129167880	129168365	Pgl_GLEAN_10002377
chr4	129171851	129172203	Pgl_GLEAN_10010407
chr4	129184930	129186099	Pgl_GLEAN_10002376
chr4	129356617	129357640	Pgl_GLEAN_10033629
chr4	129467130	129468721	Pgl_GLEAN_10006595
chr4	129469967	129471761	Pgl_GLEAN_10006596
chr4	129477232	129478476	Pgl_GLEAN_10006597
chr4	129479640	129480560	Pgl_GLEAN_10006598
chr4	129484717	129486999	Pgl_GLEAN_10006599
chr4	129540344	129541416	Pgl_GLEAN_10006600
chr4	129552990	129553268	Pgl_GLEAN_10006601
chr4	129554710	129556940	Pgl_GLEAN_10006602
chr4	129583861	129585793	Pgl_GLEAN_10006603
chr4	129588563	129589027	Pgl_GLEAN_10028227
chr4	129679867	129682704	Pgl_GLEAN_10006604
chr4	129767299	129768459	Pgl_GLEAN_10000515
chr4	129779337	129780946	Pgl_GLEAN_10037061
chr4	129829704	129830335	Pgl_GLEAN_10005710
chr4	129885343	129886348	Pgl_GLEAN_10013536
chr4	129929525	129929812	Pgl_GLEAN_10013535
chr4	129947982	129951401	Pgl_GLEAN_10013534
chr4	129993738	130001851	Pgl_GLEAN_10013533
chr4	130146118	130147946	Pgl_GLEAN_10013532
chr4	130248730	130249208	Pgl_GLEAN_10026371
chr4	130331001	130331437	Pgl_GLEAN_10005076
chr4	130675462	130676385	Pgl_GLEAN_10012805
chr4	130770623	130771559	Pgl_GLEAN_10006093
chr4	130796791	130797399	Pgl_GLEAN_10006094
chr4	130920101	130920421	Pgl_GLEAN_10026963
chr4	130921056	130922065	Pgl_GLEAN_10026964
chr4	130923325	130924113	Pgl_GLEAN_10026965
chr4	131043947	131046284	Pgl_GLEAN_10026966
chr4	131243972	131244657	Pgl_GLEAN_10026967
chr4	131317848	131318135	Pgl_GLEAN_10026968
chr4	131357377	131359115	Pgl_GLEAN_10026969
chr4	131359715	131361770	Pgl_GLEAN_10026970
chr4	131557904	131558815	Pgl_GLEAN_10026971
chr4	131755084	131756095	Pgl_GLEAN_10026972
chr4	131810781	131818719	Pgl_GLEAN_10026973
chr4	131953958	131954558	Pgl_GLEAN_10018893
chr4	131957839	131958042	Pgl_GLEAN_10001508
chr4	132167777	132168055	Pgl_GLEAN_10033457
chr4	132201771	132202476	Pgl_GLEAN_10026914
chr4	132203335	132204273	Pgl_GLEAN_10026913
chr4	132237174	132237419	Pgl_GLEAN_10026911
chr4	132315081	132316266	Pgl_GLEAN_10026910
chr4	132379970	132380404	Pgl_GLEAN_10026909
chr4	132380966	132381715	Pgl_GLEAN_10026908
chr4	132687810	132688091	Pgl_GLEAN_10026907
chr4	132781998	132782433	Pgl_GLEAN_10011076
chr4	132869349	132872131	Pgl_GLEAN_10026906
chr4	132877595	132878684	Pgl_GLEAN_10026905
chr4	132968438	132969699	Pgl_GLEAN_10026904
chr4	133139167	133139568	Pgl_GLEAN_10026903
chr4	133232063	133233746	Pgl_GLEAN_10002112
chr4	133248638	133250101	Pgl_GLEAN_10004154
chr4	133531522	133538045	Pgl_GLEAN_10013820
chr4	133962159	133965348	Pgl_GLEAN_10013821
chr4	134145220	134145495	Pgl_GLEAN_10013822
chr4	134252590	134253102	Pgl_GLEAN_10009257
chr4	134325134	134329290	Pgl_GLEAN_10009258
chr4	134439364	134439624	Pgl_GLEAN_10009259
chr4	134522601	134522924	Pgl_GLEAN_10009260
chr4	134525156	134525833	Pgl_GLEAN_10009261
chr4	134559155	134559845	Pgl_GLEAN_10009262
chr4	134638316	134642125	Pgl_GLEAN_10009263
chr4	134650610	134656799	Pgl_GLEAN_10009264
chr4	134685444	134686085	Pgl_GLEAN_10009265
chr4	134711534	134711704	Pgl_GLEAN_10009068
chr4	134713103	134714139	Pgl_GLEAN_10022078
chr4	134837773	134838120	Pgl_GLEAN_10038044
chr4	134890120	134890587	Pgl_GLEAN_10038045
chr4	134898730	134899092	Pgl_GLEAN_10038046
chr4	135030901	135033075	Pgl_GLEAN_10038047
chr4	135056191	135056595	Pgl_GLEAN_10000072
chr4	135225540	135226002	Pgl_GLEAN_10038049
chr4	135228189	135228623	Pgl_GLEAN_10038050
chr4	135331536	135331951	Pgl_GLEAN_10038051
chr4	135395112	135395456	Pgl_GLEAN_10038052
chr4	135404257	135404562	Pgl_GLEAN_10038053
chr4	135524447	135525039	Pgl_GLEAN_10038054
chr4	135623382	135623865	Pgl_GLEAN_10038055
chr4	135903355	135904131	Pgl_GLEAN_10038058
chr4	135958547	135960937	Pgl_GLEAN_10038057
chr4	136000299	136000893	Pgl_GLEAN_10029513
chr4	136224476	136225839	Pgl_GLEAN_10020102
chr4	136228030	136228272	Pgl_GLEAN_10015835
chr4	136244231	136245409	Pgl_GLEAN_10020790
chr4	136245882	136246760	Pgl_GLEAN_10034728
chr4	136292676	136293107	Pgl_GLEAN_10038061
chr4	136293667	136294425	Pgl_GLEAN_10038062
chr4	136399080	136399949	Pgl_GLEAN_10038063
chr4	136420549	136421114	Pgl_GLEAN_10027396
chr4	136499318	136500642	Pgl_GLEAN_10038064
chr4	136508582	136508976	Pgl_GLEAN_10012174
chr4	136834997	136835359	Pgl_GLEAN_10038065
chr4	136836020	136836921	Pgl_GLEAN_10038066
chr4	137048525	137049478	Pgl_GLEAN_10038067
chr4	137079775	137081355	Pgl_GLEAN_10038068
chr4	137083196	137083567	Pgl_GLEAN_10038069
chr4	137131692	137131996	Pgl_GLEAN_10038071
chr4	137305443	137305721	Pgl_GLEAN_10038073
chr4	137429636	137430892	Pgl_GLEAN_10032842
chr4	137430621	137430911	Pgl_GLEAN_10023944
chr4	137449450	137451000	Pgl_GLEAN_10038074
chr4	137575541	137576131	Pgl_GLEAN_10038075
chr4	137647317	137648711	Pgl_GLEAN_10038076
chr4	137669508	137669882	Pgl_GLEAN_10038077
chr4	137739332	137739565	Pgl_GLEAN_10017431
chr4	137873049	137874464	Pgl_GLEAN_10000505
chr4	137971566	137979880	Pgl_GLEAN_10038078
chr4	138265459	138266619	Pgl_GLEAN_10004972
chr4	138311017	138311656	Pgl_GLEAN_10016451
chr4	138619858	138620140	Pgl_GLEAN_10006906
chr4	138650921	138667687	Pgl_GLEAN_10016519
chr4	138671649	138680132	Pgl_GLEAN_10016518
chr4	138752187	138752532	Pgl_GLEAN_10016419
chr4	138923968	138925519	Pgl_GLEAN_10016517
chr4	139053574	139055125	Pgl_GLEAN_10016516
chr4	139168191	139171969	Pgl_GLEAN_10016515
chr4	139386239	139386637	Pgl_GLEAN_10012673
chr4	139753302	139753961	Pgl_GLEAN_10001631
chr4	139773810	139774623	Pgl_GLEAN_10001632
chr4	139785052	139790636	Pgl_GLEAN_10001633
chr4	139794097	139794872	Pgl_GLEAN_10001634
chr4	139800018	139803028	Pgl_GLEAN_10001635
chr4	139803573	139808589	Pgl_GLEAN_10001636
chr4	139820230	139823629	Pgl_GLEAN_10001637
chr4	139832395	139837218	Pgl_GLEAN_10001638
chr4	139880899	139883178	Pgl_GLEAN_10001639
chr4	140046210	140046843	Pgl_GLEAN_10000154
chr4	140055562	140056156	Pgl_GLEAN_10025226
chr4	140074489	140075683	Pgl_GLEAN_10016995
chr4	140076710	140077297	Pgl_GLEAN_10016996
chr4	140114749	140114994	Pgl_GLEAN_10016997
chr4	140233533	140234024	Pgl_GLEAN_10016998
chr4	140267907	140269886	Pgl_GLEAN_10016999
chr4	140286517	140286840	Pgl_GLEAN_10017000
chr4	140289546	140290994	Pgl_GLEAN_10017001
chr4	140427030	140428184	Pgl_GLEAN_10017002
chr4	140561879	140562112	Pgl_GLEAN_10006188
chr4	140809408	140809728	Pgl_GLEAN_10005559
chr4	140974612	140974845	Pgl_GLEAN_10001617
chr4	141050266	141058446	Pgl_GLEAN_10000661
chr4	141146033	141146729	Pgl_GLEAN_10022399
chr4	141186269	141186616	Pgl_GLEAN_10037267
chr4	141225386	141226667	Pgl_GLEAN_10037268
chr4	141262647	141263163	Pgl_GLEAN_10009326
chr4	141387523	141388267	Pgl_GLEAN_10037270
chr4	141422222	141422875	Pgl_GLEAN_10037271
chr4	141474675	141474896	Pgl_GLEAN_10017630
chr4	141803059	141805999	Pgl_GLEAN_10037272
chr4	141991630	141992480	Pgl_GLEAN_10037273
chr4	142019869	142020425	Pgl_GLEAN_10037274
chr4	142030781	142031951	Pgl_GLEAN_10037275
chr4	142092430	142092651	Pgl_GLEAN_10000225
chr4	142146921	142149486	Pgl_GLEAN_10037276
chr4	142183027	142183591	Pgl_GLEAN_10015485
chr4	142514947	142515762	Pgl_GLEAN_10037277
chr4	142549764	142551211	Pgl_GLEAN_10037278
chr4	142654074	142656934	Pgl_GLEAN_10037279
chr4	142670696	142678382	Pgl_GLEAN_10037280
chr4	142710123	142712076	Pgl_GLEAN_10037281
chr4	142833370	142834670	Pgl_GLEAN_10037282
chr4	143053374	143054168	Pgl_GLEAN_10013403
chr4	143110379	143111020	Pgl_GLEAN_10018198
chr4	143138021	143138481	Pgl_GLEAN_10033536
chr4	143171241	143172025	Pgl_GLEAN_10002398
chr4	143266019	143267020	Pgl_GLEAN_10032448
chr4	143282662	143282934	Pgl_GLEAN_10013042
chr4	143386563	143386994	Pgl_GLEAN_10037283
chr4	143387281	143388087	Pgl_GLEAN_10037284
chr4	143497501	143498046	Pgl_GLEAN_10037285
chr4	143504236	143504526	Pgl_GLEAN_10037286
chr4	143544201	143545420	Pgl_GLEAN_10020384
chr4	143789294	143790238	Pgl_GLEAN_10037287
chr4	143793303	143793596	Pgl_GLEAN_10037288
chr4	143903324	143912590	Pgl_GLEAN_10037290
chr4	143914625	143919033	Pgl_GLEAN_10002035
chr4	143921543	143923732	Pgl_GLEAN_10037291
chr4	143987849	143988294	Pgl_GLEAN_10037292
chr4	144007752	144008078	Pgl_GLEAN_10001555
chr4	144151230	144151738	Pgl_GLEAN_10037294
chr4	144158213	144161630	Pgl_GLEAN_10037295
chr4	144515422	144516600	Pgl_GLEAN_10002389
chr4	144585925	144586611	Pgl_GLEAN_10000300
chr4	144730476	144730894	Pgl_GLEAN_10008264
chr4	144888449	144889335	Pgl_GLEAN_10008265
chr4	145181083	145181971	Pgl_GLEAN_10034741
chr4	145190901	145191386	Pgl_GLEAN_10034740
chr4	145570226	145570516	Pgl_GLEAN_10034739
chr4	145573267	145574610	Pgl_GLEAN_10034738
chr4	145594840	145595308	Pgl_GLEAN_10034737
chr4	145732491	145732817	Pgl_GLEAN_10034736
chr4	145881917	145883748	Pgl_GLEAN_10034735
chr4	145971655	145971978	Pgl_GLEAN_10034734
chr4	146307158	146308777	Pgl_GLEAN_10034733
chr4	146358536	146361836	Pgl_GLEAN_10034732
chr4	146732315	146732947	Pgl_GLEAN_10034731
chr4	146737526	146737771	Pgl_GLEAN_10034730
chr4	146739252	146743204	Pgl_GLEAN_10034729
chr4	146749487	146750194	Pgl_GLEAN_10021514
chr4	146897227	146898402	Pgl_GLEAN_10034727
chr4	146930798	146931566	Pgl_GLEAN_10034726
chr4	147055895	147056323	Pgl_GLEAN_10034725
chr4	147057498	147059968	Pgl_GLEAN_10034724
chr4	147309014	147309238	Pgl_GLEAN_10034723
chr4	147320629	147323271	Pgl_GLEAN_10018318
chr4	147365123	147365509	Pgl_GLEAN_10016189
chr4	147401991	147403271	Pgl_GLEAN_10005866
chr4	147574035	147575095	Pgl_GLEAN_10009139
chr4	147585058	147585658	Pgl_GLEAN_10009138
chr4	147718257	147720263	Pgl_GLEAN_10009137
chr4	147740834	147741539	Pgl_GLEAN_10000675
chr4	148182352	148188009	Pgl_GLEAN_10018907
chr4	148311226	148312318	Pgl_GLEAN_10018906
chr4	148319251	148319538	Pgl_GLEAN_10018905
chr4	148327950	148329890	Pgl_GLEAN_10018904
chr4	148548335	148548796	Pgl_GLEAN_10018903
chr4	148549596	148550172	Pgl_GLEAN_10018902
chr4	148552220	148552834	Pgl_GLEAN_10018901
chr4	148605671	148605954	Pgl_GLEAN_10033040
chr4	148972885	148978698	Pgl_GLEAN_10018900
chr4	148984980	148986499	Pgl_GLEAN_10018899
chr4	149249880	149250188	Pgl_GLEAN_10035440
chr4	149526860	149529588	Pgl_GLEAN_10035439
chr4	149651058	149652858	Pgl_GLEAN_10035438
chr4	150056920	150057186	Pgl_GLEAN_10002167
chr4	150075325	150075600	Pgl_GLEAN_10035437
chr4	150394340	150395300	Pgl_GLEAN_10035436
chr4	150468841	150469128	Pgl_GLEAN_10035435
chr4	150548571	150549257	Pgl_GLEAN_10021352
chr4	150615112	150617377	Pgl_GLEAN_10035434
chr4	150636941	150637693	Pgl_GLEAN_10035433
chr4	150750102	150762279	Pgl_GLEAN_10035432
chr4	151061425	151061769	Pgl_GLEAN_10001261
chr4	151206167	151208256	Pgl_GLEAN_10035431
chr4	151624818	151625387	Pgl_GLEAN_10010712
chr4	151739818	151741234	Pgl_GLEAN_10010711
chr4	152013941	152014474	Pgl_GLEAN_10010710
chr4	152063743	152065972	Pgl_GLEAN_10010709
chr4	152098179	152098646	Pgl_GLEAN_10010708
chr4	152616926	152617719	Pgl_GLEAN_10032577
chr4	152738593	152739959	Pgl_GLEAN_10032576
chr4	152750550	152751966	Pgl_GLEAN_10032575
chr4	152882217	152882804	Pgl_GLEAN_10032574
chr4	152909921	152910343	Pgl_GLEAN_10032573
chr4	153126410	153127161	Pgl_GLEAN_10009746
chr4	153250213	153250787	Pgl_GLEAN_10032572
chr4	153464817	153465808	Pgl_GLEAN_10021724
chr4	153558594	153562559	Pgl_GLEAN_10032571
chr4	153573570	153574136	Pgl_GLEAN_10032570
chr4	153741170	153741863	Pgl_GLEAN_10032569
chr4	153908182	153908616	Pgl_GLEAN_10032568
chr4	154068770	154069530	Pgl_GLEAN_10021348
chr4	154180304	154180720	Pgl_GLEAN_10021349
chr4	154202654	154203109	Pgl_GLEAN_10021350
chr4	154211709	154211953	Pgl_GLEAN_10003441
chr4	154291305	154291832	Pgl_GLEAN_10021351
chr4	154981759	154986497	Pgl_GLEAN_10021353
chr4	155094174	155095350	Pgl_GLEAN_10035946
chr4	155095821	155096887	Pgl_GLEAN_10009412
chr4	155121579	155124541	Pgl_GLEAN_10002447
chr4	155572176	155573096	Pgl_GLEAN_10018007
chr4	155605641	155606293	Pgl_GLEAN_10018006
chr4	155775888	155776470	Pgl_GLEAN_10018005
chr4	155922852	155923593	Pgl_GLEAN_10018004
chr4	156032538	156035524	Pgl_GLEAN_10018003
chr4	156074025	156074766	Pgl_GLEAN_10008170
chr4	156092931	156095317	Pgl_GLEAN_10018002
chr4	156116156	156116975	Pgl_GLEAN_10021484
chr4	156167093	156167436	Pgl_GLEAN_10018711
chr4	156170264	156176067	Pgl_GLEAN_10018001
chr4	156605827	156608800	Pgl_GLEAN_10015944
chr4	156623471	156624469	Pgl_GLEAN_10015943
chr4	156698966	156701428	Pgl_GLEAN_10035116
chr4	156779739	156782492	Pgl_GLEAN_10015942
chr4	156822425	156823044	Pgl_GLEAN_10000216
chr4	156894068	156894487	Pgl_GLEAN_10015941
chr4	156895313	156895687	Pgl_GLEAN_10015940
chr4	156945553	156947544	Pgl_GLEAN_10015939
chr4	157221355	157221867	Pgl_GLEAN_10015937
chr4	157235336	157239523	Pgl_GLEAN_10015936
chr4	157286193	157286975	Pgl_GLEAN_10018228
chr4	157308346	157310089	Pgl_GLEAN_10015935
chr4	157364343	157365445	Pgl_GLEAN_10013812
chr4	157391231	157392584	Pgl_GLEAN_10013813
chr4	157588462	157588819	Pgl_GLEAN_10011014
chr4	157606645	157606878	Pgl_GLEAN_10018340
chr4	157662684	157663136	Pgl_GLEAN_10013815
chr4	157784244	157786309	Pgl_GLEAN_10013816
chr4	157942585	157946043	Pgl_GLEAN_10013818
chr4	157946317	157947255	Pgl_GLEAN_10013819
