pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_wc_fst	no_snps
gpC	gpB	chr1	14200001	14300000	0.0139811808965629	4
gpC	gpB	chr1	14400001	14500000	-0.0024208649227536	10
gpC	gpB	chr1	14500001	14600000	0.0016030248707315	12
gpC	gpB	chr1	14600001	14700000	0.0085479093875769	2
gpC	gpB	chr1	14900001	15000000	-0.0097734651045518	7
gpC	gpB	chr1	15300001	15400000	0.0034917479068946	11
gpC	gpB	chr1	15400001	15500000	-0.0156565078000072	1
gpC	gpB	chr1	15500001	15600000	-0.0055835015880427	4
gpC	gpB	chr1	15600001	15700000	-0.0076381622045203	33
gpC	gpB	chr1	16100001	16200000	-0.0160622338490316	1
gpC	gpB	chr1	16600001	16700000	0.0009900987364991	7
gpC	gpB	chr1	16900001	17000000	0.005860457768332	2
gpC	gpB	chr1	17000001	17100000	-0.0132816352223724	3
gpC	gpB	chr1	17700001	17800000	0.0034552585981184	9
gpC	gpB	chr1	17800001	17900000	-0.0100322665534189	4
gpC	gpB	chr1	18000001	18100000	-0.0008930911662699	5
gpC	gpB	chr1	18100001	18200000	-0.01698636650697	3
gpC	gpB	chr1	18300001	18400000	-0.0009660638338003	3
gpC	gpB	chr1	18700001	18800000	-0.0044083730584463	6
gpC	gpB	chr1	18800001	18900000	-0.0211067962556888	2
gpC	gpB	chr1	18900001	19000000	-0.0116009377539482	10
gpC	gpB	chr1	19000001	19100000	-0.0004836677073792	31
gpC	gpB	chr1	19100001	19200000	0.0201272173126722	25
gpC	gpB	chr1	19200001	19300000	0.0005230450881923	16
gpC	gpB	chr1	19300001	19400000	-0.0083972651899812	6
gpC	gpB	chr1	19400001	19500000	-0.001806777379311	14
gpC	gpB	chr1	19500001	19600000	-0.0098305691864429	12
gpC	gpB	chr1	19600001	19700000	0.0178246799337938	14
gpC	gpB	chr1	19800001	19900000	0.0149077467687905	5
gpC	gpB	chr1	20000001	20100000	-0.0091820970159985	12
gpC	gpB	chr1	20100001	20200000	-0.0158157457021808	7
gpC	gpB	chr1	20400001	20500000	-0.0368355535378117	2
gpC	gpB	chr1	21000001	21100000	-0.0190861552704291	14
gpC	gpB	chr1	21300001	21400000	-0.000124855136672	12
gpC	gpB	chr1	21400001	21500000	-0.0144065630044751	3
gpC	gpB	chr1	21600001	21700000	0.0005835943953809	2
gpC	gpB	chr1	21900001	22000000	-0.0009768733284917	13
gpC	gpB	chr1	22000001	22100000	0.0009133243400652	26
gpC	gpB	chr1	22100001	22200000	-0.0059545266833682	2
gpC	gpB	chr1	22500001	22600000	0.0004177286943096	8
gpC	gpB	chr1	22600001	22700000	-0.0051532824593817	3
gpC	gpB	chr1	22800001	22900000	0.0029262714283055	19
gpC	gpB	chr1	22900001	23000000	0.0003600087522265	3
gpC	gpB	chr1	23300001	23400000	-0.008152453231425	4
gpC	gpB	chr1	23400001	23500000	0.0352325784502901	14
gpC	gpB	chr1	23500001	23600000	0.0043867748932932	8
gpC	gpB	chr1	23800001	23900000	0.0053036588298445	27
gpC	gpB	chr1	24300001	24400000	-0.0069149947853133	38
gpC	gpB	chr1	24400001	24500000	0.0001399489174569	11
gpC	gpB	chr1	24700001	24800000	-0.0190841503541033	4
gpC	gpB	chr1	25100001	25200000	0.0013864697127953	8
gpC	gpB	chr1	25200001	25300000	0.0063332544498815	8
gpC	gpB	chr1	25400001	25500000	0.0021296916885147	14
gpC	gpB	chr1	25500001	25600000	-0.0024182839655725	4
gpC	gpB	chr1	25700001	25800000	-0.0040762720814793	10
gpC	gpB	chr1	25800001	25900000	0.0025173223070252	5
gpC	gpB	chr1	26000001	26100000	0.0032753455252962	12
gpC	gpB	chr1	26200001	26300000	0.0223604193230926	9
gpC	gpB	chr1	26300001	26400000	-0.004184330580452	1
gpC	gpB	chr1	26400001	26500000	0.0217056209627951	6
gpC	gpB	chr1	26700001	26800000	-0.0074009406866676	2
gpC	gpB	chr1	26900001	27000000	0.0070267335205276	11
gpC	gpB	chr1	27000001	27100000	-0.0001460667067049	18
gpC	gpB	chr1	27100001	27200000	-0.0152585093269581	2
gpC	gpB	chr1	27400001	27500000	-0.0117592282850033	2
gpC	gpB	chr1	27700001	27800000	-0.0111550595500128	11
gpC	gpB	chr1	27800001	27900000	-0.0108230066818094	15
gpC	gpB	chr1	27900001	28000000	-0.0054005997675127	10
gpC	gpB	chr1	28200001	28300000	-0.0015318555265932	14
gpC	gpB	chr1	28900001	29000000	-0.0079533494585614	15
gpC	gpB	chr1	29100001	29200000	0.0473706285957254	8
gpC	gpB	chr1	29400001	29500000	0.0029844194140248	15
gpC	gpB	chr1	29500001	29600000	-0.0043299369924396	18
gpC	gpB	chr1	29600001	29700000	-0.0104865786736016	5
gpC	gpB	chr1	30500001	30600000	0.0367599501716173	1
gpC	gpB	chr1	30700001	30800000	0.0465344590614567	1
gpC	gpB	chr1	30800001	30900000	-0.0004769527873869	18
gpC	gpB	chr1	30900001	31000000	-0.014417540838031	3
gpC	gpB	chr1	31000001	31100000	0.0013228010139581	1
gpC	gpB	chr1	31100001	31200000	0.0046766626892392	4
gpC	gpB	chr1	31300001	31400000	0.0120822434310172	1
gpC	gpB	chr1	32000001	32100000	-0.0071367583481851	8
gpC	gpB	chr1	32200001	32300000	-0.01002055247027	5
gpC	gpB	chr1	32300001	32400000	0.0187118113289771	13
gpC	gpB	chr1	32400001	32500000	0.0007842373458997	7
gpC	gpB	chr1	32800001	32900000	-0.0116210137448196	3
gpC	gpB	chr1	33000001	33100000	0.044444136463544	13
gpC	gpB	chr1	33100001	33200000	0.0095196755331486	16
gpC	gpB	chr1	33200001	33300000	0.0136322674861544	17
gpC	gpB	chr1	33300001	33400000	0.1608570003377233	1
gpC	gpB	chr1	33400001	33500000	0.1033236913230728	10
gpC	gpB	chr1	34100001	34200000	-0.0117765111373693	3
gpC	gpB	chr1	34300001	34400000	0.0129014003785421	12
gpC	gpB	chr1	34400001	34500000	0.0089713311438603	8
gpC	gpB	chr1	34600001	34700000	0.0599529536209899	1
gpC	gpB	chr1	34800001	34900000	-0.0071302406727068	13
gpC	gpB	chr1	34900001	35000000	-0.0026665059338988	7
gpC	gpB	chr1	35100001	35200000	0.0148214312863564	16
gpC	gpB	chr1	35200001	35300000	0.0739311531972961	1
gpC	gpB	chr1	35400001	35500000	-0.0070668304156462	3
gpC	gpB	chr1	35500001	35600000	-0.0146602511671511	8
gpC	gpB	chr1	35600001	35700000	0.0086077238638613	9
gpC	gpB	chr1	35700001	35800000	-0.0166204500344033	10
gpC	gpB	chr1	35800001	35900000	-0.004680048402737	13
gpC	gpB	chr1	36000001	36100000	0.0297467328328207	1
gpC	gpB	chr1	36100001	36200000	-0.0076403158367419	14
gpC	gpB	chr1	36200001	36300000	-0.0185196060336582	1
gpC	gpB	chr1	36800001	36900000	-0.02459104062382	1
gpC	gpB	chr1	36900001	37000000	0.0300547582390693	7
gpC	gpB	chr1	37000001	37100000	-0.0044270010826678	11
gpC	gpB	chr1	37100001	37200000	-0.0027020215996518	19
gpC	gpB	chr1	37300001	37400000	-0.0058218261748508	30
gpC	gpB	chr1	37700001	37800000	-0.0032394552725012	6
gpC	gpB	chr1	37800001	37900000	0.0062048074511684	12
gpC	gpB	chr1	37900001	38000000	0.0048673701588328	63
gpC	gpB	chr1	38000001	38100000	-0.0162763331302394	1
gpC	gpB	chr1	38100001	38200000	-0.0075134824924395	18
gpC	gpB	chr1	38300001	38400000	-0.0200067868510234	1
gpC	gpB	chr1	38500001	38600000	-0.0063309381646466	7
gpC	gpB	chr1	39000001	39100000	-0.0014042970811628	16
gpC	gpB	chr1	39100001	39200000	-0.010361753543377	3
gpC	gpB	chr1	39200001	39300000	0.0090142753240495	12
gpC	gpB	chr1	39700001	39800000	-0.0156885998517559	7
gpC	gpB	chr1	40000001	40100000	0.0131193291152346	11
gpC	gpB	chr1	40100001	40200000	0.0082661993210491	12
gpC	gpB	chr1	40200001	40300000	0.0032640034609511	14
gpC	gpB	chr1	40300001	40400000	0.0117496550875393	5
gpC	gpB	chr1	40500001	40600000	0.0235246564361766	10
gpC	gpB	chr1	40600001	40700000	-0.0012285395914739	25
gpC	gpB	chr1	40700001	40800000	0.0041300043313535	12
gpC	gpB	chr1	40800001	40900000	0.0330340623001126	4
gpC	gpB	chr1	41000001	41100000	0.0016954744068549	11
gpC	gpB	chr1	41100001	41200000	-0.0039560601060051	2
gpC	gpB	chr1	41200001	41300000	0.0131190398861343	28
gpC	gpB	chr1	41300001	41400000	-0.0098066999035056	2
gpC	gpB	chr1	41400001	41500000	-0.0138194159740296	11
gpC	gpB	chr1	41700001	41800000	0.0369400056582233	4
gpC	gpB	chr1	41800001	41900000	-0.0190373988800029	1
gpC	gpB	chr1	41900001	42000000	0.0112815153197302	27
gpC	gpB	chr1	42000001	42100000	-0.002408240763736	10
gpC	gpB	chr1	42200001	42300000	0.0005299023578254	7
gpC	gpB	chr1	42300001	42400000	-0.0126847913230736	3
gpC	gpB	chr1	42400001	42500000	-0.0271506010159573	1
gpC	gpB	chr1	42500001	42600000	0.0091674612334813	14
gpC	gpB	chr1	42700001	42800000	-0.0003032463622397	1
gpC	gpB	chr1	42800001	42900000	0.0068108659469886	19
gpC	gpB	chr1	42900001	43000000	-0.0209142737840999	1
gpC	gpB	chr1	43000001	43100000	0.0253059626973297	4
gpC	gpB	chr1	43300001	43400000	-0.0016963326766043	8
gpC	gpB	chr1	43500001	43600000	0.0141385690515307	12
gpC	gpB	chr1	43800001	43900000	-0.0079909395174857	37
gpC	gpB	chr1	43900001	44000000	-0.0031810870761294	32
gpC	gpB	chr1	44000001	44100000	-0.0130126084617131	22
gpC	gpB	chr1	44100001	44200000	0.0116769662899233	1
gpC	gpB	chr1	44400001	44500000	-0.003199701519436	2
gpC	gpB	chr1	44500001	44600000	-0.0050574956226213	12
gpC	gpB	chr1	44700001	44800000	0.0207325532476407	10
gpC	gpB	chr1	44800001	44900000	0.0513864761955932	23
gpC	gpB	chr1	45200001	45300000	0.032198268238409	13
gpC	gpB	chr1	45700001	45800000	0.1048761948860098	6
gpC	gpB	chr1	45800001	45900000	-0.0062141596506415	5
gpC	gpB	chr1	45900001	46000000	0.0088206627676402	9
gpC	gpB	chr1	46200001	46300000	0.0057467213697923	20
gpC	gpB	chr1	46500001	46600000	0.0073211121752014	2
gpC	gpB	chr1	46600001	46700000	0.1604747049349804	1
gpC	gpB	chr1	46700001	46800000	-0.0030562798847032	2
gpC	gpB	chr1	46900001	47000000	0.0143511514470416	6
gpC	gpB	chr1	47100001	47200000	-0.0163638870169856	3
gpC	gpB	chr1	47200001	47300000	0.0201651892315323	5
gpC	gpB	chr1	47400001	47500000	-0.0060279492568926	4
gpC	gpB	chr1	47500001	47600000	-0.0138483428006886	2
gpC	gpB	chr1	47600001	47700000	-0.0032595717482275	2
gpC	gpB	chr1	47800001	47900000	-0.0052724890244767	15
gpC	gpB	chr1	47900001	48000000	-0.0013328067940759	1
gpC	gpB	chr1	48100001	48200000	0.2096327985407111	1
gpC	gpB	chr1	48200001	48300000	-0.0081047937580459	3
gpC	gpB	chr1	48300001	48400000	0.0040225666031255	10
gpC	gpB	chr1	48400001	48500000	-0.008691923144669	2
gpC	gpB	chr1	48600001	48700000	-0.0274156208115023	1
gpC	gpB	chr1	48700001	48800000	-0.0126902000978035	5
gpC	gpB	chr1	48800001	48900000	0.0097738013244697	12
gpC	gpB	chr1	49200001	49300000	-0.0038155669393326	17
gpC	gpB	chr1	49300001	49400000	-0.0143437495474003	8
gpC	gpB	chr1	49400001	49500000	-0.0158906656510124	6
gpC	gpB	chr1	50000001	50100000	0.0107325435178967	7
gpC	gpB	chr1	50600001	50700000	-0.0100669705069385	15
gpC	gpB	chr1	50700001	50800000	-0.0246605378287568	1
gpC	gpB	chr1	50900001	51000000	0.0074498028628399	19
gpC	gpB	chr1	51200001	51300000	-0.0083213980059668	2
gpC	gpB	chr1	51300001	51400000	-0.0032954018508181	22
gpC	gpB	chr1	51400001	51500000	0.0021503341791479	6
gpC	gpB	chr1	51600001	51700000	0.0192841742279056	18
gpC	gpB	chr1	51800001	51900000	0.019974034421702	9
gpC	gpB	chr1	52600001	52700000	0.0454147743876381	7
gpC	gpB	chr1	52700001	52800000	-0.004194720304122	19
gpC	gpB	chr1	52800001	52900000	0.0226279038884163	5
gpC	gpB	chr1	53100001	53200000	0.0206116814307865	14
gpC	gpB	chr1	53200001	53300000	0.0172443417194006	2
gpC	gpB	chr1	53300001	53400000	0.0040585200099129	26
gpC	gpB	chr1	53500001	53600000	0.0181472969158267	2
gpC	gpB	chr1	53600001	53700000	-0.0091588759686107	1
gpC	gpB	chr1	54100001	54200000	-0.0330415574717815	1
gpC	gpB	chr1	54700001	54800000	-0.0139890752865294	5
gpC	gpB	chr1	54900001	55000000	-0.017971122044505	1
gpC	gpB	chr1	55100001	55200000	-0.0032341905771058	5
gpC	gpB	chr1	55200001	55300000	-0.0057888657828336	7
gpC	gpB	chr1	55400001	55500000	0.0018794330840797	3
gpC	gpB	chr1	55700001	55800000	0.0126905381774817	17
gpC	gpB	chr1	56000001	56100000	0.0075459395425224	13
gpC	gpB	chr1	56100001	56200000	0.0114087472182667	9
gpC	gpB	chr1	56200001	56300000	0.0191081592739516	9
gpC	gpB	chr1	56300001	56400000	-0.0015734207356714	13
gpC	gpB	chr1	56400001	56500000	-0.0075288058596396	6
gpC	gpB	chr1	56500001	56600000	-0.0116780354162992	7
gpC	gpB	chr1	56600001	56700000	-0.0176870901120184	3
gpC	gpB	chr1	56800001	56900000	0.0082391621907151	7
gpC	gpB	chr1	57000001	57100000	0.0190999651064729	5
gpC	gpB	chr1	57100001	57200000	0.0236270344780363	14
gpC	gpB	chr1	57200001	57300000	0.0173770512532831	22
gpC	gpB	chr1	57300001	57400000	0.0086434443169097	3
gpC	gpB	chr1	57400001	57500000	-0.0135170279036481	15
gpC	gpB	chr1	57500001	57600000	-0.0187698800904176	3
gpC	gpB	chr1	57700001	57800000	-0.0053593166085102	6
gpC	gpB	chr1	57800001	57900000	0.0025288112287515	7
gpC	gpB	chr1	57900001	58000000	0.0080086267613393	39
gpC	gpB	chr1	58000001	58100000	0.0127025525867829	12
gpC	gpB	chr1	58100001	58200000	-0.0037657704521716	14
gpC	gpB	chr1	58200001	58300000	-0.0153007916010417	1
gpC	gpB	chr1	58800001	58900000	0.0328942813525467	3
gpC	gpB	chr1	59000001	59100000	-0.0012740390977363	58
gpC	gpB	chr1	59300001	59400000	0.0956101804872218	2
gpC	gpB	chr1	59400001	59500000	0.0133484124824083	5
gpC	gpB	chr1	59600001	59700000	0.0006180634046969	10
gpC	gpB	chr1	59700001	59800000	0.0168481985240452	17
gpC	gpB	chr1	60100001	60200000	-0.0047680702359412	1
gpC	gpB	chr1	60200001	60300000	-0.0144401095341837	6
gpC	gpB	chr1	60400001	60500000	-0.0059149802075226	7
gpC	gpB	chr1	60600001	60700000	-0.0076942115492486	26
gpC	gpB	chr1	60900001	61000000	-0.0190541937071214	2
gpC	gpB	chr1	61100001	61200000	-0.0273966119809131	2
gpC	gpB	chr1	61200001	61300000	0.0147888101815698	9
gpC	gpB	chr1	61600001	61700000	-0.0214153357580577	3
gpC	gpB	chr1	62600001	62700000	-0.0029341311105021	5
gpC	gpB	chr1	62800001	62900000	0.0420650721751278	1
gpC	gpB	chr1	62900001	63000000	-0.0146651482611248	1
gpC	gpB	chr1	63000001	63100000	0.0026208108218086	28
gpC	gpB	chr1	63600001	63700000	-0.0129362409963598	2
gpC	gpB	chr1	64600001	64700000	-0.0032668756225796	13
gpC	gpB	chr1	64700001	64800000	-0.0039267921952552	7
gpC	gpB	chr1	64800001	64900000	0.0017577991888394	2
gpC	gpB	chr1	64900001	65000000	0.0035649219823136	29
gpC	gpB	chr1	65000001	65100000	-0.0083593508961938	19
gpC	gpB	chr1	65200001	65300000	0.0034033063716613	4
gpC	gpB	chr1	65400001	65500000	0.0139207532937374	39
gpC	gpB	chr1	65600001	65700000	-0.0058116352771954	20
gpC	gpB	chr1	66200001	66300000	0.0092282867946424	11
gpC	gpB	chr1	66300001	66400000	-0.0012464342611827	7
gpC	gpB	chr1	66400001	66500000	-0.017866150150019	5
gpC	gpB	chr1	66500001	66600000	0.058933958167081	8
gpC	gpB	chr1	66800001	66900000	0.0404566935991006	11
gpC	gpB	chr1	66900001	67000000	0.0153127733890704	4
gpC	gpB	chr1	67000001	67100000	0.0245062766930811	8
gpC	gpB	chr1	67100001	67200000	0.0243829059136446	3
gpC	gpB	chr1	67300001	67400000	0.0055010350504605	3
gpC	gpB	chr1	67400001	67500000	-0.0099232658065866	6
gpC	gpB	chr1	68000001	68100000	-0.0204629305681175	1
gpC	gpB	chr1	68300001	68400000	-0.0046422270728481	5
gpC	gpB	chr1	68400001	68500000	-0.0104461234583637	2
gpC	gpB	chr1	68600001	68700000	-0.0101205688328386	19
gpC	gpB	chr1	68700001	68800000	-0.00752891880019	5
gpC	gpB	chr1	68900001	69000000	-0.0209047077052586	3
gpC	gpB	chr1	69300001	69400000	-0.0077275266779263	12
gpC	gpB	chr1	69400001	69500000	-0.0136720426286164	7
gpC	gpB	chr1	69600001	69700000	-0.0011905202468738	2
gpC	gpB	chr1	69700001	69800000	0.0092850164712639	5
gpC	gpB	chr1	69800001	69900000	0.0102031274338335	16
gpC	gpB	chr1	69900001	70000000	0.0468852214511402	12
gpC	gpB	chr1	70000001	70100000	0.0088388444044712	2
gpC	gpB	chr1	70300001	70400000	-0.0042524024683819	9
gpC	gpB	chr1	70400001	70500000	-0.0289118154412365	1
gpC	gpB	chr1	70500001	70600000	-0.0118316140272886	13
gpC	gpB	chr1	70600001	70700000	-0.0092802021357073	15
gpC	gpB	chr1	70700001	70800000	-0.0047889971550474	2
gpC	gpB	chr1	70900001	71000000	-0.0292852618941836	1
gpC	gpB	chr1	71000001	71100000	-0.0124339804964361	6
gpC	gpB	chr1	71100001	71200000	-0.0012573627725562	15
gpC	gpB	chr1	71200001	71300000	-0.0248055204546654	2
gpC	gpB	chr1	71300001	71400000	-0.000242671269797	18
gpC	gpB	chr1	71400001	71500000	-0.0032213260357222	6
gpC	gpB	chr1	71500001	71600000	0.0028414637941324	5
gpC	gpB	chr1	71600001	71700000	-0.0031851993605758	28
gpC	gpB	chr1	71700001	71800000	0.0046174636618907	37
gpC	gpB	chr1	71800001	71900000	-0.0070457203064664	12
gpC	gpB	chr1	71900001	72000000	0.0003841838798742	2
gpC	gpB	chr1	72000001	72100000	-0.0078577425437501	5
gpC	gpB	chr1	72200001	72300000	-0.0082071604314728	1
gpC	gpB	chr1	72400001	72500000	-0.0156097788986109	3
gpC	gpB	chr1	72700001	72800000	0.0010110639643478	6
gpC	gpB	chr1	72900001	73000000	-0.0043114551605504	6
gpC	gpB	chr1	73500001	73600000	-0.0011033173020612	11
gpC	gpB	chr1	73600001	73700000	-0.0170655087805572	8
gpC	gpB	chr1	73700001	73800000	0.0053978732386602	19
gpC	gpB	chr1	73800001	73900000	0.0283155871158196	6
gpC	gpB	chr1	74000001	74100000	-0.0173964006060248	3
gpC	gpB	chr1	74100001	74200000	0.0101690844849629	4
gpC	gpB	chr1	74300001	74400000	-0.0096883086730448	7
gpC	gpB	chr1	74500001	74600000	0.0050866392949068	5
gpC	gpB	chr1	75300001	75400000	-0.0033546457751306	30
gpC	gpB	chr1	75400001	75500000	-0.0144816458515941	2
gpC	gpB	chr1	75600001	75700000	0.0058444368646608	7
gpC	gpB	chr1	75800001	75900000	-0.0256739639482796	1
gpC	gpB	chr1	75900001	76000000	-0.0014168385422953	6
gpC	gpB	chr1	76100001	76200000	0.0409448256771699	3
gpC	gpB	chr1	76400001	76500000	-0.0026233951607631	2
gpC	gpB	chr1	76600001	76700000	0.018918997462902	6
gpC	gpB	chr1	76700001	76800000	0.0084591220489814	3
gpC	gpB	chr1	76800001	76900000	-0.0125282754320773	8
gpC	gpB	chr1	76900001	77000000	0.0231747513183241	3
gpC	gpB	chr1	77100001	77200000	0.0056138823598974	18
gpC	gpB	chr1	77200001	77300000	0.0409860232302331	1
gpC	gpB	chr1	77600001	77700000	0.0140218172742951	9
gpC	gpB	chr1	77800001	77900000	-0.0117823142617744	2
gpC	gpB	chr1	78000001	78100000	-0.0051502018764106	9
gpC	gpB	chr1	78200001	78300000	-0.0107154037194462	3
gpC	gpB	chr1	78300001	78400000	0.0160449400628382	5
gpC	gpB	chr1	79400001	79500000	-0.000876437226536	26
gpC	gpB	chr1	79500001	79600000	-0.0143227371698518	3
gpC	gpB	chr1	79600001	79700000	-0.011602812794278	11
gpC	gpB	chr1	79700001	79800000	-0.0057106416415517	25
gpC	gpB	chr1	79800001	79900000	-0.0217857159948606	1
gpC	gpB	chr1	80400001	80500000	-0.0067550438364347	5
gpC	gpB	chr1	82900001	83000000	-0.0052229092611954	3
gpC	gpB	chr1	83100001	83200000	0.0139672831744181	2
gpC	gpB	chr1	83300001	83400000	-0.0043558426518236	7
gpC	gpB	chr1	83600001	83700000	0.0321015298789044	6
gpC	gpB	chr1	83700001	83800000	0.0106009751104111	13
gpC	gpB	chr1	83900001	84000000	0.0202671886260363	14
gpC	gpB	chr1	84200001	84300000	0.031009041931679	1
gpC	gpB	chr1	84300001	84400000	0.026475204929861	8
gpC	gpB	chr1	84400001	84500000	-0.0132240027251167	4
gpC	gpB	chr1	84800001	84900000	0.0144664705435241	15
gpC	gpB	chr1	84900001	85000000	-0.0168869914487108	6
gpC	gpB	chr1	85000001	85100000	-0.0095365141708729	13
gpC	gpB	chr1	85200001	85300000	-0.0113027378207806	11
gpC	gpB	chr1	85300001	85400000	-0.0127348956519034	2
gpC	gpB	chr1	85600001	85700000	-0.0022939744681523	4
gpC	gpB	chr1	85800001	85900000	0.0065346530869877	4
gpC	gpB	chr1	85900001	86000000	-0.0136019892358024	2
gpC	gpB	chr1	86000001	86100000	-0.0016092368484208	2
gpC	gpB	chr1	86200001	86300000	0.0073518654059339	26
gpC	gpB	chr1	86700001	86800000	0.0053689820256071	10
gpC	gpB	chr1	86800001	86900000	-0.0089350766048777	4
gpC	gpB	chr1	87100001	87200000	0.0041883785885996	10
gpC	gpB	chr1	87300001	87400000	-0.0175383558756864	3
gpC	gpB	chr1	87500001	87600000	0.0037655659470057	10
gpC	gpB	chr1	87600001	87700000	0.0137498578280765	3
gpC	gpB	chr1	87700001	87800000	-0.0213032499212811	3
gpC	gpB	chr1	88000001	88100000	0.0093008804441263	8
gpC	gpB	chr1	88100001	88200000	-0.0206528140827933	1
gpC	gpB	chr1	88200001	88300000	-0.0129871690346656	1
gpC	gpB	chr1	88500001	88600000	-0.0012921186252726	9
gpC	gpB	chr1	88600001	88700000	-0.0123156745630868	3
gpC	gpB	chr1	88700001	88800000	-0.0117586696356279	8
gpC	gpB	chr1	88900001	89000000	-0.0134725124047377	1
gpC	gpB	chr1	89000001	89100000	-0.0058380972733007	8
gpC	gpB	chr1	89100001	89200000	-0.004598679196053	7
