pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_wc_fst	no_snps
gpE	gpC	chr1	30500001	30600000	0.5737330011843019	1
gpE	gpC	chr1	30700001	30800000	-0.0783289817232375	1
gpE	gpC	chr1	30800001	30900000	0.0208701877831932	18
gpE	gpC	chr1	30900001	31000000	0.0352760822706407	3
gpE	gpC	chr1	31000001	31100000	0.1148627327232565	1
gpE	gpC	chr1	31100001	31200000	-0.0261538949147823	4
gpE	gpC	chr1	31300001	31400000	-0.0461181754190544	1
gpE	gpC	chr1	32000001	32100000	0.0206693222161901	8
gpE	gpC	chr1	32200001	32300000	0.1510828714815207	5
gpE	gpC	chr1	32300001	32400000	0.0163263186933849	13
gpE	gpC	chr1	32400001	32500000	0.0008690520662696	7
gpE	gpC	chr1	32800001	32900000	0.1702446480018473	3
gpE	gpC	chr1	33000001	33100000	0.0669288739125481	13
gpE	gpC	chr1	33100001	33200000	0.0021732565614659	16
gpE	gpC	chr1	33200001	33300000	0.001824335169291	17
gpE	gpC	chr1	33300001	33400000	0.4463438981781882	1
gpE	gpC	chr1	33400001	33500000	0.1916839729953207	10
gpE	gpC	chr1	34100001	34200000	0.023796874715908	3
gpE	gpC	chr1	34300001	34400000	0.0123083008912628	12
gpE	gpC	chr1	34400001	34500000	-0.0234937847711699	8
gpE	gpC	chr1	34600001	34700000	-0.0125629828686596	1
gpE	gpC	chr1	34800001	34900000	-0.0252836780974135	13
gpE	gpC	chr1	34900001	35000000	-0.0104273537832731	7
gpE	gpC	chr1	35100001	35200000	0.0203084635765759	16
gpE	gpC	chr1	35200001	35300000	0.0866827317246398	1
gpE	gpC	chr1	35400001	35500000	-0.021514204491879	3
gpE	gpC	chr1	35500001	35600000	-0.0072389907075809	8
gpE	gpC	chr1	35600001	35700000	-0.0302386876090803	9
gpE	gpC	chr1	35700001	35800000	0.0005267713167485	10
gpE	gpC	chr1	35800001	35900000	0.0344316653747981	13
gpE	gpC	chr1	36000001	36100000	-0.0628872366790582	1
gpE	gpC	chr1	36100001	36200000	-0.0010815232146374	14
gpE	gpC	chr1	36200001	36300000	0.0182183906157047	1
gpE	gpC	chr1	36800001	36900000	-0.0071954060100089	1
gpE	gpC	chr1	36900001	37000000	0.0215754700107878	7
gpE	gpC	chr1	37000001	37100000	0.0119348943960243	11
gpE	gpC	chr1	37100001	37200000	-0.0073675164693303	19
gpE	gpC	chr1	37300001	37400000	0.0194330906304216	30
gpE	gpC	chr1	37700001	37800000	0.0438471069961827	6
gpE	gpC	chr1	37800001	37900000	0.0448950938554882	12
gpE	gpC	chr1	37900001	38000000	0.0395179892996829	63
gpE	gpC	chr1	38000001	38100000	-0.0303566399973496	1
gpE	gpC	chr1	38100001	38200000	-0.0036784609928944	18
gpE	gpC	chr1	38300001	38400000	-0.0295398811534876	1
gpE	gpC	chr1	38500001	38600000	-0.0361614393881808	7
gpE	gpC	chr1	39000001	39100000	0.0257140727697591	16
gpE	gpC	chr1	39100001	39200000	-0.0130620957469673	3
gpE	gpC	chr1	39200001	39300000	-0.0090697827787158	12
gpE	gpC	chr1	39700001	39800000	0.1347268588261344	7
gpE	gpC	chr1	40000001	40100000	0.0208625530476803	11
gpE	gpC	chr1	40100001	40200000	0.0394216466709024	12
gpE	gpC	chr1	40200001	40300000	0.0114647626259274	14
gpE	gpC	chr1	40300001	40400000	-0.0159665589362853	5
gpE	gpC	chr1	40500001	40600000	0.0276955275610368	10
gpE	gpC	chr1	40600001	40700000	-0.0019235567182311	25
gpE	gpC	chr1	40700001	40800000	-0.0010717763755812	12
gpE	gpC	chr1	40800001	40900000	0.0792897645647008	4
gpE	gpC	chr1	41000001	41100000	0.0748815105119023	11
gpE	gpC	chr1	41100001	41200000	-0.0101770485259966	2
gpE	gpC	chr1	41200001	41300000	-0.0089336176917207	28
gpE	gpC	chr1	41300001	41400000	0.0441786225369684	2
gpE	gpC	chr1	41400001	41500000	0.0436488564423011	11
gpE	gpC	chr1	41700001	41800000	-0.0232503240195493	4
gpE	gpC	chr1	41800001	41900000	0.0013182139557087	1
gpE	gpC	chr1	41900001	42000000	0.0241772836870928	27
gpE	gpC	chr1	42000001	42100000	-0.0144783392750659	10
gpE	gpC	chr1	42200001	42300000	-0.0493809689083592	7
gpE	gpC	chr1	42300001	42400000	0.0589938114192413	3
gpE	gpC	chr1	42400001	42500000	0.1090599379754538	1
gpE	gpC	chr1	42500001	42600000	0.0451467172717115	14
gpE	gpC	chr1	42700001	42800000	-0.0114285714285715	1
gpE	gpC	chr1	42800001	42900000	0.0228884991298606	19
gpE	gpC	chr1	42900001	43000000	0.0244431322058837	1
gpE	gpC	chr1	43000001	43100000	0.06122335449435	4
gpE	gpC	chr1	43300001	43400000	-0.0132215673422059	8
gpE	gpC	chr1	43500001	43600000	0.0176536897087018	12
gpE	gpC	chr1	43800001	43900000	-0.0190891268735566	37
gpE	gpC	chr1	43900001	44000000	0.0489797993871113	32
gpE	gpC	chr1	44000001	44100000	0.0307703524161297	22
gpE	gpC	chr1	44100001	44200000	-0.050560183855214	1
gpE	gpC	chr1	44400001	44500000	-0.0109163907042171	2
gpE	gpC	chr1	44500001	44600000	-0.0002090228641516	12
gpE	gpC	chr1	44700001	44800000	0.005213118173209	10
gpE	gpC	chr1	44800001	44900000	0.0257865476817005	23
gpE	gpC	chr1	45200001	45300000	0.090286875749552	13
gpE	gpC	chr1	45700001	45800000	0.1264778706877121	6
gpE	gpC	chr1	45800001	45900000	-0.0038247202870624	5
gpE	gpC	chr1	45900001	46000000	0.019766282172464	9
gpE	gpC	chr1	46200001	46300000	0.0064607409288626	20
gpE	gpC	chr1	46500001	46600000	-0.0052117174237892	2
gpE	gpC	chr1	46600001	46700000	0.3078478899465465	1
gpE	gpC	chr1	46700001	46800000	0.0395563630653038	2
gpE	gpC	chr1	46900001	47000000	0.2020006376983106	6
gpE	gpC	chr1	47100001	47200000	0.0075876772456144	3
gpE	gpC	chr1	47200001	47300000	-0.0300436342671383	5
gpE	gpC	chr1	47400001	47500000	0.117367831868169	4
gpE	gpC	chr1	47500001	47600000	0.0102215717826195	2
gpE	gpC	chr1	47600001	47700000	-0.0413000883629797	2
gpE	gpC	chr1	47800001	47900000	-0.0058132349906828	15
gpE	gpC	chr1	47900001	48000000	0.0568401394604444	1
gpE	gpC	chr1	48100001	48200000	-0.0259719309566059	1
gpE	gpC	chr1	48200001	48300000	-0.0060630637118753	3
gpE	gpC	chr1	48300001	48400000	0.0355600385880437	10
gpE	gpC	chr1	48400001	48500000	-0.0134535726446332	2
gpE	gpC	chr1	48600001	48700000	0.0633396556395793	1
gpE	gpC	chr1	48700001	48800000	-0.0057559684725669	5
gpE	gpC	chr1	48800001	48900000	0.0251009265079033	12
gpE	gpC	chr1	49200001	49300000	-0.0020129592244178	17
gpE	gpC	chr1	49300001	49400000	0.1295680435324225	8
gpE	gpC	chr1	49400001	49500000	0.2513323687832553	6
gpE	gpC	chr1	50000001	50100000	-0.0023129708552708	7
gpE	gpC	chr1	50600001	50700000	-0.0109035916620178	15
gpE	gpC	chr1	50700001	50800000	0.0957538631986447	1
gpE	gpC	chr1	50900001	51000000	0.0381528156758216	19
gpE	gpC	chr1	51200001	51300000	-0.002659096056052	2
gpE	gpC	chr1	51300001	51400000	0.0318625673984355	22
gpE	gpC	chr1	51400001	51500000	0.0958090837930567	6
gpE	gpC	chr1	51600001	51700000	0.0695662060110801	18
gpE	gpC	chr1	51800001	51900000	0.2331983363571116	9
gpE	gpC	chr1	52600001	52700000	0.0028420866480519	7
gpE	gpC	chr1	52700001	52800000	0.0117057712316497	19
gpE	gpC	chr1	52800001	52900000	0.002254860313644	5
gpE	gpC	chr1	53100001	53200000	0.0831597948548029	14
gpE	gpC	chr1	53200001	53300000	-0.4556592272909937	2
gpE	gpC	chr1	53300001	53400000	-0.0053096171683689	26
gpE	gpC	chr1	53500001	53600000	0.0786562847462796	2
gpE	gpC	chr1	53600001	53700000	-0.007475526939474	1
gpE	gpC	chr1	54100001	54200000	0.0994500335345405	1
gpE	gpC	chr1	54700001	54800000	-0.0371443877412601	5
gpE	gpC	chr1	54900001	55000000	0.020018876359843	1
gpE	gpC	chr1	55100001	55200000	0.1423573411809571	5
gpE	gpC	chr1	55200001	55300000	0.1093152956891493	7
gpE	gpC	chr1	55400001	55500000	0.0152474955030159	3
gpE	gpC	chr1	55700001	55800000	0.0926571125493764	17
gpE	gpC	chr1	56000001	56100000	0.0040259656725903	13
gpE	gpC	chr1	56100001	56200000	0.0335832321865533	9
gpE	gpC	chr1	56200001	56300000	0.052491243084872	9
gpE	gpC	chr1	56300001	56400000	0.2797803249608765	13
gpE	gpC	chr1	56400001	56500000	-0.0046566833628978	6
gpE	gpC	chr1	56500001	56600000	0.0148158665430557	7
gpE	gpC	chr1	56600001	56700000	-0.0169440226711623	3
gpE	gpC	chr1	56800001	56900000	0.1057464002588116	7
gpE	gpC	chr1	57000001	57100000	-0.003400246018381	5
gpE	gpC	chr1	57100001	57200000	0.0643308768760725	14
gpE	gpC	chr1	57200001	57300000	0.0258476881889287	22
gpE	gpC	chr1	57300001	57400000	0.0094411625934128	3
gpE	gpC	chr1	57400001	57500000	0.0932025082021674	15
gpE	gpC	chr1	57500001	57600000	-0.0559601393643383	3
gpE	gpC	chr1	57700001	57800000	0.0011507405253859	6
gpE	gpC	chr1	57800001	57900000	-0.0021029498732818	7
gpE	gpC	chr1	57900001	58000000	-0.0033418041407674	39
gpE	gpC	chr1	58000001	58100000	-0.0128871427716661	12
gpE	gpC	chr1	58100001	58200000	0.0321241935738653	14
gpE	gpC	chr1	58200001	58300000	-0.0016757745119226	1
gpE	gpC	chr1	58800001	58900000	0.3364160894585784	3
gpE	gpC	chr1	59000001	59100000	0.0249277204917461	58
gpE	gpC	chr1	59300001	59400000	-0.009833690274611	2
gpE	gpC	chr1	59400001	59500000	0.0556269660718693	5
gpE	gpC	chr1	59600001	59700000	0.0345830577458633	10
gpE	gpC	chr1	59700001	59800000	0.0682279076308146	17
gpE	gpC	chr1	60100001	60200000	-0.0137213958413266	1
gpE	gpC	chr1	60200001	60300000	-0.0373326243722401	6
gpE	gpC	chr1	60400001	60500000	0.1255331472232245	7
gpE	gpC	chr1	60600001	60700000	0.0706109040001105	26
gpE	gpC	chr1	60900001	61000000	0.0286733850904185	2
gpE	gpC	chr1	61100001	61200000	0.1716693000602063	2
gpE	gpC	chr1	61200001	61300000	0.0409389022326818	9
gpE	gpC	chr1	61600001	61700000	0.0272720451350949	3
gpE	gpC	chr1	62600001	62700000	0.0189843044805524	5
gpE	gpC	chr1	62800001	62900000	0.0350240022501656	1
gpE	gpC	chr1	62900001	63000000	0.0206696276050563	1
gpE	gpC	chr1	63000001	63100000	-0.0026954510909738	28
gpE	gpC	chr1	63600001	63700000	0.0211178413065481	2
gpE	gpC	chr1	64600001	64700000	0.0050902682337776	13
gpE	gpC	chr1	64700001	64800000	0.0058912947363994	7
gpE	gpC	chr1	64800001	64900000	0.0003380680913246	2
gpE	gpC	chr1	64900001	65000000	-0.0063046755089754	29
gpE	gpC	chr1	65000001	65100000	-0.0196873681159119	19
gpE	gpC	chr1	65200001	65300000	0.2188378186055447	4
gpE	gpC	chr1	65400001	65500000	-0.0001709364301775	39
gpE	gpC	chr1	65600001	65700000	-0.0131613704940432	20
gpE	gpC	chr1	66200001	66300000	-0.0067157980386678	11
gpE	gpC	chr1	66300001	66400000	0.011918513741131	7
gpE	gpC	chr1	66400001	66500000	0.0142836351522013	5
gpE	gpC	chr1	66500001	66600000	0.1417708768793984	8
gpE	gpC	chr1	66800001	66900000	0.1065713948456486	11
gpE	gpC	chr1	66900001	67000000	0.070479425988267	4
gpE	gpC	chr1	67000001	67100000	0.0540736348955999	8
gpE	gpC	chr1	67100001	67200000	-0.0074009948381044	3
gpE	gpC	chr1	67300001	67400000	0.0539168679441631	3
gpE	gpC	chr1	67400001	67500000	-0.0248020547105737	6
gpE	gpC	chr1	68000001	68100000	0.0486302510127448	1
gpE	gpC	chr1	68300001	68400000	-0.0027312410964347	5
gpE	gpC	chr1	68400001	68500000	-0.0298151630582134	2
gpE	gpC	chr1	68600001	68700000	-0.000222848765192	19
gpE	gpC	chr1	68700001	68800000	-0.0016092151610701	5
gpE	gpC	chr1	68900001	69000000	-0.0532696446486465	3
gpE	gpC	chr1	69300001	69400000	0.009464820855023	12
gpE	gpC	chr1	69400001	69500000	-0.0340544005263606	7
gpE	gpC	chr1	69600001	69700000	-0.0314877282145931	2
gpE	gpC	chr1	69700001	69800000	-0.0201850098379487	5
gpE	gpC	chr1	69800001	69900000	0.0304981742661604	16
gpE	gpC	chr1	69900001	70000000	0.0336775597686411	12
gpE	gpC	chr1	70000001	70100000	0.0060144617088169	2
gpE	gpC	chr1	70300001	70400000	-0.0073486383159538	9
gpE	gpC	chr1	70400001	70500000	-0.0667211301761153	1
gpE	gpC	chr1	70500001	70600000	-0.0045636866580648	13
gpE	gpC	chr1	70600001	70700000	0.0518871868172417	15
gpE	gpC	chr1	70700001	70800000	0.0691238109140055	2
gpE	gpC	chr1	70900001	71000000	-0.0812879981986039	1
gpE	gpC	chr1	71000001	71100000	0.0955917949996452	6
gpE	gpC	chr1	71100001	71200000	0.1134484115240669	15
gpE	gpC	chr1	71200001	71300000	-0.0111981622472075	2
gpE	gpC	chr1	71300001	71400000	0.0137382643597557	18
gpE	gpC	chr1	71400001	71500000	0.0284191151776497	6
gpE	gpC	chr1	71500001	71600000	0.0550608416048835	5
gpE	gpC	chr1	71600001	71700000	-0.0093448289415954	28
gpE	gpC	chr1	71700001	71800000	0.0416453528511514	37
gpE	gpC	chr1	71800001	71900000	0.0221274458766895	12
gpE	gpC	chr1	71900001	72000000	-0.0118177927016233	2
gpE	gpC	chr1	72000001	72100000	0.0462016909379183	5
gpE	gpC	chr1	72200001	72300000	-0.0546730645276802	1
gpE	gpC	chr1	72400001	72500000	-0.0083379953948645	3
gpE	gpC	chr1	72700001	72800000	0.0144478099079711	6
gpE	gpC	chr1	72900001	73000000	0.0198906650161225	6
gpE	gpC	chr1	73500001	73600000	0.0060294300782894	11
gpE	gpC	chr1	73600001	73700000	0.0184072085368648	8
gpE	gpC	chr1	73700001	73800000	0.095175036001753	19
gpE	gpC	chr1	73800001	73900000	0.129698448972454	6
gpE	gpC	chr1	74000001	74100000	-0.0253757890737212	3
gpE	gpC	chr1	74100001	74200000	0.0375999918924771	4
gpE	gpC	chr1	74300001	74400000	0.0189163909730071	7
gpE	gpC	chr1	74500001	74600000	0.0166203709980806	5
gpE	gpC	chr1	75300001	75400000	-0.0299936657724489	30
gpE	gpC	chr1	75400001	75500000	-0.0289635656058764	2
gpE	gpC	chr1	75600001	75700000	-0.0279177125212505	7
gpE	gpC	chr1	75800001	75900000	-0.0050494780225527	1
gpE	gpC	chr1	75900001	76000000	0.0086483151606883	6
gpE	gpC	chr1	76100001	76200000	0.0184326890202845	3
gpE	gpC	chr1	76400001	76500000	-0.0362955489746016	2
gpE	gpC	chr1	76600001	76700000	0.0564815868807879	6
gpE	gpC	chr1	76700001	76800000	-0.0129876376140772	3
gpE	gpC	chr1	76800001	76900000	-0.0081095512657051	8
gpE	gpC	chr1	76900001	77000000	0.0250606408689238	3
gpE	gpC	chr1	77100001	77200000	-0.0005875518832881	18
gpE	gpC	chr1	77200001	77300000	0.0366646487510857	1
gpE	gpC	chr1	77600001	77700000	0.0055136579522869	9
gpE	gpC	chr1	77800001	77900000	-0.0236987683431566	2
gpE	gpC	chr1	78000001	78100000	0.0052600364289203	9
gpE	gpC	chr1	78200001	78300000	-0.0025265514659113	3
gpE	gpC	chr1	78300001	78400000	-0.0369863175323137	5
gpE	gpC	chr1	79400001	79500000	-0.0071397469171031	26
gpE	gpC	chr1	79500001	79600000	-0.0235027313633237	3
gpE	gpC	chr1	79600001	79700000	-0.0014986988715568	11
gpE	gpC	chr1	79700001	79800000	0.0047835572031262	25
gpE	gpC	chr1	79800001	79900000	0.0738377392889699	1
gpE	gpC	chr1	80400001	80500000	0.0239840932909485	5
gpE	gpC	chr1	82900001	83000000	-0.0257659162305377	3
gpE	gpC	chr1	83100001	83200000	0.2163410750192945	2
gpE	gpC	chr1	83300001	83400000	-0.0034976916028285	7
gpE	gpC	chr1	83600001	83700000	0.1365605910292099	6
gpE	gpC	chr1	83700001	83800000	0.0885420080999996	13
gpE	gpC	chr1	83900001	84000000	0.1866150075298397	14
gpE	gpC	chr1	84200001	84300000	-0.0271497985387909	1
gpE	gpC	chr1	84300001	84400000	0.0788710465736146	8
gpE	gpC	chr1	84400001	84500000	-0.044859138681981	4
gpE	gpC	chr1	84800001	84900000	-0.0159617123078987	15
gpE	gpC	chr1	84900001	85000000	-0.0361430247246279	6
gpE	gpC	chr1	85000001	85100000	-0.0052119899906127	13
gpE	gpC	chr1	85200001	85300000	-0.0285222446850294	11
gpE	gpC	chr1	85300001	85400000	-0.0676683757763883	2
gpE	gpC	chr1	85600001	85700000	-0.0069349750995435	4
gpE	gpC	chr1	85800001	85900000	0.0633927054370204	4
gpE	gpC	chr1	85900001	86000000	-0.0309454956462625	2
gpE	gpC	chr1	86000001	86100000	0.1073900304509597	2
gpE	gpC	chr1	86200001	86300000	0.021916589375335	26
gpE	gpC	chr1	86700001	86800000	0.0217111877552862	10
gpE	gpC	chr1	86800001	86900000	-0.0215850344414311	4
gpE	gpC	chr1	87100001	87200000	-0.0013669738107698	10
gpE	gpC	chr1	87300001	87400000	0.0233232275736788	3
gpE	gpC	chr1	87500001	87600000	0.0080318412854412	10
gpE	gpC	chr1	87600001	87700000	0.0003071210544602	3
gpE	gpC	chr1	87700001	87800000	-0.0992268484332336	3
gpE	gpC	chr1	88000001	88100000	0.0634183693379452	8
gpE	gpC	chr1	88100001	88200000	-0.0264366712951019	1
gpE	gpC	chr1	88200001	88300000	-0.032326085700934	1
gpE	gpC	chr1	88500001	88600000	-0.0334629789658322	9
gpE	gpC	chr1	88600001	88700000	-0.0295645861875672	3
gpE	gpC	chr1	88700001	88800000	-0.0294903279941035	8
gpE	gpC	chr1	88900001	89000000	-0.0331787288350701	1
gpE	gpC	chr1	89000001	89100000	-0.0271043890012209	8
gpE	gpC	chr1	89100001	89200000	-0.0048262570751549	7
gpE	gpC	chr1	89200001	89300000	-0.0023113716889281	22
gpE	gpC	chr1	89400001	89500000	-0.0236727242940894	1
