pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_wc_fst	no_snps
gpA	gpB	chr1	8600001	8700000	-0.0135346412661968	3
gpA	gpB	chr1	8700001	8800000	-0.0047167461586087	4
gpA	gpB	chr1	8800001	8900000	0.0169631229152948	26
gpA	gpB	chr1	9200001	9300000	0.0269608911173045	19
gpA	gpB	chr1	9700001	9800000	0.013767709289923	5
gpA	gpB	chr1	9900001	10000000	-0.0037235139800132	1
gpA	gpB	chr1	10000001	10100000	0.0011894287980912	3
gpA	gpB	chr1	10200001	10300000	0.0315195857250208	9
gpA	gpB	chr1	10300001	10400000	-0.0092088687864862	10
gpA	gpB	chr1	10500001	10600000	-0.0152986599856798	5
gpA	gpB	chr1	10600001	10700000	-0.0042180296348087	4
gpA	gpB	chr1	10800001	10900000	-0.0056472042732771	1
gpA	gpB	chr1	11100001	11200000	-0.0158387226345899	1
gpA	gpB	chr1	11200001	11300000	-0.0029436192451164	12
gpA	gpB	chr1	11700001	11800000	0.001665963657151	11
gpA	gpB	chr1	11900001	12000000	-0.0264946808438117	4
gpA	gpB	chr1	12000001	12100000	0.0092687513989812	16
gpA	gpB	chr1	12100001	12200000	0.0053409197799254	29
gpA	gpB	chr1	12200001	12300000	-0.0084036756239123	19
gpA	gpB	chr1	12600001	12700000	0.0088605408292736	15
gpA	gpB	chr1	12900001	13000000	-0.0011232214066384	5
gpA	gpB	chr1	13000001	13100000	-0.0067521060509771	5
gpA	gpB	chr1	13100001	13200000	-0.004237532005955	4
gpA	gpB	chr1	13200001	13300000	0.0023380232233956	3
gpA	gpB	chr1	13400001	13500000	-0.0020073473625829	43
gpA	gpB	chr1	13500001	13600000	-0.0082014043427681	9
gpA	gpB	chr1	13600001	13700000	-0.0313875789156638	2
gpA	gpB	chr1	14200001	14300000	-0.014489873269386	4
gpA	gpB	chr1	14400001	14500000	-0.0040841536879184	10
gpA	gpB	chr1	14500001	14600000	-0.0022245157948404	12
gpA	gpB	chr1	14600001	14700000	0.0077794557702516	2
gpA	gpB	chr1	14900001	15000000	-0.0018347933923909	7
gpA	gpB	chr1	15300001	15400000	-0.0011038363751061	11
gpA	gpB	chr1	15400001	15500000	0.0441655801825293	1
gpA	gpB	chr1	15500001	15600000	-0.008122895356432	4
gpA	gpB	chr1	15600001	15700000	-0.0007627603441134	33
gpA	gpB	chr1	16100001	16200000	-0.0247831565650734	1
gpA	gpB	chr1	16600001	16700000	0.0065319294431786	7
gpA	gpB	chr1	16900001	17000000	0.0004776958957938	2
gpA	gpB	chr1	17000001	17100000	0.0982677168815909	3
gpA	gpB	chr1	17700001	17800000	0.0087281007331685	9
gpA	gpB	chr1	17800001	17900000	-0.0129785548705081	4
gpA	gpB	chr1	18000001	18100000	0.0052842326828576	5
gpA	gpB	chr1	18100001	18200000	-0.0186732026096125	3
gpA	gpB	chr1	18300001	18400000	-0.0152487276249297	3
gpA	gpB	chr1	18700001	18800000	-0.0058301622944468	6
gpA	gpB	chr1	18800001	18900000	-0.024312465251092	2
gpA	gpB	chr1	18900001	19000000	0.0011935618263703	10
gpA	gpB	chr1	19000001	19100000	-0.0102829750292559	31
gpA	gpB	chr1	19100001	19200000	-0.0041127938190326	25
gpA	gpB	chr1	19200001	19300000	0.0049330375579148	16
gpA	gpB	chr1	19300001	19400000	0.0034009639953392	6
gpA	gpB	chr1	19400001	19500000	-0.0067469605506111	14
gpA	gpB	chr1	19500001	19600000	-0.0074033521504079	12
gpA	gpB	chr1	19600001	19700000	-0.0136127611894771	14
gpA	gpB	chr1	19800001	19900000	0.0362807312225029	5
gpA	gpB	chr1	20000001	20100000	0.0309947427967302	12
gpA	gpB	chr1	20100001	20200000	-0.0061079830627591	7
gpA	gpB	chr1	20400001	20500000	0.0647651002443876	2
gpA	gpB	chr1	21000001	21100000	0.0095179124562676	14
gpA	gpB	chr1	21300001	21400000	0.0131332215985003	12
gpA	gpB	chr1	21400001	21500000	0.0366030163640761	3
gpA	gpB	chr1	21600001	21700000	-0.0009029991028214	2
gpA	gpB	chr1	21900001	22000000	-0.0032126970471668	13
gpA	gpB	chr1	22000001	22100000	0.0025113656568431	26
gpA	gpB	chr1	22100001	22200000	-0.0182439089527639	2
gpA	gpB	chr1	22500001	22600000	-0.0033444986613559	8
gpA	gpB	chr1	22600001	22700000	0.0223124002100683	3
gpA	gpB	chr1	22800001	22900000	0.0095320830870937	19
gpA	gpB	chr1	22900001	23000000	-0.0272363693844719	3
gpA	gpB	chr1	23300001	23400000	0.0106430781805451	4
gpA	gpB	chr1	23400001	23500000	0.0045133701496039	14
gpA	gpB	chr1	23500001	23600000	-0.0077147771231314	8
gpA	gpB	chr1	23800001	23900000	0.0129501158775088	27
gpA	gpB	chr1	24300001	24400000	0.0101130569111716	38
gpA	gpB	chr1	24400001	24500000	-0.0124219714567781	11
gpA	gpB	chr1	24700001	24800000	-0.0172799671271716	4
gpA	gpB	chr1	25100001	25200000	-0.0008565442070766	8
gpA	gpB	chr1	25200001	25300000	-0.0042647853509483	8
gpA	gpB	chr1	25400001	25500000	-0.0068129081398068	14
gpA	gpB	chr1	25500001	25600000	0.0071299517470349	4
gpA	gpB	chr1	25700001	25800000	-0.0161117926119902	10
gpA	gpB	chr1	25800001	25900000	0.0011971157700909	5
gpA	gpB	chr1	26000001	26100000	-0.0067075182287603	12
gpA	gpB	chr1	26200001	26300000	-0.0037887360359553	9
gpA	gpB	chr1	26300001	26400000	0.0106585525065819	1
gpA	gpB	chr1	26400001	26500000	0.0349414743814375	6
gpA	gpB	chr1	26700001	26800000	-0.0149383586930514	2
gpA	gpB	chr1	26900001	27000000	0.0650619500857977	11
gpA	gpB	chr1	27000001	27100000	-0.0028836777160002	18
gpA	gpB	chr1	27100001	27200000	-0.0281853308634843	2
gpA	gpB	chr1	27400001	27500000	0.0466584921903779	2
gpA	gpB	chr1	27700001	27800000	0.0158566276445268	11
gpA	gpB	chr1	27800001	27900000	-0.0199721046342824	15
gpA	gpB	chr1	27900001	28000000	0.0040240320306173	10
gpA	gpB	chr1	28200001	28300000	0.0035762511183299	14
gpA	gpB	chr1	28900001	29000000	-0.0004073715189492	15
gpA	gpB	chr1	29100001	29200000	-0.021858564007079	8
gpA	gpB	chr1	29400001	29500000	-0.0044021194621257	15
gpA	gpB	chr1	29500001	29600000	-0.0034925349203407	18
gpA	gpB	chr1	29600001	29700000	-0.0111211256158895	5
gpA	gpB	chr1	30500001	30600000	-0.0233457082959056	1
gpA	gpB	chr1	30700001	30800000	0.0730411690429536	1
gpA	gpB	chr1	30800001	30900000	-0.0088346359852478	18
gpA	gpB	chr1	30900001	31000000	0.0269863216842604	3
gpA	gpB	chr1	31000001	31100000	-0.0172646903666577	1
gpA	gpB	chr1	31100001	31200000	-0.0123280051515043	4
gpA	gpB	chr1	31300001	31400000	-0.0199217160399534	1
gpA	gpB	chr1	32000001	32100000	0.015960012418476	8
gpA	gpB	chr1	32200001	32300000	-0.0107167090765933	5
gpA	gpB	chr1	32300001	32400000	-0.0051896229584461	13
gpA	gpB	chr1	32400001	32500000	0.0183985231928351	7
gpA	gpB	chr1	32800001	32900000	-0.0136290716130037	3
gpA	gpB	chr1	33000001	33100000	-0.0167609001467303	13
gpA	gpB	chr1	33100001	33200000	-0.0144716611996237	16
gpA	gpB	chr1	33200001	33300000	-0.0072131024253843	17
gpA	gpB	chr1	33300001	33400000	-0.0213212535037262	1
gpA	gpB	chr1	33400001	33500000	0.0021895185487719	10
gpA	gpB	chr1	34100001	34200000	-0.0078082620116556	3
gpA	gpB	chr1	34300001	34400000	-0.0153294476798627	12
gpA	gpB	chr1	34400001	34500000	0.0069811877614934	8
gpA	gpB	chr1	34600001	34700000	-0.0223766211613423	1
gpA	gpB	chr1	34800001	34900000	0.0034855288686156	13
gpA	gpB	chr1	34900001	35000000	0.0036409660100758	7
gpA	gpB	chr1	35100001	35200000	0.015137924112863	16
gpA	gpB	chr1	35200001	35300000	-0.0086966217547322	1
gpA	gpB	chr1	35400001	35500000	0.0457156977719424	3
gpA	gpB	chr1	35500001	35600000	-0.0128274357081455	8
gpA	gpB	chr1	35600001	35700000	0.0013166116875586	9
gpA	gpB	chr1	35700001	35800000	0.0072198070447078	10
gpA	gpB	chr1	35800001	35900000	-0.0141510236893304	13
gpA	gpB	chr1	36000001	36100000	-0.0052891516572594	1
gpA	gpB	chr1	36100001	36200000	-0.0017636781831429	14
gpA	gpB	chr1	36200001	36300000	0.1691742225848611	1
gpA	gpB	chr1	36800001	36900000	-0.0274180418505915	1
gpA	gpB	chr1	36900001	37000000	-0.0087809268924249	7
gpA	gpB	chr1	37000001	37100000	0.0176524799232957	11
gpA	gpB	chr1	37100001	37200000	-0.002049443117189	19
gpA	gpB	chr1	37300001	37400000	-0.0063649199889842	30
gpA	gpB	chr1	37700001	37800000	-0.0063660438669037	6
gpA	gpB	chr1	37800001	37900000	0.0016167802183871	12
gpA	gpB	chr1	37900001	38000000	-0.0017434457621349	63
gpA	gpB	chr1	38000001	38100000	-0.0168794641467688	1
gpA	gpB	chr1	38100001	38200000	-0.0069025416036578	18
gpA	gpB	chr1	38300001	38400000	0.0381772080382182	1
gpA	gpB	chr1	38500001	38600000	-0.0022511009112823	7
gpA	gpB	chr1	39000001	39100000	-0.0021955899374464	16
gpA	gpB	chr1	39100001	39200000	-0.01637056075876	3
gpA	gpB	chr1	39200001	39300000	-0.0132718475765241	12
gpA	gpB	chr1	39700001	39800000	-0.0110771362312237	7
gpA	gpB	chr1	40000001	40100000	0.0051412267388757	11
gpA	gpB	chr1	40100001	40200000	0.0139088422303337	12
gpA	gpB	chr1	40200001	40300000	0.00513605417576	14
gpA	gpB	chr1	40300001	40400000	0.0163548480285668	5
gpA	gpB	chr1	40500001	40600000	0.0264205438746047	10
gpA	gpB	chr1	40600001	40700000	0.0058086626338365	25
gpA	gpB	chr1	40700001	40800000	0.0528401176833587	12
gpA	gpB	chr1	40800001	40900000	0.0283654504531317	4
gpA	gpB	chr1	41000001	41100000	-0.014490067913219	11
gpA	gpB	chr1	41100001	41200000	-0.0069142288770834	2
gpA	gpB	chr1	41200001	41300000	0.0375513538420866	28
gpA	gpB	chr1	41300001	41400000	0.0016984152542136	2
gpA	gpB	chr1	41400001	41500000	-0.0073702629958297	11
gpA	gpB	chr1	41700001	41800000	0.0764615055595307	4
gpA	gpB	chr1	41800001	41900000	-0.0250283297085534	1
gpA	gpB	chr1	41900001	42000000	0.0019050512274051	27
gpA	gpB	chr1	42000001	42100000	0.0107329280532539	10
gpA	gpB	chr1	42200001	42300000	-0.0105056226458248	7
gpA	gpB	chr1	42300001	42400000	-0.0156643219455342	3
gpA	gpB	chr1	42400001	42500000	0.0627319770889763	1
gpA	gpB	chr1	42500001	42600000	-0.005219599799539	14
gpA	gpB	chr1	42700001	42800000	0.071603109187101	1
gpA	gpB	chr1	42800001	42900000	-0.0079589992721065	19
gpA	gpB	chr1	42900001	43000000	-0.022247377476386	1
gpA	gpB	chr1	43000001	43100000	-0.0211314785568605	4
gpA	gpB	chr1	43300001	43400000	-0.0154847094348347	8
gpA	gpB	chr1	43500001	43600000	-0.0011669227264557	12
gpA	gpB	chr1	43800001	43900000	-0.0089486785086904	37
gpA	gpB	chr1	43900001	44000000	0.0025223275017406	32
gpA	gpB	chr1	44000001	44100000	-0.009667345851928	22
gpA	gpB	chr1	44100001	44200000	-0.0023916584436943	1
gpA	gpB	chr1	44400001	44500000	-0.0032910206901129	2
gpA	gpB	chr1	44500001	44600000	0.0018108417197977	12
gpA	gpB	chr1	44700001	44800000	0.0014228836151038	10
gpA	gpB	chr1	44800001	44900000	0.0694789985304572	23
gpA	gpB	chr1	45200001	45300000	0.0659711629354977	13
gpA	gpB	chr1	45700001	45800000	0.0345374653330694	6
gpA	gpB	chr1	45800001	45900000	-0.0140153273460407	5
gpA	gpB	chr1	45900001	46000000	0.0291992064321986	9
gpA	gpB	chr1	46200001	46300000	0.0201252738087601	20
gpA	gpB	chr1	46500001	46600000	-0.0084232446978167	2
gpA	gpB	chr1	46600001	46700000	-0.0215566396111497	1
gpA	gpB	chr1	46700001	46800000	-0.0070780057752747	2
gpA	gpB	chr1	46900001	47000000	-0.0011089091995296	6
gpA	gpB	chr1	47100001	47200000	0.0005333768264355	3
gpA	gpB	chr1	47200001	47300000	-0.009624124045124	5
gpA	gpB	chr1	47400001	47500000	0.0180435640600536	4
gpA	gpB	chr1	47500001	47600000	-0.0091018106137493	2
gpA	gpB	chr1	47600001	47700000	0.0434242211433151	2
gpA	gpB	chr1	47800001	47900000	0.0023272965032027	15
gpA	gpB	chr1	47900001	48000000	0.0039319069525496	1
gpA	gpB	chr1	48100001	48200000	0.0442951203129219	1
gpA	gpB	chr1	48200001	48300000	0.0002711000089725	3
gpA	gpB	chr1	48300001	48400000	-0.0060263557128071	10
gpA	gpB	chr1	48400001	48500000	-0.0168336003341197	2
gpA	gpB	chr1	48600001	48700000	0.0416896191777096	1
gpA	gpB	chr1	48700001	48800000	0.0059816488703645	5
gpA	gpB	chr1	48800001	48900000	0.003622110708068	12
gpA	gpB	chr1	49200001	49300000	5.066156185781429e-05	17
gpA	gpB	chr1	49300001	49400000	0.0158316688174756	8
gpA	gpB	chr1	49400001	49500000	0.0190591296935507	6
gpA	gpB	chr1	50000001	50100000	-0.0150465837531736	7
gpA	gpB	chr1	50600001	50700000	0.007004631151339	15
gpA	gpB	chr1	50700001	50800000	-0.0319763437012289	1
gpA	gpB	chr1	50900001	51000000	-0.0025164639355006	19
gpA	gpB	chr1	51200001	51300000	-0.0216316035584196	2
gpA	gpB	chr1	51300001	51400000	-0.0037714439877395	22
gpA	gpB	chr1	51400001	51500000	0.0104673556317052	6
gpA	gpB	chr1	51600001	51700000	0.027012184925285	18
gpA	gpB	chr1	51800001	51900000	-0.0102935875576623	9
gpA	gpB	chr1	52600001	52700000	0.0230213391620686	7
gpA	gpB	chr1	52700001	52800000	-0.0028893215171343	19
gpA	gpB	chr1	52800001	52900000	0.0324641660656599	5
gpA	gpB	chr1	53100001	53200000	0.0052384672399335	14
gpA	gpB	chr1	53200001	53300000	0.0069039370220593	2
gpA	gpB	chr1	53300001	53400000	0.0071180829983447	26
gpA	gpB	chr1	53500001	53600000	-0.0107142506944767	2
gpA	gpB	chr1	53600001	53700000	-0.0145570543629559	1
gpA	gpB	chr1	54100001	54200000	-0.0279142380252841	1
gpA	gpB	chr1	54700001	54800000	0.0057516916220448	5
gpA	gpB	chr1	54900001	55000000	-0.0180786954980503	1
gpA	gpB	chr1	55100001	55200000	0.0176101001164875	5
gpA	gpB	chr1	55200001	55300000	0.0220145668285785	7
gpA	gpB	chr1	55400001	55500000	0.079620902854992	3
gpA	gpB	chr1	55700001	55800000	0.0088503180584823	17
gpA	gpB	chr1	56000001	56100000	-0.0022791919333644	13
gpA	gpB	chr1	56100001	56200000	-0.0007348952385746	9
gpA	gpB	chr1	56200001	56300000	0.0322027592340369	9
gpA	gpB	chr1	56300001	56400000	-0.0212699208197571	13
gpA	gpB	chr1	56400001	56500000	0.0198156125248659	6
gpA	gpB	chr1	56500001	56600000	0.0004595270523139	7
gpA	gpB	chr1	56600001	56700000	-0.0171287326243224	3
gpA	gpB	chr1	56800001	56900000	-0.005766627450884	7
gpA	gpB	chr1	57000001	57100000	0.0364920808621269	5
gpA	gpB	chr1	57100001	57200000	0.0353706141500404	14
gpA	gpB	chr1	57200001	57300000	0.021687551280897	22
gpA	gpB	chr1	57300001	57400000	-0.0131270428353813	3
gpA	gpB	chr1	57400001	57500000	0.0138408424401481	15
gpA	gpB	chr1	57500001	57600000	-0.0198184423437379	3
gpA	gpB	chr1	57700001	57800000	-0.0032756998926749	6
gpA	gpB	chr1	57800001	57900000	0.0002768003075402	7
gpA	gpB	chr1	57900001	58000000	0.0117699856983963	39
gpA	gpB	chr1	58000001	58100000	0.0096156316582337	12
gpA	gpB	chr1	58100001	58200000	0.0026252673545747	14
gpA	gpB	chr1	58200001	58300000	-0.0176316687521328	1
gpA	gpB	chr1	58800001	58900000	0.0405866527231502	3
gpA	gpB	chr1	59000001	59100000	0.0010012049192381	58
gpA	gpB	chr1	59300001	59400000	-0.0127067260540338	2
gpA	gpB	chr1	59400001	59500000	-0.010447908595842	5
gpA	gpB	chr1	59600001	59700000	0.0439935080907868	10
gpA	gpB	chr1	59700001	59800000	0.0222323584305453	17
gpA	gpB	chr1	60100001	60200000	0.0087556943833095	1
gpA	gpB	chr1	60200001	60300000	0.0212567051609837	6
gpA	gpB	chr1	60400001	60500000	0.0294841282671247	7
gpA	gpB	chr1	60600001	60700000	0.0234678822326004	26
gpA	gpB	chr1	60900001	61000000	-0.0233914906326493	2
gpA	gpB	chr1	61100001	61200000	-0.02968140975859	2
gpA	gpB	chr1	61200001	61300000	0.0017518749405327	9
gpA	gpB	chr1	61600001	61700000	-0.0259655089890627	3
gpA	gpB	chr1	62600001	62700000	0.0178612397037246	5
gpA	gpB	chr1	62800001	62900000	0.2391619412760405	1
gpA	gpB	chr1	62900001	63000000	0.0299310011547365	1
gpA	gpB	chr1	63000001	63100000	0.0009953426430114	28
gpA	gpB	chr1	63600001	63700000	-0.0111102279997976	2
gpA	gpB	chr1	64600001	64700000	-0.0051135270596687	13
gpA	gpB	chr1	64700001	64800000	0.0020694887209079	7
gpA	gpB	chr1	64800001	64900000	0.0011692718102309	2
gpA	gpB	chr1	64900001	65000000	-0.0092391771610151	29
gpA	gpB	chr1	65000001	65100000	-0.0026451458820402	19
gpA	gpB	chr1	65200001	65300000	0.0076543099138674	4
gpA	gpB	chr1	65400001	65500000	-0.0017475586861666	39
gpA	gpB	chr1	65600001	65700000	-2.128772587729456e-05	20
gpA	gpB	chr1	66200001	66300000	0.0068438849867796	11
gpA	gpB	chr1	66300001	66400000	0.0206155165318036	7
gpA	gpB	chr1	66400001	66500000	0.0292694344887756	5
gpA	gpB	chr1	66500001	66600000	0.0026745262992007	8
gpA	gpB	chr1	66800001	66900000	0.0063459081302429	11
gpA	gpB	chr1	66900001	67000000	0.016302196508943	4
gpA	gpB	chr1	67000001	67100000	0.0079057832203881	8
gpA	gpB	chr1	67100001	67200000	0.0288181560816422	3
gpA	gpB	chr1	67300001	67400000	0.0630245272440855	3
gpA	gpB	chr1	67400001	67500000	0.0894100193454221	6
gpA	gpB	chr1	68000001	68100000	-0.0099883372757047	1
gpA	gpB	chr1	68300001	68400000	0.0069449643478311	5
gpA	gpB	chr1	68400001	68500000	0.0218975894158455	2
gpA	gpB	chr1	68600001	68700000	0.0793847877498801	19
gpA	gpB	chr1	68700001	68800000	0.0416535334254231	5
gpA	gpB	chr1	68900001	69000000	0.0207439366117682	3
gpA	gpB	chr1	69300001	69400000	0.064142403576286	12
gpA	gpB	chr1	69400001	69500000	0.0164611259558755	7
gpA	gpB	chr1	69600001	69700000	0.01571358401745	2
gpA	gpB	chr1	69700001	69800000	-0.0068101313795971	5
gpA	gpB	chr1	69800001	69900000	0.0642844143466256	16
gpA	gpB	chr1	69900001	70000000	-0.0135401587609318	12
gpA	gpB	chr1	70000001	70100000	0.0169794739222032	2
gpA	gpB	chr1	70300001	70400000	0.0018636932975059	9
gpA	gpB	chr1	70400001	70500000	0.013047691029325	1
gpA	gpB	chr1	70500001	70600000	-0.0065405270023673	13
gpA	gpB	chr1	70600001	70700000	-0.0025216480471526	15
gpA	gpB	chr1	70700001	70800000	-0.0300355889836683	2
gpA	gpB	chr1	70900001	71000000	-0.0261230170961833	1
gpA	gpB	chr1	71000001	71100000	0.035706399394191	6
gpA	gpB	chr1	71100001	71200000	0.0113803347720479	15
gpA	gpB	chr1	71200001	71300000	-0.0210280439386445	2
gpA	gpB	chr1	71300001	71400000	-0.0007879774706091	18
gpA	gpB	chr1	71400001	71500000	-0.008541396180509	6
gpA	gpB	chr1	71500001	71600000	-0.0145869648862079	5
gpA	gpB	chr1	71600001	71700000	-0.0092512303806861	28
gpA	gpB	chr1	71700001	71800000	-0.0019940434654499	37
gpA	gpB	chr1	71800001	71900000	-0.0021361560748726	12
gpA	gpB	chr1	71900001	72000000	0.0032370133975802	2
gpA	gpB	chr1	72000001	72100000	0.0039520588385579	5
gpA	gpB	chr1	72200001	72300000	-0.0333086566609764	1
gpA	gpB	chr1	72400001	72500000	0.0025768376494365	3
gpA	gpB	chr1	72700001	72800000	0.0332427207164505	6
gpA	gpB	chr1	72900001	73000000	-0.0030965852300444	6
gpA	gpB	chr1	73500001	73600000	-0.0099312818289656	11
gpA	gpB	chr1	73600001	73700000	0.0061276804907897	8
gpA	gpB	chr1	73700001	73800000	-0.0092273022513239	19
gpA	gpB	chr1	73800001	73900000	-0.0081683180419958	6
gpA	gpB	chr1	74000001	74100000	0.0289494356038761	3
gpA	gpB	chr1	74100001	74200000	0.014646077196977	4
gpA	gpB	chr1	74300001	74400000	0.0119633880344525	7
gpA	gpB	chr1	74500001	74600000	-0.0179894390329038	5
gpA	gpB	chr1	75300001	75400000	-0.0076301798577343	30
gpA	gpB	chr1	75400001	75500000	-0.0151616685559778	2
gpA	gpB	chr1	75600001	75700000	-0.0014784898481369	7
gpA	gpB	chr1	75800001	75900000	0.0040266481408035	1
gpA	gpB	chr1	75900001	76000000	-0.0019034304809452	6
gpA	gpB	chr1	76100001	76200000	0.0013301459274692	3
gpA	gpB	chr1	76400001	76500000	-0.0193105361000487	2
gpA	gpB	chr1	76600001	76700000	-0.0079454590540146	6
gpA	gpB	chr1	76700001	76800000	-0.0145752699079194	3
gpA	gpB	chr1	76800001	76900000	-0.0114797201538513	8
gpA	gpB	chr1	76900001	77000000	-0.0230589404644341	3
gpA	gpB	chr1	77100001	77200000	-0.0027227654003449	18
gpA	gpB	chr1	77200001	77300000	-0.0149094677897348	1
gpA	gpB	chr1	77600001	77700000	0.0024838031094916	9
gpA	gpB	chr1	77800001	77900000	-0.0109148367295746	2
gpA	gpB	chr1	78000001	78100000	-0.0057997446483338	9
gpA	gpB	chr1	78200001	78300000	-0.0085555635524184	3
gpA	gpB	chr1	78300001	78400000	0.0114272843436003	5
gpA	gpB	chr1	79400001	79500000	-0.0049015769245892	26
gpA	gpB	chr1	79500001	79600000	0.0387790865862764	3
gpA	gpB	chr1	79600001	79700000	-0.0052604572867254	11
gpA	gpB	chr1	79700001	79800000	-0.0021314146372479	25
gpA	gpB	chr1	79800001	79900000	-0.0193057134631569	1
gpA	gpB	chr1	80400001	80500000	-0.0001357669747824	5
gpA	gpB	chr1	82900001	83000000	0.0139581313716477	3
gpA	gpB	chr1	83100001	83200000	-0.0122889684879324	2
gpA	gpB	chr1	83300001	83400000	-0.0022655996107224	7
gpA	gpB	chr1	83600001	83700000	-0.0132351945073161	6
gpA	gpB	chr1	83700001	83800000	-0.0081691515526094	13
gpA	gpB	chr1	83900001	84000000	-0.0087042246712486	14
gpA	gpB	chr1	84200001	84300000	-0.0036888807317617	1
gpA	gpB	chr1	84300001	84400000	-0.0004495777386227	8
gpA	gpB	chr1	84400001	84500000	-0.0053856723370403	4
gpA	gpB	chr1	84800001	84900000	0.0078997681382707	15
gpA	gpB	chr1	84900001	85000000	-0.0105432862687055	6
gpA	gpB	chr1	85000001	85100000	-0.0050301695779175	13
gpA	gpB	chr1	85200001	85300000	-0.0091054187526704	11
gpA	gpB	chr1	85300001	85400000	-0.0165751900691419	2
gpA	gpB	chr1	85600001	85700000	-0.0041354770672765	4
gpA	gpB	chr1	85800001	85900000	0.0163483044613728	4
gpA	gpB	chr1	85900001	86000000	-0.0173674272269114	2
gpA	gpB	chr1	86000001	86100000	-0.0130356253331806	2
gpA	gpB	chr1	86200001	86300000	-0.0078218246744979	26
gpA	gpB	chr1	86700001	86800000	0.0047774827535967	10
gpA	gpB	chr1	86800001	86900000	6.200261071734992e-05	4
gpA	gpB	chr1	87100001	87200000	0.0093811690230333	10
gpA	gpB	chr1	87300001	87400000	-0.0020214899057399	3
gpA	gpB	chr1	87500001	87600000	0.0112887626335268	10
gpA	gpB	chr1	87600001	87700000	0.0339950648261182	3
gpA	gpB	chr1	87700001	87800000	0.0321848586207262	3
gpA	gpB	chr1	88000001	88100000	0.0038022990789	8
gpA	gpB	chr1	88100001	88200000	0.0539562907614564	1
gpA	gpB	chr1	88200001	88300000	0.0318437786524048	1
gpA	gpB	chr1	88500001	88600000	0.0032082787720093	9
gpA	gpB	chr1	88600001	88700000	0.008566699663705	3
gpA	gpB	chr1	88700001	88800000	-0.0009061353322359	8
gpA	gpB	chr1	88900001	89000000	-0.0073740872874094	1
gpA	gpB	chr1	89000001	89100000	8.61173532427567e-05	8
gpA	gpB	chr1	89100001	89200000	-0.0026153162606066	7
