pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_wc_fst	no_snps
gpC	gpA	chr1	15600001	15700000	0.0082168795164591	33
gpC	gpA	chr1	16100001	16200000	-0.0300111315618352	1
gpC	gpA	chr1	16600001	16700000	0.0141011627276513	7
gpC	gpA	chr1	16900001	17000000	-0.0081175323179255	2
gpC	gpA	chr1	17000001	17100000	0.0494434623439253	3
gpC	gpA	chr1	17700001	17800000	0.0228269797141093	9
gpC	gpA	chr1	17800001	17900000	-0.0133356825657555	4
gpC	gpA	chr1	18000001	18100000	0.0113221008999539	5
gpC	gpA	chr1	18100001	18200000	-0.017741341477468	3
gpC	gpA	chr1	18300001	18400000	0.0592855373531983	3
gpC	gpA	chr1	18700001	18800000	1.2305610424391123e-05	6
gpC	gpA	chr1	18800001	18900000	-0.0255529661808543	2
gpC	gpA	chr1	18900001	19000000	0.0166737219933263	10
gpC	gpA	chr1	19000001	19100000	-0.0159937584804291	31
gpC	gpA	chr1	19100001	19200000	0.0424041563622298	25
gpC	gpA	chr1	19200001	19300000	0.0135324723139409	16
gpC	gpA	chr1	19300001	19400000	0.0370616384973485	6
gpC	gpA	chr1	19400001	19500000	-0.0020916782413941	14
gpC	gpA	chr1	19500001	19600000	-0.0126135772307481	12
gpC	gpA	chr1	19600001	19700000	0.0172901211929925	14
gpC	gpA	chr1	19800001	19900000	-0.0120905608236036	5
gpC	gpA	chr1	20000001	20100000	0.0189145513239105	12
gpC	gpA	chr1	20100001	20200000	0.0005787901877281	7
gpC	gpA	chr1	20400001	20500000	0.0412766174814786	2
gpC	gpA	chr1	21000001	21100000	0.0035068027047989	14
gpC	gpA	chr1	21300001	21400000	0.0116179745053303	12
gpC	gpA	chr1	21400001	21500000	-0.0026835534422065	3
gpC	gpA	chr1	21600001	21700000	0.0033390696188814	2
gpC	gpA	chr1	21900001	22000000	-0.0008502133830081	13
gpC	gpA	chr1	22000001	22100000	0.0103384596566814	26
gpC	gpA	chr1	22100001	22200000	0.0033164995854375	2
gpC	gpA	chr1	22500001	22600000	-0.0021412212825774	8
gpC	gpA	chr1	22600001	22700000	0.0032034937859358	3
gpC	gpA	chr1	22800001	22900000	0.0142300678530591	19
gpC	gpA	chr1	22900001	23000000	-0.0312418094287431	3
gpC	gpA	chr1	23300001	23400000	0.0035891792742179	4
gpC	gpA	chr1	23400001	23500000	0.0660984869178622	14
gpC	gpA	chr1	23500001	23600000	-0.0125977483280369	8
gpC	gpA	chr1	23800001	23900000	-0.0083296634157596	27
gpC	gpA	chr1	24300001	24400000	-0.001322439176527	38
gpC	gpA	chr1	24400001	24500000	0.0161308651239188	11
gpC	gpA	chr1	24700001	24800000	-0.0261114653140256	4
gpC	gpA	chr1	25100001	25200000	0.0208119765853681	8
gpC	gpA	chr1	25200001	25300000	0.0029669602642244	8
gpC	gpA	chr1	25400001	25500000	-0.0076022222156181	14
gpC	gpA	chr1	25500001	25600000	0.007063177209117	4
gpC	gpA	chr1	25700001	25800000	-0.0136569034083662	10
gpC	gpA	chr1	25800001	25900000	-0.0071540394677973	5
gpC	gpA	chr1	26000001	26100000	-0.0103772885109115	12
gpC	gpA	chr1	26200001	26300000	0.0190721431085577	9
gpC	gpA	chr1	26300001	26400000	-0.0164078781882521	1
gpC	gpA	chr1	26400001	26500000	0.0738035728157724	6
gpC	gpA	chr1	26700001	26800000	-0.0307920209586885	2
gpC	gpA	chr1	26900001	27000000	0.0478893406909235	11
gpC	gpA	chr1	27000001	27100000	0.0334977429301432	18
gpC	gpA	chr1	27100001	27200000	0.0021523907929459	2
gpC	gpA	chr1	27400001	27500000	0.0008033149924771	2
gpC	gpA	chr1	27700001	27800000	0.014711795371789	11
gpC	gpA	chr1	27800001	27900000	-0.0157857735928075	15
gpC	gpA	chr1	27900001	28000000	0.0115702024178419	10
gpC	gpA	chr1	28200001	28300000	0.0153788860431839	14
gpC	gpA	chr1	28900001	29000000	-0.0047383580552265	15
gpC	gpA	chr1	29100001	29200000	0.0726153534800006	8
gpC	gpA	chr1	29400001	29500000	0.0289153159077064	15
gpC	gpA	chr1	29500001	29600000	0.0224052126075437	18
gpC	gpA	chr1	29600001	29700000	-0.0218426434534922	5
gpC	gpA	chr1	30500001	30600000	0.0795869465997261	1
gpC	gpA	chr1	30700001	30800000	-0.0497059026955118	1
gpC	gpA	chr1	30800001	30900000	-0.0013621303029481	18
gpC	gpA	chr1	30900001	31000000	0.0703675055502413	3
gpC	gpA	chr1	31000001	31100000	-0.0036847270443084	1
gpC	gpA	chr1	31100001	31200000	-0.0138642403352017	4
gpC	gpA	chr1	31300001	31400000	0.0236937354768415	1
gpC	gpA	chr1	32000001	32100000	0.0027075973925244	8
gpC	gpA	chr1	32200001	32300000	-0.0091694664507987	5
gpC	gpA	chr1	32300001	32400000	0.0578702901761007	13
gpC	gpA	chr1	32400001	32500000	0.0685683934251712	7
gpC	gpA	chr1	32800001	32900000	-0.022691259302297	3
gpC	gpA	chr1	33000001	33100000	0.0425672779316389	13
gpC	gpA	chr1	33100001	33200000	0.0012359461369632	16
gpC	gpA	chr1	33200001	33300000	0.03742550211508	17
gpC	gpA	chr1	33300001	33400000	0.2824179933923936	1
gpC	gpA	chr1	33400001	33500000	0.1972304552197957	10
gpC	gpA	chr1	34100001	34200000	-0.0100334116183532	3
gpC	gpA	chr1	34300001	34400000	-0.0044294757189169	12
gpC	gpA	chr1	34400001	34500000	-0.0151490900928534	8
gpC	gpA	chr1	34600001	34700000	0.0641641204714099	1
gpC	gpA	chr1	34800001	34900000	0.0053215573022533	13
gpC	gpA	chr1	34900001	35000000	-0.0017831725106909	7
gpC	gpA	chr1	35100001	35200000	0.0728914795750721	16
gpC	gpA	chr1	35200001	35300000	0.1342673671920607	1
gpC	gpA	chr1	35400001	35500000	0.1047071723204871	3
gpC	gpA	chr1	35500001	35600000	-0.0176235725382695	8
gpC	gpA	chr1	35600001	35700000	-0.0186293436604041	9
gpC	gpA	chr1	35700001	35800000	0.0072631092550889	10
gpC	gpA	chr1	35800001	35900000	-0.0158341761224818	13
gpC	gpA	chr1	36000001	36100000	0.0949532789851216	1
gpC	gpA	chr1	36100001	36200000	-0.0023773713118694	14
gpC	gpA	chr1	36200001	36300000	0.1750808034297311	1
gpC	gpA	chr1	36800001	36900000	-0.0310140575139901	1
gpC	gpA	chr1	36900001	37000000	0.0699491011532013	7
gpC	gpA	chr1	37000001	37100000	0.0493326195468673	11
gpC	gpA	chr1	37100001	37200000	0.013158960316253	19
gpC	gpA	chr1	37300001	37400000	-0.0111703329342149	30
gpC	gpA	chr1	37700001	37800000	-0.0139959365794723	6
gpC	gpA	chr1	37800001	37900000	0.0400924406859064	12
gpC	gpA	chr1	37900001	38000000	0.008571667997211	63
gpC	gpA	chr1	38000001	38100000	-0.0165860881175331	1
gpC	gpA	chr1	38100001	38200000	0.003363619327135	18
gpC	gpA	chr1	38300001	38400000	0.030046704685267	1
gpC	gpA	chr1	38500001	38600000	0.0322039747554072	7
gpC	gpA	chr1	39000001	39100000	0.0084586271396826	16
gpC	gpA	chr1	39100001	39200000	-0.0210848226344593	3
gpC	gpA	chr1	39200001	39300000	0.0024798985632288	12
gpC	gpA	chr1	39700001	39800000	-0.0187292680588137	7
gpC	gpA	chr1	40000001	40100000	0.0745294249108554	11
gpC	gpA	chr1	40100001	40200000	0.0119290305888688	12
gpC	gpA	chr1	40200001	40300000	-0.0117432117707478	14
gpC	gpA	chr1	40300001	40400000	0.0536715655575907	5
gpC	gpA	chr1	40500001	40600000	0.0391027012008372	10
gpC	gpA	chr1	40600001	40700000	-0.0030786579835126	25
gpC	gpA	chr1	40700001	40800000	0.0212837773070062	12
gpC	gpA	chr1	40800001	40900000	0.0729541776063885	4
gpC	gpA	chr1	41000001	41100000	0.0099152051000531	11
gpC	gpA	chr1	41100001	41200000	-0.00594364421369	2
gpC	gpA	chr1	41200001	41300000	-0.0080360383218676	28
gpC	gpA	chr1	41300001	41400000	0.0287269113524273	2
gpC	gpA	chr1	41400001	41500000	-0.0079767568786116	11
gpC	gpA	chr1	41700001	41800000	-0.0220345352694041	4
gpC	gpA	chr1	41800001	41900000	-0.0305529390019839	1
gpC	gpA	chr1	41900001	42000000	0.0237706556355917	27
gpC	gpA	chr1	42000001	42100000	-0.0052483067904441	10
gpC	gpA	chr1	42200001	42300000	-0.0034127765862196	7
gpC	gpA	chr1	42300001	42400000	-0.0157858497428835	3
gpC	gpA	chr1	42400001	42500000	0.0892876604377823	1
gpC	gpA	chr1	42500001	42600000	0.0111408551017179	14
gpC	gpA	chr1	42700001	42800000	-0.0028086902927503	1
gpC	gpA	chr1	42800001	42900000	-0.0153256544708956	19
gpC	gpA	chr1	42900001	43000000	-0.029152055861202	1
gpC	gpA	chr1	43000001	43100000	0.0584533089517312	4
gpC	gpA	chr1	43300001	43400000	0.0003637387937541	8
gpC	gpA	chr1	43500001	43600000	-0.006189292754232	12
gpC	gpA	chr1	43800001	43900000	-0.0084091782431293	37
gpC	gpA	chr1	43900001	44000000	-0.0002112400174893	32
gpC	gpA	chr1	44000001	44100000	-0.0014591733829441	22
gpC	gpA	chr1	44100001	44200000	0.0484032237507078	1
gpC	gpA	chr1	44400001	44500000	-0.0128495638417786	2
gpC	gpA	chr1	44500001	44600000	-0.0076254165142734	12
gpC	gpA	chr1	44700001	44800000	0.0109872941014162	10
gpC	gpA	chr1	44800001	44900000	-0.0111984385611475	23
gpC	gpA	chr1	45200001	45300000	-0.0030271545333318	13
gpC	gpA	chr1	45700001	45800000	-0.0195928866082952	6
gpC	gpA	chr1	45800001	45900000	-0.0050649918907753	5
gpC	gpA	chr1	45900001	46000000	0.0117672570667321	9
gpC	gpA	chr1	46200001	46300000	0.04976140213196	20
gpC	gpA	chr1	46500001	46600000	-0.0208397985635538	2
gpC	gpA	chr1	46600001	46700000	0.1667424696020633	1
gpC	gpA	chr1	46700001	46800000	-0.0084316927092138	2
gpC	gpA	chr1	46900001	47000000	0.0619255581357554	6
gpC	gpA	chr1	47100001	47200000	0.0116160731103658	3
gpC	gpA	chr1	47200001	47300000	0.0493799272128593	5
gpC	gpA	chr1	47400001	47500000	0.0472979199516282	4
gpC	gpA	chr1	47500001	47600000	-0.0163837083419429	2
gpC	gpA	chr1	47600001	47700000	0.0082884132338774	2
gpC	gpA	chr1	47800001	47900000	0.0091147567124566	15
gpC	gpA	chr1	47900001	48000000	0.0385986121071773	1
gpC	gpA	chr1	48100001	48200000	0.0380739318088283	1
gpC	gpA	chr1	48200001	48300000	0.0311249499933152	3
gpC	gpA	chr1	48300001	48400000	0.0325670413406893	10
gpC	gpA	chr1	48400001	48500000	-0.0207106193756545	2
gpC	gpA	chr1	48600001	48700000	0.0440970901663085	1
gpC	gpA	chr1	48700001	48800000	-0.001657560137013	5
gpC	gpA	chr1	48800001	48900000	0.0387447634333659	12
gpC	gpA	chr1	49200001	49300000	0.0092746739292604	17
gpC	gpA	chr1	49300001	49400000	0.0292323693938763	8
gpC	gpA	chr1	49400001	49500000	0.0406060529225582	6
gpC	gpA	chr1	50000001	50100000	0.0148834639170932	7
gpC	gpA	chr1	50600001	50700000	-0.0026697347464289	15
gpC	gpA	chr1	50700001	50800000	-0.0313897204556611	1
gpC	gpA	chr1	50900001	51000000	0.0100884759093393	19
gpC	gpA	chr1	51200001	51300000	-0.0207733225349703	2
gpC	gpA	chr1	51300001	51400000	0.0010895963661428	22
gpC	gpA	chr1	51400001	51500000	-0.0144410295248288	6
gpC	gpA	chr1	51600001	51700000	0.0578999179349108	18
gpC	gpA	chr1	51800001	51900000	0.0690825265954654	9
gpC	gpA	chr1	52600001	52700000	0.1835944227967904	7
gpC	gpA	chr1	52700001	52800000	0.0146051024085599	19
gpC	gpA	chr1	52800001	52900000	-0.0064608376893616	5
gpC	gpA	chr1	53100001	53200000	0.0132940249972523	14
gpC	gpA	chr1	53200001	53300000	0.1201013577075051	2
gpC	gpA	chr1	53300001	53400000	-0.0096918757536621	26
gpC	gpA	chr1	53500001	53600000	0.0330148687540364	2
gpC	gpA	chr1	53600001	53700000	-0.0165083469771656	1
gpC	gpA	chr1	54100001	54200000	-0.043921546377571	1
gpC	gpA	chr1	54700001	54800000	0.0215651400876133	5
gpC	gpA	chr1	54900001	55000000	-0.0108166576527852	1
gpC	gpA	chr1	55100001	55200000	-0.004192002860655	5
gpC	gpA	chr1	55200001	55300000	-0.0069183517090314	7
gpC	gpA	chr1	55400001	55500000	0.0247221693995034	3
gpC	gpA	chr1	55700001	55800000	-0.0028203431192694	17
gpC	gpA	chr1	56000001	56100000	-0.0028151866626816	13
gpC	gpA	chr1	56100001	56200000	0.0120843515598545	9
gpC	gpA	chr1	56200001	56300000	-0.0165977574312761	9
gpC	gpA	chr1	56300001	56400000	-0.0058822103349593	13
gpC	gpA	chr1	56400001	56500000	0.0130689120605625	6
gpC	gpA	chr1	56500001	56600000	-0.0119878604040936	7
gpC	gpA	chr1	56600001	56700000	-0.0204861173807718	3
gpC	gpA	chr1	56800001	56900000	0.011221435158008	7
gpC	gpA	chr1	57000001	57100000	-0.0125006912330543	5
gpC	gpA	chr1	57100001	57200000	0.0671318875560691	14
gpC	gpA	chr1	57200001	57300000	0.032739983495088	22
gpC	gpA	chr1	57300001	57400000	-0.0141727006663026	3
gpC	gpA	chr1	57400001	57500000	0.0068197573204198	15
gpC	gpA	chr1	57500001	57600000	-0.0085928800145584	3
gpC	gpA	chr1	57700001	57800000	-0.0038158232571872	6
gpC	gpA	chr1	57800001	57900000	-0.0037036726607315	7
gpC	gpA	chr1	57900001	58000000	0.032968172571622	39
gpC	gpA	chr1	58000001	58100000	0.0238163751722203	12
gpC	gpA	chr1	58100001	58200000	-0.0153138721548871	14
gpC	gpA	chr1	58200001	58300000	-0.0298769856998003	1
gpC	gpA	chr1	58800001	58900000	0.1803337347337891	3
gpC	gpA	chr1	59000001	59100000	0.0093655610230735	58
gpC	gpA	chr1	59300001	59400000	0.1484030002054954	2
gpC	gpA	chr1	59400001	59500000	0.0448471350410761	5
gpC	gpA	chr1	59600001	59700000	0.0659755032325343	10
gpC	gpA	chr1	59700001	59800000	0.0758411514228566	17
gpC	gpA	chr1	60100001	60200000	0.0102829431425727	1
gpC	gpA	chr1	60200001	60300000	0.0016933162082214	6
gpC	gpA	chr1	60400001	60500000	0.0780273869619647	7
gpC	gpA	chr1	60600001	60700000	0.0387651201557926	26
gpC	gpA	chr1	60900001	61000000	-0.0189171769427364	2
gpC	gpA	chr1	61100001	61200000	-0.0229293517772531	2
gpC	gpA	chr1	61200001	61300000	0.0106543864036517	9
gpC	gpA	chr1	61600001	61700000	-0.0353053077088144	3
gpC	gpA	chr1	62600001	62700000	0.0025066634990581	5
gpC	gpA	chr1	62800001	62900000	0.0477547606749838	1
gpC	gpA	chr1	62900001	63000000	-0.0117079889807162	1
gpC	gpA	chr1	63000001	63100000	0.0104933130642743	28
gpC	gpA	chr1	63600001	63700000	-0.0144095777178303	2
gpC	gpA	chr1	64600001	64700000	0.0135090049939657	13
gpC	gpA	chr1	64700001	64800000	-0.0005511964822404	7
gpC	gpA	chr1	64800001	64900000	0.0275726483329335	2
gpC	gpA	chr1	64900001	65000000	-0.012098349871398	29
gpC	gpA	chr1	65000001	65100000	-0.0052718532260692	19
gpC	gpA	chr1	65200001	65300000	0.0343436821222041	4
gpC	gpA	chr1	65400001	65500000	0.0301717013140658	39
gpC	gpA	chr1	65600001	65700000	-0.014336017879547	20
gpC	gpA	chr1	66200001	66300000	0.0306803489977386	11
gpC	gpA	chr1	66300001	66400000	0.0154110375286914	7
gpC	gpA	chr1	66400001	66500000	0.0611827484584383	5
gpC	gpA	chr1	66500001	66600000	0.0600848379316544	8
gpC	gpA	chr1	66800001	66900000	0.0048147550206594	11
gpC	gpA	chr1	66900001	67000000	7.758692976920616e-05	4
gpC	gpA	chr1	67000001	67100000	0.0589897134901789	8
gpC	gpA	chr1	67100001	67200000	0.077172267235635	3
gpC	gpA	chr1	67300001	67400000	0.0547341909374784	3
gpC	gpA	chr1	67400001	67500000	0.0939913958152728	6
gpC	gpA	chr1	68000001	68100000	-0.0308332756801632	1
gpC	gpA	chr1	68300001	68400000	0.0228234792589545	5
gpC	gpA	chr1	68400001	68500000	-0.0106716321212612	2
gpC	gpA	chr1	68600001	68700000	0.077116092529698	19
gpC	gpA	chr1	68700001	68800000	0.0843482768390575	5
gpC	gpA	chr1	68900001	69000000	0.0314168374308345	3
gpC	gpA	chr1	69300001	69400000	0.068333752598996	12
gpC	gpA	chr1	69400001	69500000	-0.0001634558109454	7
gpC	gpA	chr1	69600001	69700000	0.0498789077218655	2
gpC	gpA	chr1	69700001	69800000	0.0101882657952837	5
gpC	gpA	chr1	69800001	69900000	0.1441538983079273	16
gpC	gpA	chr1	69900001	70000000	0.0614123191446102	12
gpC	gpA	chr1	70000001	70100000	0.0011588328366802	2
gpC	gpA	chr1	70300001	70400000	0.0043686131708448	9
gpC	gpA	chr1	70400001	70500000	-0.0043611145707071	1
gpC	gpA	chr1	70500001	70600000	0.0068942348603749	13
gpC	gpA	chr1	70600001	70700000	0.000511270554349	15
gpC	gpA	chr1	70700001	70800000	-0.0116551299870059	2
gpC	gpA	chr1	70900001	71000000	-0.0313573785598172	1
gpC	gpA	chr1	71000001	71100000	0.0925473734484874	6
gpC	gpA	chr1	71100001	71200000	0.0375256485211339	15
gpC	gpA	chr1	71200001	71300000	-0.0510215061324167	2
gpC	gpA	chr1	71300001	71400000	0.0152884694872736	18
gpC	gpA	chr1	71400001	71500000	0.002356623092528	6
gpC	gpA	chr1	71500001	71600000	0.0067549924194797	5
gpC	gpA	chr1	71600001	71700000	0.0150722401231535	28
gpC	gpA	chr1	71700001	71800000	0.0134464605952205	37
gpC	gpA	chr1	71800001	71900000	-0.0069919129672783	12
gpC	gpA	chr1	71900001	72000000	-0.0233328988171311	2
gpC	gpA	chr1	72000001	72100000	0.0071257105472799	5
gpC	gpA	chr1	72200001	72300000	-0.0186115061742728	1
gpC	gpA	chr1	72400001	72500000	-0.0017429133565901	3
gpC	gpA	chr1	72700001	72800000	-0.0145235522984684	6
gpC	gpA	chr1	72900001	73000000	0.004811084635128	6
gpC	gpA	chr1	73500001	73600000	-0.0141241918402511	11
gpC	gpA	chr1	73600001	73700000	0.0160649275325841	8
gpC	gpA	chr1	73700001	73800000	0.0157145360745443	19
gpC	gpA	chr1	73800001	73900000	0.0653199054810389	6
gpC	gpA	chr1	74000001	74100000	-0.0031943588546064	3
gpC	gpA	chr1	74100001	74200000	0.0723891580591004	4
gpC	gpA	chr1	74300001	74400000	0.0252769120324132	7
gpC	gpA	chr1	74500001	74600000	-0.0091556719889505	5
gpC	gpA	chr1	75300001	75400000	-0.0217154740769815	30
gpC	gpA	chr1	75400001	75500000	-0.0157413681519984	2
gpC	gpA	chr1	75600001	75700000	-0.0032557456720276	7
gpC	gpA	chr1	75800001	75900000	-0.0004382565325513	1
gpC	gpA	chr1	75900001	76000000	0.0036997769147835	6
gpC	gpA	chr1	76100001	76200000	0.0235043326806154	3
gpC	gpA	chr1	76400001	76500000	-0.0069065463017318	2
gpC	gpA	chr1	76600001	76700000	0.0066983678457317	6
gpC	gpA	chr1	76700001	76800000	0.0017306654169061	3
gpC	gpA	chr1	76800001	76900000	0.0148480738656388	8
gpC	gpA	chr1	76900001	77000000	0.0276247819236545	3
gpC	gpA	chr1	77100001	77200000	0.0045428353555688	18
gpC	gpA	chr1	77200001	77300000	0.0274387132063208	1
gpC	gpA	chr1	77600001	77700000	0.0438913997884454	9
gpC	gpA	chr1	77800001	77900000	-0.0174083363614609	2
gpC	gpA	chr1	78000001	78100000	-0.0080023063007775	9
gpC	gpA	chr1	78200001	78300000	-0.0156170703202804	3
gpC	gpA	chr1	78300001	78400000	0.0116899563841445	5
gpC	gpA	chr1	79400001	79500000	0.0045478187272851	26
gpC	gpA	chr1	79500001	79600000	0.0550218324809722	3
gpC	gpA	chr1	79600001	79700000	-0.0064972557726268	11
gpC	gpA	chr1	79700001	79800000	0.0004129052644311	25
gpC	gpA	chr1	79800001	79900000	0.0159597123744143	1
gpC	gpA	chr1	80400001	80500000	-0.0038737646902943	5
gpC	gpA	chr1	82900001	83000000	-0.0140059742547291	3
gpC	gpA	chr1	83100001	83200000	0.0359061429771136	2
gpC	gpA	chr1	83300001	83400000	-0.0094026547202124	7
gpC	gpA	chr1	83600001	83700000	0.0526066847121906	6
gpC	gpA	chr1	83700001	83800000	0.0228571771991431	13
gpC	gpA	chr1	83900001	84000000	0.0020322530168336	14
gpC	gpA	chr1	84200001	84300000	-0.0145035078054333	1
gpC	gpA	chr1	84300001	84400000	0.0817314079095722	8
gpC	gpA	chr1	84400001	84500000	-0.0046701442636005	4
gpC	gpA	chr1	84800001	84900000	-0.0121581767033872	15
gpC	gpA	chr1	84900001	85000000	-0.0248398567143817	6
gpC	gpA	chr1	85000001	85100000	-0.0072719432526924	13
gpC	gpA	chr1	85200001	85300000	-0.0072204917696555	11
gpC	gpA	chr1	85300001	85400000	0.0199052145656192	2
gpC	gpA	chr1	85600001	85700000	-0.0076012283439673	4
gpC	gpA	chr1	85800001	85900000	0.0903986672929843	4
gpC	gpA	chr1	85900001	86000000	-0.0264126428218441	2
gpC	gpA	chr1	86000001	86100000	0.0292076976334508	2
gpC	gpA	chr1	86200001	86300000	0.0091248276020622	26
gpC	gpA	chr1	86700001	86800000	-0.004423022522788	10
gpC	gpA	chr1	86800001	86900000	-0.0020630468385858	4
gpC	gpA	chr1	87100001	87200000	0.0181404231854402	10
gpC	gpA	chr1	87300001	87400000	0.000235266334974	3
gpC	gpA	chr1	87500001	87600000	0.0174630952196173	10
gpC	gpA	chr1	87600001	87700000	-0.0074149221270697	3
gpC	gpA	chr1	87700001	87800000	-0.0034779843284898	3
gpC	gpA	chr1	88000001	88100000	0.0333717103864396	8
gpC	gpA	chr1	88100001	88200000	0.0787305918112816	1
gpC	gpA	chr1	88200001	88300000	0.0577853203224437	1
gpC	gpA	chr1	88500001	88600000	0.0046491251401657	9
gpC	gpA	chr1	88600001	88700000	0.0002290476162847	3
gpC	gpA	chr1	88700001	88800000	-0.006409242636524	8
gpC	gpA	chr1	88900001	89000000	-0.0023275956747905	1
gpC	gpA	chr1	89000001	89100000	-0.0095691920621459	8
gpC	gpA	chr1	89100001	89200000	-0.010845548473017	7
gpC	gpA	chr1	89200001	89300000	-0.0096668115940446	22
gpC	gpA	chr1	89400001	89500000	0.0049584637483694	1
