pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_wc_fst	no_snps
gpE	gpA	chr1	10800001	10900000	0.1838808103353488	1
gpE	gpA	chr1	11100001	11200000	-0.022351872279746	1
gpE	gpA	chr1	11200001	11300000	-0.0032895076520115	12
gpE	gpA	chr1	11700001	11800000	-0.018300793001877	11
gpE	gpA	chr1	11900001	12000000	-0.0567995876443879	4
gpE	gpA	chr1	12000001	12100000	-0.0526137464717375	16
gpE	gpA	chr1	12100001	12200000	0.0079395625029445	29
gpE	gpA	chr1	12200001	12300000	-0.0147819757199719	19
gpE	gpA	chr1	12600001	12700000	0.0373578029957107	15
gpE	gpA	chr1	12900001	13000000	0.0721475333597791	5
gpE	gpA	chr1	13000001	13100000	0.0572168223578983	5
gpE	gpA	chr1	13100001	13200000	0.0012629479236825	4
gpE	gpA	chr1	13200001	13300000	-0.0269952612941165	3
gpE	gpA	chr1	13400001	13500000	-0.0160746769579215	43
gpE	gpA	chr1	13500001	13600000	-0.010521493237309	9
gpE	gpA	chr1	13600001	13700000	-0.0459574836298502	2
gpE	gpA	chr1	14200001	14300000	0.018194648932578	4
gpE	gpA	chr1	14400001	14500000	-0.0051728015807394	10
gpE	gpA	chr1	14500001	14600000	0.0160669896581703	12
gpE	gpA	chr1	14600001	14700000	-0.0402241971409768	2
gpE	gpA	chr1	14900001	15000000	-0.027405073033689	7
gpE	gpA	chr1	15300001	15400000	-0.0044269097615579	11
gpE	gpA	chr1	15400001	15500000	0.0224082738241812	1
gpE	gpA	chr1	15500001	15600000	0.0079892027956256	4
gpE	gpA	chr1	15600001	15700000	-0.0253863085597757	33
gpE	gpA	chr1	16100001	16200000	-0.0491406015788947	1
gpE	gpA	chr1	16600001	16700000	-0.0042040450117481	7
gpE	gpA	chr1	16900001	17000000	-0.0191498685363716	2
gpE	gpA	chr1	17000001	17100000	-0.0345113249382754	3
gpE	gpA	chr1	17700001	17800000	-0.0053131551483117	9
gpE	gpA	chr1	17800001	17900000	0.005731199007752	4
gpE	gpA	chr1	18000001	18100000	0.0049758972085693	5
gpE	gpA	chr1	18100001	18200000	0.0067230702628453	3
gpE	gpA	chr1	18300001	18400000	-0.0299594629313222	3
gpE	gpA	chr1	18700001	18800000	-0.0195700539580817	6
gpE	gpA	chr1	18800001	18900000	-0.0390685476253692	2
gpE	gpA	chr1	18900001	19000000	-0.0120956563322191	10
gpE	gpA	chr1	19000001	19100000	-0.0044673238423618	31
gpE	gpA	chr1	19100001	19200000	-0.01726425489971	25
gpE	gpA	chr1	19200001	19300000	0.0189255710544162	16
gpE	gpA	chr1	19300001	19400000	-0.0055461615795323	6
gpE	gpA	chr1	19400001	19500000	-0.0102583703739433	14
gpE	gpA	chr1	19500001	19600000	0.0361316180700992	12
gpE	gpA	chr1	19600001	19700000	0.079167177925138	14
gpE	gpA	chr1	19800001	19900000	-0.0236710555407928	5
gpE	gpA	chr1	20000001	20100000	0.0809015234044308	12
gpE	gpA	chr1	20100001	20200000	0.0406596086155434	7
gpE	gpA	chr1	20400001	20500000	0.1203769658221857	2
gpE	gpA	chr1	21000001	21100000	0.0391570086510232	14
gpE	gpA	chr1	21300001	21400000	0.0856955615062053	12
gpE	gpA	chr1	21400001	21500000	-0.0642501100261024	3
gpE	gpA	chr1	21600001	21700000	-0.0011589091474753	2
gpE	gpA	chr1	21900001	22000000	0.0026494937567084	13
gpE	gpA	chr1	22000001	22100000	-0.0064309210619752	26
gpE	gpA	chr1	22100001	22200000	-0.0473837543212438	2
gpE	gpA	chr1	22500001	22600000	0.0123138036367004	8
gpE	gpA	chr1	22600001	22700000	-0.0322421946584836	3
gpE	gpA	chr1	22800001	22900000	-0.0010859698512333	19
gpE	gpA	chr1	22900001	23000000	-0.0788571179002608	3
gpE	gpA	chr1	23300001	23400000	-0.0130121338200396	4
gpE	gpA	chr1	23400001	23500000	-0.0232515040058318	14
gpE	gpA	chr1	23500001	23600000	-0.0419289063046306	8
gpE	gpA	chr1	23800001	23900000	-0.0246744455994812	27
gpE	gpA	chr1	24300001	24400000	0.0004909751019342	38
gpE	gpA	chr1	24400001	24500000	-0.0073745949041006	11
gpE	gpA	chr1	24700001	24800000	0.0163765108507917	4
gpE	gpA	chr1	25100001	25200000	-0.0156300930237772	8
gpE	gpA	chr1	25200001	25300000	-0.0405565034563534	8
gpE	gpA	chr1	25400001	25500000	-0.0275960999875241	14
gpE	gpA	chr1	25500001	25600000	0.0248428722986553	4
gpE	gpA	chr1	25700001	25800000	-0.0082989037336844	10
gpE	gpA	chr1	25800001	25900000	0.0079393239001303	5
gpE	gpA	chr1	26000001	26100000	0.0584538428810331	12
gpE	gpA	chr1	26200001	26300000	-0.0092286138899208	9
gpE	gpA	chr1	26300001	26400000	-0.0256898898913769	1
gpE	gpA	chr1	26400001	26500000	0.0377312056487895	6
gpE	gpA	chr1	26700001	26800000	0.0785040062025272	2
gpE	gpA	chr1	26900001	27000000	0.0254562361905349	11
gpE	gpA	chr1	27000001	27100000	-0.0199136682052395	18
gpE	gpA	chr1	27100001	27200000	0.0051854006827398	2
gpE	gpA	chr1	27400001	27500000	-0.0240583943402315	2
gpE	gpA	chr1	27700001	27800000	-0.0179194019627576	11
gpE	gpA	chr1	27800001	27900000	0.0565578482395543	15
gpE	gpA	chr1	27900001	28000000	-0.005787990911001	10
gpE	gpA	chr1	28200001	28300000	-0.0058166785861601	14
gpE	gpA	chr1	28900001	29000000	-0.0084194403690612	15
gpE	gpA	chr1	29100001	29200000	0.0934315799300547	8
gpE	gpA	chr1	29400001	29500000	0.0162526550367565	15
gpE	gpA	chr1	29500001	29600000	0.0245972648659745	18
gpE	gpA	chr1	29600001	29700000	-0.0088901106936159	5
gpE	gpA	chr1	30500001	30600000	0.08960544510892	1
gpE	gpA	chr1	30700001	30800000	-0.042892567522284	1
gpE	gpA	chr1	30800001	30900000	-0.0102839223364035	18
gpE	gpA	chr1	30900001	31000000	0.0317908974324418	3
gpE	gpA	chr1	31000001	31100000	0.0549990068163204	1
gpE	gpA	chr1	31100001	31200000	-0.0263527989758443	4
gpE	gpA	chr1	31300001	31400000	0.0258532713459575	1
gpE	gpA	chr1	32000001	32100000	0.0088648647565004	8
gpE	gpA	chr1	32200001	32300000	0.0973794838497185	5
gpE	gpA	chr1	32300001	32400000	-0.0202893248116025	13
gpE	gpA	chr1	32400001	32500000	-0.0134926798242062	7
gpE	gpA	chr1	32800001	32900000	0.1387415224384082	3
gpE	gpA	chr1	33000001	33100000	-0.0220364911005918	13
gpE	gpA	chr1	33100001	33200000	-0.0301130642963649	16
gpE	gpA	chr1	33200001	33300000	-0.0107057977057777	17
gpE	gpA	chr1	33300001	33400000	-0.0412781964221424	1
gpE	gpA	chr1	33400001	33500000	-0.0332604629219028	10
gpE	gpA	chr1	34100001	34200000	0.0024132587702903	3
gpE	gpA	chr1	34300001	34400000	-0.0447337475253542	12
gpE	gpA	chr1	34400001	34500000	-0.023897612163672	8
gpE	gpA	chr1	34600001	34700000	0.1221532091097308	1
gpE	gpA	chr1	34800001	34900000	-0.0031034495586674	13
gpE	gpA	chr1	34900001	35000000	-0.0076241239039863	7
gpE	gpA	chr1	35100001	35200000	0.0036221187812449	16
gpE	gpA	chr1	35200001	35300000	-0.0347679925810618	1
gpE	gpA	chr1	35400001	35500000	0.1420491775537743	3
gpE	gpA	chr1	35500001	35600000	-0.0205947505773024	8
gpE	gpA	chr1	35600001	35700000	-0.0317828163828513	9
gpE	gpA	chr1	35700001	35800000	0.0020364124188593	10
gpE	gpA	chr1	35800001	35900000	0.0489791730794352	13
gpE	gpA	chr1	36000001	36100000	0.0608397600685518	1
gpE	gpA	chr1	36100001	36200000	-0.0176450447600751	14
gpE	gpA	chr1	36200001	36300000	0.3141482153531516	1
gpE	gpA	chr1	36800001	36900000	0.0076860258442618	1
gpE	gpA	chr1	36900001	37000000	-0.0443291598589864	7
gpE	gpA	chr1	37000001	37100000	0.0084560698968783	11
gpE	gpA	chr1	37100001	37200000	-0.0344503791110682	19
gpE	gpA	chr1	37300001	37400000	0.0037638920459942	30
gpE	gpA	chr1	37700001	37800000	0.0334024331422935	6
gpE	gpA	chr1	37800001	37900000	-0.0246675219252329	12
gpE	gpA	chr1	37900001	38000000	0.0044896346480874	63
gpE	gpA	chr1	38000001	38100000	-0.0324288550628722	1
gpE	gpA	chr1	38100001	38200000	0.0423444212573426	18
gpE	gpA	chr1	38300001	38400000	0.0602049430192749	1
gpE	gpA	chr1	38500001	38600000	0.0210141225801279	7
gpE	gpA	chr1	39000001	39100000	0.0037093906837756	16
gpE	gpA	chr1	39100001	39200000	-0.0005157380532047	3
gpE	gpA	chr1	39200001	39300000	-0.001077538699467	12
gpE	gpA	chr1	39700001	39800000	0.0924386777475164	7
gpE	gpA	chr1	40000001	40100000	-0.0156962558651964	11
gpE	gpA	chr1	40100001	40200000	0.0074900066026534	12
gpE	gpA	chr1	40200001	40300000	0.0353396966628112	14
gpE	gpA	chr1	40300001	40400000	0.0818364528948552	5
gpE	gpA	chr1	40500001	40600000	-0.0012274107591452	10
gpE	gpA	chr1	40600001	40700000	-0.0049179792903291	25
gpE	gpA	chr1	40700001	40800000	0.0478727372030896	12
gpE	gpA	chr1	40800001	40900000	0.1386850802275889	4
gpE	gpA	chr1	41000001	41100000	0.0542069759619988	11
gpE	gpA	chr1	41100001	41200000	-0.025525114863584	2
gpE	gpA	chr1	41200001	41300000	-0.0004383822456955	28
gpE	gpA	chr1	41300001	41400000	-0.0153020667726549	2
gpE	gpA	chr1	41400001	41500000	0.0109472894451131	11
gpE	gpA	chr1	41700001	41800000	-0.0024566440031479	4
gpE	gpA	chr1	41800001	41900000	-0.0282663712022965	1
gpE	gpA	chr1	41900001	42000000	0.0188648127067073	27
gpE	gpA	chr1	42000001	42100000	-0.007775631396257	10
gpE	gpA	chr1	42200001	42300000	-0.0407745016841589	7
gpE	gpA	chr1	42300001	42400000	0.0223474038348953	3
gpE	gpA	chr1	42400001	42500000	-0.0731049867546591	1
gpE	gpA	chr1	42500001	42600000	-0.0067135956159539	14
gpE	gpA	chr1	42700001	42800000	0.04540385534491	1
gpE	gpA	chr1	42800001	42900000	0.0166830774663067	19
gpE	gpA	chr1	42900001	43000000	0.0356530961899323	1
gpE	gpA	chr1	43000001	43100000	-0.0495555067170264	4
gpE	gpA	chr1	43300001	43400000	-0.0332615604347304	8
gpE	gpA	chr1	43500001	43600000	-0.0122959165095237	12
gpE	gpA	chr1	43800001	43900000	-0.0074162225238649	37
gpE	gpA	chr1	43900001	44000000	0.039570154216616	32
gpE	gpA	chr1	44000001	44100000	-0.0040269145606795	22
gpE	gpA	chr1	44100001	44200000	0.0990652712311255	1
gpE	gpA	chr1	44400001	44500000	-0.0113569379494636	2
gpE	gpA	chr1	44500001	44600000	0.0122296602950898	12
gpE	gpA	chr1	44700001	44800000	0.006540013619996	10
gpE	gpA	chr1	44800001	44900000	0.0344683231086001	23
gpE	gpA	chr1	45200001	45300000	0.1859807825845831	13
gpE	gpA	chr1	45700001	45800000	0.0175012503460623	6
gpE	gpA	chr1	45800001	45900000	-0.0206877709195992	5
gpE	gpA	chr1	45900001	46000000	0.0429768682935856	9
gpE	gpA	chr1	46200001	46300000	0.0482814514944273	20
gpE	gpA	chr1	46500001	46600000	-0.022459806900322	2
gpE	gpA	chr1	46600001	46700000	-0.0029878911778581	1
gpE	gpA	chr1	46700001	46800000	0.0006920436671525	2
gpE	gpA	chr1	46900001	47000000	0.0507679481789209	6
gpE	gpA	chr1	47100001	47200000	-0.0296376583541895	3
gpE	gpA	chr1	47200001	47300000	0.0138812303386555	5
gpE	gpA	chr1	47400001	47500000	-0.0009040374916057	4
gpE	gpA	chr1	47500001	47600000	0.034900347777291	2
gpE	gpA	chr1	47600001	47700000	-0.0117604868724118	2
gpE	gpA	chr1	47800001	47900000	0.008363040841001	15
gpE	gpA	chr1	47900001	48000000	-0.0483330912805925	1
gpE	gpA	chr1	48100001	48200000	-0.0437457279562542	1
gpE	gpA	chr1	48200001	48300000	-0.0345632067733498	3
gpE	gpA	chr1	48300001	48400000	-0.017529721151294	10
gpE	gpA	chr1	48400001	48500000	-0.0075014119506894	2
gpE	gpA	chr1	48600001	48700000	-0.0193194371690411	1
gpE	gpA	chr1	48700001	48800000	-0.0186616058652168	5
gpE	gpA	chr1	48800001	48900000	-0.0150119762984374	12
gpE	gpA	chr1	49200001	49300000	-0.0139286473697751	17
gpE	gpA	chr1	49300001	49400000	0.0085586112197841	8
gpE	gpA	chr1	49400001	49500000	0.0742716310111741	6
gpE	gpA	chr1	50000001	50100000	-0.0159896061128278	7
gpE	gpA	chr1	50600001	50700000	-0.0236026207599031	15
gpE	gpA	chr1	50700001	50800000	0.0228637663055228	1
gpE	gpA	chr1	50900001	51000000	0.0026513067149633	19
gpE	gpA	chr1	51200001	51300000	-0.0263385783318041	2
gpE	gpA	chr1	51300001	51400000	0.0065463547823288	22
gpE	gpA	chr1	51400001	51500000	0.1101829667430333	6
gpE	gpA	chr1	51600001	51700000	-0.0189146906701637	18
gpE	gpA	chr1	51800001	51900000	0.0204469540996466	9
gpE	gpA	chr1	52600001	52700000	0.0671799452341425	7
gpE	gpA	chr1	52700001	52800000	0.0560688481585859	19
gpE	gpA	chr1	52800001	52900000	0.0409643644877836	5
gpE	gpA	chr1	53100001	53200000	0.0483633983713758	14
gpE	gpA	chr1	53200001	53300000	0.0348414397181648	2
gpE	gpA	chr1	53300001	53400000	-0.0090319989472994	26
gpE	gpA	chr1	53500001	53600000	-0.0319711554043907	2
gpE	gpA	chr1	53600001	53700000	0.0030061885867548	1
gpE	gpA	chr1	54100001	54200000	0.1099283305227656	1
gpE	gpA	chr1	54700001	54800000	-0.0382048097322771	5
gpE	gpA	chr1	54900001	55000000	0.0762124711316397	1
gpE	gpA	chr1	55100001	55200000	0.2230160250648806	5
gpE	gpA	chr1	55200001	55300000	0.1928544987894701	7
gpE	gpA	chr1	55400001	55500000	0.1526745519282146	3
gpE	gpA	chr1	55700001	55800000	-0.0006206446341441	17
gpE	gpA	chr1	56000001	56100000	-0.0005983767391008	13
gpE	gpA	chr1	56100001	56200000	0.0501663505046413	9
gpE	gpA	chr1	56200001	56300000	0.0817157181278439	9
gpE	gpA	chr1	56300001	56400000	0.1310556670000734	13
gpE	gpA	chr1	56400001	56500000	-0.0045546170422549	6
gpE	gpA	chr1	56500001	56600000	-0.0071220767737636	7
gpE	gpA	chr1	56600001	56700000	0.0029706465794854	3
gpE	gpA	chr1	56800001	56900000	0.049481589044583	7
gpE	gpA	chr1	57000001	57100000	-0.0327932532236791	5
gpE	gpA	chr1	57100001	57200000	0.0292614800033977	14
gpE	gpA	chr1	57200001	57300000	-0.0216203965261192	22
gpE	gpA	chr1	57300001	57400000	-0.013141730402375	3
gpE	gpA	chr1	57400001	57500000	0.047447819974139	15
gpE	gpA	chr1	57500001	57600000	-0.0505336111219888	3
gpE	gpA	chr1	57700001	57800000	0.0082634168327147	6
gpE	gpA	chr1	57800001	57900000	-0.0030912152092798	7
gpE	gpA	chr1	57900001	58000000	0.0063625262081691	39
gpE	gpA	chr1	58000001	58100000	-0.0114809333072391	12
gpE	gpA	chr1	58100001	58200000	0.0163697938980157	14
gpE	gpA	chr1	58200001	58300000	0.0256410256410256	1
gpE	gpA	chr1	58800001	58900000	0.05118002039513	3
gpE	gpA	chr1	59000001	59100000	0.0284287074610369	58
gpE	gpA	chr1	59300001	59400000	0.0348331569566068	2
gpE	gpA	chr1	59400001	59500000	0.0272280294967443	5
gpE	gpA	chr1	59600001	59700000	0.0131426233959337	10
gpE	gpA	chr1	59700001	59800000	0.064531754238249	17
gpE	gpA	chr1	60100001	60200000	0.0124976490545195	1
gpE	gpA	chr1	60200001	60300000	-0.0261499468382006	6
gpE	gpA	chr1	60400001	60500000	-0.0062625262226704	7
gpE	gpA	chr1	60600001	60700000	0.0290330008866333	26
gpE	gpA	chr1	60900001	61000000	0.0668557953349159	2
gpE	gpA	chr1	61100001	61200000	0.0980542375628609	2
gpE	gpA	chr1	61200001	61300000	0.0045863082765095	9
gpE	gpA	chr1	61600001	61700000	0.0099763011749648	3
gpE	gpA	chr1	62600001	62700000	0.0100829556372139	5
gpE	gpA	chr1	62800001	62900000	-0.0413238365393472	1
gpE	gpA	chr1	62900001	63000000	-0.0195805095650682	1
gpE	gpA	chr1	63000001	63100000	-0.0050142768921981	28
gpE	gpA	chr1	63600001	63700000	0.0026678390795948	2
gpE	gpA	chr1	64600001	64700000	-0.0232503223319239	13
gpE	gpA	chr1	64700001	64800000	-0.0003068388100226	7
gpE	gpA	chr1	64800001	64900000	0.0433273926650083	2
gpE	gpA	chr1	64900001	65000000	0.0034708766211271	29
gpE	gpA	chr1	65000001	65100000	-0.0059725295613998	19
gpE	gpA	chr1	65200001	65300000	0.1925509922046991	4
gpE	gpA	chr1	65400001	65500000	-0.0080641724089913	39
gpE	gpA	chr1	65600001	65700000	-0.0245330940696443	20
gpE	gpA	chr1	66200001	66300000	-0.0199239905318343	11
gpE	gpA	chr1	66300001	66400000	0.0140469586305803	7
gpE	gpA	chr1	66400001	66500000	-0.0389531473352956	5
gpE	gpA	chr1	66500001	66600000	0.0231930177641805	8
gpE	gpA	chr1	66800001	66900000	0.0447170922339176	11
gpE	gpA	chr1	66900001	67000000	0.0552309813091037	4
gpE	gpA	chr1	67000001	67100000	0.0066946877259638	8
gpE	gpA	chr1	67100001	67200000	-0.0215133619820187	3
gpE	gpA	chr1	67300001	67400000	0.062057641545894	3
gpE	gpA	chr1	67400001	67500000	0.0384572927310002	6
gpE	gpA	chr1	68000001	68100000	0.0846012240980536	1
gpE	gpA	chr1	68300001	68400000	-0.0076361139882293	5
gpE	gpA	chr1	68400001	68500000	-0.0032705881607588	2
gpE	gpA	chr1	68600001	68700000	0.0391729037590579	19
gpE	gpA	chr1	68700001	68800000	0.0097288057959817	5
gpE	gpA	chr1	68900001	69000000	0.0078615426479818	3
gpE	gpA	chr1	69300001	69400000	0.0279432928081412	12
gpE	gpA	chr1	69400001	69500000	-0.0147936556464327	7
gpE	gpA	chr1	69600001	69700000	0.0509052801582368	2
gpE	gpA	chr1	69700001	69800000	-0.0276143315753282	5
gpE	gpA	chr1	69800001	69900000	0.0079257332058564	16
gpE	gpA	chr1	69900001	70000000	-0.0161808163011005	12
gpE	gpA	chr1	70000001	70100000	-0.0429406809058922	2
gpE	gpA	chr1	70300001	70400000	-0.0053910607047886	9
gpE	gpA	chr1	70400001	70500000	-0.0075853350189633	1
gpE	gpA	chr1	70500001	70600000	0.0304927208173351	13
gpE	gpA	chr1	70600001	70700000	-0.0286589778654961	15
gpE	gpA	chr1	70700001	70800000	-0.0378328839388513	2
gpE	gpA	chr1	70900001	71000000	-0.0956986510562484	1
gpE	gpA	chr1	71000001	71100000	0.0038693279840254	6
gpE	gpA	chr1	71100001	71200000	0.0577022703966853	15
gpE	gpA	chr1	71200001	71300000	-0.0466052236954403	2
gpE	gpA	chr1	71300001	71400000	0.0241697284324749	18
gpE	gpA	chr1	71400001	71500000	-0.0119874095837286	6
gpE	gpA	chr1	71500001	71600000	-0.025570361140861	5
gpE	gpA	chr1	71600001	71700000	-0.018186280454074	28
gpE	gpA	chr1	71700001	71800000	-0.0030945437127393	37
gpE	gpA	chr1	71800001	71900000	0.0392543918330377	12
gpE	gpA	chr1	71900001	72000000	-0.005717680491344	2
gpE	gpA	chr1	72000001	72100000	0.0169794173567451	5
gpE	gpA	chr1	72200001	72300000	-0.0461226752298487	1
gpE	gpA	chr1	72400001	72500000	0.0298739590143919	3
gpE	gpA	chr1	72700001	72800000	0.0503580550330635	6
gpE	gpA	chr1	72900001	73000000	0.0116541068888454	6
gpE	gpA	chr1	73500001	73600000	-0.0310405614441883	11
gpE	gpA	chr1	73600001	73700000	0.0100145325778873	8
gpE	gpA	chr1	73700001	73800000	0.0017926737304873	19
gpE	gpA	chr1	73800001	73900000	-0.0180796139232323	6
gpE	gpA	chr1	74000001	74100000	0.0009608774531837	3
gpE	gpA	chr1	74100001	74200000	0.0018800476454174	4
gpE	gpA	chr1	74300001	74400000	0.0121499852351378	7
gpE	gpA	chr1	74500001	74600000	-0.0330322521434368	5
gpE	gpA	chr1	75300001	75400000	-0.0451361172677859	30
gpE	gpA	chr1	75400001	75500000	-0.0365700026988587	2
gpE	gpA	chr1	75600001	75700000	-0.0209609334465548	7
gpE	gpA	chr1	75800001	75900000	-0.0686722783204572	1
gpE	gpA	chr1	75900001	76000000	-0.0076900437974488	6
gpE	gpA	chr1	76100001	76200000	0.0280793599529795	3
gpE	gpA	chr1	76400001	76500000	-0.0364750940279092	2
gpE	gpA	chr1	76600001	76700000	-0.0087764401745188	6
gpE	gpA	chr1	76700001	76800000	-0.0193719835452214	3
gpE	gpA	chr1	76800001	76900000	-0.0367767378450411	8
gpE	gpA	chr1	76900001	77000000	-0.0549716971720427	3
gpE	gpA	chr1	77100001	77200000	-0.0099476346397329	18
gpE	gpA	chr1	77200001	77300000	-0.0262905551985601	1
gpE	gpA	chr1	77600001	77700000	0.0737110824125558	9
gpE	gpA	chr1	77800001	77900000	-0.014210716871832	2
gpE	gpA	chr1	78000001	78100000	-0.0109221453669536	9
gpE	gpA	chr1	78200001	78300000	-0.0137658336305534	3
gpE	gpA	chr1	78300001	78400000	-0.0137255976225454	5
gpE	gpA	chr1	79400001	79500000	-5.649304206118286e-05	26
gpE	gpA	chr1	79500001	79600000	-0.0017469005083045	3
gpE	gpA	chr1	79600001	79700000	-0.0277185002038794	11
gpE	gpA	chr1	79700001	79800000	-0.0071848121442513	25
gpE	gpA	chr1	79800001	79900000	-0.0892431039419681	1
gpE	gpA	chr1	80400001	80500000	-0.005303787761683	5
gpE	gpA	chr1	82900001	83000000	-0.0324249644024147	3
gpE	gpA	chr1	83100001	83200000	0.0535843663661435	2
gpE	gpA	chr1	83300001	83400000	-0.0130483506750757	7
gpE	gpA	chr1	83600001	83700000	0.0035558616012649	6
gpE	gpA	chr1	83700001	83800000	-0.0059371017828378	13
gpE	gpA	chr1	83900001	84000000	0.0622895799148897	14
gpE	gpA	chr1	84200001	84300000	-0.0008406308093593	1
gpE	gpA	chr1	84300001	84400000	-0.0330915939237936	8
gpE	gpA	chr1	84400001	84500000	-0.0277238694194355	4
gpE	gpA	chr1	84800001	84900000	-0.0339050383472388	15
gpE	gpA	chr1	84900001	85000000	-0.01611015784856	6
gpE	gpA	chr1	85000001	85100000	-0.0323651141407989	13
gpE	gpA	chr1	85200001	85300000	-0.0278779693505631	11
gpE	gpA	chr1	85300001	85400000	-0.0149830976435938	2
gpE	gpA	chr1	85600001	85700000	-0.0120097215874054	4
gpE	gpA	chr1	85800001	85900000	-0.0375593363239972	4
gpE	gpA	chr1	85900001	86000000	-0.0422594077219307	2
gpE	gpA	chr1	86000001	86100000	-0.0091893617903722	2
gpE	gpA	chr1	86200001	86300000	-0.0249624484669917	26
gpE	gpA	chr1	86700001	86800000	0.0212424084113576	10
gpE	gpA	chr1	86800001	86900000	-0.0077678755347304	4
gpE	gpA	chr1	87100001	87200000	-0.0038690029702626	10
gpE	gpA	chr1	87300001	87400000	-0.0252267551538722	3
gpE	gpA	chr1	87500001	87600000	-0.0013535674146845	10
gpE	gpA	chr1	87600001	87700000	-0.0082843481720084	3
gpE	gpA	chr1	87700001	87800000	-0.0844966369872766	3
gpE	gpA	chr1	88000001	88100000	-0.0167863178021631	8
gpE	gpA	chr1	88100001	88200000	0.0212114947281373	1
gpE	gpA	chr1	88200001	88300000	0.1144054944213241	1
gpE	gpA	chr1	88500001	88600000	0.0009035282226056	9
gpE	gpA	chr1	88600001	88700000	-0.004578687683664	3
gpE	gpA	chr1	88700001	88800000	-0.0126561476737279	8
gpE	gpA	chr1	88900001	89000000	-0.023081150393845	1
gpE	gpA	chr1	89000001	89100000	-0.0211644823797757	8
gpE	gpA	chr1	89100001	89200000	0.0114096541724734	7
gpE	gpA	chr1	89200001	89300000	0.0041342708241672	22
