chromosome	start	end	ID_genes
chr1	137006181	137010739	Pgl_GLEAN_10028965
chr1	137124706	137124918	Pgl_GLEAN_10028964
chr1	137201550	137203586	Pgl_GLEAN_10028963
chr1	137210169	137212247	Pgl_GLEAN_10028962
chr1	137373320	137373589	Pgl_GLEAN_10028961
chr1	137428923	137429156	Pgl_GLEAN_10018939
chr1	137508839	137509117	Pgl_GLEAN_10011996
chr1	137529982	137530772	Pgl_GLEAN_10001596
chr1	137541527	137541851	Pgl_GLEAN_10012206
chr1	137700063	137700584	Pgl_GLEAN_10012207
chr1	137714435	137714798	Pgl_GLEAN_10003509
chr1	137881957	137882535	Pgl_GLEAN_10012208
chr1	137983564	137983845	Pgl_GLEAN_10012209
chr1	138020137	138020367	Pgl_GLEAN_10017110
chr1	138020465	138020755	Pgl_GLEAN_10012210
chr1	138065666	138066265	Pgl_GLEAN_10012211
chr1	138114916	138115680	Pgl_GLEAN_10012212
chr1	138176893	138177440	Pgl_GLEAN_10031041
chr1	138186225	138188955	Pgl_GLEAN_10031040
chr1	138291990	138296050	Pgl_GLEAN_10031039
chr1	138459033	138459267	Pgl_GLEAN_10029498
chr1	138549874	138550362	Pgl_GLEAN_10027460
chr1	138581150	138583768	Pgl_GLEAN_10031038
chr1	138602252	138606250	Pgl_GLEAN_10031037
chr1	138800959	138801192	Pgl_GLEAN_10031036
chr1	139023355	139024662	Pgl_GLEAN_10037969
chr1	139259194	139259637	Pgl_GLEAN_10031035
chr1	139335910	139337699	Pgl_GLEAN_10031034
chr1	139342214	139342789	Pgl_GLEAN_10031033
chr1	139353416	139354078	Pgl_GLEAN_10031032
chr1	139458392	139463341	Pgl_GLEAN_10031031
chr1	139689692	139690640	Pgl_GLEAN_10031030
chr1	139711369	139711852	Pgl_GLEAN_10011289
chr1	139736642	139739840	Pgl_GLEAN_10031029
chr1	139759301	139759536	Pgl_GLEAN_10018868
chr1	139971223	139972005	Pgl_GLEAN_10016695
chr1	140108310	140108871	Pgl_GLEAN_10005705
chr1	140144675	140146445	Pgl_GLEAN_10016694
chr1	140206549	140211985	Pgl_GLEAN_10016693
chr1	140325196	140328044	Pgl_GLEAN_10016692
chr1	140369357	140369668	Pgl_GLEAN_10016691
chr1	140371635	140373960	Pgl_GLEAN_10016690
chr1	140393385	140397011	Pgl_GLEAN_10016689
chr1	140497264	140497497	Pgl_GLEAN_10001617
chr1	140768794	140769099	Pgl_GLEAN_10013692
chr1	140893731	140893940	Pgl_GLEAN_10013694
chr1	140977383	140977905	Pgl_GLEAN_10013695
chr1	141286337	141287547	Pgl_GLEAN_10013696
chr1	141422379	141423589	Pgl_GLEAN_10025690
chr1	141506563	141508320	Pgl_GLEAN_10025689
chr1	141773200	141773442	Pgl_GLEAN_10025687
chr1	141784952	141786872	Pgl_GLEAN_10025686
chr1	141798020	141800149	Pgl_GLEAN_10025685
chr1	141853415	141855269	Pgl_GLEAN_10025684
chr1	142219544	142222110	Pgl_GLEAN_10025683
chr1	142344620	142350000	Pgl_GLEAN_10025682
chr1	142435675	142437916	Pgl_GLEAN_10025681
chr1	142437894	142438861	Pgl_GLEAN_10035943
chr1	142445206	142445655	Pgl_GLEAN_10025680
chr1	142491989	142493391	Pgl_GLEAN_10025679
chr1	142502425	142503833	Pgl_GLEAN_10025678
chr1	142533075	142535550	Pgl_GLEAN_10025677
chr1	142566342	142566764	Pgl_GLEAN_10025676
chr1	142580862	142581209	Pgl_GLEAN_10025675
chr1	142735186	142738370	Pgl_GLEAN_10019910
chr1	142848191	142848532	Pgl_GLEAN_10019911
chr1	142855654	142859132	Pgl_GLEAN_10019912
chr1	142860475	142861179	Pgl_GLEAN_10019913
chr1	142886609	142887489	Pgl_GLEAN_10019914
chr1	142901464	142901973	Pgl_GLEAN_10019915
chr1	142998089	142998621	Pgl_GLEAN_10019916
chr1	143020617	143027001	Pgl_GLEAN_10019917
chr1	143163877	143167731	Pgl_GLEAN_10019919
chr1	143168094	143172715	Pgl_GLEAN_10019920
chr1	143200383	143203987	Pgl_GLEAN_10019921
chr1	143272140	143272816	Pgl_GLEAN_10019922
chr1	143513747	143514198	Pgl_GLEAN_10025585
chr1	143519115	143520246	Pgl_GLEAN_10019923
chr1	143524393	143525141	Pgl_GLEAN_10019924
chr1	143547704	143548703	Pgl_GLEAN_10030901
chr1	143568921	143569154	Pgl_GLEAN_10033773
chr1	143608762	143609184	Pgl_GLEAN_10000186
chr1	143649390	143649975	Pgl_GLEAN_10008033
chr1	143650910	143654839	Pgl_GLEAN_10008034
chr1	143713257	143713628	Pgl_GLEAN_10009542
chr1	143983980	143984784	Pgl_GLEAN_10007375
chr1	144021976	144022572	Pgl_GLEAN_10007374
chr1	144134188	144134492	Pgl_GLEAN_10009301
chr1	144241285	144241668	Pgl_GLEAN_10030415
chr1	144390518	144390937	Pgl_GLEAN_10010969
chr1	144391753	144396951	Pgl_GLEAN_10010968
chr1	144458513	144458731	Pgl_GLEAN_10010967
chr1	144531862	144533065	Pgl_GLEAN_10010966
chr1	144703696	144704288	Pgl_GLEAN_10010964
chr1	144741204	144742881	Pgl_GLEAN_10010963
chr1	144859688	144860750	Pgl_GLEAN_10009412
chr1	145121633	145129883	Pgl_GLEAN_10016300
chr1	145125363	145125704	Pgl_GLEAN_10016301
chr1	145144372	145145151	Pgl_GLEAN_10021586
chr1	145161412	145176054	Pgl_GLEAN_10016299
chr1	145202135	145202593	Pgl_GLEAN_10016298
chr1	145446035	145450889	Pgl_GLEAN_10016296
chr1	145492484	145494778	Pgl_GLEAN_10016295
chr1	145523350	145526095	Pgl_GLEAN_10016294
chr1	145589765	145595968	Pgl_GLEAN_10016293
chr1	145702344	145702754	Pgl_GLEAN_10016292
chr1	145708654	145709367	Pgl_GLEAN_10016291
chr1	145879258	145879935	Pgl_GLEAN_10011662
chr1	145941733	145943167	Pgl_GLEAN_10011661
chr1	145978637	145979110	Pgl_GLEAN_10011660
chr1	145986197	145986550	Pgl_GLEAN_10011659
chr1	145987386	145988009	Pgl_GLEAN_10011658
chr1	145997061	145997698	Pgl_GLEAN_10011657
chr1	146081666	146082131	Pgl_GLEAN_10011656
chr1	146093058	146097367	Pgl_GLEAN_10011655
chr1	146140344	146146437	Pgl_GLEAN_10011654
chr1	146249562	146250118	Pgl_GLEAN_10011653
chr1	146278787	146279503	Pgl_GLEAN_10011652
chr1	146341974	146342246	Pgl_GLEAN_10011651
chr1	146420198	146421005	Pgl_GLEAN_10011650
chr1	146520622	146520840	Pgl_GLEAN_10027212
chr1	146587591	146590767	Pgl_GLEAN_10027211
chr1	146607029	146608301	Pgl_GLEAN_10027210
chr1	146934951	146935358	Pgl_GLEAN_10027209
chr1	146971686	146972579	Pgl_GLEAN_10016576
chr1	147002508	147004787	Pgl_GLEAN_10027208
chr1	147024016	147024291	Pgl_GLEAN_10027207
chr1	147152328	147153355	Pgl_GLEAN_10027206
chr1	147221292	147222195	Pgl_GLEAN_10027205
chr1	147370329	147370622	Pgl_GLEAN_10005668
chr1	147424191	147424940	Pgl_GLEAN_10027204
chr1	147613508	147624174	Pgl_GLEAN_10027203
chr1	147753233	147753604	Pgl_GLEAN_10030825
chr1	147889299	147890051	Pgl_GLEAN_10001343
chr1	147892184	147892732	Pgl_GLEAN_10001342
chr1	147977188	147977610	Pgl_GLEAN_10001341
chr1	148067291	148071543	Pgl_GLEAN_10000704
chr1	148085491	148086072	Pgl_GLEAN_10000705
chr1	148159007	148159426	Pgl_GLEAN_10010281
