chromosome	start	end	ID_genes
chr6	147488670	147490242	GLEAN_10038529
chr6	147630939	147631580	GLEAN_10003803
chr6	147682629	147683885	GLEAN_10038530
chr6	147802506	147802938	GLEAN_10011076
chr6	147818703	147822449	GLEAN_10038531
chr6	148031926	148032210	GLEAN_10006906
chr6	148116472	148117300	GLEAN_10038532
chr6	148603027	148603293	GLEAN_10038533
chr6	148622517	148623002	GLEAN_10038534
chr6	148662691	148670446	GLEAN_10038535
chr6	148671333	148681029	GLEAN_10038536
chr6	148684707	148688806	GLEAN_10038537
chr6	148694173	148694616	GLEAN_10038538
chr6	148711841	148716158	GLEAN_10038539
chr6	148927259	148927651	GLEAN_10038540
chr6	148966569	148967442	GLEAN_10038541
chr6	149118553	149119382	GLEAN_10038542
chr6	149141541	149142017	GLEAN_10038543
chr6	149198810	149199690	GLEAN_10038544
chr6	149235566	149236349	GLEAN_10020036
chr6	149274270	149275626	GLEAN_10038545
chr6	149383147	149383579	GLEAN_10038546
chr6	149395999	149397254	GLEAN_10038547
chr6	149423710	149424210	GLEAN_10038548
chr6	149431027	149431920	GLEAN_10016576
chr6	149441516	149452779	GLEAN_10038549
chr6	149477954	149478442	GLEAN_10038550
chr6	149501520	149502413	GLEAN_10038551
chr6	149516963	149519921	GLEAN_10038552
chr6	149544426	149544824	GLEAN_10029787
chr6	149655121	149655378	GLEAN_10038553
chr6	149664838	149666561	GLEAN_10038554
chr6	149804086	149804864	GLEAN_10021136
chr6	150003499	150004032	GLEAN_10018601
chr6	150009238	150010057	GLEAN_10021484
chr6	150052061	150052294	GLEAN_10004527
chr6	150219045	150231016	GLEAN_10038555
chr6	150488256	150488723	GLEAN_10028227
chr6	150488404	150493031	GLEAN_10020216
chr6	150590710	150591064	GLEAN_10038703
chr6	150601512	150603309	GLEAN_10020215
chr6	150609867	150610743	GLEAN_10013050
chr6	150628460	150629351	GLEAN_10020214
chr6	150663071	150663682	GLEAN_10020213
chr6	150702745	150703038	GLEAN_10037288
chr6	150940948	150942085	GLEAN_10020212
chr6	150979426	150980639	GLEAN_10020211
chr6	151072194	151072880	GLEAN_10011580
chr6	151107223	151109068	GLEAN_10020210
chr6	151109174	151109551	GLEAN_10012003
chr6	151351143	151352889	GLEAN_10012007
chr6	151388583	151389503	GLEAN_10022963
chr6	151415908	151416165	GLEAN_10012006
chr6	151542773	151545455	GLEAN_10012005
chr6	151795634	151796184	GLEAN_10000220
chr6	151867143	151867895	GLEAN_10019091
chr6	152055347	152055682	GLEAN_10019090
chr6	152124096	152125304	GLEAN_10030089
chr6	152336036	152336608	GLEAN_10019089
chr6	152415633	152416500	GLEAN_10019088
chr6	152475857	152476813	GLEAN_10019087
chr6	152497994	152503211	GLEAN_10019086
chr6	152544974	152547438	GLEAN_10019085
chr6	152663363	152664522	GLEAN_10019084
chr6	152738631	152740539	GLEAN_10010827
chr6	152772653	152783389	GLEAN_10028750
chr6	153118145	153119491	GLEAN_10028749
chr6	153137076	153138141	GLEAN_10009412
chr6	153163038	153169407	GLEAN_10028747
chr6	153355582	153361431	GLEAN_10028746
chr6	153399856	153400290	GLEAN_10028745
chr6	153401039	153401977	GLEAN_10028744
chr6	153422317	153427841	GLEAN_10028743
chr6	153651218	153655184	GLEAN_10028742
chr6	153737293	153738040	GLEAN_10028741
chr6	153739997	153740605	GLEAN_10028740
chr6	153770819	153770995	GLEAN_10028739
chr6	153773187	153773687	GLEAN_10028738
chr6	153845216	153856578	GLEAN_10028737
chr6	153875725	153875965	GLEAN_10000160
chr6	153885835	153886956	GLEAN_10025495
chr6	153892511	153895420	GLEAN_10028736
chr6	153908602	153911171	GLEAN_10028735
chr6	153913083	153916612	GLEAN_10004200
chr6	153939203	153942847	GLEAN_10028734
chr6	153957511	153957840	GLEAN_10028733
chr6	153968974	153970518	GLEAN_10028732
chr6	154046057	154050230	GLEAN_10028731
chr6	154102446	154105312	GLEAN_10028730
chr6	154323565	154324643	GLEAN_10034491
chr6	154332894	154340782	GLEAN_10005240
chr6	154461592	154462549	GLEAN_10005077
chr6	154475829	154476546	GLEAN_10005239
chr6	154550925	154551285	GLEAN_10000247
chr6	154599077	154599286	GLEAN_10006615
chr6	154617890	154619068	GLEAN_10006614
chr6	154682870	154684938	GLEAN_10006613
chr6	155220719	155221962	GLEAN_10010244
chr6	155246845	155247227	GLEAN_10010245
chr6	155375496	155376212	GLEAN_10010246
chr6	155563091	155563399	GLEAN_10010247
chr6	155880275	155882899	GLEAN_10021553
chr6	155931224	155932460	GLEAN_10021554
chr6	156068953	156071495	GLEAN_10021555
chr6	156139294	156140656	GLEAN_10021556
chr6	156165427	156166916	GLEAN_10021557
chr6	156236142	156236903	GLEAN_10021558
chr6	156248389	156248871	GLEAN_10021559
chr6	156289830	156291801	GLEAN_10021560
chr6	156377218	156377964	GLEAN_10021561
chr6	156378528	156378959	GLEAN_10021562
chr6	156443273	156444211	GLEAN_10021563
chr6	156452353	156452787	GLEAN_10024462
chr6	156620874	156621161	GLEAN_10021564
chr6	156806083	156810523	GLEAN_10017559
chr6	156811250	156818381	GLEAN_10017560
chr6	156854986	156856966	GLEAN_10017561
chr6	157342942	157346091	GLEAN_10017563
chr6	157560653	157561096	GLEAN_10011597
chr6	157582515	157585667	GLEAN_10004827
chr6	157870012	157870231	GLEAN_10037289
chr6	157873512	157877521	GLEAN_10010783
chr6	157951681	157957113	GLEAN_10011596
chr6	158082265	158082959	GLEAN_10029671
chr6	158099641	158100537	GLEAN_10020292
chr6	158123417	158123914	GLEAN_10011595
chr6	158124481	158124936	GLEAN_10011594
chr6	158315526	158316887	GLEAN_10017554
chr6	158575640	158576131	GLEAN_10017555
chr6	158614226	158614468	GLEAN_10023603
chr6	158712591	158712971	GLEAN_10017556
chr6	158751747	158753752	GLEAN_10017557
chr6	158779671	158780347	GLEAN_10017558
chr6	159018109	159018411	GLEAN_10024081
chr6	159069524	159072035	GLEAN_10024080
chr6	159212493	159212897	GLEAN_10024079
chr6	159267798	159268703	GLEAN_10019602
chr6	159274968	159278576	GLEAN_10024078
chr6	159398595	159398829	GLEAN_10001122
chr6	159485322	159485801	GLEAN_10024077
chr6	159647942	159650738	GLEAN_10037279
chr6	159926272	159926986	GLEAN_10024076
chr6	159928250	159928603	GLEAN_10024075
chr6	159939437	159939886	GLEAN_10024074
chr6	160101551	160102549	GLEAN_10024073
chr6	160379290	160380372	GLEAN_10005533
chr6	160477696	160478533	GLEAN_10012775
chr6	160506290	160508271	GLEAN_10006091
chr6	160574779	160575191	GLEAN_10006092
chr6	161123718	161124035	GLEAN_10009785
chr6	161322575	161324411	GLEAN_10007544
chr6	161341981	161342238	GLEAN_10007543
chr6	161369345	161373701	GLEAN_10007542
chr6	161493068	161493616	GLEAN_10007541
chr6	161705603	161707626	GLEAN_10009121
chr6	161815945	161816232	GLEAN_10009120
chr6	162031970	162032203	GLEAN_10011412
chr6	162160536	162161740	GLEAN_10018761
chr6	162365956	162366551	GLEAN_10023286
chr6	162371238	162371921	GLEAN_10004083
chr6	162458756	162459320	GLEAN_10010257
chr6	162921574	162921999	GLEAN_10028860
chr6	162978228	162980226	GLEAN_10028861
chr6	162991346	162991908	GLEAN_10028862
chr6	163139327	163143458	GLEAN_10028863
chr6	163354947	163355287	GLEAN_10028864
chr6	163548377	163548610	GLEAN_10010523
chr6	163676823	163687888	GLEAN_10002300
chr6	163699195	163706406	GLEAN_10002298
chr6	163745287	163746090	GLEAN_10002297
chr6	163763509	163764070	GLEAN_10011148
chr6	163885994	163887171	GLEAN_10000082
chr6	163953283	163954167	GLEAN_10034243
chr6	164056413	164056622	GLEAN_10025311
chr6	164345607	164348272	GLEAN_10034242
chr6	164353940	164354125	GLEAN_10034241
chr6	164427508	164428713	GLEAN_10024754
chr6	164574651	164575419	GLEAN_10024051
chr6	164683694	164684194	GLEAN_10034240
chr6	164818196	164818576	GLEAN_10034239
chr6	165126025	165129503	GLEAN_10034238
chr6	165146499	165148975	GLEAN_10035116
chr6	165181506	165181760	GLEAN_10034237
chr6	165189292	165190043	GLEAN_10009746
chr6	165211308	165215443	GLEAN_10034236
chr6	165226549	165227896	GLEAN_10001217
chr6	165530903	165531616	GLEAN_10034426
chr6	165564107	165565118	GLEAN_10034233
chr6	165570473	165571941	GLEAN_10034232
chr6	165645883	165648658	GLEAN_10034231
chr6	165813778	165814627	GLEAN_10034230
chr6	165820846	165821637	GLEAN_10001596
chr6	165974019	165975625	GLEAN_10015622
chr6	166224028	166225788	GLEAN_10038681
chr6	166227855	166230541	GLEAN_10038680
chr6	166312351	166315393	GLEAN_10038679
chr6	166325502	166331803	GLEAN_10038678
chr6	166335917	166336724	GLEAN_10001102
chr6	166342591	166346112	GLEAN_10038676
chr6	166347692	166348939	GLEAN_10038675
chr6	166363492	166364136	GLEAN_10038674
chr6	166372179	166372645	GLEAN_10038673
chr6	166537359	166537810	GLEAN_10019603
chr6	166705355	166705648	GLEAN_10038671
chr6	166706637	166707431	GLEAN_10038670
chr6	166811243	166812419	GLEAN_10020790
chr6	166812891	166813769	GLEAN_10034728
chr6	166833966	166834967	GLEAN_10005704
chr6	166940845	166941117	GLEAN_10024633
chr6	167314297	167315233	GLEAN_10038669
chr6	167763558	167764994	GLEAN_10038668
chr6	167773548	167774348	GLEAN_10038667
chr6	167931853	167932331	GLEAN_10038666
chr6	167960907	167961922	GLEAN_10038665
chr6	168223549	168224481	GLEAN_10038664
chr6	168279340	168280562	GLEAN_10038663
chr6	168406358	168406669	GLEAN_10020567
chr6	168540649	168551370	GLEAN_10038662
chr6	168692627	168695049	GLEAN_10038661
chr6	168715844	168716068	GLEAN_10038660
chr6	168820348	168823308	GLEAN_10038659
chr6	168997527	168998329	GLEAN_10038658
chr6	169018153	169018791	GLEAN_10016451
chr6	169399832	169405267	GLEAN_10038657
chr6	169433259	169433510	GLEAN_10038656
chr6	169463418	169464060	GLEAN_10018198
chr6	169469168	169470110	GLEAN_10018226
chr6	169520171	169520455	GLEAN_10038655
chr6	170001138	170001530	GLEAN_10014917
chr6	170042289	170045301	GLEAN_10038653
chr6	170107147	170107365	GLEAN_10020031
chr6	170172340	170172651	GLEAN_10038652
chr6	170205192	170206307	GLEAN_10038651
chr6	170421657	170422013	GLEAN_10038650
chr6	170822103	170822819	GLEAN_10038649
chr6	170893889	170894447	GLEAN_10025599
chr6	171155320	171155721	GLEAN_10010025
chr6	171374556	171374906	GLEAN_10028351
chr6	171554549	171558114	GLEAN_10028350
chr6	171846994	171847860	GLEAN_10028349
chr6	171984839	171985285	GLEAN_10036628
chr6	172091692	172093473	GLEAN_10018560
chr6	172098254	172101135	GLEAN_10028347
chr6	172133184	172133495	GLEAN_10028346
chr6	172353041	172353737	GLEAN_10028345
chr6	172498952	172499305	GLEAN_10007301
chr6	172523060	172524163	GLEAN_10027407
chr6	172573343	172573700	GLEAN_10011014
chr6	172580800	172583262	GLEAN_10007300
chr6	172782168	172783814	GLEAN_10007299
chr6	172805400	172807360	GLEAN_10007298
chr6	172926269	172926787	GLEAN_10002642
chr6	172949581	172954106	GLEAN_10002643
chr6	172954361	172955248	GLEAN_10002644
chr6	173280298	173281127	GLEAN_10003918
chr6	173626180	173629943	GLEAN_10025090
chr6	173796050	173796469	GLEAN_10025091
chr6	173797302	173800636	GLEAN_10025092
chr6	174162327	174166432	GLEAN_10025093
chr6	174166950	174168785	GLEAN_10025094
chr6	174180570	174180944	GLEAN_10001124
chr6	174193677	174193882	GLEAN_10025096
chr6	174350462	174360050	GLEAN_10025097
chr6	174405201	174405694	GLEAN_10018758
chr6	174460116	174460565	GLEAN_10016994
chr6	174462034	174462495	GLEAN_10016993
chr6	174650673	174651125	GLEAN_10016992
chr6	174651968	174652467	GLEAN_10016991
chr6	174833356	174833823	GLEAN_10016990
chr6	175023068	175023997	GLEAN_10016989
chr6	175042979	175048471	GLEAN_10016988
chr6	175072081	175072651	GLEAN_10026112
chr6	175074801	175077371	GLEAN_10006905
chr6	175142929	175143545	GLEAN_10000216
chr6	175184368	175185093	GLEAN_10016987
chr6	175478544	175479327	GLEAN_10018228
chr6	175583531	175584271	GLEAN_10022651
chr6	175763409	175764587	GLEAN_10022652
chr6	175855723	175856148	GLEAN_10022653
chr6	175857009	175857263	GLEAN_10022654
chr6	175944048	175944509	GLEAN_10022655
chr6	175999592	175999802	GLEAN_10022656
chr6	176123504	176124810	GLEAN_10022657
chr6	176145122	176149489	GLEAN_10022658
chr6	176271889	176272286	GLEAN_10022659
chr6	176347654	176348680	GLEAN_10016406
chr6	176491940	176505302	GLEAN_10010718
chr6	176493482	176493958	GLEAN_10010719
chr6	176551673	176551885	GLEAN_10010717
chr6	176623387	176624681	GLEAN_10010716
chr6	176741518	176742511	GLEAN_10010715
chr6	176783344	176790723	GLEAN_10010714
chr6	176797598	176803049	GLEAN_10010713
chr6	176871580	176871869	GLEAN_10018272
chr6	176871802	176874143	GLEAN_10015712
chr6	176953776	176954096	GLEAN_10024219
chr6	176962633	176963109	GLEAN_10015710
chr6	177076882	177078391	GLEAN_10015709
chr6	177195575	177198476	GLEAN_10015708
chr6	177306142	177306423	GLEAN_10015707
chr6	177421982	177422410	GLEAN_10015706
chr6	177513376	177513798	GLEAN_10015705
chr6	177666186	177666419	GLEAN_10030620
chr6	177694916	177695591	GLEAN_10029981
chr6	177781678	177783696	GLEAN_10015278
chr6	178092315	178092485	GLEAN_10015279
chr6	178109949	178110862	GLEAN_10015280
chr6	178113101	178113399	GLEAN_10004823
chr6	178114358	178115374	GLEAN_10015281
chr6	178449731	178450314	GLEAN_10007153
chr6	178555590	178557608	GLEAN_10025044
chr6	178638814	178642127	GLEAN_10006402
chr6	178657354	178657908	GLEAN_10005803
chr6	178658618	178659008	GLEAN_10005802
chr6	178696646	178697326	GLEAN_10005801
chr6	178697863	178698279	GLEAN_10005800
chr6	178732645	178740537	GLEAN_10005799
chr6	178741079	178749111	GLEAN_10005798
chr6	178831068	178831517	GLEAN_10013138
chr6	178850397	178851049	GLEAN_10013139
chr6	178861751	178862276	GLEAN_10034755
chr6	178862322	178863285	GLEAN_10013140
chr6	178937561	178938351	GLEAN_10013141
chr6	179062083	179062709	GLEAN_10013142
chr6	179084974	179085961	GLEAN_10016935
chr6	179635813	179636125	GLEAN_10003631
chr6	179652647	179652985	GLEAN_10021678
chr6	179698003	179698320	GLEAN_10019049
chr6	179746646	179748325	GLEAN_10021677
chr6	179798238	179801560	GLEAN_10021676
chr6	179916767	179917558	GLEAN_10030586
chr6	180089921	180091896	GLEAN_10021674
chr6	180146898	180147787	GLEAN_10021673
chr6	180275835	180276266	GLEAN_10021672
chr6	180362413	180365966	GLEAN_10021671
chr6	180378869	180380194	GLEAN_10021670
chr6	180478057	180478367	GLEAN_10008753
chr6	180699407	180699889	GLEAN_10008754
chr6	180822040	180822441	GLEAN_10035638
chr6	180874619	180874852	GLEAN_10037452
chr6	181083499	181084458	GLEAN_10035507
chr6	181229869	181240742	GLEAN_10010326
chr6	181243478	181244077	GLEAN_10010327
chr6	181365629	181366081	GLEAN_10010328
chr6	181386310	181386645	GLEAN_10004946
chr6	181499958	181500100	GLEAN_10001035
chr6	181746203	181750984	GLEAN_10001190
chr6	181783112	181787912	GLEAN_10000090
chr6	181814444	181825985	GLEAN_10015927
chr6	181833460	181841146	GLEAN_10015928
chr6	181897902	181899264	GLEAN_10000553
chr6	182397539	182398233	GLEAN_10024742
chr6	182453347	182453694	GLEAN_10032234
chr6	182645248	182646143	GLEAN_10032233
chr6	182702296	182703153	GLEAN_10032232
chr6	182716950	182729537	GLEAN_10032231
chr6	182852158	182852499	GLEAN_10032230
chr6	182858825	182859547	GLEAN_10032229
chr6	182908413	182908643	GLEAN_10032228
chr6	182911820	182912050	GLEAN_10032227
chr6	182972349	182973790	GLEAN_10032226
chr6	182990500	182992068	GLEAN_10032225
chr6	183004080	183005027	GLEAN_10005379
chr6	183038625	183039574	GLEAN_10032224
chr6	183041203	183041769	GLEAN_10032223
chr6	183048670	183051738	GLEAN_10032222
chr6	183118509	183118768	GLEAN_10003832
chr6	183156927	183157154	GLEAN_10032221
chr6	183166382	183166848	GLEAN_10032220
chr6	183208157	183208636	GLEAN_10032219
chr6	183576495	183577202	GLEAN_10015934
chr6	183613521	183613811	GLEAN_10015933
chr6	183646231	183646644	GLEAN_10015932
chr6	183720614	183721875	GLEAN_10015931
chr6	183779163	183779567	GLEAN_10015929
chr6	184059269	184060547	GLEAN_10032235
chr6	184470561	184472623	GLEAN_10000301
chr6	184664094	184668383	GLEAN_10004179
chr6	184854960	184855274	GLEAN_10020346
chr6	185180774	185181583	GLEAN_10020345
chr6	185413203	185413688	GLEAN_10020344
chr6	185414525	185414944	GLEAN_10020343
chr6	185416115	185416687	GLEAN_10020342
chr6	185444885	185446382	GLEAN_10020341
chr6	185564841	185565885	GLEAN_10020656
chr6	185569386	185570168	GLEAN_10009877
chr6	185585692	185586361	GLEAN_10020340
chr6	185643370	185646496	GLEAN_10020339
chr6	185770821	185771779	GLEAN_10026194
chr6	185788456	185789726	GLEAN_10028004
chr6	185837580	185837897	GLEAN_10028005
chr6	185865695	185866126	GLEAN_10000663
chr6	186102229	186105636	GLEAN_10008461
chr6	186120992	186121609	GLEAN_10028006
chr6	186155443	186156045	GLEAN_10028007
chr6	186186948	186194748	GLEAN_10028008
chr6	186340541	186341778	GLEAN_10000505
chr6	186485161	186485598	GLEAN_10005076
chr6	186516432	186517638	GLEAN_10037971
chr6	186632051	186635773	GLEAN_10028010
chr6	186679276	186683524	GLEAN_10028011
chr6	186882044	186882262	GLEAN_10028012
chr6	187325678	187326172	GLEAN_10022446
chr6	187602021	187602254	GLEAN_10000180
chr6	187707289	187710627	GLEAN_10022448
chr6	187878916	187879596	GLEAN_10022449
chr6	188092573	188094743	GLEAN_10022450
chr6	188113725	188113977	GLEAN_10000370
chr6	188350062	188350966	GLEAN_10010971
chr6	188379455	188379792	GLEAN_10015334
chr6	188437516	188439250	GLEAN_10004097
chr6	188665841	188667072	GLEAN_10000823
chr6	188789122	188790467	GLEAN_10020291
chr6	189114462	189118376	GLEAN_10020293
chr6	189121104	189121460	GLEAN_10020294
chr6	189131062	189131445	GLEAN_10020295
chr6	189135112	189136879	GLEAN_10020296
chr6	189230174	189232115	GLEAN_10020297
chr6	189234333	189234752	GLEAN_10035319
chr6	189241039	189245653	GLEAN_10020298
chr6	189257435	189260604	GLEAN_10020299
chr6	189374057	189376272	GLEAN_10020300
chr6	189413838	189416993	GLEAN_10020301
chr6	189523482	189523961	GLEAN_10020302
chr6	189596233	189598040	GLEAN_10020303
chr6	189683310	189685406	GLEAN_10020304
chr6	189729104	189729552	GLEAN_10020305
chr6	189862854	189879608	GLEAN_10003830
chr6	189894803	189895846	GLEAN_10035271
chr6	189918153	189918506	GLEAN_10003831
chr6	190019886	190020293	GLEAN_10003833
chr6	190157482	190158679	GLEAN_10000340
chr6	190282741	190283079	GLEAN_10001053
chr6	190289625	190290335	GLEAN_10001054
chr6	190472749	190473198	GLEAN_10033701
chr6	190641127	190641294	GLEAN_10033702
chr6	190665682	190666778	GLEAN_10033703
chr6	190776038	190777208	GLEAN_10033705
chr6	190962499	190962912	GLEAN_10033706
chr6	190964138	190964734	GLEAN_10033707
chr6	191018612	191019005	GLEAN_10012174
chr6	191192105	191192914	GLEAN_10033708
chr6	191246219	191246791	GLEAN_10033504
chr6	191294659	191295402	GLEAN_10033709
chr6	191444549	191444857	GLEAN_10033710
chr6	191491380	191491544	GLEAN_10033711
chr6	191542467	191543506	GLEAN_10033712
chr6	191629351	191630396	GLEAN_10027773
chr6	191642207	191642804	GLEAN_10033716
chr6	191669807	191670025	GLEAN_10033717
chr6	191674051	191674968	GLEAN_10033718
chr6	191724044	191724319	GLEAN_10033719
chr6	191724811	191725293	GLEAN_10033720
chr6	191901047	191901604	GLEAN_10031392
