chromosome	start	end	ID_genes
Super-Scaffold_100020	5057617	5058099	Pgl_GLEAN_10028782
Super-Scaffold_100020	5100700	5102294	Pgl_GLEAN_10037423
Super-Scaffold_100020	5103634	5104244	Pgl_GLEAN_10037424
Super-Scaffold_100020	5148517	5149064	Pgl_GLEAN_10037425
Super-Scaffold_100020	5183154	5184594	Pgl_GLEAN_10037426
Super-Scaffold_100020	5337016	5337514	Pgl_GLEAN_10001442
Super-Scaffold_100020	5337322	5337757	Pgl_GLEAN_10037967
Super-Scaffold_100020	5344477	5344928	Pgl_GLEAN_10005611
Super-Scaffold_100020	5501091	5501382	Pgl_GLEAN_10037427
Super-Scaffold_100020	5530398	5532354	Pgl_GLEAN_10037428
Super-Scaffold_100020	5550050	5550358	Pgl_GLEAN_10037429
Super-Scaffold_100020	5591772	5593546	Pgl_GLEAN_10037431
Super-Scaffold_100020	5611196	5611504	Pgl_GLEAN_10037429
Super-Scaffold_100020	5623422	5634253	Pgl_GLEAN_10037432
Super-Scaffold_100020	5643401	5648255	Pgl_GLEAN_10012893
Super-Scaffold_100020	5657023	5657332	Pgl_GLEAN_10037433
Super-Scaffold_100020	5665275	5668413	Pgl_GLEAN_10037434
Super-Scaffold_100020	5691740	5693272	Pgl_GLEAN_10037435
Super-Scaffold_100020	6412076	6412472	Pgl_GLEAN_10037441
Super-Scaffold_100020	6425522	6428017	Pgl_GLEAN_10037442
Super-Scaffold_100020	6462740	6463590	Pgl_GLEAN_10007936
Super-Scaffold_100020	6560398	6560892	Pgl_GLEAN_10022446
Super-Scaffold_100020	6700208	6700741	Pgl_GLEAN_10037444
Super-Scaffold_100020	6728299	6728736	Pgl_GLEAN_10037445
Super-Scaffold_100020	6831462	6832100	Pgl_GLEAN_10016451
Super-Scaffold_100020	6836483	6836695	Pgl_GLEAN_10023036
Super-Scaffold_100020	6837023	6837295	Pgl_GLEAN_10024633
Super-Scaffold_100020	6898273	6898651	Pgl_GLEAN_10033974
Super-Scaffold_100020	6996863	6997336	Pgl_GLEAN_10034071
Super-Scaffold_100020	7066763	7068781	Pgl_GLEAN_10028213
Super-Scaffold_100020	7145133	7147195	Pgl_GLEAN_10012826
Super-Scaffold_100020	7158454	7160062	Pgl_GLEAN_10034072
Super-Scaffold_100020	7185079	7189591	Pgl_GLEAN_10034073
Super-Scaffold_100020	7208764	7209060	Pgl_GLEAN_10002981
Super-Scaffold_100020	7219837	7221838	Pgl_GLEAN_10034074
Super-Scaffold_100020	7225181	7235581	Pgl_GLEAN_10034075
Super-Scaffold_100020	7404568	7405028	Pgl_GLEAN_10028209
Super-Scaffold_100020	7556826	7558886	Pgl_GLEAN_10034079
Super-Scaffold_100020	7705945	7706148	Pgl_GLEAN_10026756
Super-Scaffold_100020	7706772	7707143	Pgl_GLEAN_10034080
Super-Scaffold_100020	7741414	7741799	Pgl_GLEAN_10009780
Super-Scaffold_100020	7748900	7749130	Pgl_GLEAN_10033936
Super-Scaffold_100020	7850690	7851603	Pgl_GLEAN_10034081
Super-Scaffold_100020	7852614	7856545	Pgl_GLEAN_10034082
Super-Scaffold_100020	7917915	7918919	Pgl_GLEAN_10034083
Super-Scaffold_100020	7993122	7993508	Pgl_GLEAN_10002294
Super-Scaffold_100020	8096118	8096753	Pgl_GLEAN_10025286
Super-Scaffold_100020	8146371	8147506	Pgl_GLEAN_10020385
Super-Scaffold_100020	8360234	8360472	Pgl_GLEAN_10001330
Super-Scaffold_100020	8907764	8908423	Pgl_GLEAN_10030830
Super-Scaffold_100020	9340493	9341350	Pgl_GLEAN_10034728
Super-Scaffold_100020	9352358	9353425	Pgl_GLEAN_10015924
Super-Scaffold_100020	9817973	9818209	Pgl_GLEAN_10018340
Super-Scaffold_100020	10462140	10462851	Pgl_GLEAN_10017440
Super-Scaffold_100020	10462292	10462611	Pgl_GLEAN_10017101
Super-Scaffold_100020	10617596	10617937	Pgl_GLEAN_10017439
Super-Scaffold_100020	10669458	10669690	Pgl_GLEAN_10001330
Super-Scaffold_100020	11033846	11039698	Pgl_GLEAN_10003540
Super-Scaffold_100020	11071844	11072090	Pgl_GLEAN_10018967
Super-Scaffold_100020	11074447	11074709	Pgl_GLEAN_10006231
Super-Scaffold_100020	11114751	11115142	Pgl_GLEAN_10000933
Super-Scaffold_100020	11254195	11255080	Pgl_GLEAN_10032843
Super-Scaffold_100020	11377455	11377739	Pgl_GLEAN_10006906
Super-Scaffold_100020	11431479	11432578	Pgl_GLEAN_10033500
Super-Scaffold_100020	11795402	11795826	Pgl_GLEAN_10001341
Super-Scaffold_100020	11796111	11797078	Pgl_GLEAN_10011127
Super-Scaffold_100020	11936974	11937819	Pgl_GLEAN_10011128
Super-Scaffold_100020	11958134	11958442	Pgl_GLEAN_10011129
Super-Scaffold_100020	11970214	11970525	Pgl_GLEAN_10011130
Super-Scaffold_100020	12027001	12027405	Pgl_GLEAN_10011131
Super-Scaffold_100020	12078662	12079120	Pgl_GLEAN_10033536
Super-Scaffold_100020	12188794	12194171	Pgl_GLEAN_10023880
Super-Scaffold_100020	12254283	12254689	Pgl_GLEAN_10025876
Super-Scaffold_100020	12268299	12268532	Pgl_GLEAN_10001122
Super-Scaffold_100020	12421543	12422448	Pgl_GLEAN_10004244
Super-Scaffold_100020	12442078	12442362	Pgl_GLEAN_10006906
Super-Scaffold_100020	12632501	12634385	Pgl_GLEAN_10013399
Super-Scaffold_100020	12647248	12647772	Pgl_GLEAN_10018018
Super-Scaffold_100020	12647263	12647785	Pgl_GLEAN_10013398
Super-Scaffold_100020	12684238	12694837	Pgl_GLEAN_10013397
Super-Scaffold_100020	12711886	12712230	Pgl_GLEAN_10013396
Super-Scaffold_100020	12726032	12726781	Pgl_GLEAN_10013395
Super-Scaffold_100020	12750268	12751639	Pgl_GLEAN_10006525
Super-Scaffold_100020	12850770	12850995	Pgl_GLEAN_10038660
Super-Scaffold_100020	12860761	12861765	Pgl_GLEAN_10034083
Super-Scaffold_100020	13207575	13208362	Pgl_GLEAN_10035982
Super-Scaffold_100020	13208819	13209267	Pgl_GLEAN_10037401
Super-Scaffold_100020	13222605	13222999	Pgl_GLEAN_10012174
Super-Scaffold_100020	13409943	13411171	Pgl_GLEAN_10014937
Super-Scaffold_100020	13434281	13434538	Pgl_GLEAN_10014936
Super-Scaffold_100020	13446218	13446563	Pgl_GLEAN_10019161
Super-Scaffold_100020	13495932	13496384	Pgl_GLEAN_10005563
Super-Scaffold_100020	13497128	13497445	Pgl_GLEAN_10005210
Super-Scaffold_100020	13498192	13498776	Pgl_GLEAN_10000567
Super-Scaffold_100020	13500264	13500891	Pgl_GLEAN_10014935
Super-Scaffold_100020	13517313	13518134	Pgl_GLEAN_10036644
Super-Scaffold_100020	13544128	13544505	Pgl_GLEAN_10014934
Super-Scaffold_100020	13605590	13618215	Pgl_GLEAN_10014933
Super-Scaffold_100020	13620374	13620826	Pgl_GLEAN_10014932
Super-Scaffold_100020	13633869	13635597	Pgl_GLEAN_10014931
Super-Scaffold_100020	13652171	13652625	Pgl_GLEAN_10014932
Super-Scaffold_100020	13665657	13667386	Pgl_GLEAN_10014931
Super-Scaffold_100020	13669006	13669608	Pgl_GLEAN_10021010
Super-Scaffold_100020	13804784	13805380	Pgl_GLEAN_10034647
Super-Scaffold_100020	13825816	13825986	Pgl_GLEAN_10030867
Super-Scaffold_100020	13882863	13883564	Pgl_GLEAN_10034426
Super-Scaffold_100020	13931165	13932320	Pgl_GLEAN_10008101
Super-Scaffold_100020	14088388	14099201	Pgl_GLEAN_10008100
Super-Scaffold_100020	14402915	14403377	Pgl_GLEAN_10016993
Super-Scaffold_100020	14407861	14409565	Pgl_GLEAN_10002424
Super-Scaffold_100020	14924186	14924935	Pgl_GLEAN_10016861
Super-Scaffold_100020	14928423	14929629	Pgl_GLEAN_10006797
Super-Scaffold_100020	15012956	15013334	Pgl_GLEAN_10037994
Super-Scaffold_100020	15068305	15068832	Pgl_GLEAN_10028448
Super-Scaffold_100020	15091563	15093179	Pgl_GLEAN_10004698
Super-Scaffold_100020	15136870	15137429	Pgl_GLEAN_10004697
Super-Scaffold_100020	15216507	15217166	Pgl_GLEAN_10004696
Super-Scaffold_100020	15256122	15256303	Pgl_GLEAN_10037408
Super-Scaffold_100020	15274430	15274720	Pgl_GLEAN_10004695
Super-Scaffold_100020	15302181	15303053	Pgl_GLEAN_10036885
Super-Scaffold_100020	15337755	15338604	Pgl_GLEAN_10009852
Super-Scaffold_100020	15340248	15340783	Pgl_GLEAN_10009851
Super-Scaffold_100020	15663250	15666375	Pgl_GLEAN_10031370
Super-Scaffold_100020	15699382	15700226	Pgl_GLEAN_10030837
Super-Scaffold_100020	15752970	15754219	Pgl_GLEAN_10030838
Super-Scaffold_100020	15755864	15756368	Pgl_GLEAN_10001222
Super-Scaffold_100020	15758298	15759413	Pgl_GLEAN_10030839
Super-Scaffold_100020	15762994	15763512	Pgl_GLEAN_10030840
Super-Scaffold_100020	15802717	15803174	Pgl_GLEAN_10032871
Super-Scaffold_100020	15828221	15828550	Pgl_GLEAN_10034554
Super-Scaffold_100020	16107508	16107827	Pgl_GLEAN_10030843
Super-Scaffold_100020	16129310	16129480	Pgl_GLEAN_10030867
Super-Scaffold_100020	16147776	16148761	Pgl_GLEAN_10033018
Super-Scaffold_100020	16276313	16276795	Pgl_GLEAN_10017203
Super-Scaffold_100020	16382227	16382940	Pgl_GLEAN_10034426
Super-Scaffold_100020	16465401	16465760	Pgl_GLEAN_10000247
Super-Scaffold_100020	16720028	16721108	Pgl_GLEAN_10030845
Super-Scaffold_100020	16875905	16876348	Pgl_GLEAN_10030846
Super-Scaffold_100020	16877989	16879508	Pgl_GLEAN_10030847
Super-Scaffold_100020	16910806	16914726	Pgl_GLEAN_10030848
Super-Scaffold_100020	17003537	17003744	Pgl_GLEAN_10001508
Super-Scaffold_100020	17528658	17529685	Pgl_GLEAN_10001093
Super-Scaffold_100020	17650676	17651128	Pgl_GLEAN_10020811
Super-Scaffold_100020	17788525	17791588	Pgl_GLEAN_10019748
Super-Scaffold_100020	17887793	17888196	Pgl_GLEAN_10019749
Super-Scaffold_100020	18079481	18080341	Pgl_GLEAN_10019750
Super-Scaffold_100020	18095571	18095792	Pgl_GLEAN_10019554
Super-Scaffold_100020	18146536	18146861	Pgl_GLEAN_10012215
Super-Scaffold_100020	18202728	18218330	Pgl_GLEAN_10021137
Super-Scaffold_100020	18309223	18310563	Pgl_GLEAN_10021139
Super-Scaffold_100020	18333935	18334168	Pgl_GLEAN_10006188
Super-Scaffold_100020	18387205	18387468	Pgl_GLEAN_10021140
Super-Scaffold_100020	18419686	18420184	Pgl_GLEAN_10009327
Super-Scaffold_100020	18475248	18475467	Pgl_GLEAN_10037289
Super-Scaffold_100020	18505818	18506185	Pgl_GLEAN_10006650
Super-Scaffold_100020	18513183	18513455	Pgl_GLEAN_10021142
Super-Scaffold_100020	18518583	18519378	Pgl_GLEAN_10012393
Super-Scaffold_100020	18565832	18566194	Pgl_GLEAN_10011986
Super-Scaffold_100020	18566246	18566518	Pgl_GLEAN_10013042
Super-Scaffold_100020	18579180	18579691	Pgl_GLEAN_10021143
Super-Scaffold_100020	18801468	18801620	Pgl_GLEAN_10000856
Super-Scaffold_100020	19081807	19082040	Pgl_GLEAN_10030620
Super-Scaffold_100020	19118670	19119347	Pgl_GLEAN_10010533
Super-Scaffold_100020	19285269	19286896	Pgl_GLEAN_10011137
Super-Scaffold_100020	19312305	19312598	Pgl_GLEAN_10005668
Super-Scaffold_100020	19420199	19420405	Pgl_GLEAN_10016333
Super-Scaffold_100020	19602971	19603420	Pgl_GLEAN_10011136
Super-Scaffold_100020	19604227	19604712	Pgl_GLEAN_10031957
Super-Scaffold_100020	20286181	20286624	Pgl_GLEAN_10022026
Super-Scaffold_100020	20288066	20288442	Pgl_GLEAN_10007648
Super-Scaffold_100020	20319411	20319683	Pgl_GLEAN_10024633
Super-Scaffold_100020	20356300	20357580	Pgl_GLEAN_10017638
Super-Scaffold_100020	20359663	20360190	Pgl_GLEAN_10026693
Super-Scaffold_100020	20374926	20380531	Pgl_GLEAN_10017639
Super-Scaffold_100020	20534237	20534691	Pgl_GLEAN_10002349
Super-Scaffold_100020	20544059	20545003	Pgl_GLEAN_10005453
Super-Scaffold_100020	20587881	20589420	Pgl_GLEAN_10014876
Super-Scaffold_100020	20610137	20613459	Pgl_GLEAN_10005454
Super-Scaffold_100020	20702746	20704742	Pgl_GLEAN_10030631
Super-Scaffold_100020	20919776	20920207	Pgl_GLEAN_10007184
Super-Scaffold_100020	20978846	20979115	Pgl_GLEAN_10005619
Super-Scaffold_100020	21144627	21145441	Pgl_GLEAN_10003917
Super-Scaffold_100020	21167123	21169332	Pgl_GLEAN_10007545
Super-Scaffold_100020	21170992	21172059	Pgl_GLEAN_10007547
Super-Scaffold_100020	21176626	21184224	Pgl_GLEAN_10007186
Super-Scaffold_100020	21193544	21195967	Pgl_GLEAN_10007545
Super-Scaffold_100020	21197615	21198681	Pgl_GLEAN_10007187
Super-Scaffold_100020	21306253	21307247	Pgl_GLEAN_10026692
Super-Scaffold_100020	21723921	21724824	Pgl_GLEAN_10034644
Super-Scaffold_100020	21725760	21729077	Pgl_GLEAN_10034645
Super-Scaffold_100020	21736581	21737491	Pgl_GLEAN_10034646
Super-Scaffold_100020	22302673	22303306	Pgl_GLEAN_10030821
Super-Scaffold_100020	22873236	22873362	Pgl_GLEAN_10022752
Super-Scaffold_100020	23049869	23050213	Pgl_GLEAN_10034653
Super-Scaffold_100020	23387071	23387323	Pgl_GLEAN_10000370
Super-Scaffold_100020	23476308	23476541	Pgl_GLEAN_10030620
Super-Scaffold_100020	23500959	23501558	Pgl_GLEAN_10009489
Super-Scaffold_100020	23575219	23576157	Pgl_GLEAN_10034655
Super-Scaffold_100020	23580620	23581384	Pgl_GLEAN_10009620
Super-Scaffold_100020	23981988	23982764	Pgl_GLEAN_10000338
Super-Scaffold_100020	24099498	24107299	Pgl_GLEAN_10013531
Super-Scaffold_100020	24559537	24561049	Pgl_GLEAN_10032668
Super-Scaffold_100020	24560678	24561263	Pgl_GLEAN_10024465
Super-Scaffold_100020	24653622	24654047	Pgl_GLEAN_10032669
Super-Scaffold_100020	24654873	24655352	Pgl_GLEAN_10032670
Super-Scaffold_100020	24740118	24740366	Pgl_GLEAN_10016892
Super-Scaffold_100020	25134535	25135118	Pgl_GLEAN_10034159
Super-Scaffold_100020	25135630	25135979	Pgl_GLEAN_10027365
Super-Scaffold_100020	25137111	25137431	Pgl_GLEAN_10019646
Super-Scaffold_100020	25224605	25224838	Pgl_GLEAN_10030620
Super-Scaffold_100020	25399968	25400606	Pgl_GLEAN_10016451
Super-Scaffold_100020	25640028	25640639	Pgl_GLEAN_10029080
Super-Scaffold_100020	25680763	25681378	Pgl_GLEAN_10032676
Super-Scaffold_100020	25799222	25799950	Pgl_GLEAN_10032678
Super-Scaffold_100020	25811193	25811545	Pgl_GLEAN_10008349
Super-Scaffold_100020	25836807	25837163	Pgl_GLEAN_10002294
Super-Scaffold_100020	25951261	25951456	Pgl_GLEAN_10037408
Super-Scaffold_100020	26360074	26363097	Pgl_GLEAN_10020067
Super-Scaffold_100020	26483063	26484287	Pgl_GLEAN_10020066
Super-Scaffold_100020	26513371	26514851	Pgl_GLEAN_10017805
Super-Scaffold_100020	26563867	26564061	Pgl_GLEAN_10033911
Super-Scaffold_100020	26614639	26614983	Pgl_GLEAN_10018711
Super-Scaffold_100020	26639921	26641293	Pgl_GLEAN_10035084
Super-Scaffold_100020	26652867	26654074	Pgl_GLEAN_10016305
Super-Scaffold_100020	26711701	26715702	Pgl_GLEAN_10020065
Super-Scaffold_100020	27042030	27042817	Pgl_GLEAN_10020061
Super-Scaffold_100020	27142072	27143974	Pgl_GLEAN_10020060
Super-Scaffold_100020	27198972	27199704	Pgl_GLEAN_10020059
Super-Scaffold_100020	27209121	27211069	Pgl_GLEAN_10020058
Super-Scaffold_100020	27382719	27383267	Pgl_GLEAN_10030424
Super-Scaffold_100020	27669684	27669873	Pgl_GLEAN_10030423
