chromosome	start	end	ID_genes
chr7	135709315	135709879	GLEAN_10035781
chr7	135855830	135856787	GLEAN_10035780
chr7	135864677	135865129	GLEAN_10035779
chr7	136210777	136211180	GLEAN_10025876
chr7	136277055	136280601	GLEAN_10005478
chr7	136286249	136293842	GLEAN_10005479
chr7	136294655	136295237	GLEAN_10005480
chr7	136311222	136313126	GLEAN_10005481
chr7	136351834	136352448	GLEAN_10037140
chr7	136588272	136591902	GLEAN_10013115
chr7	136592625	136593254	GLEAN_10013116
chr7	136607165	136608839	GLEAN_10022154
chr7	136685143	136685523	GLEAN_10013117
chr7	136687010	136692414	GLEAN_10013118
chr7	136785507	136785785	GLEAN_10013119
chr7	136832504	136833262	GLEAN_10013120
chr7	136835365	136836571	GLEAN_10013121
chr7	136858899	136859541	GLEAN_10018198
chr7	136885172	136885568	GLEAN_10012174
chr7	137310340	137310610	GLEAN_10000580
chr7	137497638	137497870	GLEAN_10017231
chr7	137961735	137963115	GLEAN_10007900
chr7	137977013	137980408	GLEAN_10007901
chr7	138098013	138100982	GLEAN_10007902
chr7	138102373	138111214	GLEAN_10007903
chr7	138262909	138263241	GLEAN_10023503
chr7	138723687	138724448	GLEAN_10020808
chr7	138736346	138736789	GLEAN_10035947
chr7	139068559	139069071	GLEAN_10035945
chr7	139207909	139208166	GLEAN_10035944
chr7	139483954	139485941	GLEAN_10007384
chr7	139756735	139759193	GLEAN_10002568
chr7	139788615	139789046	GLEAN_10002567
chr7	139795348	139796239	GLEAN_10014910
chr7	139811199	139814974	GLEAN_10002566
chr7	139816259	139816528	GLEAN_10002565
chr7	140120958	140121230	GLEAN_10028182
chr7	140230666	140230899	GLEAN_10001178
chr7	140710609	140711211	GLEAN_10034541
chr7	140794170	140795403	GLEAN_10034542
chr7	140860572	140860817	GLEAN_10034543
chr7	140869866	140870354	GLEAN_10034544
chr7	140924194	140927981	GLEAN_10034545
chr7	141053536	141053811	GLEAN_10034547
chr7	141054364	141055502	GLEAN_10034548
chr7	141112592	141113535	GLEAN_10034549
chr7	141123861	141124897	GLEAN_10010585
chr7	141416939	141417630	GLEAN_10034550
chr7	141813312	141815971	GLEAN_10034551
chr7	141844744	141847088	GLEAN_10034552
chr7	141858629	141861838	GLEAN_10034553
chr7	142535710	142536038	GLEAN_10034554
chr7	142598499	142598990	GLEAN_10009488
chr7	142645148	142645871	GLEAN_10034555
chr7	142646259	142646818	GLEAN_10034556
chr7	142808803	142809066	GLEAN_10001301
chr7	142815242	142833988	GLEAN_10001300
chr7	142849365	142850253	GLEAN_10001299
chr7	142934250	142948626	GLEAN_10002626
chr7	143080854	143081766	GLEAN_10002627
chr7	143087636	143088573	GLEAN_10027725
chr7	143273776	143274009	GLEAN_10016673
chr7	143393342	143397946	GLEAN_10007905
chr7	143407556	143407792	GLEAN_10033858
chr7	143418090	143426099	GLEAN_10007904
chr7	143488342	143488918	GLEAN_10023505
chr7	143794854	143796407	GLEAN_10014783
chr7	143823155	143828077	GLEAN_10014782
chr7	143951433	143952398	GLEAN_10014781
chr7	143959251	143961247	GLEAN_10014780
chr7	144008458	144008811	GLEAN_10014779
chr7	144010785	144011068	GLEAN_10033040
chr7	144025741	144028434	GLEAN_10014778
chr7	144065455	144065992	GLEAN_10018254
chr7	144279651	144280698	GLEAN_10014777
chr7	144285569	144287007	GLEAN_10014776
chr7	144495760	144498338	GLEAN_10006275
chr7	145097311	145099238	GLEAN_10007894
chr7	145291278	145291535	GLEAN_10033647
chr7	145416252	145418446	GLEAN_10033646
chr7	145595949	145596251	GLEAN_10028051
chr7	145788618	145788995	GLEAN_10033645
chr7	145790136	145790549	GLEAN_10033644
chr7	145798398	145798694	GLEAN_10033643
chr7	146152835	146153438	GLEAN_10033642
chr7	146228653	146229033	GLEAN_10003528
chr7	146248151	146248911	GLEAN_10033641
chr7	146294288	146294491	GLEAN_10033640
chr7	146294319	146294513	GLEAN_10033639
chr7	146342918	146343796	GLEAN_10034728
chr7	146370204	146370476	GLEAN_10030912
chr7	146471845	146472807	GLEAN_10033638
chr7	146576984	146582234	GLEAN_10033637
chr7	146727471	146728041	GLEAN_10026891
chr7	146745658	146745894	GLEAN_10033636
chr7	146766180	146767913	GLEAN_10033635
chr7	147792188	147793168	GLEAN_10014573
chr7	147885440	147886658	GLEAN_10025889
chr7	147903518	147910249	GLEAN_10021495
chr7	147913902	147914123	GLEAN_10021494
chr7	148281691	148281924	GLEAN_10010523
chr7	148352532	148352819	GLEAN_10035435
chr7	148432238	148451436	GLEAN_10018269
chr7	148839557	148840028	GLEAN_10010292
chr7	149120149	149121031	GLEAN_10017718
chr7	149136132	149136476	GLEAN_10018711
chr7	149331887	149332408	GLEAN_10017719
chr7	149551258	149551946	GLEAN_10017721
chr7	149646117	149646972	GLEAN_10017722
chr7	149733496	149734070	GLEAN_10031371
chr7	149863619	149867577	GLEAN_10017723
chr7	149868371	149870766	GLEAN_10017724
chr7	149872303	149876633	GLEAN_10017725
chr7	149881838	149882492	GLEAN_10017726
chr7	150330070	150335790	GLEAN_10009201
chr7	150385071	150395714	GLEAN_10009202
chr7	150397920	150398300	GLEAN_10009203
chr7	150417304	150417717	GLEAN_10009204
chr7	150782557	150783270	GLEAN_10006651
chr7	150955994	150956778	GLEAN_10002398
chr7	150962178	150969165	GLEAN_10028886
chr7	151011711	151014278	GLEAN_10028887
chr7	151015920	151016388	GLEAN_10030502
chr7	151129535	151130005	GLEAN_10028888
chr7	151141339	151142125	GLEAN_10033528
chr7	151219465	151221561	GLEAN_10028889
chr7	151270128	151270439	GLEAN_10028890
chr7	151602233	151602590	GLEAN_10011014
chr7	151625077	151626256	GLEAN_10020790
chr7	151723832	151724134	GLEAN_10004513
chr7	151741817	151742222	GLEAN_10026508
chr7	151757230	151761406	GLEAN_10028892
chr7	151882197	151882477	GLEAN_10015607
chr7	151896830	151900423	GLEAN_10028893
chr7	151948466	151952092	GLEAN_10028894
chr7	151954048	151965834	GLEAN_10028895
chr7	152128165	152128985	GLEAN_10028896
chr7	152159664	152160674	GLEAN_10028897
chr7	152161875	152173064	GLEAN_10028898
chr7	152206765	152207664	GLEAN_10030977
chr7	152209077	152209579	GLEAN_10028332
chr7	152210739	152211539	GLEAN_10026960
chr7	152230619	152230891	GLEAN_10012955
chr7	152287440	152287871	GLEAN_10033631
chr7	152449689	152450093	GLEAN_10033632
chr7	152450644	152451417	GLEAN_10033633
chr7	152459576	152459911	GLEAN_10033634
chr7	152557239	152561288	GLEAN_10020791
chr7	152566490	152566989	GLEAN_10035954
chr7	152621406	152623150	GLEAN_10035953
chr7	152637966	152638343	GLEAN_10035952
chr7	152668634	152669682	GLEAN_10024752
chr7	152822252	152823864	GLEAN_10035951
chr7	152846939	152847646	GLEAN_10035950
chr7	152910615	152913806	GLEAN_10035949
chr7	153057365	153057975	GLEAN_10033630
chr7	153059708	153060451	GLEAN_10035948
chr7	153097662	153100049	GLEAN_10023502
chr7	153113879	153114160	GLEAN_10023501
chr7	153273773	153284194	GLEAN_10023500
chr7	153294761	153295396	GLEAN_10023499
chr7	153297613	153298154	GLEAN_10023498
chr7	153364361	153365317	GLEAN_10000043
chr7	153510237	153511898	GLEAN_10023497
chr7	153599580	153600044	GLEAN_10023496
chr7	154027074	154027700	GLEAN_10004595
chr7	154117434	154118126	GLEAN_10004594
chr7	154323663	154325746	GLEAN_10001347
chr7	154399555	154400621	GLEAN_10032320
chr7	154445472	154446591	GLEAN_10032321
chr7	154753390	154754877	GLEAN_10032322
chr7	154921573	154921794	GLEAN_10032323
chr7	155027865	155028411	GLEAN_10000305
chr7	155029741	155030262	GLEAN_10032324
chr7	155032582	155032845	GLEAN_10017920
chr7	155035108	155037315	GLEAN_10032325
chr7	155055462	155056033	GLEAN_10032326
chr7	155063333	155063581	GLEAN_10032327
chr7	155168973	155169846	GLEAN_10000791
chr7	155186727	155187825	GLEAN_10027407
chr7	155207026	155208778	GLEAN_10032328
chr7	155209341	155209757	GLEAN_10032329
chr7	155210980	155211711	GLEAN_10032330
chr7	155667555	155668052	GLEAN_10032331
chr7	155721100	155721900	GLEAN_10032332
chr7	155863522	155866471	GLEAN_10032333
chr7	156150473	156152302	GLEAN_10032908
chr7	156355138	156355404	GLEAN_10004172
chr7	156524725	156527792	GLEAN_10032906
chr7	156816641	156818084	GLEAN_10032905
chr7	157062943	157063509	GLEAN_10032904
chr7	157079243	157079446	GLEAN_10001508
chr7	157083710	157084416	GLEAN_10032903
chr7	157089804	157090794	GLEAN_10032902
chr7	157133836	157134192	GLEAN_10032901
chr7	157980385	157985694	GLEAN_10034680
chr7	158494479	158496658	GLEAN_10016747
chr7	158585570	158588083	GLEAN_10032900
chr7	158948289	158949206	GLEAN_10032899
chr7	159031247	159031567	GLEAN_10032898
chr7	159091753	159107498	GLEAN_10032897
chr7	159381938	159382194	GLEAN_10035270
chr7	159509042	159510558	GLEAN_10030856
chr7	159562465	159571181	GLEAN_10030857
chr7	159617039	159617467	GLEAN_10030862
chr7	159624266	159625306	GLEAN_10030861
chr7	159778082	159778366	GLEAN_10030860
chr7	159829553	159830371	GLEAN_10031418
chr7	159879486	159879881	GLEAN_10030859
chr7	159882891	159884573	GLEAN_10030858
chr7	160039427	160039699	GLEAN_10024633
chr7	160609333	160610855	GLEAN_10037876
chr7	160723186	160731124	GLEAN_10037877
chr7	160906151	160906657	GLEAN_10037878
chr7	160963397	160964067	GLEAN_10037879
chr7	161427193	161430477	GLEAN_10037880
chr7	161457720	161458145	GLEAN_10037881
chr7	161512333	161514553	GLEAN_10037882
chr7	161526544	161531710	GLEAN_10037883
chr7	161576611	161576990	GLEAN_10037884
chr7	161966864	161968439	GLEAN_10037885
chr7	161986256	161986651	GLEAN_10037886
chr7	162087450	162088004	GLEAN_10023975
chr7	162236158	162236860	GLEAN_10033047
chr7	162237543	162237776	GLEAN_10038152
chr7	162262482	162263508	GLEAN_10033046
chr7	162403675	162405405	GLEAN_10033045
chr7	162410725	162411123	GLEAN_10010025
chr7	162430009	162431824	GLEAN_10033044
chr7	162438350	162445323	GLEAN_10033043
chr7	162487885	162495248	GLEAN_10033042
chr7	162516144	162517194	GLEAN_10033041
chr7	162720858	162721510	GLEAN_10037873
chr7	162738486	162740375	GLEAN_10037872
chr7	162850056	162851344	GLEAN_10008906
chr7	162928786	162929222	GLEAN_10037871
chr7	163063994	163064758	GLEAN_10026984
chr7	163821008	163821872	GLEAN_10002517
chr7	163898089	163898406	GLEAN_10037870
chr7	163913970	163918318	GLEAN_10037869
chr7	164247144	164249288	GLEAN_10033356
chr7	164296449	164297087	GLEAN_10016451
chr7	165051196	165051589	GLEAN_10033354
chr7	165073137	165073877	GLEAN_10033353
chr7	165227301	165229332	GLEAN_10033351
chr7	165786058	165787407	GLEAN_10001217
chr7	165791978	165792541	GLEAN_10016003
chr7	165994395	165994847	GLEAN_10005378
chr7	165999195	166000172	GLEAN_10016477
chr7	166059663	166059923	GLEAN_10033349
chr7	166093369	166093902	GLEAN_10033348
chr7	166147850	166148449	GLEAN_10016388
chr7	166191055	166191810	GLEAN_10035264
chr7	166192373	166192813	GLEAN_10035265
chr7	166250493	166253991	GLEAN_10035266
chr7	166259180	166260171	GLEAN_10035267
chr7	166434447	166434755	GLEAN_10035268
chr7	166536841	166537263	GLEAN_10035269
chr7	166824884	166825453	GLEAN_10026112
chr7	166864051	166864607	GLEAN_10035273
chr7	167223497	167234538	GLEAN_10035274
chr7	167755658	167765501	GLEAN_10001367
chr7	167934887	167935208	GLEAN_10004945
chr7	168147216	168147811	GLEAN_10003582
chr7	168325630	168326605	GLEAN_10000561
chr7	168362908	168367759	GLEAN_10023992
chr7	168773435	168774698	GLEAN_10023991
chr7	168829964	168834304	GLEAN_10023990
chr7	168999205	168999618	GLEAN_10023989
chr7	169002392	169002736	GLEAN_10023988
chr7	169278042	169279085	GLEAN_10003909
chr7	169460111	169460491	GLEAN_10000308
chr7	169462605	169466215	GLEAN_10003908
chr7	169542098	169545597	GLEAN_10000307
chr7	169785613	169786220	GLEAN_10007641
chr7	169808070	169808931	GLEAN_10020819
chr7	169810918	169811827	GLEAN_10020818
chr7	169832406	169832750	GLEAN_10020817
chr7	169845497	169846958	GLEAN_10020816
chr7	169913884	169915285	GLEAN_10020815
chr7	169997056	169997480	GLEAN_10020814
chr7	170246037	170246207	GLEAN_10030867
chr7	170438680	170440147	GLEAN_10001458
chr7	170452726	170453520	GLEAN_10027288
chr7	170455200	170456432	GLEAN_10000674
chr7	170461945	170465190	GLEAN_10032747
chr7	170494313	170494885	GLEAN_10020813
chr7	170495311	170497877	GLEAN_10020812
chr7	170518929	170519624	GLEAN_10025878
chr7	170612070	170612414	GLEAN_10017444
chr7	170638639	170639095	GLEAN_10003145
chr7	170702692	170702951	GLEAN_10002368
chr7	170703625	170703867	GLEAN_10002369
chr7	170723640	170723693	GLEAN_10004118
chr7	170724251	170727640	GLEAN_10002370
chr7	170905611	170906397	GLEAN_10037874
chr7	171278917	171279338	GLEAN_10033039
chr7	171281914	171284226	GLEAN_10033038
chr7	171306375	171306563	GLEAN_10033037
chr7	171655401	171656993	GLEAN_10033034
chr7	171657767	171664658	GLEAN_10033033
chr7	171665127	171669779	GLEAN_10033032
chr7	172030203	172035400	GLEAN_10033031
chr7	172304687	172305064	GLEAN_10033030
chr7	172306519	172306962	GLEAN_10033029
chr7	172762433	172762666	GLEAN_10031237
chr7	172794162	172800020	GLEAN_10031238
chr7	172796002	172797893	GLEAN_10031239
chr7	172861564	172863409	GLEAN_10031240
chr7	173354865	173355098	GLEAN_10018939
chr7	173591212	173591803	GLEAN_10031241
chr7	174074076	174074777	GLEAN_10030855
chr7	174251763	174254434	GLEAN_10030853
chr7	174257286	174257648	GLEAN_10030852
chr7	174325057	174330097	GLEAN_10030851
chr7	174330333	174330843	GLEAN_10030850
chr7	174628214	174629121	GLEAN_10030849
chr7	174717539	174719556	GLEAN_10005781
chr7	174765041	174766372	GLEAN_10005780
chr7	174768401	174772487	GLEAN_10005779
chr7	174774512	174775270	GLEAN_10005778
chr7	174780510	174788858	GLEAN_10005777
chr7	174814386	174815267	GLEAN_10005776
chr7	174848481	174849509	GLEAN_10005775
chr7	174852773	174853529	GLEAN_10005774
chr7	174857578	174858984	GLEAN_10015584
chr7	174863652	174867738	GLEAN_10005773
chr7	174888122	174889338	GLEAN_10005772
chr7	174947168	174950843	GLEAN_10005771
chr7	175078630	175082399	GLEAN_10025912
chr7	175150174	175151019	GLEAN_10025913
chr7	175205646	175205978	GLEAN_10025914
chr7	175216151	175217044	GLEAN_10025915
chr7	175298069	175298784	GLEAN_10025916
chr7	175307582	175310669	GLEAN_10025917
chr7	175399978	175405115	GLEAN_10010846
chr7	175572065	175575601	GLEAN_10010845
chr7	175586362	175587075	GLEAN_10011437
chr7	175593566	175594260	GLEAN_10024742
chr7	175601521	175602341	GLEAN_10031977
chr7	175616940	175621768	GLEAN_10010844
chr7	175630385	175633025	GLEAN_10010843
chr7	175633599	175634129	GLEAN_10010842
chr7	175750818	175751846	GLEAN_10010841
chr7	175865507	175865939	GLEAN_10010840
chr7	175887939	175888370	GLEAN_10000663
chr7	176011214	176012764	GLEAN_10029503
chr7	176089750	176090199	GLEAN_10029504
chr7	176090258	176091487	GLEAN_10029505
chr7	176110987	176113822	GLEAN_10029506
chr7	176162525	176163094	GLEAN_10029507
chr7	176243148	176244203	GLEAN_10029508
chr7	176246520	176248886	GLEAN_10029509
chr7	176264921	176265357	GLEAN_10005076
chr7	176280740	176282964	GLEAN_10029511
chr7	176301591	176303268	GLEAN_10029512
chr7	176579713	176581084	GLEAN_10035084
chr7	176599925	176600591	GLEAN_10029514
chr7	176628596	176629991	GLEAN_10029515
chr7	176642502	176644632	GLEAN_10029516
chr7	176648352	176653656	GLEAN_10029517
chr7	176658063	176658245	GLEAN_10029518
chr7	176663374	176664422	GLEAN_10029519
chr7	176754790	176755189	GLEAN_10029520
chr7	176768406	176773692	GLEAN_10029521
chr7	176956905	176960512	GLEAN_10029522
chr7	176961655	176965445	GLEAN_10029523
chr7	176967643	176972295	GLEAN_10029524
chr7	177277899	177279320	GLEAN_10029526
chr7	177322307	177324027	GLEAN_10029527
chr7	177373490	177373778	GLEAN_10029528
chr7	177395047	177396505	GLEAN_10029529
chr7	177550736	177552438	GLEAN_10016551
chr7	177559544	177564910	GLEAN_10016550
chr7	177570610	177570834	GLEAN_10016549
chr7	177573230	177574650	GLEAN_10016548
chr7	177575787	177576191	GLEAN_10016547
chr7	177591414	177599599	GLEAN_10016546
