Contig_name	Status	BiAllelic_SNP	TriAllelic_SNP	QuadriAllelic_SNP	nN	nS	fixN	fixS	polymN0.0	polymS0.0	polymN0.2	polymS0.2	MK_nN	MK_nS	GCalfreq<=0.125	GCalfreq<=0.25	GCalfreq<=0.375	GCalfreq<=0.5	GCalfreq<=0.625	GCalfreq<=0.75	GCalfreq<=0.875	GCalfreq<=1	Pearl_millet_nb_sequence	Pearl_millet_nb_complete_site	Pearl_millet_GC3	Pearl_millet_piN	Pearl_millet_piS	Pearl_millet_Fit	Pearl_millet_WeirCockerham84_Fit	H(Sa-21-28423-02)	H(Sa-21-28423-03)	H(Sa-21-28425-02)	H(Sa-21-30147-01)	H(Sa-21-30147-02)	H(Sa-21-30147-03)	H(Sa-21-30147-04)	H(Sa-21-30218-01)	H(Sa-21-30218-02)	H(Sa-21-30218-03)	H(Sa-21-30507-01)	H(Sa-21-30507-02)	H(Sa-21-30515-01)	H(Sa-21-30515-02)	H(Sa-21-30529-02)	H(Sa-21-30529-03)	H(Sa-21-82410-01)	H(Sa-21-82410-02)	H(Sa-21-82410-03)	H(Sa-21-82410-04)	H(Sa-24-60424-01)	H(Sa-24-60424-03)	H(Sa-6-3189-01)	H(Sa-6-3189-02)	H(Sa-6-3189-03)	H(Sa-6-3189-04)	H(Sa-6-3385-01)	H(Sa-6-4253-01)	H(Sa-6-4253-02)	H(Sa-6-51263-02)	H(Sa-8-11559-01)	H(Sa-8-11559-03)	H(Sa-8-12129-01)	H(Sa-8-12129-02)	H(Sa-8-12129-03)	H(Sa-8-12129-04)	H(Sa-8-7085-01)	H(Sa-8-7085-02)	H(Sa-8-7085-03)	H(Sa-8-7085-04)	H(Sa-8-7085-05)	H(Sa-8-7085-06)	H(So-10-20006-01)	H(So-10-20006-02)	H(So-10-20006-03)	H(So-10-20110-02)	H(So-10-20110-03)	H(So-10-20117-01)	H(So-10-20117-03)	H(So-10-20279-01)	H(So-10-20279-02)	H(So-10-20279-03)	H(So-10-20302-01)	H(So-10-20302-02)	H(So-10-20302-03)	H(So-10-20327-01)	H(So-10-20327-02)	H(So-10-20327-03)	H(So-10-20333-01)	H(So-10-20333-02)	H(So-10-20333-03)	H(So-10-20333-04)	H(So-10-20333-05)	H(So-10-20347-01)	H(So-10-20347-02)	H(So-10-20347-03)	H(So-10-20363-01)	H(So-10-20363-02)	H(So-10-20363-03)	H(So-10-56965-01)	H(So-10-56965-02)	H(So-10-56965-03)	H(So-21-1061629-01)	H(So-21-1061629-02)	H(So-21-1061629-03)	H(So-21-28371-01)	H(So-21-28371-02)	H(So-21-28371-03)	H(So-21-28371-04)	H(So-21-28423-01)	H(So-21-28423-02)	H(So-21-28423-03)	H(So-21-28425-01)	H(So-21-28425-02)	H(So-21-28425-03)	H(So-21-28449-01)	H(So-21-28449-02)	H(So-21-28449-04)	H(So-21-29822-01)	H(So-21-29822-02)	H(So-21-30218-01)	H(So-21-30218-02)	H(So-21-30218-03)	H(So-21-30507-01)	H(So-21-30507-02)	H(So-21-30522-01)	H(So-21-30522-02)	H(So-21-30522-03)	H(So-21-30529-01)	H(So-21-30529-02)	H(So-21-30529-03)	H(So-6-3189-01)	H(So-6-3189-02)	H(So-6-3189-03)	H(So-6-3385-02)	H(So-6-4253-01)	H(So-6-4253-02)	H(So-6-4452-01)	H(So-6-51263-01)	H(So-6-51263-02)	H(So-8-11559-01)	H(So-8-11559-02)	H(So-8-11559-03)	H(So-8-6685-01)	H(So-8-6685-02)	H(So-8-6685-03)	H(So-8-6858-02)	H(So-8-6858-03)	H(So-8-7024-01)	H(So-8-7024-02)	H(So-8-7024-03)	H(So-8-7291-01)	H(So-8-7539-01)	H(So-8-7539-02)	H(So-8-7539-03)	H(So-8-7539-04)	
CDS_525_chr2_3351183_3352002	OK	4	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	140	273	0.399267	0.00170136	0	0.064707	0.0718678	0	-999	-999	-999	0.002442	-999	0.002442	-999	0	-999	0	-999	-999	-999	-999	-999	-999	-999	0	-999	0	-999	-999	-999	0	0	0	0	-999	0	0	0	-999	0	-999	-999	-999	-999	-999	-999	0	0	-999	-999	0.002442	-999	0	0	0.002442	0.002442	0.003663	0.001221	-999	0	-999	-999	-999	0.003663	0.002442	0.002442	0.003663	0	-999	0.003663	-999	-999	0	0.003663	0.002442	-999	0.003663	0	0	0.002442	0	0	0	0	0.003663	-999	-999	0	0	0	-999	0.003663	0.002442	0	0.003663	0	-999	0	0.003663	0.001221	-999	-999	0	0	0	0	0.003663	0.003663	-999	-999	-999	0.003663	0.002442	0.002442	0	0.001221	-999	-999	-999	0	0	-999	0.001221	0.003663	-999	-999	0	-999	-999	-999	-999	-999	
CDS_526_chr2_3370326_3370581	OK	2	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	220	84	0.5	0.00193551	0	0.0970605	0.101582	0	0	0.00396825	0.00793651	0.00793651	0	0.00793651	-999	0	0.00793651	0	0.00793651	-999	0.00396825	0	0.00793651	0	0.00396825	0.00396825	0.00396825	0	0	0.00396825	0	-999	0.00396825	0.00396825	0	0	0	-999	-999	0	0.00793651	0	0	0.00793651	0	0.00793651	0	0.00396825	-999	0	0	0.00396825	0	0	0	0	0	0	0	0	0	-999	0	0.00396825	0	-999	0	0	0	0	0	-999	-999	0	0	0	0	-999	0	0	0	0.00396825	0.00396825	-999	0	0	0	0	0	0	0	0	0.00396825	0.00396825	0	0	0	0	0	0.00396825	0	0	0	0	0	0	0	0	0	0	-999	-999	0	0	0	0	0.00396825	0	0	-999	0	0	0	0	0.00396825	0	0.00396825	0	0	0	0	0	-999	
CDS_527_chr2_3477041_3477121	OK	2	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	246	26	0.730769	0.00610168	0	0.0176076	0.0216876	0	0	0.0128205	0	0	0	0	0	0	0	0	-999	0	0	0	0	0	0	0	0.025641	0	0	0	0	0	0	0	0	0	0	0.025641	0	0	0	0.025641	0	0.025641	0	0	0	0	0	0	0	0.0128205	0	0.025641	0	0	0.0128205	0	0.0128205	0	0.025641	0	0.0128205	0	0	0	0	0.025641	0	0	0.025641	0	0	0	0	0	0	0.0128205	0	0	0	0	0	0	0.025641	0	0	0	0.025641	0	0	0	-999	0	0.025641	0.025641	0	0	0	0	0	0	0	0	0	0	0.025641	0.025641	0	0.025641	-999	0	0	0.025641	0	0	0	0	0	0	0.025641	0	0	0	0	0	0.025641	0	0.025641	0	0	0	0	
CDS_528_chr2_3477466_3477682	OK	2	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	1	0	142	71	0.394366	0.00225269	0.00525594	0.325095	0.331423	0	0.00469484	-999	0	0	0	-999	0	0	-999	-999	-999	0	-999	-999	0.00469484	-999	0.00469484	0.00469484	-999	0	0	-999	0	-999	0	0.00469484	0	-999	0.00469484	0	-999	-999	-999	0.00469484	-999	0	-999	-999	0.00469484	-999	-999	0	-999	0	-999	-999	-999	0	-999	0	0.00469484	0	-999	0.00469484	0.00469484	0	-999	0	-999	0.00469484	0.00469484	-999	0	-999	-999	0.00469484	0	-999	-999	0	0	0	0.00469484	0.00469484	0	0	0.00469484	0.00938967	-999	0	-999	-999	-999	-999	-999	0	0.00469484	0	-999	0	-999	0.00469484	0	-999	-999	0	0	0	0.00469484	0.00469484	-999	0	0.00469484	0	0.00469484	0.00469484	-999	-999	0.00938967	0	0.00469484	-999	-999	0	-999	0.00469484	-999	-999	0	0	0	-999	-999	-999	-999	
CDS_529_chr2_3531624_3531711	OK	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	1	0	0	0	0	0	0	166	29	0.586207	0	0.022246	-0.00858999	-0.00252951	0.0114943	-999	0	-999	-999	0.0114943	0.0114943	0	0	-999	0	-999	-999	0	0	0	0	-999	-999	0	0.0114943	0	-999	-999	0.0114943	0.0114943	0	0	0.0114943	0	0	0	-999	-999	0.0114943	0	-999	-999	-999	0	0	-999	-999	0	0	-999	0	0	0.0114943	0	0	-999	-999	0	0	0	0	0.0114943	-999	-999	0	0.0114943	-999	-999	0.0114943	-999	0	0.0114943	0	-999	0	-999	0	0	0.0114943	0	0	-999	0	0	0	-999	0	-999	0.0114943	0.0114943	0	-999	0	0	-999	0	0.0114943	0.0114943	0.0114943	0	-999	-999	0.0114943	0	0	0.0114943	0	-999	0.0114943	0.0114943	0.0114943	0	0.0114943	0.0114943	-999	-999	-999	-999	0	0	-999	-999	0.0114943	0	0.0114943	-999	-999	0	0	0.0114943	
CDS_530_chr2_4049872_4050167	OK	2	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	142	98	0.795918	0.00324214	0	0.15628	0.163192	-999	0.00340136	0.00340136	-999	0	-999	0.00340136	0	-999	-999	-999	-999	-999	0	-999	-999	-999	0.00340136	-999	-999	-999	0	-999	0.00340136	-999	-999	0.00340136	-999	0	0.00680272	-999	0	-999	-999	0	-999	0	-999	-999	-999	-999	0	-999	-999	0	0.00680272	-999	0.00340136	-999	-999	0.00340136	0	0	0.00340136	-999	0	-999	0.00340136	0.00340136	0	0	0.00680272	-999	0.00340136	0.00340136	0.00680272	0.00340136	-999	0.00340136	0	0.00340136	0.00680272	-999	0	0.00340136	0.00340136	-999	0	-999	-999	-999	0	-999	0.00340136	0	-999	-999	0	0.00680272	-999	-999	-999	-999	0.00340136	0.00680272	-999	0	0	0.00340136	0	-999	0	0	-999	0	0	0	0	0	0	-999	0	-999	0.00340136	-999	0.00680272	0.00680272	0	0	0	0.00340136	0	-999	0	0.00680272	-999	
CDS_531_chr2_4137838_4137969	OK	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	252	43	0.44186	0	0	-999	-999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CDS_532_chr2_4138174_4138218	OK	2	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	0	0	0	0	0	134	14	0.428571	0.0130283	0.0508566	0.149494	0.156836	-999	0	-999	0	0	-999	-999	0	0	0	-999	-999	-999	-999	0	0.0238095	-999	-999	-999	0	0	-999	0	0	-999	0	-999	0	0	-999	-999	-999	-999	-999	-999	0.047619	-999	-999	-999	0	-999	-999	0.047619	-999	0	0	0	-999	-999	-999	0	0.0238095	0.047619	-999	0	-999	-999	0	0	0.047619	0.047619	-999	-999	-999	-999	0	0.047619	0	0.047619	-999	0	0.047619	-999	-999	-999	0	0	0	-999	0.047619	0.047619	-999	-999	-999	0.047619	0	-999	0.0238095	-999	0.0238095	-999	0.0238095	0.047619	0.047619	-999	0	0	0	0	0	0.047619	0.047619	-999	-999	-999	0.047619	-999	0.047619	0.0238095	0.0238095	-999	0	-999	0	-999	0.047619	0	0.0238095	-999	0.047619	0	-999	-999	0	0.0238095	-999	
CDS_533_chr2_4793188_4793447	OK	2	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	1	0	0	0	0	0	0	114	86	0.465116	0.00122185	0.00414295	-0.0905612	-0.0817772	-999	0.00387597	-999	0.00775194	-999	-999	0	0	-999	-999	0	-999	-999	-999	-999	0	0	0	-999	-999	-999	-999	-999	-999	-999	-999	0	0	0	0	-999	0	0	-999	-999	0	-999	-999	0.00775194	-999	-999	-999	-999	-999	0.00775194	-999	0	-999	-999	0.00775194	0.00775194	-999	-999	0.00775194	0	-999	-999	0	-999	-999	0	0	0.00387597	0	0	-999	0	-999	0.00775194	-999	0.00387597	-999	-999	0	0	-999	-999	0	0	0	0	-999	-999	0.00775194	0	-999	0	0.00775194	-999	0	-999	0.00775194	-999	0.00775194	-999	0	0.00775194	0	0	0.00387597	-999	-999	0	-999	0	0	0	-999	0.00387597	0.00387597	0	-999	-999	-999	-999	-999	-999	-999	-999	-999	0	-999	-999	-999	-999	-999	
CDS_534_chr2_4793545_4793746	OK	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	250	67	0.358209	0.00247118	0	-0.0398099	-0.0357995	0.00497512	0.00497512	0	0.00497512	0	0.00497512	0.00497512	0	0	0.00497512	0	0	0	0.00497512	0.00497512	0	0	0	0.00497512	0.00497512	0	0	0	0.00497512	0	0	0	0	0	0	0.00497512	0	0	0	0	0	0	0	0.00497512	0.00497512	0	0	0	0	0.00497512	0	0	0	0	0.00497512	0.00497512	0	0.00497512	0.00497512	0.00497512	0.00497512	0.00497512	0	0	0	0	0	0.00497512	-999	0	0	0	0	0.00497512	0.00497512	0.00497512	0.00497512	0.00497512	0	0	0.00497512	0.00497512	0	0	0	0	0.00497512	0	0.00497512	0	0.00497512	0	0.00497512	0.00497512	0	0	0.00497512	0.00497512	0.00497512	0	0.00497512	0.00497512	0	0	0.00497512	0.00497512	0	0	0	0	0	0	0	0.00497512	0.00497512	0	0	0	0.00497512	0	0	0.00497512	0	0.00497512	0	0	0	0	0	0.00497512	0.00497512	
CDS_535_chr2_4863284_4863367	OK	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	216	28	0.285714	0	0.00502317	0.137916	0.142476	0	0	0	0	-999	0	0	0	0	0	0	0	-999	0	0	0	0	0	0	0	0	0.0119048	-999	0	0	-999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-999	0	0	0	0	0	-999	0	0	0	0	0	0	0	-999	0	0	0	0	0	0	0	-999	0.0119048	0	0	-999	0	0	0	0	0	0	0.0119048	0.0119048	0.0119048	0	0	0.0119048	0	0	0	0	0	-999	0	0	0	0	0	-999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0119048	0	-999	-999	0	0	0	-999	-999	0.0119048	0	0.0119048	-999	-999	0	0	-999	
CDS_536_chr2_5036577_5036864	OK	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	140	96	0.447917	0.00205887	0	0.048913	0.0560876	0.00347222	-999	-999	0	0	0	-999	0	0	0	0.00347222	-999	-999	-999	-999	0.00347222	0	0.00347222	0	-999	0	-999	-999	-999	-999	-999	0.00347222	0	0	0	0	0	-999	0	0	-999	-999	0	-999	-999	0	-999	0.00347222	0	0.00347222	0	-999	-999	0.00347222	-999	0	0.00347222	-999	-999	-999	-999	-999	0.00347222	0.00347222	-999	0	0	-999	-999	0.00347222	-999	0	0.00347222	-999	-999	0.00347222	0	-999	0	0.00347222	0.00347222	0	-999	0.00347222	0.00347222	-999	-999	0.00347222	0.00347222	0	-999	0	0	-999	-999	0	0.00347222	-999	0	0.00347222	0.00347222	0	-999	0	0	0	-999	-999	0.00347222	-999	-999	-999	0	-999	-999	-999	-999	0.00347222	0	-999	0.00347222	-999	-999	0.00347222	0	0.00347222	0.00347222	-999	0.00347222	0	-999	
CDS_537_chr2_5131567_5131715	OK	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	188	49	0.653061	0.00416105	0	0.11875	0.124019	0	0.00680272	0	0	0.00680272	0.00680272	0.00680272	0	0	-999	0	0.00680272	-999	-999	-999	0.00680272	0	0.00680272	0	0	0	0.00680272	0	-999	-999	0	-999	0.00680272	0	0	0.00680272	0	0	0.00680272	0.00680272	0	0.00680272	-999	0	-999	0.00680272	0	0	-999	0	0	-999	0	0	-999	0.00680272	-999	0	-999	0.00680272	-999	-999	0	0	0.00680272	0	0	-999	-999	0	-999	0.00680272	0	0.00680272	0.00680272	0.00680272	0.00680272	0	0.00680272	0	0	0	0	0.00680272	0	0	-999	-999	0	0.00680272	-999	-999	0	0.00680272	0.00680272	-999	0	-999	0.00680272	0	0	0	-999	0.00680272	0	0	0.00680272	0	-999	-999	0	0.00680272	-999	0	0.00680272	0	0.00680272	-999	0	0	0	0	-999	0.00680272	0	0	0	0	0.00680272	-999	0.00680272	
CDS_538_chr2_5149002_5149511	OK	2	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	1	0	0	0	244	170	0.782353	0.00119041	0.00509149	-0.0181515	-0.0140373	0	0.00392157	0.00392157	0	0.00392157	0.00392157	0	0	0.00392157	0.00196078	0.00196078	0	-999	0	0.00392157	0.00392157	0	0.00392157	0	0.00392157	0.00196078	0	0.00392157	0	0.00392157	0	0	0.00392157	0	0	0	0	0	0.00392157	0.00196078	0.00392157	0.00392157	0	0.00392157	0.00392157	0.00392157	0	0.00392157	0.00392157	0.00392157	0.00196078	0.00392157	0.00392157	0	-999	0.00392157	0.00392157	0	0.00392157	0	0	0	0	0.00392157	0.00392157	0	0.00196078	0.00196078	0.00392157	0	0	0.00392157	0.00392157	0	0.00392157	0	0.00392157	0	0.00392157	0.00392157	0.00196078	0.00196078	0	0.00196078	0.00392157	0.00392157	0	0.00196078	0.00392157	0	0.00392157	0.00196078	0.00196078	0.00392157	0	0.00392157	0	0.00392157	0.00392157	0.00392157	0	0.00196078	0	0	0.00392157	0.00196078	0	0	0	0.00196078	0.00392157	0	0	0.00392157	0	0	0.00196078	0	0	0.00196078	-999	-999	0.00196078	0.00196078	0	0	0.00392157	0	0.00392157	0.00392157	0	
CDS_539_chr2_5461433_5461840	OK	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	1	0	0	0	136	135	0.525926	0	0.00485406	0.284211	0.291005	-999	-999	-999	-999	0	-999	-999	-999	-999	0	-999	-999	0.00246914	-999	0.00246914	0	0	0	-999	0	0	0	-999	-999	-999	0	-999	0	-999	0	-999	0	-999	-999	-999	-999	0.00246914	0.00246914	-999	0	0	-999	0	-999	0.00246914	0.00246914	0.00246914	-999	-999	-999	0	0	0	0	-999	0.00246914	-999	0	0	-999	0	-999	-999	0.00246914	-999	-999	0	-999	0.00246914	0	0.00246914	0	0	0.00246914	0.00246914	0	-999	0.00246914	0	0	-999	-999	0.00246914	-999	0	-999	-999	0.00246914	-999	-999	0	-999	-999	0.00246914	-999	0.00246914	-999	0	0	0	0.00246914	0.00246914	0	-999	-999	0	0.00246914	0	0.00246914	0	-999	-999	-999	-999	-999	0	0.00246914	0	-999	-999	0.00246914	0	0	-999	0	0	
CDS_540_chr2_5544594_5544827	OK	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	206	78	0.448718	0.00147478	0	0.386583	0.390724	0	0.0042735	0	-999	0	0	0	0	0	0	0	0	0	0	-999	-999	-999	0.0042735	0.0042735	0	0	0.0042735	0.0042735	0	0	0	-999	0	0	0	0	0	0	0	0	-999	0.0042735	0	-999	0	0	-999	0	-999	0.0042735	0	0.0042735	-999	0.0042735	0	0	0	0	0	0	-999	-999	0	0	0	0	0	0	-999	-999	-999	0	0	0	-999	0	0	0	0	0	0.0042735	0	0	0	-999	0	0.0042735	-999	0.0042735	0	0	0.0042735	0	0.0042735	-999	0	0	0	0	0.0042735	0	0	0	0	0	0	0	-999	0	0.0042735	0	0	0	0	0	0	-999	-999	0.0042735	0	0	0	0	0	0	0	0	-999	0	0	0	
CDS_541_chr2_5573143_5573234	OK	3	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	1	1	0	0	0	220	30	0.633333	0.00363685	0.0470501	-0.442575	-0.438896	0.0222222	0.0333333	0.0222222	0.0222222	0.0222222	0.0222222	0.0222222	0	0.0111111	0.0333333	0.0222222	0.0222222	0.0333333	0.0222222	0.0222222	0.0222222	0.0222222	0.0222222	0.0222222	-999	0	0.0333333	0.0222222	-999	0.0222222	0.0111111	0	0.0333333	0.0111111	0.0333333	0.0222222	-999	0.0333333	0.0111111	0.0222222	0	0.0222222	0.0222222	0.0222222	0.0222222	0.0222222	0.0111111	0.0222222	0.0222222	0.0333333	-999	0.0222222	-999	0.0222222	0.0222222	0.0111111	0.0222222	0.0111111	0.0111111	0.0222222	0.0222222	-999	0.0222222	0.0111111	0.0222222	0.0333333	0.0333333	0.0111111	0	0.0111111	-999	0.0333333	0.0222222	0.0222222	0.0222222	0	0.0111111	0.0111111	0.0222222	0.0222222	0.0333333	-999	0	-999	0.0222222	0.0222222	0.0333333	0.0333333	0.0222222	0.0111111	0.0222222	0.0333333	0.0111111	0.0222222	0.0333333	0.0333333	0.0111111	0.0222222	0.0333333	-999	0.0222222	-999	0.0333333	0.0222222	0.0333333	0.0222222	0.0222222	0.0222222	0.0333333	-999	0.0222222	0.0111111	0	0.0111111	0.0222222	-999	0.0222222	0.0111111	0.0222222	0	0.0222222	-999	0.0111111	0.0222222	0	0	-999	-999	0.0222222	0.0111111	0.0222222	
CDS_542_chr2_5634979_5635830	OK	4	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	1	0	0	0	0	0	2	116	284	0.503521	0.000397617	0.00342263	-0.115755	-0.107167	-999	-999	-999	0.00352113	-999	-999	-999	-999	-999	-999	0	-999	-999	-999	-999	0.00352113	-999	0	0	-999	0	-999	-999	-999	-999	-999	0.00469484	-999	0	0	-999	-999	0	-999	0	0	-999	-999	-999	0	0	-999	0	-999	0.00469484	-999	0	-999	-999	-999	0	0	0	-999	0	-999	0.00234742	0.00352113	-999	0.00469484	0	0	-999	-999	-999	-999	0.00469484	0	0.00234742	-999	0.00234742	0	-999	0.00469484	0	-999	-999	0	0	0.00117371	-999	0	0	-999	0	-999	0	0	-999	0	0	-999	0	-999	0	-999	0.00469484	-999	0	0	0.00352113	0	0.00352113	-999	0.00469484	0	0	-999	-999	-999	-999	-999	-999	-999	0	-999	-999	0	-999	-999	-999	-999	0.00469484	0.00469484	-999	-999	
CDS_543_chr2_5766386_5766571	OK	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	242	62	0.370968	0.000780171	0	-0.0660793	-0.0619469	0	0.00537634	0.00537634	0.00537634	0.00537634	0.00537634	0	0	0	0.00537634	0	0	0	0	0	0.00537634	-999	0	0	0	0	0	0	0	0	0	0.00537634	0	0	0.00537634	0.00537634	0	0.00537634	0	0	0.00537634	0	0.00537634	0	0.00537634	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00537634	0	0	0	0	0	0	0	0	0	0	0	0	0	-999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-999	0	0	-999	0	0	0	0	0	
CDS_544_chr2_6022229_6022662	OK	10	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	0	1	0	1	0	174	137	0.445255	0.0093285	0.0144279	-0.549426	-0.545378	0.00729927	0.0145985	-999	-999	0.00973236	0.0218978	0.0218978	-999	0.00973236	0.00729927	-999	-999	-999	-999	0.00973236	0.0194647	0.0218978	-999	0.00973236	0.00729927	0.0121655	0.0218978	-999	0.0243309	0	0.00973236	0.0145985	0.00729927	0.0121655	0.00729927	0.0194647	-999	-999	0.0194647	-999	-999	0.0121655	-999	-999	-999	-999	-999	0.0218978	-999	-999	0.0218978	0.0218978	0.0194647	0.0243309	0.0218978	0.0218978	0.0145985	0.0243309	0.0218978	-999	0.0243309	0.0194647	0.0218978	0.0218978	-999	0.0194647	0.0243309	-999	-999	0.0218978	-999	0.0243309	0.00729927	0.00973236	-999	0.00973236	0.0218978	0.0243309	0.00729927	0.0243309	0.0121655	-999	0.0194647	0	0.0121655	0.0121655	-999	0.0218978	0.0243309	-999	0.00973236	0.0145985	0.0218978	0.00729927	0.0194647	0.00486618	0.0194647	0.0218978	0.0145985	0.00729927	0.0218978	-999	0.00486618	0.0121655	0.0194647	0.00729927	0.0243309	0.0218978	-999	0.00973236	-999	0.0218978	-999	0.0218978	-999	-999	0.0218978	0.0218978	0.00729927	0	-999	-999	0.0121655	0.0194647	0.0194647	0.00973236	0.0194647	-999	0.0170316	0.0218978	-999	
CDS_545_chr2_6022755_6022881	OK	6	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	3	2	0	0	0	252	42	0.452381	0.00190902	0.0977792	-0.764364	-0.762702	0.0396825	0.0396825	0	0.0396825	0.0396825	0.0396825	0.0396825	0.0396825	0.0396825	0.015873	0.031746	0.0396825	0.0396825	0.031746	0.0396825	0.047619	0.047619	0.0396825	0.0396825	0.0396825	0.0396825	0.047619	0.047619	0.0396825	0.0396825	0.0396825	0.047619	0.0396825	0.0396825	0.031746	0.031746	0.047619	0	0.0396825	0.0396825	0.0396825	0.0396825	0.047619	0	0.015873	0.0396825	0.0396825	0.0396825	0.047619	0.0396825	0.0396825	0.0396825	0.0396825	0.0396825	0.0396825	0.031746	0.0396825	0.0396825	0.0396825	0.0396825	0.00793651	0.047619	0.0396825	0.047619	0.0396825	0.031746	0.0396825	0.0396825	0.0396825	0.047619	0.0238095	0.047619	0.0396825	0.0396825	0.031746	0.0396825	0.0396825	0.047619	0.0396825	0.0396825	0.0396825	0.0238095	0.031746	0.031746	0.0396825	0.0396825	0.0396825	0.047619	0.0396825	0	0.0396825	0.047619	0.0396825	0.031746	0.047619	0.0396825	0.0396825	0.047619	0.0396825	0.0238095	0.047619	0.0396825	0.031746	0.047619	0.0238095	0.0396825	0.0396825	0.047619	0.047619	0.0396825	0.047619	0.047619	0.0396825	0.0396825	0.047619	0.0396825	0.047619	0.0238095	0.0396825	0.0396825	0	0.047619	0.0396825	0.0396825	0.0396825	0.0396825	0.0396825	0.00793651	0.0396825	0.047619	0	
CDS_546_chr2_6261856_6261933	OK	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	196	26	0.346154	0	0.005875	0.112319	0.117379	0	-999	-999	0	0	0	0	0	0	0	0	0	0	0	0	0	-999	-999	0	-999	0	-999	0	-999	-999	0	0	0	-999	0	-999	-999	0	0	0	0	0	0	-999	0	0	-999	0	-999	0	0	0.0128205	-999	0	0	0.0128205	0.0128205	0	0	0	0	-999	0	0.0128205	0.0128205	0	0	0	0.0128205	-999	0	-999	0	0	0	0	-999	-999	0	0	0	0	0.0128205	0	0	0	0	0	-999	0.0128205	0	0	0	0	0.0128205	0	0	0	0	0	0	0	-999	0	0	0.0128205	0	0	-999	-999	-999	0	-999	0	0	0	0	0	0	0	0	-999	0	0	0	0	0	0	0	0	-999	
CDS_547_chr2_6800929_6802047	OK	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	214	372	0.534946	0.000302527	0	0.160784	0.165354	0	0	0	-999	0	0	0	0.000896057	0.000896057	0	0	0	-999	0	-999	0	0	0	-999	0	0	0	0	0	0	0	-999	0	0.000896057	0	0	0	0	0	-999	-999	0	0	0	0	0	-999	0	0	0	-999	0	0	0	0.000896057	0	0.000896057	0	0	0.000896057	-999	-999	0	0	0	0	0	0	0	-999	0	0	0	0.000896057	-999	0	0	0.000896057	0.000896057	0.000896057	0.000896057	-999	0	0	0	0.000896057	0.000896057	0	-999	0	0	0	0.000896057	0	0.000896057	0.000896057	0	0.000896057	0.000896057	0	0.000896057	0	-999	0	0.000896057	-999	0.000896057	0	0	0.000896057	0	0.000896057	0	0	0	0	-999	0	-999	0	0	0	0	0	0	0.000896057	0	0	0	0	0	
