Contig_name	Status	BiAllelic_SNP	TriAllelic_SNP	QuadriAllelic_SNP	nN	nS	fixN	fixS	polymN0.0	polymS0.0	polymN0.2	polymS0.2	MK_nN	MK_nS	GCalfreq<=0.125	GCalfreq<=0.25	GCalfreq<=0.375	GCalfreq<=0.5	GCalfreq<=0.625	GCalfreq<=0.75	GCalfreq<=0.875	GCalfreq<=1	Pearl_millet_nb_sequence	Pearl_millet_nb_complete_site	Pearl_millet_GC3	Pearl_millet_piN	Pearl_millet_piS	Pearl_millet_Fit	Pearl_millet_WeirCockerham84_Fit	H(Sa-21-28423-02)	H(Sa-21-28423-03)	H(Sa-21-28425-02)	H(Sa-21-30147-01)	H(Sa-21-30147-02)	H(Sa-21-30147-03)	H(Sa-21-30147-04)	H(Sa-21-30218-01)	H(Sa-21-30218-02)	H(Sa-21-30218-03)	H(Sa-21-30507-01)	H(Sa-21-30507-02)	H(Sa-21-30515-01)	H(Sa-21-30515-02)	H(Sa-21-30529-02)	H(Sa-21-30529-03)	H(Sa-21-82410-01)	H(Sa-21-82410-02)	H(Sa-21-82410-03)	H(Sa-21-82410-04)	H(Sa-24-60424-01)	H(Sa-24-60424-03)	H(Sa-6-3189-01)	H(Sa-6-3189-02)	H(Sa-6-3189-03)	H(Sa-6-3189-04)	H(Sa-6-3385-01)	H(Sa-6-4253-01)	H(Sa-6-4253-02)	H(Sa-6-51263-02)	H(Sa-8-11559-01)	H(Sa-8-11559-03)	H(Sa-8-12129-01)	H(Sa-8-12129-02)	H(Sa-8-12129-03)	H(Sa-8-12129-04)	H(Sa-8-7085-01)	H(Sa-8-7085-02)	H(Sa-8-7085-03)	H(Sa-8-7085-04)	H(Sa-8-7085-05)	H(Sa-8-7085-06)	H(So-10-20006-01)	H(So-10-20006-02)	H(So-10-20006-03)	H(So-10-20110-02)	H(So-10-20110-03)	H(So-10-20117-01)	H(So-10-20117-03)	H(So-10-20279-01)	H(So-10-20279-02)	H(So-10-20279-03)	H(So-10-20302-01)	H(So-10-20302-02)	H(So-10-20302-03)	H(So-10-20327-01)	H(So-10-20327-02)	H(So-10-20327-03)	H(So-10-20333-01)	H(So-10-20333-02)	H(So-10-20333-03)	H(So-10-20333-04)	H(So-10-20333-05)	H(So-10-20347-01)	H(So-10-20347-02)	H(So-10-20347-03)	H(So-10-20363-01)	H(So-10-20363-02)	H(So-10-20363-03)	H(So-10-56965-01)	H(So-10-56965-02)	H(So-10-56965-03)	H(So-21-1061629-01)	H(So-21-1061629-02)	H(So-21-1061629-03)	H(So-21-28371-01)	H(So-21-28371-02)	H(So-21-28371-03)	H(So-21-28371-04)	H(So-21-28423-01)	H(So-21-28423-02)	H(So-21-28423-03)	H(So-21-28425-01)	H(So-21-28425-02)	H(So-21-28425-03)	H(So-21-28449-01)	H(So-21-28449-02)	H(So-21-28449-04)	H(So-21-29822-01)	H(So-21-29822-02)	H(So-21-30218-01)	H(So-21-30218-02)	H(So-21-30218-03)	H(So-21-30507-01)	H(So-21-30507-02)	H(So-21-30522-01)	H(So-21-30522-02)	H(So-21-30522-03)	H(So-21-30529-01)	H(So-21-30529-02)	H(So-21-30529-03)	H(So-6-3189-01)	H(So-6-3189-02)	H(So-6-3189-03)	H(So-6-3385-02)	H(So-6-4253-01)	H(So-6-4253-02)	H(So-6-4452-01)	H(So-6-51263-01)	H(So-6-51263-02)	H(So-8-11559-01)	H(So-8-11559-02)	H(So-8-11559-03)	H(So-8-6685-01)	H(So-8-6685-02)	H(So-8-6685-03)	H(So-8-6858-02)	H(So-8-6858-03)	H(So-8-7024-01)	H(So-8-7024-02)	H(So-8-7024-03)	H(So-8-7291-01)	H(So-8-7539-01)	H(So-8-7539-02)	H(So-8-7539-03)	H(So-8-7539-04)	
CDS_2682_chr6_79659958_79660036	OK	4	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	1	0	148	25	0.28	0.0202662	0.0213445	-0.0790008	-0.0722369	0.0266667	0.0533333	-999	-999	-999	0	-999	0	-999	-999	0.04	-999	-999	-999	-999	0	0.0266667	0.0266667	-999	0.0133333	-999	-999	-999	-999	-999	0	0.0133333	0.0133333	0	-999	0	-999	-999	0.0133333	-999	0	0	-999	0	-999	0.0266667	-999	0.04	-999	0.0266667	0.04	0.04	0.0133333	0.04	0.0266667	0.04	0.0266667	0.04	-999	0.0266667	0.04	-999	-999	-999	0.04	0.0266667	-999	0.04	0	-999	0.0266667	0.0266667	-999	0	0.04	-999	-999	-999	0.0533333	0.04	0.04	0.04	0.0133333	0.0133333	0.0133333	-999	0.04	0	0.0133333	0.04	0.0533333	-999	-999	0.04	0.0133333	0.04	-999	-999	-999	0	0	0	0.04	0.0133333	0.0533333	0.0266667	0	-999	0	0.0266667	0.04	0	-999	0	0.04	-999	0	-999	0.04	-999	-999	0	-999	-999	-999	-999	-999	0.0266667	0	0.0133333	-999	
CDS_2683_chr6_79665038_79665200	OK	7	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	2	108	54	0.259259	0.0166553	0.0104712	-0.194076	-0.185065	-999	-999	-999	-999	-999	-999	-999	-999	-999	0.0123457	0.0185185	-999	-999	0.0185185	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	0.0123457	0.0246914	0.00617284	0.0185185	-999	-999	-999	0.0123457	-999	-999	0.00617284	0.00617284	0	-999	-999	-999	0.0246914	-999	0.0123457	0.0246914	0.0246914	-999	0.0308642	-999	0.0185185	0.0246914	0.0185185	-999	0.0185185	-999	-999	-999	0	0.0246914	0.0185185	-999	0.0308642	-999	0.0123457	-999	-999	0.0185185	-999	0.0246914	0.00617284	-999	-999	0.0246914	0.037037	0.0246914	0	0.00617284	-999	-999	-999	0.0185185	0.0123457	0.00617284	0.0246914	0.0123457	0.0308642	0.0246914	0.0246914	-999	0.0246914	-999	-999	-999	0	-999	0.0246914	0.037037	-999	0.0246914	-999	0.0123457	-999	-999	0.00617284	0.0246914	-999	0	-999	0.037037	-999	-999	-999	0.037037	-999	0.00617284	-999	-999	-999	-999	-999	0.0308642	-999	-999	-999	-999	
CDS_2685_chr6_79677840_79678127	OK	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	174	96	0.510417	0	0.00221905	0.251792	0.257198	0.00347222	-999	-999	-999	-999	0	0	0	0.00347222	-999	0.00347222	0	-999	0	0	-999	0.00347222	-999	0	-999	0	-999	0.00347222	0.00347222	-999	0.00347222	0	0	0	0	0	-999	0	0	-999	0	0.00347222	-999	-999	0	0	0	0	0	0	-999	0	0	0	0	-999	0	0	0	-999	0	0	0	0	-999	0	0	-999	0	-999	-999	0	0	0	-999	0	0	-999	0	0	0	-999	-999	0	0	-999	0	-999	0	0	0	0	0	0	0	0	0	-999	0	0	0	-999	-999	0	0	0	0	-999	0	0	0	0	0	0	-999	-999	0	-999	0.00347222	0	0	0	0	0	-999	0	-999	0	-999	0	-999	
CDS_2686_chr6_79748505_79748762	OK	6	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	1	0	0	0	0	230	85	0.305882	0.010266	0.00919734	0.0275202	0.0318832	0.0196078	0.0196078	0.00784314	0	0.0196078	0.0156863	0.0196078	0	0.0235294	0.00392157	0.00784314	-999	-999	0.0196078	0.00392157	0	0.0235294	0.0196078	0	0.0156863	0.0196078	0.00392157	0	0.0235294	-999	-999	0.0156863	0.0196078	0.0117647	0	0	0.00392157	0.0196078	0	0.0235294	-999	0.00392157	0.0117647	0.0117647	-999	0.0196078	0.0196078	0	0.0156863	0.0196078	0.00392157	0.0156863	0.0196078	0.0156863	-999	0	0.00392157	0	0.0156863	0	0.0196078	-999	0.00392157	0	0.00392157	0.0196078	-999	0	0	-999	0.0156863	0.0196078	0.0156863	0.0156863	0.0196078	0.00392157	0	0	0.0196078	0.0156863	0.0156863	0.00392157	0.0156863	0.0156863	0.0196078	0	0.0156863	0.00392157	0.0156863	0	0.0196078	0	0	0	0.0156863	0	0.0156863	0.00392157	0.0196078	0	0.0156863	0.00392157	0	0.0196078	0.0156863	0.0196078	0.0156863	0.00392157	0	0.0156863	0.0196078	0	0	0	0.00784314	-999	0	0.0156863	0	0.0156863	0	0	0.0156863	0	0	0	0.0196078	0.00392157	0	0.00392157	0.0156863	
CDS_2687_chr6_80257047_80257091	OK	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	1	0	198	15	0.4	0	0.0331808	-0.0326444	-0.0275728	0	0	0.0222222	0	0	0	-999	0	0.0222222	0.0222222	0.0222222	-999	-999	0	0.0222222	0	0	-999	0	-999	0	0	-999	0	-999	0	-999	0.0222222	-999	0	0	0	-999	0	0	0.0222222	-999	0.0222222	-999	0	0	0	0	-999	0	-999	0.0222222	-999	0	0	0	0.0222222	0	0	0	0	0	0	0.0222222	0.0222222	0	0	0	0	-999	0	0	0.0222222	0	-999	-999	0	-999	0	0.0222222	0.0222222	0.0222222	0.0222222	-999	0	0	0	0.0222222	0.0222222	0	0	0	0	0	0	0	0	0.0222222	0	0	0	0.0222222	0	0	0	0	0.0222222	0	-999	0.0222222	-999	0	0	0	0	-999	-999	-999	-999	0	0.0222222	0	0.0222222	0	0	0	0	-999	0	0.0222222	0.0222222	
CDS_2688_chr6_80257183_80257275	OK	2	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	180	31	0.354839	0.00725554	0	0.0411622	0.0467381	0	0	0.0107527	0	0	0	0	-999	-999	0.0215054	0.0215054	0	0	0	-999	0	0	0	-999	0.0215054	0	-999	-999	0	0.0215054	-999	-999	0.0107527	-999	0	0	0	-999	-999	0	0.0215054	0	-999	0	-999	0	0	0	-999	0	0	0.0215054	-999	0	0	0	0.0215054	0	0	-999	0	-999	0	0.0215054	0.0107527	0	0	0	0	-999	0	0	0.0215054	-999	-999	-999	0	0	-999	0.0215054	0.0215054	-999	0.0215054	-999	0	0	-999	-999	0.0215054	0	0	0	0	0	0	-999	0	0.0215054	0	0	-999	0.0215054	-999	0	0	0	0.0215054	0	-999	-999	0	0	0	0	0	-999	-999	-999	0	0.0215054	0.0215054	-999	0.0215054	0	0	0	0	0.0215054	0	0.0107527	-999	
CDS_2689_chr6_80257365_80257448	OK	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	252	28	0.321429	0.00609678	0	0.13783	0.141736	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0119048	0.0119048	0.0119048	0	0	0	0	0	0.0119048	0	0.0119048	0.0119048	0	0	0	0.0119048	0	0.0119048	0	0.0119048	0.0119048	0	0.0119048	0	0	0	0	0	0	0.0119048	0.0119048	0	0	0	0	0	0	0	0	0.0119048	0.0119048	0	0	0.0119048	0.0119048	0	0	0	0	0	0.0119048	0	0	0.0119048	0.0119048	0.0119048	0	0	0	0.0119048	0	0.0119048	0.0119048	0	0	0.0119048	0	0	0	0	0	0	0.0119048	0.0119048	0.0119048	0	0.0119048	0.0119048	0	0	0.0119048	0	0	0	0	0	0.0119048	0	0.0119048	0	0	0	0.0119048	0.0119048	0	0	0	0	0.0119048	0.0119048	0.0119048	0.0119048	0	0	0.0119048	0	0.0119048	0.0119048	0	0	0	0	0	
CDS_2690_chr6_80257555_80257682	OK	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	250	42	0.404762	0.00285648	0	-0.0392091	-0.0351986	0	0	0.00793651	0	0	0	0	0	0.00793651	0.00793651	0.00793651	0	0	0	0.00793651	0	0	0	0	0.00793651	0	0	0	0	0.00793651	0	0.00793651	0.00793651	0.00793651	0	0	0	0	0.00793651	0	0.00793651	0	0.00793651	0	0	0	0	0	0	0	0	0.00793651	0	0	0	0	0.00793651	0	0	0.00793651	0	0	0	0.00793651	0.00793651	0	0	0	0	0	0	0	0.00793651	0	0	0.00793651	0	0	0	0.00793651	0.00793651	0.00793651	0.00793651	0.00793651	0	0	0	0.00793651	0.00793651	0	0	0	0	0	0	0	0	0	0	0	0.00793651	-999	0	0	0	0	0.00793651	0	0	0.00793651	0	0	0	0	0	0	0	0.00793651	0	0.00793651	0.00793651	0	0.00793651	0	0	0	0	0.00793651	0	0.00793651	0.00793651	
CDS_2691_chr6_80307950_80308113	OK	2	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	1	0	0	0	0	232	54	0.351852	0.00253507	0.0145226	-0.0157804	-0.0114521	0.00617284	0	0.00617284	0	0.00617284	0.00617284	0	-999	0.00617284	0.00617284	0.00617284	0.00617284	0	0	0.0123457	0.00617284	0.00617284	0.00617284	0	0.0123457	0	0.00617284	-999	0.00617284	0.0123457	0	0.0123457	0.0123457	0.0123457	0.00617284	0	0	0	0.0123457	0.00617284	0.0123457	0	0.00617284	0	0	0	-999	0.00617284	0	0.00617284	0	0.0123457	0.00617284	0.00617284	0.00617284	0	0.0123457	0	0.00617284	0	-999	-999	0	0.0123457	0.00617284	0.00617284	0.00617284	0	0	0.00617284	-999	0.00617284	0.0123457	0	0.00617284	0.00617284	0	-999	0.00617284	0.0123457	0.0123457	0.00617284	0.0123457	0.0123457	0.00617284	0	-999	0.00617284	0.0123457	0	0.00617284	0	0	0	0	0	0.00617284	0.0123457	0.00617284	0	0.0123457	0.00617284	0	0.00617284	0.00617284	0.00617284	0.0123457	0	-999	0.0123457	0.00617284	0	0	0	0	0	-999	0.0123457	0	0.0123457	0.0123457	0	0.0123457	0	0	0	0.00617284	0.00617284	0	0.00617284	0.0123457	
CDS_2692_chr6_80602085_80602489	OK	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	1	0	144	135	0.711111	0	0.00296261	-0.165817	-0.159008	0	-999	-999	0.00246914	0	-999	-999	0.00246914	-999	-999	0.00246914	0	-999	-999	-999	-999	0	-999	-999	-999	-999	-999	0	-999	0	0	-999	0	0	-999	0.00246914	-999	-999	0	-999	-999	-999	-999	0.00246914	-999	0	-999	0	-999	0	0.00246914	0	0.00246914	0	0	0	0.00246914	0	-999	0	-999	0	0.00246914	0	-999	0	0.00246914	-999	0	0.00246914	0	0.00246914	0.00246914	0	0	-999	0	-999	0.00246914	0.00246914	0	-999	0.00246914	0	0	-999	0	0.00246914	0	0	-999	0.00246914	0.00246914	0.00246914	-999	0	-999	0.00246914	-999	0.00246914	-999	0	0.00246914	0	-999	0.00246914	-999	-999	-999	0	0	-999	0	0.00246914	0	-999	-999	0	-999	-999	0	-999	0.00246914	-999	0	-999	-999	0.00246914	-999	0	0	
CDS_2693_chr6_80872147_80876050	OK	5	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	72	1300	0.415385	0.000555437	0	-0.0467969	-0.032734	-999	-999	-999	-999	-999	0.00025641	-999	-999	-999	0.000769231	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	0	-999	-999	-999	-999	-999	0.000769231	-999	-999	0.000512821	-999	-999	0.000512821	-999	-999	-999	-999	-999	0	-999	0.000512821	0.000512821	0.00025641	0.000512821	0	-999	0.000769231	0	-999	0	-999	-999	-999	-999	-999	-999	0.000769231	-999	-999	0.000769231	0.000769231	-999	0.000769231	-999	-999	0.000512821	-999	-999	-999	0.00025641	0	-999	0.000512821	0.000769231	0.000769231	-999	0.000769231	-999	-999	-999	0	-999	-999	-999	-999	-999	-999	-999	0.000769231	0.000512821	-999	-999	0.000512821	-999	-999	-999	-999	0.000512821	0.000512821	-999	-999	-999	-999	-999	0	-999	-999	-999	-999	-999	-999	-999	0.000512821	-999	-999	-999	0.000769231	-999	0.00025641	-999	-999	-999	-999	-999	-999	
CDS_2694_chr6_80899984_80903697	OK	7	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	2	2	0	0	0	0	0	188	1237	0.400162	0.000374483	0.00191636	-0.0291895	-0.0238456	0.000808407	0	-999	0.000538938	0.000269469	-999	0.000808407	0	0.00161681	0.00161681	0.00161681	-999	0	0.000808407	0.00161681	0.00107788	0.000808407	0.000808407	-999	-999	0.000269469	0	-999	-999	-999	0.00107788	0.000808407	-999	0.00134735	0	-999	0	0.000808407	0.00161681	0.000269469	-999	0.00107788	0.00134735	-999	-999	-999	0.000538938	0.000538938	0	0.000269469	0	0.000808407	0.000269469	0	0.000269469	0	0.000808407	0.00107788	0.000808407	-999	0.00107788	-999	0.000808407	0.000808407	0.000808407	0.000269469	0.000538938	0	0.000808407	-999	0.00107788	0.00134735	0.00161681	0.000808407	-999	0.000538938	0.000269469	-999	0.000538938	0.00161681	0.00161681	0.00107788	0.000808407	0.00161681	0.00107788	-999	-999	0.00134735	-999	0	0.00134735	0.000808407	-999	0	0.000269469	0.000808407	0	0.000808407	0.00134735	0	-999	0.000538938	0	0.000538938	0.000808407	0.000269469	0.00161681	0.000538938	-999	0.000808407	0	-999	0	0	0.000269469	-999	0.000808407	0.00161681	0.000269469	0.00134735	0.000808407	-999	0.00161681	0	0	-999	0.00134735	-999	-999	0.00107788	-999	
CDS_2695_chr6_80996846_81009601	OK	33	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	1	0	0	1	0	3	2	14	4251	0.390732	0.000718788	0.000718072	-0.242206	-0.168421	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	0.000470478	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	0.000470478	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	0.000392065	0.00211715	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	0.000156826	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	0.00196032	0.000235239	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	
CDS_2696_chr6_85849085_85849392	OK	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	1	0	0	0	176	102	0.470588	0	0.00636056	0.0473927	0.0530926	0	0.00326797	0	0.00326797	0	0	-999	0	0	-999	0.00326797	-999	0.00326797	-999	0	-999	0.00326797	0	0	0	0	-999	0	0.00326797	-999	-999	0	0	0	0	-999	0	0.00326797	0.00326797	-999	0	0.00326797	-999	-999	-999	-999	0	0.00326797	0	0.00326797	-999	0.00326797	0.00326797	0.00326797	0	0	-999	0	0.00326797	-999	-999	-999	0	-999	0	0	0	-999	0.00326797	-999	0	-999	-999	-999	0	0.00326797	-999	0	0.00326797	0.00326797	0.00326797	-999	0.00326797	0.00326797	0.00326797	0	0.00326797	0	0	0	-999	0	0.00326797	0.00326797	-999	0.00326797	0	0	0	0.00326797	0	-999	-999	0.00326797	0.00326797	0	0	0.00326797	0	0.00326797	0.00326797	0.00326797	0	0.00326797	0	0.00326797	-999	-999	0	0.00326797	0	-999	-999	-999	-999	0.00326797	0.00326797	0.00326797	-999	0	0.00326797	
CDS_2697_chr6_87671278_87671499	OK	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	1	0	0	0	0	0	0	190	73	0.90411	0	0.00527987	0.0981013	0.103339	0	-999	0.00456621	-999	0	-999	0	0	-999	-999	0.00456621	-999	0.00456621	-999	0.00456621	0	0	0	-999	0.00456621	0	0	-999	0	0	-999	-999	0.00456621	0	0	0	0	0	0	0	0	0.00456621	0	0.00456621	-999	0	-999	0	0	0	0	0.00456621	-999	0	0	0	0.00456621	0	0	0.00456621	0	0	0	0.00456621	0	0	0	0	0	-999	0	0.00456621	0.00456621	0	0	-999	0	0	0	0.00456621	-999	0	0.00456621	-999	0	0.00456621	0	0	-999	0	0	-999	0	0	0	0	0	0.00456621	0.00456621	-999	-999	0	0	0	0	0	0	0	-999	0.00456621	0.00456621	0	0	0	-999	-999	-999	-999	-999	0.00456621	-999	0	0.00456621	0	0.00456621	0	0	-999	0	0	-999	
CDS_2698_chr6_88847534_88847603	OK	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	174	23	0.26087	0.00183788	0	0.179798	0.185386	0	0.0144928	0	-999	0	0	-999	0	0	0	0	0	0	-999	0	0.0144928	0	0	0	0	0.0144928	0.0144928	-999	0	-999	-999	0	0	0.0144928	0	-999	0	0.0144928	0	-999	-999	-999	0	-999	0	0.0144928	-999	0	-999	0	-999	0	0	-999	-999	0	0	-999	-999	0	-999	-999	0	0	0	0	0	-999	0	-999	-999	-999	0	-999	-999	0	0	-999	0	0	0	0	0	0	0	0	-999	0	0	0	-999	0	-999	0	0	-999	0	0	0	0	0	-999	0	0	0	0	0	-999	0	0	0	0	-999	0	0	0	0	-999	0	0	0	0	-999	0	0	-999	0	0	0	-999	-999	
CDS_2699_chr6_91266883_91267060	OK	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	252	58	0.344828	0	0	-999	-999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CDS_2700_chr6_97308032_97308276	OK	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	1	0	0	0	0	242	81	0.419753	0	0.00978001	0.471038	0.474261	0	0.00411523	0	0	0	0	0	0	0	0	0	0	-999	0	0.00411523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00411523	0	0	0	0	0.00411523	0.00411523	0	0.00411523	0	0	0	0.00411523	0.00411523	0	0	0	0.00411523	0	0	0.00411523	0	0.00411523	0.00411523	0	0	0.00411523	0	0.00411523	0.00411523	0.00411523	0	0	-999	0	0.00411523	0.00411523	-999	0	0	0.00411523	0.00411523	0.00411523	0	0.00411523	0	0.00411523	0	0	0	0.00411523	0.00411523	0	0	0	0	0	0	0.00411523	0.00411523	0	0	0	0	0	0	0	0	0	0.00411523	0	0	0.00411523	-999	0	0	0.00411523	0	0	0.00411523	0	0	0	-999	0.00411523	0	0	
CDS_2701_chr6_97308627_97309005	OK	3	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	242	126	0.460317	0.00208979	0	-0.045067	-0.0409253	0	0.0026455	0	0	0.00529101	0	0.0026455	0	0.00529101	0	0	-999	-999	0.00529101	0.0026455	0	0	0.0026455	0.0026455	0.0026455	0.00529101	0.0026455	-999	0.0026455	0	0.0026455	0	0.0026455	0.0026455	0.0026455	0.0026455	0	0.00529101	0.00529101	0	0.0026455	0	0.0026455	0.0026455	0	0.00529101	0.00529101	0.00529101	0	0.0026455	0.0026455	0	0	0	0	0.0026455	0	0.0026455	0	0	0	-999	0.0026455	0	0.0026455	0	0.0026455	0	0.0026455	0.0026455	-999	0	0.0026455	0.0026455	0	0.0026455	0	0.0026455	0	0.0026455	0.0026455	0	0.0026455	0	0.0026455	0	0	0	0.0026455	0	0.00529101	0.0026455	0.0026455	0	0.0026455	0.0026455	0	0	0.00529101	0.00529101	0	0	0.0026455	0.0026455	0	0	0.0026455	0.0026455	0.0026455	0	0	0.0026455	0	0.0026455	0.0026455	0	0.0026455	0.0026455	0.0026455	0	0.0026455	0	0.0026455	0.0026455	0	0	0	0.0026455	0.0026455	0	0	
CDS_2702_chr6_99710388_99710476	OK	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	156	29	0.793103	0.00665544	0	0.388235	0.393701	-999	0.0114943	0	0	0	-999	-999	0	0	-999	-999	-999	0	0	0	-999	0	0	-999	-999	0	-999	-999	0	-999	0	-999	0.0114943	0.0114943	-999	-999	0	-999	-999	0.0114943	0.0114943	0.0114943	-999	0.0114943	-999	0	0	-999	-999	0.0114943	-999	-999	0	0	-999	0	0	0.0114943	0	-999	0	0	0	0	0.0114943	0	-999	-999	-999	-999	-999	0	0.0114943	0.0114943	0	0	-999	0.0114943	0	0.0114943	-999	-999	0	0	0.0114943	-999	0	0	0.0114943	-999	0	0	0	-999	0.0114943	-999	0	0	0	-999	0	-999	0.0114943	0.0114943	0	0	0	-999	-999	0	0	0	-999	0	0	0	-999	-999	0	-999	0	-999	0	0.0114943	0	0	-999	-999	0.0114943	0	0	
CDS_2703_chr6_100092411_100092596	OK	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	1	206	61	0.770492	0	0.00440735	-0.0842105	-0.0793651	0	0	0	0	-999	-999	0	0.00546448	0	0.00546448	0	-999	-999	0	0	0.00546448	0	0	0	0	0	0	-999	0	0	0	0	0	0	0	0	0	0.00546448	0	0	0	0	0.00546448	0.00546448	0	0.00546448	0	0	-999	0	-999	0	0	0	-999	0	0	0	0	0	0	-999	0	0	0	0.00546448	0	-999	-999	-999	-999	0.00546448	0	0	0	0	0	-999	0	0	0	0	0	0.00546448	0.00546448	0	0	0	0	0	-999	0	-999	0	0.00546448	0	0	0.00546448	0	0	0	0	0.00546448	0	0	0	0	0	-999	0.00546448	0	-999	0	-999	0	-999	0.00546448	-999	0	0	0	0	0	0	0	0	0	-999	0	-999	0	
CDS_2704_chr6_100389146_100389395	OK	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	1	0	0	0	156	82	0.890244	0	0.00831266	0.450612	0.455739	0	0.00406504	0.00406504	-999	0	-999	0	0	0	0	0	-999	-999	0	-999	0	0	-999	0	0.00406504	0.00406504	0	0	-999	-999	-999	-999	0	-999	0	-999	0	0	0	0	-999	-999	0	0.00406504	-999	0	0	-999	0	0.00406504	-999	0	-999	0	-999	-999	-999	0.00406504	0	-999	0	0	0	-999	0.00406504	0	0.00406504	0.00406504	-999	-999	0.00406504	0	-999	0.00406504	-999	0	-999	-999	0	0.00406504	0.00406504	-999	-999	-999	0.00406504	0	-999	-999	0.00406504	0	0	0	-999	0	0.00406504	-999	0	0	0.00406504	0	-999	-999	0.00406504	-999	0	0	-999	0	0	0	-999	0	0	-999	0	0	-999	0	-999	-999	0.00406504	0	0	-999	-999	0	0	0.00406504	-999	0	0	
