Contig_name	Status	BiAllelic_SNP	TriAllelic_SNP	QuadriAllelic_SNP	nN	nS	fixN	fixS	polymN0.0	polymS0.0	polymN0.2	polymS0.2	MK_nN	MK_nS	GCalfreq<=0.125	GCalfreq<=0.25	GCalfreq<=0.375	GCalfreq<=0.5	GCalfreq<=0.625	GCalfreq<=0.75	GCalfreq<=0.875	GCalfreq<=1	Pearl_millet_nb_sequence	Pearl_millet_nb_complete_site	Pearl_millet_GC3	Pearl_millet_piN	Pearl_millet_piS	Pearl_millet_Fit	Pearl_millet_WeirCockerham84_Fit	H(Sa-21-28423-02)	H(Sa-21-28423-03)	H(Sa-21-28425-02)	H(Sa-21-30147-01)	H(Sa-21-30147-02)	H(Sa-21-30147-03)	H(Sa-21-30147-04)	H(Sa-21-30218-01)	H(Sa-21-30218-02)	H(Sa-21-30218-03)	H(Sa-21-30507-01)	H(Sa-21-30507-02)	H(Sa-21-30515-01)	H(Sa-21-30515-02)	H(Sa-21-30529-02)	H(Sa-21-30529-03)	H(Sa-21-82410-01)	H(Sa-21-82410-02)	H(Sa-21-82410-03)	H(Sa-21-82410-04)	H(Sa-24-60424-01)	H(Sa-24-60424-03)	H(Sa-6-3189-01)	H(Sa-6-3189-02)	H(Sa-6-3189-03)	H(Sa-6-3189-04)	H(Sa-6-3385-01)	H(Sa-6-4253-01)	H(Sa-6-4253-02)	H(Sa-6-51263-02)	H(Sa-8-11559-01)	H(Sa-8-11559-03)	H(Sa-8-12129-01)	H(Sa-8-12129-02)	H(Sa-8-12129-03)	H(Sa-8-12129-04)	H(Sa-8-7085-01)	H(Sa-8-7085-02)	H(Sa-8-7085-03)	H(Sa-8-7085-04)	H(Sa-8-7085-05)	H(Sa-8-7085-06)	H(So-10-20006-01)	H(So-10-20006-02)	H(So-10-20006-03)	H(So-10-20110-02)	H(So-10-20110-03)	H(So-10-20117-01)	H(So-10-20117-03)	H(So-10-20279-01)	H(So-10-20279-02)	H(So-10-20279-03)	H(So-10-20302-01)	H(So-10-20302-02)	H(So-10-20302-03)	H(So-10-20327-01)	H(So-10-20327-02)	H(So-10-20327-03)	H(So-10-20333-01)	H(So-10-20333-02)	H(So-10-20333-03)	H(So-10-20333-04)	H(So-10-20333-05)	H(So-10-20347-01)	H(So-10-20347-02)	H(So-10-20347-03)	H(So-10-20363-01)	H(So-10-20363-02)	H(So-10-20363-03)	H(So-10-56965-01)	H(So-10-56965-02)	H(So-10-56965-03)	H(So-21-1061629-01)	H(So-21-1061629-02)	H(So-21-1061629-03)	H(So-21-28371-01)	H(So-21-28371-02)	H(So-21-28371-03)	H(So-21-28371-04)	H(So-21-28423-01)	H(So-21-28423-02)	H(So-21-28423-03)	H(So-21-28425-01)	H(So-21-28425-02)	H(So-21-28425-03)	H(So-21-28449-01)	H(So-21-28449-02)	H(So-21-28449-04)	H(So-21-29822-01)	H(So-21-29822-02)	H(So-21-30218-01)	H(So-21-30218-02)	H(So-21-30218-03)	H(So-21-30507-01)	H(So-21-30507-02)	H(So-21-30522-01)	H(So-21-30522-02)	H(So-21-30522-03)	H(So-21-30529-01)	H(So-21-30529-02)	H(So-21-30529-03)	H(So-6-3189-01)	H(So-6-3189-02)	H(So-6-3189-03)	H(So-6-3385-02)	H(So-6-4253-01)	H(So-6-4253-02)	H(So-6-4452-01)	H(So-6-51263-01)	H(So-6-51263-02)	H(So-8-11559-01)	H(So-8-11559-02)	H(So-8-11559-03)	H(So-8-6685-01)	H(So-8-6685-02)	H(So-8-6685-03)	H(So-8-6858-02)	H(So-8-6858-03)	H(So-8-7024-01)	H(So-8-7024-02)	H(So-8-7024-03)	H(So-8-7291-01)	H(So-8-7539-01)	H(So-8-7539-02)	H(So-8-7539-03)	H(So-8-7539-04)	
CDS_184_chr1_89238879_89239703	OK	2	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	2	0	0	0	0	0	222	275	0.814545	0	0.0042708	-0.419516	-0.415781	0.00121212	0.00242424	0.00242424	0.00121212	0.00121212	0.00242424	0	0.00121212	0.00242424	0	-999	0.00242424	0.00121212	0.00242424	0	0.00242424	0.00242424	-999	0.00242424	-999	0.00242424	-999	0.00242424	0.00242424	0	-999	-999	0.00242424	-999	0.00242424	0	0	-999	0.00242424	0.00242424	0	0.00242424	0.00242424	0.00242424	0.00242424	-999	-999	0.00242424	0.00242424	0	0	0	0.00121212	0.00242424	0.00121212	0.00242424	0.00242424	0.00121212	0	-999	0	0.00242424	0.00121212	0	0.00121212	0.00242424	0.00242424	0.00242424	0.00121212	0	0.00242424	0.00242424	0.00121212	0	0.00121212	0	0	0.00242424	0.00121212	0.00242424	0.00242424	0.00242424	0.00242424	0.00242424	0.00242424	0.00242424	0.00121212	0.00242424	0	0	0.00242424	-999	0.00242424	0.00121212	0.00121212	0.00242424	0.00242424	0	0	0.00242424	0.00121212	-999	0.00121212	0.00242424	0.00121212	0.00121212	0.00121212	0.00121212	0.00121212	0.00121212	0.00242424	0	0	0.00121212	0.00121212	0.00242424	0.00121212	-999	0.00121212	0.00121212	0.00121212	0.00121212	0	0.00242424	0.00121212	0	0.00242424	-999	0.00242424	0.00242424	0.00121212	
CDS_185_chr1_91527971_91528008	OK	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	1	0	0	0	0	0	0	252	12	0.333333	0	0.0309385	-0.0103774	-0.00639356	0	0	0	0	0.0277778	0	0.0277778	0	0.0277778	0.0277778	0.0277778	0.0277778	0	0	0.0277778	0	0	0	0.0277778	0	0.0277778	0	0	0	0	0.0277778	0.0277778	0.0277778	0.0277778	0	0	0.0277778	0	0	0.0277778	0.0277778	0.0277778	0.0277778	0.0277778	0	0.0277778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0277778	0.0277778	0.0277778	0	0	0	0	0	0.0277778	0	0	0	0	0	0	0	0	0.0277778	0	0	0	0	0	0	0	0	0	0.0277778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0277778	0.0277778	0	0	0	0.0277778	0	0.0277778	0	0	0	0	0	0	0	0	0.0277778	0	0.0277778	0	0	0.0277778	0.0277778	0	0	
CDS_186_chr1_91528213_91528480	OK	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	244	89	0.393258	0	0.002791	0.0297076	0.0338187	0	0	0	0	0.00374532	0	0.00374532	0	0.00374532	0	0	0.00374532	0.00374532	0	0.00374532	0	0	0	0.00374532	0	0	0	0	0	0	0.00374532	0.00374532	0	0.00374532	0	0	0	0	0	0.00374532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00374532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00374532	0	0	0	-999	0	0	0	0	0	0	0	0	-999	0	0	0	0	0	0	0	0	0	0	0	-999	0	0	0	0	0	0	0	0	0.00374532	0	0.00374532	0	0	0	0	0	0	0	0	-999	0	0.00374532	0	0	0.00374532	0	0	0	
CDS_187_chr1_93426367_93426570	OK	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	238	68	0.411765	0	0.00433591	-0.0194704	-0.0152522	0.00490196	0.00490196	0.00490196	0	0.00490196	0.00490196	0	0	0.00490196	0.00490196	0.00490196	0.00490196	-999	0	0.00490196	0	0.00490196	0	0.00490196	0	0.00490196	0	0	0	0.00490196	0	0.00490196	0.00490196	0.00490196	0.00490196	0	0.00490196	0.00490196	0	0	0	0.00490196	0	0	0.00490196	0	0	0	0	0	0	0	0	0	-999	0	0	0	-999	0	0	0	0	0	0	0	0	0	0	-999	0	0	0	-999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-999	0	0	0	0	0	0	0	
CDS_188_chr1_93595517_93595716	OK	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	172	65	0.307692	0.00101999	0	0.488747	0.493186	-999	-999	-999	-999	-999	0	0.00512821	0	0	-999	0	-999	-999	0	-999	0	-999	0	-999	-999	-999	0	-999	0	-999	0	0	-999	0	-999	0	0	0	0	0	-999	-999	0	-999	-999	-999	0	-999	0	0	0	0	0.00512821	-999	0	-999	0	-999	0	0	0	-999	0	0	-999	-999	0	-999	0	0	0	-999	0	0	-999	0	0.00512821	0	0	0	0	0	0	0	0	0	0.00512821	0.00512821	0	0	0	0	0	0	0	-999	0	0	-999	0	0	-999	0	-999	0	0	0.00512821	0	0	-999	0	0	0	0	-999	0	0	0	0.00512821	0	0	-999	0	-999	0	0	0	0	0	0	0	
CDS_18_chr1_4461253_4463299	OK	7	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	0	1	0	0	0	88	682	0.434018	0.000736674	0.00359506	-0.0965989	-0.0851992	0.00342131	0.000977517	0.00146628	-999	-999	-999	-999	0.000488759	-999	0.00244379	-999	-999	0.000488759	0.00342131	0.00146628	-999	-999	0	0.000977517	0.00195503	0.00195503	-999	0	-999	0.00244379	-999	-999	0.00146628	-999	-999	-999	-999	-999	0.00342131	-999	-999	0.00244379	0.00244379	0.00293255	-999	0	0.00195503	0.000488759	-999	-999	-999	0.00195503	-999	-999	-999	-999	0.00146628	-999	-999	0.00146628	-999	-999	-999	-999	-999	0.000977517	0.000488759	-999	-999	-999	-999	-999	-999	-999	-999	0.00146628	-999	-999	-999	-999	-999	-999	0.00293255	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	0.000977517	0	-999	0.00293255	0	-999	-999	0.00146628	0.00244379	0.000977517	0.000488759	-999	-999	-999	-999	0	-999	-999	-999	0.000977517	-999	0.00195503	-999	0.000977517	-999	-999	-999	-999	0.00244379	0.000488759	-999	0.00146628	-999	-999	
CDS_190_chr1_97854523_97856643	OK	3	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	0	1	0	0	0	208	707	0.446959	0.000247386	0.00195421	0.0538176	0.0586333	0.00141443	0.000942951	0.000942951	0.000942951	0.000471476	0.000471476	0.000471476	0.000471476	-999	-999	0.000471476	-999	0.000942951	0	0	0.00141443	0.000471476	0.00141443	0.000942951	0.000942951	0	0.00141443	-999	-999	0.000942951	0.00141443	0.000942951	0.000942951	-999	0	0.00141443	0	0.00141443	0	-999	0.000942951	0.000942951	-999	0	0	0.000942951	0	0.000471476	0.00141443	0	-999	0.00141443	0.000471476	0	-999	0.00141443	0.000471476	0.00141443	0	-999	0.000471476	0.000471476	0.000471476	0	0.00141443	0.00141443	-999	0.00141443	0	-999	-999	0.000942951	0	0	-999	0.00141443	0	0.000471476	0	0.000471476	0.00141443	0.000471476	0.000942951	0	0	0	0.000942951	0.000471476	0.000942951	0	0.00141443	0.00141443	-999	0	0.000471476	0.000471476	0	0.00141443	0.000471476	0	0.000471476	0	-999	0	0	0.00141443	0	0	-999	0	0	0.00141443	0.00141443	0.000471476	0	0	0	0.000471476	0.000471476	0.000471476	0.000471476	0.000471476	-999	0.000942951	0.00141443	-999	0	-999	-999	0.000471476	0	
CDS_191_chr1_98643791_98643919	OK	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	246	43	0.232558	0.00508606	0	0.284127	0.287875	0	0.00775194	0.00775194	0.00775194	0.00775194	0	0	0	0.00775194	0	0.00775194	0	-999	0	0	0	0	0	0	0.00775194	0	0	0	0	0.00775194	0	0.00775194	0.00775194	0.00775194	0	0	0	0.00775194	0	0	0	0.00775194	0.00775194	0	0	0.00775194	0	0.00775194	0.00775194	0	0	0	0.00775194	0.00775194	0	0.00775194	0	0.00775194	0.00775194	0	0	0	0.00775194	0	0	0	0.00775194	0	0.00775194	0	0.00775194	0	0	0.00775194	0.00775194	0	0	0.00775194	0.00775194	0.00775194	0	0	0	0.00775194	0.00775194	-999	0	0	0	0	0	0	0	0.00775194	0	0	0	0	0	0	0	0	0.00775194	0	0	0	0	0.00775194	0.00775194	0.00775194	0	0	0.00775194	0	0	0	0	0.00775194	0.00775194	0.00775194	0	-999	0	0.00775194	0	0.00775194	0	0	0	0	0	
CDS_193_chr1_100616068_100616168	OK	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	148	33	0.606061	0.00318845	0	-0.147287	-0.140625	-999	-999	0.010101	-999	0	0	0	0	-999	0.010101	0.010101	0	-999	0	0	0.010101	-999	-999	-999	0	0	-999	-999	0	-999	-999	0.010101	-999	0	0	0	0	0	0	-999	-999	0	0	0	-999	-999	0	0	0	0	-999	0	0	0.010101	0	-999	-999	0	0.010101	-999	0.010101	-999	-999	0	-999	0	-999	0	0.010101	-999	-999	0	0.010101	0	-999	-999	-999	-999	0	0	-999	-999	0	0	0.010101	0	0	-999	-999	0	0	0.010101	-999	0	-999	-999	0	0	0	0.010101	0.010101	-999	-999	0	0.010101	0	-999	0.010101	0	-999	-999	0	0	0.010101	-999	-999	0	-999	-999	-999	-999	0	0.010101	0	-999	-999	0	0	0	0.010101	-999	
CDS_194_chr1_101113687_101113822	OK	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	186	45	0.355556	0.00493441	0	-0.742741	-0.740308	0.00740741	0.00740741	0	0.00740741	0	0.00740741	0.00740741	-999	0.00740741	0.00740741	0.00740741	-999	0.00740741	0.00740741	0.00740741	0.00740741	0.00740741	0.00740741	0.00740741	0.00740741	0.00740741	-999	0.00740741	-999	0.00740741	-999	0.00740741	0.00740741	-999	0.00740741	-999	0.00740741	0.00740741	0.00740741	0.00740741	0	0.00740741	0	-999	-999	0.00740741	-999	0.00740741	-999	0.00740741	0.00740741	0.00740741	0.00740741	0.00740741	0.00740741	0.00740741	0.00740741	0.00740741	0	-999	0.00740741	-999	0.00740741	0.00740741	0.00740741	0.00740741	0.00740741	0.00740741	0.00740741	-999	-999	-999	0.00740741	0.00740741	0.00740741	0.00740741	0.00740741	-999	0.00740741	0.00740741	0.00740741	-999	0	-999	0.00740741	-999	0.00740741	-999	-999	0.00740741	0.00740741	0.00740741	0.00740741	0.00740741	-999	0.00740741	-999	-999	0.00740741	0.00740741	0.00740741	0.00740741	0	0	0.00740741	0.00740741	0.00740741	-999	0.00740741	0.00740741	0.00740741	0.00740741	-999	-999	0	-999	-999	-999	-999	0.00740741	0.00740741	0	0.00740741	0.00740741	0.00740741	-999	0	0.00740741	0	0.00740741	0.00740741	
CDS_195_chr1_101114089_101114135	OK	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	250	15	0.533333	0.0139366	0	-0.953125	-0.952756	0.0222222	0.0222222	0.0222222	0.0222222	0.0222222	0.0222222	0.0222222	0.0222222	0.0222222	0.0222222	0.0222222	0.0222222	0.0222222	0.0222222	0.0222222	0.0222222	0.0222222	0.0222222	0.0222222	0.0222222	0.0222222	0.0222222	0.0222222	0.0222222	0.0222222	0.0222222	0.0222222	0.0222222	0.0222222	0.0222222	0.0222222	0.0222222	0.0222222	0.0222222	0.0222222	0.0222222	0.0222222	0.0222222	0.0222222	0.0222222	0.0222222	0.0222222	0.0222222	0.0222222	0.0222222	0.0222222	0.0222222	0.0222222	0.0222222	0.0222222	0.0222222	0.0222222	0.0222222	0.0222222	0.0222222	0.0222222	0.0222222	0.0222222	0.0222222	0.0222222	0.0222222	0.0222222	0.0222222	0.0222222	0.0222222	0.0222222	0.0222222	0.0222222	0.0222222	0.0222222	0.0222222	0.0222222	0.0222222	0.0222222	0.0222222	0.0222222	0.0222222	0.0222222	0	0.0222222	0	0.0222222	0.0222222	0.0222222	0.0222222	0.0222222	0.0222222	0.0222222	0.0222222	0.0222222	0.0222222	0.0222222	0.0222222	0.0222222	0.0222222	0.0222222	0.0222222	0.0222222	0.0222222	0.0222222	0.0222222	0.0222222	0.0222222	0.0222222	0.0222222	0.0222222	0.0222222	0.0222222	0.0222222	0.0222222	-999	0.0222222	0.0222222	0.0222222	0.0222222	0.0222222	0	0.0222222	0.0222222	0.0222222	0.0222222	0.0222222	0.0222222	0.0222222	0.0222222	0.0222222	
CDS_196_chr1_102511881_102512034	OK	2	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	138	51	0.568627	0.00255847	0	0.193537	0.200553	0	0	0	0	0	-999	-999	0	0	0	0	-999	-999	0	0	-999	0	0	-999	0	0	-999	-999	0	-999	0	-999	0	-999	0	0	0	-999	0	-999	0	-999	-999	-999	-999	0	-999	0	0	0	0.0130719	0	0	0	-999	-999	0	0.0130719	0.00653595	-999	-999	-999	0	0	-999	0	-999	-999	0.0130719	-999	0.00653595	0	0	0	-999	-999	0.0130719	-999	-999	-999	-999	-999	-999	0	0	0	-999	-999	0	0	-999	-999	-999	0	0	0	-999	0	0	0	-999	-999	-999	0	0	-999	0	0.0130719	-999	-999	0	0.00653595	0	0.0130719	-999	0	0	-999	-999	0.0130719	-999	-999	-999	-999	0	0	0	-999	-999	0	-999	
CDS_197_chr1_107405780_107405882	OK	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	168	33	0.363636	0.00225915	0	0.0183093	0.0242947	0	0.010101	-999	-999	-999	0	0	-999	0	-999	-999	-999	-999	-999	0	-999	0	-999	-999	-999	0.010101	-999	0	-999	0.010101	0	-999	0.010101	0.010101	-999	-999	-999	-999	0	-999	0	-999	-999	-999	-999	-999	-999	0	0	-999	0	0	0	0	0.010101	0	0	0	0.010101	0	0	0	0	-999	0	0	0	0	-999	0	-999	0	0	0	0	0	0.010101	0	-999	0	-999	-999	0	-999	0	0	0	0	0.010101	0	0	0	0	0	0	0	0.010101	0.010101	0	-999	0	0	0	0	0	0.010101	0	0	-999	-999	-999	0	0	0.010101	0	0	0	-999	0.010101	0	0	-999	0.010101	0	0	0	0	0	-999	0	0	
CDS_198_chr1_108216585_108216786	OK	2	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	228	67	0.626866	0.00252191	0	0.0548756	0.0592666	0	0.00497512	0	0.00497512	0	0.00497512	0	0	0	0.00497512	0	0	-999	0	0	0	0	0	0	0.00497512	0	0	0	-999	-999	0	0.00497512	0.00497512	0.00497512	0	0	0	-999	0	0	-999	0	0	-999	0	0	-999	0	0	0	0.00497512	0	0	0	0.00497512	0.00497512	0	0.00497512	0.00995025	0	0	0	0	0	0.00497512	0	0	0	0.00497512	0	-999	0	0.00497512	0	0	0.00497512	0.00995025	0	0	0.00497512	0.00497512	0	0	0	0	0	0.00497512	0.00497512	0	0	0	0.00497512	0.00497512	0	0	0	0.00995025	0.00497512	0	0	0	0.00497512	-999	0.00497512	0	0.00497512	0	0.00497512	0	0.00497512	0	0.00497512	0	0.00995025	-999	0	0	0	0.00497512	-999	0	0	0.00497512	0.00497512	0	0.00497512	0	0.00497512	0	0	-999	
CDS_199_chr1_115904190_115904262	OK	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	144	24	0.708333	0.00566932	0	0.438681	0.444311	-999	0	-999	0	0	0.0138889	-999	0	0	0.0138889	-999	0.0138889	-999	0.0138889	0.0138889	0.0138889	0	-999	-999	0.0138889	0	-999	0	0	0	-999	-999	0	0	0	-999	-999	0	0	0	-999	0	-999	0.0138889	-999	0	-999	-999	-999	0	-999	-999	-999	0	0	-999	0	0	0	0	-999	-999	0	-999	-999	-999	0	0.0138889	-999	-999	-999	0	-999	-999	-999	0	0	0	0.0138889	0	0	-999	0	-999	0	-999	0	0	0	-999	-999	0	0	-999	-999	0	-999	-999	0	0.0138889	-999	-999	0	-999	0	0	0	0	0.0138889	-999	-999	0	0	0	0	-999	0	-999	0	-999	0	-999	0	0.0138889	-999	0	0	0	-999	0	-999	
CDS_1_chr1_421212_421553	OK	4	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	2	0	0	0	0	228	114	0.429825	0.00219705	0.0135759	0.194188	0.198424	0.00877193	0	0.00877193	0	0	0	0	0	0	-999	0	0	0	0	0	0	0	0	0	0.00877193	0	0	-999	0	0	0	0.00877193	0	0	0	0.00292398	0	-999	0	0.0116959	-999	0	0	0.00292398	-999	0	0.00877193	0	0.00877193	0	0.00292398	0	0.00877193	0.00584795	-999	0	0.00877193	0.00877193	0	0.00877193	0	-999	0.00877193	0.00584795	0.00877193	0.00877193	0	0.00877193	0	0.00877193	0	0.00877193	0	0.00292398	0	0.00877193	0.00877193	-999	0.00877193	0.00877193	0.00877193	0	0.00877193	0	0	0	0	0.00877193	0.00877193	0	0.00877193	-999	0	0.00877193	-999	0	0	0.00877193	0	0.00877193	0.00877193	0	0	0.00292398	0	0	0.00877193	0.00877193	-999	0.00877193	0.00292398	0.0116959	0	0.00877193	0	0	0	0.00877193	0.0116959	0.00292398	0.00877193	0	0	-999	0	0.00877193	0	0.0116959	0.00877193	0.0116959	0.00584795	
CDS_200_chr1_129687207_129687302	OK	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	1	0	0	0	0	204	32	0.53125	0	0.0249813	0.128205	0.133047	0.0104167	0	0	0.0104167	0	0	0.0104167	0	0	-999	0.0104167	-999	0.0104167	0.0104167	0.0104167	-999	0.0104167	0	0	0.0104167	0	0	0	-999	0	0.0104167	0.0104167	0	0	0	0	0	0.0104167	0	0	0	0	-999	0.0104167	-999	0	0	0	0	0	0.0104167	0.0104167	-999	0	0	0.0104167	0	0.0104167	0.0104167	0	-999	0	0	-999	0.0104167	0	0	-999	0	-999	0	0	0.0104167	0	0.0104167	0.0104167	0.0104167	-999	0.0104167	0.0104167	0.0104167	-999	-999	0.0104167	0	0	-999	0.0104167	0	0.0104167	0.0104167	0	0.0104167	0	-999	-999	0.0104167	0	0	0.0104167	0	0	-999	0	0	0	-999	0.0104167	0.0104167	0.0104167	0	0.0104167	0	0.0104167	-999	-999	-999	0	0	-999	0	-999	0	0	0	0.0104167	0.0104167	0.0104167	0	0	0.0104167	
CDS_202_chr1_130102566_130102659	OK	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	1	0	0	252	30	0.533333	0	0.0181165	0.49734	0.500333	0.0111111	0	0	0.0111111	0	0.0111111	0	0	0	0.0111111	0.0111111	0.0111111	0.0111111	0.0111111	0.0111111	0	0.0111111	0	0	0.0111111	0	0	0	0	0	0.0111111	0.0111111	0	0	0	0	0.0111111	0	0	0	0	0	0	0.0111111	0	0	0	0	0	0	0	0.0111111	0.0111111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0111111	0	0	0	0.0111111	0	0	0	0	0	0	0	0	0	0	0.0111111	0.0111111	0	0	0	0	0	0	0	0	0.0111111	0	0	0	0	0	0	0	0	0.0111111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0111111	0	0	0	0	
CDS_203_chr1_130107841_130107996	OK	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	174	52	0.403846	0.00217381	0	0.233855	0.239312	0.00641026	0	-999	-999	-999	0.00641026	-999	-999	-999	-999	0.00641026	-999	0.00641026	0.00641026	-999	-999	0	0	0	-999	0	-999	-999	-999	-999	0	0.00641026	0	0	0.00641026	0	0.00641026	0	0	0	0	-999	-999	0.00641026	-999	-999	0	0	-999	0	0	0.00641026	0.00641026	0	0	-999	0	0	-999	0	0	-999	0	-999	-999	0	0	0	0	0	-999	0	0	-999	0.00641026	0	0	0	0.00641026	0	0	0	0	-999	0	0	-999	0	0	0.00641026	0.00641026	0	-999	0	0	-999	0	0	0	0.00641026	0	0	0	0	0	0	0	0	0.00641026	0	-999	-999	0	-999	0	-999	0	-999	0	0	0	-999	0	0	0	0	0.00641026	0	-999	0	-999	
CDS_205_chr1_130108810_130108950	OK	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	252	32	0.5625	0	0	-999	-999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CDS_206_chr1_132688861_132688940	OK	2	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	1	0	184	26	0.615385	0.00384978	0.0161497	0.339849	0.344673	0.025641	-999	0	0.025641	0	-999	0	-999	0	0.025641	-999	0.025641	0	-999	0.025641	0.025641	0.025641	0	0	0.025641	0	-999	0	-999	-999	0.025641	0.025641	0	0	-999	-999	-999	0	0	0.0128205	-999	0	-999	0.025641	-999	-999	-999	-999	0	0	0	0	0.025641	0	-999	0	0	0	0	-999	0	0	-999	0.025641	-999	0	-999	-999	-999	-999	-999	0	0	0	-999	0	0	-999	0	0	0	0	0	0.025641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-999	0	0	0	0	-999	-999	0	-999	0	0	0	0	0	-999	0	0	0	0	0	0	0	0	0	0	0	0	-999	
CDS_207_chr1_132688991_132689022	OK	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	252	10	0.3	0	0	-999	-999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CDS_208_chr1_134842604_134842963	OK	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	166	106	0.443396	0	0	-999	-999	0	0	0	-999	0	-999	0	-999	0	-999	-999	-999	-999	-999	0	0	-999	0	-999	0	-999	0	0	0	-999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-999	0	-999	0	0	0	-999	0	-999	-999	0	0	0	-999	0	0	0	-999	0	0	0	0	0	0	-999	-999	-999	-999	0	0	-999	-999	0	0	0	0	0	0	0	0	0	-999	-999	0	0	0	0	-999	0	0	0	0	0	-999	0	-999	0	0	-999	0	0	-999	0	-999	-999	0	0	0	-999	0	-999	0	0	-999	0	-999	0	-999	-999	-999	0	0	-999	-999	0	0	0	
